Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max
1.0,0.591856153,0.09036424,0.00017173,19204.31199,1.862196197,0.826172529,0.7675,10.0,0.0,0.488975294728221,0.0,0.464774546,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
2.0,0.565001346,0.135949942,0.016980355,12892.84094,2.12609976,0.952561914,0.7675,10.0,0.0,0.5381987635583362,0.0,0.446185924,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
3.0,0.58596008,0.190067937,0.026088819,86311.35109,2.651148478,0.772991901,0.7675,10.0,0.0,0.4529423961493121,0.0,0.52154857,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
4.0,0.549069697,0.197320129,0.005993952,307926.1797,2.895014311,0.800228364,0.7675,10.0,0.0,0.4393811453522857,0.0,0.472132445,0.0,5.5e-5,7.389056099,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
5.0,0.496803401,0.167877144,0.000208959,111525.8205,2.361526904,0.87997291,0.7675,10.0,0.0,0.4371735344758669,0.0,0.47501296,0.0,5.5e-5,7.389056099,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
