Year,Month,Day,Hour,Minute,Second,Z=200mm
2008.0,1.0,1.0,9.0,0.0,0.0,0.265
2008.0,1.0,2.0,9.0,0.0,0.0,0.2589999961853027
2008.0,1.0,3.0,9.0,0.0,0.0,0.2520000076293945
2008.0,1.0,4.0,9.0,0.0,0.0,0.24399999618530274
2008.0,1.0,5.0,9.0,0.0,0.0,0.23600000381469727
2008.0,1.0,6.0,9.0,0.0,0.0,0.23200000762939454
2008.0,1.0,7.0,9.0,0.0,0.0,0.23799999237060546
2008.0,1.0,8.0,9.0,0.0,0.0,0.27799999237060546
2008.0,1.0,9.0,9.0,0.0,0.0,0.27399999618530274
2008.0,1.0,10.0,9.0,0.0,0.0,0.2670000076293945
2008.0,1.0,11.0,9.0,0.0,0.0,0.2589999961853027
2008.0,1.0,12.0,9.0,0.0,0.0,0.24899999618530275
2008.0,1.0,13.0,9.0,0.0,0.0,0.24
2008.0,1.0,14.0,9.0,0.0,0.0,0.23
2008.0,1.0,15.0,9.0,0.0,0.0,0.22299999237060547
2008.0,1.0,16.0,9.0,0.0,0.0,0.21399999618530274
2008.0,1.0,17.0,9.0,0.0,0.0,0.20399999618530273
2008.0,1.0,18.0,9.0,0.0,0.0,0.19600000381469726
2008.0,1.0,19.0,9.0,0.0,0.0,0.18600000381469728
2008.0,1.0,20.0,9.0,0.0,0.0,0.17899999618530274
2008.0,1.0,21.0,9.0,0.0,0.0,0.18
2008.0,1.0,22.0,9.0,0.0,0.0,0.21
2008.0,1.0,23.0,9.0,0.0,0.0,0.21
2008.0,1.0,24.0,9.0,0.0,0.0,0.20299999237060548
2008.0,1.0,25.0,9.0,0.0,0.0,0.2
2008.0,1.0,26.0,9.0,0.0,0.0,0.19299999237060547
2008.0,1.0,27.0,9.0,0.0,0.0,0.18700000762939453
2008.0,1.0,28.0,9.0,0.0,0.0,0.18100000381469727
2008.0,1.0,29.0,9.0,0.0,0.0,0.17399999618530274
2008.0,1.0,30.0,9.0,0.0,0.0,0.16899999618530273
2008.0,1.0,31.0,9.0,0.0,0.0,0.16899999618530273
2008.0,2.0,1.0,9.0,0.0,0.0,0.165
2008.0,2.0,2.0,9.0,0.0,0.0,0.16
2008.0,2.0,3.0,9.0,0.0,0.0,0.155
2008.0,2.0,4.0,9.0,0.0,0.0,NaN
2008.0,2.0,5.0,9.0,0.0,0.0,NaN
2008.0,2.0,6.0,9.0,0.0,0.0,NaN
2008.0,2.0,7.0,9.0,0.0,0.0,NaN
2008.0,2.0,8.0,9.0,0.0,0.0,NaN
2008.0,2.0,9.0,9.0,0.0,0.0,NaN
2008.0,2.0,10.0,9.0,0.0,0.0,0.17100000381469727
2008.0,2.0,11.0,9.0,0.0,0.0,0.18200000762939453
2008.0,2.0,12.0,9.0,0.0,0.0,0.195
2008.0,2.0,13.0,9.0,0.0,0.0,0.19200000762939454
2008.0,2.0,14.0,9.0,0.0,0.0,0.195
2008.0,2.0,15.0,9.0,0.0,0.0,0.19600000381469726
2008.0,2.0,16.0,9.0,0.0,0.0,0.195
2008.0,2.0,17.0,9.0,0.0,0.0,0.19200000762939454
2008.0,2.0,18.0,9.0,0.0,0.0,0.19
2008.0,2.0,19.0,9.0,0.0,0.0,0.19
2008.0,2.0,20.0,9.0,0.0,0.0,0.18899999618530272
2008.0,2.0,21.0,9.0,0.0,0.0,0.18600000381469728
2008.0,2.0,22.0,9.0,0.0,0.0,0.18200000762939453
2008.0,2.0,23.0,9.0,0.0,0.0,0.17899999618530274
2008.0,2.0,24.0,9.0,0.0,0.0,0.18
2008.0,2.0,25.0,9.0,0.0,0.0,0.17899999618530274
2008.0,2.0,26.0,9.0,0.0,0.0,0.17700000762939452
2008.0,2.0,27.0,9.0,0.0,0.0,0.17399999618530274
2008.0,2.0,28.0,9.0,0.0,0.0,0.17100000381469727
2008.0,2.0,29.0,9.0,0.0,0.0,0.16700000762939454
2008.0,3.0,1.0,9.0,0.0,0.0,0.195
2008.0,3.0,2.0,9.0,0.0,0.0,0.20299999237060548
2008.0,3.0,3.0,9.0,0.0,0.0,0.20399999618530273
2008.0,3.0,4.0,9.0,0.0,0.0,0.20299999237060548
2008.0,3.0,5.0,9.0,0.0,0.0,0.20700000762939452
2008.0,3.0,6.0,9.0,0.0,0.0,0.20600000381469727
2008.0,3.0,7.0,9.0,0.0,0.0,0.20399999618530273
2008.0,3.0,8.0,9.0,0.0,0.0,0.20299999237060548
2008.0,3.0,9.0,9.0,0.0,0.0,0.20100000381469726
2008.0,3.0,10.0,9.0,0.0,0.0,0.19700000762939454
2008.0,3.0,11.0,9.0,0.0,0.0,0.19200000762939454
2008.0,3.0,12.0,9.0,0.0,0.0,0.18799999237060547
2008.0,3.0,13.0,9.0,0.0,0.0,0.185
2008.0,3.0,14.0,9.0,0.0,0.0,0.18100000381469727
2008.0,3.0,15.0,9.0,0.0,0.0,0.17700000762939452
2008.0,3.0,16.0,9.0,0.0,0.0,0.17200000762939452
2008.0,3.0,17.0,9.0,0.0,0.0,0.16899999618530273
2008.0,3.0,18.0,9.0,0.0,0.0,0.165
2008.0,3.0,19.0,9.0,0.0,0.0,0.16399999618530273
2008.0,3.0,20.0,9.0,0.0,0.0,0.16299999237060547
2008.0,3.0,21.0,9.0,0.0,0.0,0.16200000762939454
2008.0,3.0,22.0,9.0,0.0,0.0,0.16100000381469726
2008.0,3.0,23.0,9.0,0.0,0.0,0.15899999618530272
2008.0,3.0,24.0,9.0,0.0,0.0,0.15800000190734864
2008.0,3.0,25.0,9.0,0.0,0.0,0.15699999809265136
2008.0,3.0,26.0,9.0,0.0,0.0,0.155
2008.0,3.0,27.0,9.0,0.0,0.0,0.15300000190734864
2008.0,3.0,28.0,9.0,0.0,0.0,NaN
2008.0,3.0,29.0,9.0,0.0,0.0,NaN
2008.0,3.0,30.0,9.0,0.0,0.0,0.21399999618530274
2008.0,3.0,31.0,9.0,0.0,0.0,0.23799999237060546
2008.0,4.0,1.0,9.0,0.0,0.0,0.23399999618530273
2008.0,4.0,2.0,9.0,0.0,0.0,0.23399999618530273
2008.0,4.0,3.0,9.0,0.0,0.0,0.24
2008.0,4.0,4.0,9.0,0.0,0.0,0.24100000381469727
2008.0,4.0,5.0,9.0,0.0,0.0,0.23899999618530274
2008.0,4.0,6.0,9.0,0.0,0.0,0.24
2008.0,4.0,7.0,9.0,0.0,0.0,0.23899999618530274
2008.0,4.0,8.0,9.0,0.0,0.0,0.23899999618530274
2008.0,4.0,9.0,9.0,0.0,0.0,0.23799999237060546
2008.0,4.0,10.0,9.0,0.0,0.0,0.23799999237060546
2008.0,4.0,11.0,9.0,0.0,0.0,0.23700000762939452
2008.0,4.0,12.0,9.0,0.0,0.0,0.23700000762939452
2008.0,4.0,13.0,9.0,0.0,0.0,0.23700000762939452
2008.0,4.0,14.0,9.0,0.0,0.0,0.275
2008.0,4.0,15.0,9.0,0.0,0.0,0.28299999237060547
2008.0,4.0,16.0,9.0,0.0,0.0,0.27600000381469725
2008.0,4.0,17.0,9.0,0.0,0.0,0.29100000381469726
2008.0,4.0,18.0,9.0,0.0,0.0,0.27600000381469725
2008.0,4.0,19.0,9.0,0.0,0.0,0.275
2008.0,4.0,20.0,9.0,0.0,0.0,0.27299999237060546
2008.0,4.0,21.0,9.0,0.0,0.0,0.2720000076293945
2008.0,4.0,22.0,9.0,0.0,0.0,0.27
2008.0,4.0,23.0,9.0,0.0,0.0,0.27
2008.0,4.0,24.0,9.0,0.0,0.0,0.26799999237060546
2008.0,4.0,25.0,9.0,0.0,0.0,0.2670000076293945
2008.0,4.0,26.0,9.0,0.0,0.0,0.2670000076293945
2008.0,4.0,27.0,9.0,0.0,0.0,0.2979999923706055
2008.0,4.0,28.0,9.0,0.0,0.0,0.31799999237060544
2008.0,4.0,29.0,9.0,0.0,0.0,0.33799999237060546
2008.0,4.0,30.0,9.0,0.0,0.0,0.3270000076293945
2008.0,5.0,1.0,9.0,0.0,0.0,0.3189999961853027
2008.0,5.0,2.0,9.0,0.0,0.0,0.3320000076293945
2008.0,5.0,3.0,9.0,0.0,0.0,0.3170000076293945
2008.0,5.0,4.0,9.0,0.0,0.0,0.35200000762939454
2008.0,5.0,5.0,9.0,0.0,0.0,0.375
2008.0,5.0,6.0,9.0,0.0,0.0,0.33
2008.0,5.0,7.0,9.0,0.0,0.0,0.3220000076293945
2008.0,5.0,8.0,9.0,0.0,0.0,0.3160000038146973
2008.0,5.0,9.0,9.0,0.0,0.0,0.3220000076293945
2008.0,5.0,10.0,9.0,0.0,0.0,0.32099998474121094
2008.0,5.0,11.0,9.0,0.0,0.0,0.3189999961853027
2008.0,5.0,12.0,9.0,0.0,0.0,0.315
2008.0,5.0,13.0,9.0,0.0,0.0,0.31
2008.0,5.0,14.0,9.0,0.0,0.0,0.31
2008.0,5.0,15.0,9.0,0.0,0.0,0.3079999923706055
2008.0,5.0,16.0,9.0,0.0,0.0,0.3079999923706055
2008.0,5.0,17.0,9.0,0.0,0.0,0.3079999923706055
2008.0,5.0,18.0,9.0,0.0,0.0,0.3060000038146973
2008.0,5.0,19.0,9.0,0.0,0.0,0.305
2008.0,5.0,20.0,9.0,0.0,0.0,0.3039999961853027
2008.0,5.0,21.0,9.0,0.0,0.0,0.3039999961853027
2008.0,5.0,22.0,9.0,0.0,0.0,0.3029999923706055
2008.0,5.0,23.0,9.0,0.0,0.0,0.3029999923706055
2008.0,5.0,24.0,9.0,0.0,0.0,0.30200000762939455
2008.0,5.0,25.0,9.0,0.0,0.0,0.30100000381469727
2008.0,5.0,26.0,9.0,0.0,0.0,0.2989999961853027
2008.0,5.0,27.0,9.0,0.0,0.0,0.2989999961853027
2008.0,5.0,28.0,9.0,0.0,0.0,0.2979999923706055
2008.0,5.0,29.0,9.0,0.0,0.0,0.2989999961853027
2008.0,5.0,30.0,9.0,0.0,0.0,0.2979999923706055
2008.0,5.0,31.0,9.0,0.0,0.0,0.29600000381469727
2008.0,6.0,1.0,9.0,0.0,0.0,0.2979999923706055
2008.0,6.0,2.0,9.0,0.0,0.0,0.3160000038146973
2008.0,6.0,3.0,9.0,0.0,0.0,0.315
2008.0,6.0,4.0,9.0,0.0,0.0,0.3189999961853027
2008.0,6.0,5.0,9.0,0.0,0.0,0.315
2008.0,6.0,6.0,9.0,0.0,0.0,0.3110000038146973
2008.0,6.0,7.0,9.0,0.0,0.0,0.32799999237060545
2008.0,6.0,8.0,9.0,0.0,0.0,0.3290000152587891
2008.0,6.0,9.0,9.0,0.0,0.0,0.32
2008.0,6.0,10.0,9.0,0.0,0.0,0.315
2008.0,6.0,11.0,9.0,0.0,0.0,0.3110000038146973
2008.0,6.0,12.0,9.0,0.0,0.0,0.3089999961853027
2008.0,6.0,13.0,9.0,0.0,0.0,0.30700000762939456
2008.0,6.0,14.0,9.0,0.0,0.0,0.3060000038146973
2008.0,6.0,15.0,9.0,0.0,0.0,0.3060000038146973
2008.0,6.0,16.0,9.0,0.0,0.0,0.33299999237060546
2008.0,6.0,17.0,9.0,0.0,0.0,0.34200000762939453
2008.0,6.0,18.0,9.0,0.0,0.0,0.33099998474121095
2008.0,6.0,19.0,9.0,0.0,0.0,0.3290000152587891
2008.0,6.0,20.0,9.0,0.0,0.0,0.3270000076293945
2008.0,6.0,21.0,9.0,0.0,0.0,0.3270000076293945
2008.0,6.0,22.0,9.0,0.0,0.0,0.4109999847412109
2008.0,6.0,23.0,9.0,0.0,0.0,0.39599998474121095
2008.0,6.0,24.0,9.0,0.0,0.0,0.38099998474121094
2008.0,6.0,25.0,9.0,0.0,0.0,0.3990000152587891
2008.0,6.0,26.0,9.0,0.0,0.0,0.39
2008.0,6.0,27.0,9.0,0.0,0.0,0.40299999237060546
2008.0,6.0,28.0,9.0,0.0,0.0,0.385
2008.0,6.0,29.0,9.0,0.0,0.0,0.395
2008.0,6.0,30.0,9.0,0.0,0.0,0.3629999923706055
2008.0,7.0,1.0,9.0,0.0,0.0,0.35700000762939454
2008.0,7.0,2.0,9.0,0.0,0.0,0.40200000762939453
