Id,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
12112828000671021,0.483,0.4000457323711703,0.3807110542540643,0.35439646764584437,0.3311992720535204,0.32147029036554065,0.2707811017785073,0.13559323763685832
12112828000671022,0.424,0.30902178102930716,0.288172644997119,0.26169725189630183,0.24029046121433972,0.2318517338765913,0.19293910765652666,0.1293170536366467
12112828000671023,0.43,0.2494611094447774,0.20775500488499324,0.16280585736527164,0.132673081620436,0.1222441057947831,0.08417865823662764,0.055514779645216276
14112432210571021,0.5735,0.5126389441919483,0.4950004396271296,0.47062787211353296,0.4486723881056291,0.4393130992070207,0.38885394000035867,0.2317661227024914
14112432210571022,0.60375,0.46020443250698345,0.44476711386342616,0.423584966183669,0.4046994382184904,0.3967116553553066,0.35435694057169215,0.2322174787642177
14112432210571023,0.683,0.5889494716365903,0.5765623027168599,0.5592077362552802,0.5431018245501767,0.5360633820701609,0.4958972807582702,0.32832176331994933
