Year,Month,Day,Pr,Pr_Ground
2017.0,10.0,17.0,0.0,0.0
2017.0,10.0,18.0,0.0,0.0
2017.0,10.0,19.0,0.0,0.0
2017.0,10.0,20.0,0.0,0.0
2017.0,10.0,21.0,5.0,4.155565631954241
2017.0,10.0,22.0,1.3,1.0804470643081028
2017.0,10.0,23.0,3.4,2.825784629728884
2017.0,10.0,24.0,0.0,0.0
2017.0,10.0,25.0,14.8,12.8
2017.0,10.0,26.0,0.0,0.0
2017.0,10.0,27.0,2.5,2.0777828159771206
2017.0,10.0,28.0,1.3,1.0804470643081028
2017.0,10.0,29.0,11.4,9.47468964085567
2017.0,10.0,30.0,1.4,1.1635583769471873
2017.0,10.0,31.0,0.0,0.0
2017.0,11.0,1.0,0.0,0.0
2017.0,11.0,2.0,0.0,0.0
2017.0,11.0,3.0,8.4,6.863620786756149
2017.0,11.0,4.0,0.0,0.0
2017.0,11.0,5.0,1.6,1.3073563403345048
2017.0,11.0,6.0,0.0,0.0
2017.0,11.0,7.0,24.7,22.7
2017.0,11.0,8.0,0.0,0.0
2017.0,11.0,9.0,0.0,0.0
2017.0,11.0,10.0,0.0,0.0
2017.0,11.0,11.0,2.0,1.6341954254181308
2017.0,11.0,12.0,0.0,0.0
2017.0,11.0,13.0,1.3,1.062227026521785
2017.0,11.0,14.0,0.0,0.0
2017.0,11.0,15.0,0.0,0.0
2017.0,11.0,16.0,2.2,1.797614967959944
2017.0,11.0,17.0,0.0,0.0
2017.0,11.0,18.0,1.7,1.389066111605411
2017.0,11.0,19.0,3.8,3.1049713082944486
2017.0,11.0,20.0,0.0,0.0
2017.0,11.0,21.0,0.0,0.0
2017.0,11.0,22.0,0.0,0.0
2017.0,11.0,23.0,0.0,0.0
2017.0,11.0,24.0,0.0,0.0
2017.0,11.0,25.0,0.0,0.0
2017.0,11.0,26.0,0.0,0.0
2017.0,11.0,27.0,7.8,6.4
2017.0,11.0,28.0,13.0,12.0
2017.0,11.0,29.0,14.1,13.1
2017.0,11.0,30.0,2.5,2.0427442817726633
2017.0,12.0,1.0,0.0,0.0
2017.0,12.0,2.0,4.3,3.492339818375964
2017.0,12.0,3.0,0.0,0.0
2017.0,12.0,4.0,0.0,0.0
2017.0,12.0,5.0,0.0,0.0
2017.0,12.0,6.0,0.0,0.0
2017.0,12.0,7.0,0.0,0.0
2017.0,12.0,8.0,3.0,2.436516152355324
2017.0,12.0,9.0,0.0,0.0
2017.0,12.0,10.0,0.0,0.0
2017.0,12.0,11.0,0.0,0.0
2017.0,12.0,12.0,0.0,0.0
2017.0,12.0,13.0,11.8,9.8
2017.0,12.0,14.0,2.5,2.03043012696277
2017.0,12.0,15.0,0.0,0.0
2017.0,12.0,16.0,0.0,0.0
2017.0,12.0,17.0,0.0,0.0
2017.0,12.0,18.0,4.7,3.817208638690008
2017.0,12.0,19.0,16.5,15.014661142429016
2017.0,12.0,20.0,0.0,0.0
2017.0,12.0,21.0,0.0,0.0
2017.0,12.0,22.0,2.1,1.705561306648727
2017.0,12.0,23.0,1.3,1.0558236660206404
2017.0,12.0,24.0,0.0,0.0
2017.0,12.0,25.0,2.4,1.949212921884259
2017.0,12.0,26.0,8.2,7.199999999999999
2017.0,12.0,27.0,3.0,2.436516152355324
2017.0,12.0,28.0,3.3,2.680167767590856
2017.0,12.0,29.0,0.0,0.0
2017.0,12.0,30.0,0.0,0.0
2017.0,12.0,31.0,0.0,0.0
2018.0,1.0,1.0,0.0,0.0
2018.0,1.0,2.0,10.3,8.3
2018.0,1.0,3.0,8.6,7.6
2018.0,1.0,4.0,49.3,48.3
2018.0,1.0,5.0,62.3,62.3
2018.0,1.0,6.0,0.0,0.0
2018.0,1.0,7.0,0.0,0.0
2018.0,1.0,8.0,0.0,0.0
2018.0,1.0,9.0,0.0,0.0
2018.0,1.0,10.0,3.7,2.9387428961942312
2018.0,1.0,11.0,0.0,0.0
2018.0,1.0,12.0,19.4,17.4
2018.0,1.0,13.0,2.4,1.906211608342204
2018.0,1.0,14.0,0.0,0.0
2018.0,1.0,15.0,0.0,0.0
2018.0,1.0,16.0,0.0,0.0
2018.0,1.0,17.0,4.2,3.335870314598857
2018.0,1.0,18.0,8.6,6.8999999999999995
2018.0,1.0,19.0,3.3,2.6210409614705306
2018.0,1.0,20.0,0.0,0.0
2018.0,1.0,21.0,1.4,1.1119567715329524
2018.0,1.0,22.0,3.0,2.382764510427755
2018.0,1.0,23.0,4.1,3.2564448309179315
2018.0,1.0,24.0,0.0,0.0
2018.0,1.0,25.0,0.0,0.0
2018.0,1.0,26.0,0.0,0.0
2018.0,1.0,27.0,0.0,0.0
2018.0,1.0,28.0,2.9,2.30333902674683
2018.0,1.0,29.0,0.0,0.0
2018.0,1.0,30.0,0.0,0.0
2018.0,1.0,31.0,1.3,1.0325312878520272
2018.0,2.0,1.0,20.0,18.0
2018.0,2.0,2.0,3.3,2.5562739530193213
2018.0,2.0,3.0,0.0,0.0
2018.0,2.0,4.0,0.0,0.0
2018.0,2.0,5.0,2.1,1.6267197882850226
2018.0,2.0,6.0,3.3,2.5562739530193213
2018.0,2.0,7.0,4.1,3.1759767295088532
2018.0,2.0,8.0,1.3,1.0070170117954902
2018.0,2.0,9.0,9.8,7.800000000000001
2018.0,2.0,10.0,8.6,7.699999999999999
2018.0,2.0,11.0,27.7,26.7
2018.0,2.0,12.0,0.0,0.0
2018.0,2.0,13.0,21.3,19.3
2018.0,2.0,14.0,2.7,2.091496870652172
2018.0,2.0,15.0,0.0,0.0
2018.0,2.0,16.0,0.0,0.0
2018.0,2.0,17.0,0.0,0.0
2018.0,2.0,18.0,0.0,0.0
2018.0,2.0,19.0,5.4,4.182993741304344
2018.0,2.0,20.0,4.6,3.563290964814811
2018.0,2.0,21.0,4.7,3.640753811876003
2018.0,2.0,22.0,6.0,4.712961482004842
2018.0,2.0,23.0,0.0,0.0
2018.0,2.0,24.0,0.0,0.0
2018.0,2.0,25.0,0.0,0.0
2018.0,2.0,26.0,23.9,21.9
2018.0,2.0,27.0,3.3,2.5562739530193213
2018.0,2.0,28.0,0.0,0.0
2018.0,3.0,1.0,0.0,0.0
2018.0,3.0,2.0,0.0,0.0
2018.0,3.0,3.0,0.0,0.0
2018.0,3.0,4.0,0.0,0.0
2018.0,3.0,5.0,0.0,0.0
2018.0,3.0,6.0,18.7,16.7
2018.0,3.0,7.0,96.8,96.8
2018.0,3.0,8.0,47.0,46.4
2018.0,3.0,9.0,2.1,1.610269809168577
2018.0,3.0,10.0,0.0,0.0
2018.0,3.0,11.0,0.0,0.0
2018.0,3.0,12.0,2.0,1.5335902944462638
2018.0,3.0,13.0,2.2,1.6869493238908904
2018.0,3.0,14.0,0.0,0.0
2018.0,3.0,15.0,1.4,1.0735132061123847
2018.0,3.0,16.0,12.7,10.7
2018.0,3.0,17.0,1.8,1.3802312650016375
2018.0,3.0,18.0,1.7,1.3035517502793241
2018.0,3.0,19.0,0.0,0.0
2018.0,3.0,20.0,0.0,0.0
2018.0,3.0,21.0,3.0,2.3003854416693956
2018.0,3.0,22.0,16.0,15.0
2018.0,3.0,23.0,2.6,1.993667382780143
2018.0,3.0,24.0,4.2,3.220539618337154
2018.0,3.0,25.0,0.0,0.0
2018.0,3.0,26.0,0.0,0.0
2018.0,3.0,27.0,0.0,0.0
2018.0,3.0,28.0,5.1,3.9106552508379724
2018.0,3.0,29.0,1.6,1.2268722355570112
2018.0,3.0,30.0,0.0,0.0
2018.0,3.0,31.0,8.6,6.6
2018.0,4.0,1.0,0.0,0.0
2018.0,4.0,2.0,0.0,0.0
2018.0,4.0,3.0,1.4,1.0832797633324978
2018.0,4.0,4.0,0.0,0.0
2018.0,4.0,5.0,0.0,0.0
2018.0,4.0,6.0,0.0,0.0
2018.0,4.0,7.0,3.7,2.862953660235887
2018.0,4.0,8.0,0.0,0.0
2018.0,4.0,9.0,30.2,28.4
2018.0,4.0,10.0,76.4,76.4
2018.0,4.0,11.0,3.8,3.3
2018.0,4.0,12.0,16.9,15.899999999999999
2018.0,4.0,13.0,2.9,2.243936652617317
2018.0,4.0,14.0,8.2,7.356063347382682
2018.0,4.0,15.0,17.3,16.3
2018.0,4.0,16.0,17.8,16.8
2018.0,4.0,17.0,8.0,7.0
2018.0,4.0,18.0,7.2,6.2
2018.0,4.0,19.0,0.0,0.0
2018.0,4.0,20.0,2.1,1.6249196449987466
2018.0,4.0,21.0,5.1,3.9462334235683842
2018.0,4.0,22.0,0.0,0.0
2018.0,4.0,23.0,0.0,0.0
2018.0,4.0,24.0,0.0,0.0
2018.0,4.0,25.0,0.0,0.0
2018.0,4.0,26.0,0.0,0.0
2018.0,4.0,27.0,0.0,0.0
2018.0,4.0,28.0,19.8,18.700000000000003
2018.0,4.0,29.0,3.7,3.5
2018.0,4.0,30.0,17.5,17.0
2018.0,5.0,1.0,0.0,0.0
2018.0,5.0,2.0,0.0,0.0
2018.0,5.0,3.0,0.0,0.0
2018.0,5.0,4.0,0.0,0.0
2018.0,5.0,5.0,3.0,2.349071856241053
2018.0,5.0,6.0,3.0,2.349071856241053
2018.0,5.0,7.0,0.0,0.0
2018.0,5.0,8.0,0.0,0.0
2018.0,5.0,9.0,0.0,0.0
2018.0,5.0,10.0,2.7,2.114164670616948
2018.0,5.0,11.0,4.6,3.6019101795696145
2018.0,5.0,12.0,18.8,18.06369251862405
2018.0,5.0,13.0,7.8,7.6
2018.0,5.0,14.0,5.1,5.1
2018.0,5.0,15.0,2.2,1.7226526945767724
2018.0,5.0,16.0,9.4,9.077347305423228
2018.0,5.0,17.0,2.1,1.6443502993687373
2018.0,5.0,18.0,7.7,6.155649700631263
