Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.009918585716625359,0.009918585716625359,264.0,0.5265085049111917,0.1148879698352763,3535.0,306.701996097471,126.4023942834136,329.7406415433625,0.0,2946.195
2.0,0.009299611275616874,0.009299611275616874,253.0,0.5772691337253377,0.12595537468188178,3550.0,313.009970122846,122.62240059326591,333.38544519111036,0.0,5934.95
3.0,0.009299611275616874,0.009299611275616874,253.0,0.5772691337253377,0.12595537468188178,3550.0,313.009970122846,122.62240059326591,333.38544519111036,0.0,8924.3
4.0,0.009299611275616874,0.009299611275616874,253.0,0.5772691337253377,0.12595537468188178,3550.0,313.009970122846,122.62240059326591,333.38544519111036,0.0,11910.65
5.0,0.00910014977820869,0.00910014977820869,253.0,0.5708742413337404,0.1245664783335084,3559.0,310.44246699913646,123.15297335928204,330.492610584416,0.0,17001.28
6.0,0.00910014977820869,0.00910014977820869,253.0,0.5708742413337404,0.1245664783335084,3559.0,310.44246699913646,123.15297335928204,330.492610584416,0.0,22519.207
7.0,0.00906154586142382,0.00906154586142382,255.0,0.5625069602006079,0.122737479525941,3556.0,310.1471724821683,123.42868079509175,328.550700245207,0.0,25917.44
8.0,0.008985495140729551,0.008985495140729551,256.0,0.5319129336662058,0.11606596582527183,3558.0,308.8072456223913,122.97784559836259,329.9133158141962,0.0,28665.923
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
