Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,PermeabilityClass,ParamLevel,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa,KSat_mm_s
12283124300041022,1228312430004102,Brunt_4a.2,3,1000.0,1000.0,1000.0,2,2,Rh,3000.0,100.0,350.0,250.0,0.0,1,zLw,NoAdj,0.84,0.35,0.2,0,0,71.0,0.0222
12283124300041023,1228312430004102,Brunt_4a.2,3,1000.0,1000.0,1000.0,2,2,Rh,3000.0,350.0,1000.0,650.0,0.0,1,zLFf,NoAdj,1.3,0.3,0.25,0,0,65.5,0.0111
12283124300041024,1228312430004102,Brunt_4a.2,3,1000.0,1000.0,1000.0,2,2,Rh,3000.0,1000.0,1020.0,20.0,0.0,1,zLCs,NoAdj,0.84,0.65,0.115,0,0,64.5,0.0111
13282523000031021,1328252300003102,Crom_3a.2,5,1000.0,1000.0,1000.0,3,3,Sc,3000.0,0,100.0,100.0,0.0,0,tAw,Sc,1.18,0.48,0.05,0,1,54.7,0.0417
13282523000031022,1328252300003102,Crom_3a.2,5,1000.0,1000.0,1000.0,3,3,Sc,3000.0,100.0,350.0,250.0,0.0,0,Aw,Sc,1.42,0.71,0.06,0,0,48.0,0.0222
13282523000031023,1328252300003102,Crom_3a.2,5,1000.0,1000.0,1000.0,3,3,Sc,3000.0,350.0,1000.0,650.0,0.0,0,Aw,Sc,1.42,0.635,0.06,0,0,48.8,0.0222
13282523000031024,1328252300003102,Crom_3a.2,5,1000.0,1000.0,1000.0,3,3,Sc,3000.0,1000.0,1020.0,20.0,0.65,0,VAl,Sc,1.42,0.9,0.02,0,0,45.8,0.0278
14112432210571021,1411243221057102,Danvk_57a.2,5,1000.0,1000.0,1000.0,2,2,An,3000.0,0,100.0,100.0,0.075,1,tbSLw,NoAdj,0.78,0.46,0.2,0,1,65.3,0.0139
14112432210571022,1411243221057102,Danvk_57a.2,5,1000.0,1000.0,1000.0,2,2,An,3000.0,100.0,350.0,250.0,0.125,1,bSLw,NoAdj,0.86,0.4,0.23,0,0,72.6,0.0111
14112432210571023,1411243221057102,Danvk_57a.2,5,1000.0,1000.0,1000.0,2,2,An,3000.0,350.0,1000.0,650.0,0.0,1,bLCs,NoAdj,0.86,0.38,0.275,0,0,71.9,0.0028
16112417110251021,1611241711025102,Fanga_25a.2,3,1000.0,350.0,1000.0,5,2,Hs,3000.0,0,100.0,100.0,0.0,0,tYFs,Hs,1.08,0.18,0.36,0,1,56.9,0.0111
16112417110251022,1611241711025102,Fanga_25a.2,3,1000.0,350.0,1000.0,5,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,YFs,Hs,1.26,0.2,0.35,0,0,47.7,0.0042
16112417110251023,1611241711025102,Fanga_25a.2,3,1000.0,350.0,1000.0,5,2,Hs,3000.0,350.0,1000.0,650.0,0.0,0,YC,Hs,1.26,0.24,0.38,0,0,45.1,0.0008
16112417110251024,1611241711025102,Fanga_25a.2,3,1000.0,350.0,1000.0,5,2,Hs,3000.0,1000.0,1020.0,20.0,0.0,0,YC,Hs,1.26,0.315,0.4,0,0,49.5,0.0008
16152815000441021,1615281500044102,Fere_44a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,0,100.0,100.0,0.0,0,tAl,Hs,1.18,0.9,0.05,0,1,46.3,0.0556
16152815000441022,1615281500044102,Fere_44a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,Aw,Hs,1.38,0.95,0.02,0,0,45.0,0.0222
16152815000441023,1615281500044102,Fere_44a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,350.0,1000.0,650.0,0.0,0,Aw,Hs,1.38,0.9,0.025,0,0,44.7,0.0222
16252821000111021,1625282100011102,Fork_11a.2,5,1000.0,1000.0,975.0,3,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.09,0.45,0.075,0,1,53.4,0.0167
16252821000111022,1625282100011102,Fork_11a.2,5,1000.0,1000.0,975.0,3,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,Aw,Hs,1.42,0.66,0.06,0,0,48.2,0.0222
16252821000111023,1625282100011102,Fork_11a.2,5,1000.0,1000.0,975.0,3,2,Hs,3000.0,350.0,1000.0,650.0,0.6,0,VAl,Hs,1.42,0.75,0.03,0,0,42.7,0.0278
16252821000111024,1625282100011102,Fork_11a.2,5,1000.0,1000.0,975.0,3,2,Hs,3000.0,1000.0,1020.0,20.0,0.775,0,XA,Hs,1.42,0.925,0.01,0,0,34.1,0.0417
16281929000191021,1628192900019102,Fris_19a.2,4,1000.0,1000.0,1000.0,2,3,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.22,0.15,0.275,0,1,51.3,0.0167
16281929000191022,1628192900019102,Fris_19a.2,4,1000.0,1000.0,1000.0,2,3,Hs,3000.0,100.0,350.0,250.0,0.0,0,LFs,Hs,1.53,0.15,0.275,0,0,44.7,0.0056
16281929000191023,1628192900019102,Fris_19a.2,4,1000.0,1000.0,1000.0,2,3,Hs,3000.0,350.0,1000.0,650.0,0.0,0,LFf,Hs,1.61,0.2,0.275,0,0,37.7,0.0014
16281929000191024,1628192900019102,Fris_19a.2,4,1000.0,1000.0,1000.0,2,3,Hs,3000.0,1000.0,1020.0,20.0,0.6,0,VLl,Hs,1.42,0.65,0.115,0,0,45.5,0.0111
17192323000051011,1719232300005101,Gimm_5a.1,3,1000.0,350.0,1000.0,5,3,Hs,1500.0,0,100.0,100.0,0.0,0,tLw,Hs,1.41,0.29,0.11,0,1,50.9,0.0167
17192323000051012,1719232300005101,Gimm_5a.1,3,1000.0,350.0,1000.0,5,3,Hs,1500.0,100.0,350.0,250.0,0.0,0,LCs,Hs,1.53,0.29,0.125,0,0,44.4,0.0022
17192323000051013,1719232300005101,Gimm_5a.1,3,1000.0,350.0,1000.0,5,3,Hs,1500.0,350.0,1000.0,650.0,0.575,0,VLc,Hs,1.53,0.53,0.09,0,0,41.7,0.0006
17192323000051014,1719232300005101,Gimm_5a.1,3,1000.0,350.0,1000.0,5,3,Hs,1500.0,1000.0,1020.0,20.0,0.65,0,VLl,Hs,1.42,0.7,0.085,0,0,46.1,0.0111
18112417110022021,1811241711002202,Hanga_2b.2,2,1000.0,350.0,1000.0,5,2,Ss,3000.0,0,100.0,100.0,0.0,0,tLCs,Ss,1.22,0.27,0.34,0,1,63.0,0.0083
18112417110022022,1811241711002202,Hanga_2b.2,2,1000.0,350.0,1000.0,5,2,Ss,3000.0,100.0,350.0,250.0,0.0,0,LCs,Ss,1.53,0.5,0.21,0,0,56.5,0.0022
18112417110022023,1811241711002202,Hanga_2b.2,2,1000.0,350.0,1000.0,5,2,Ss,3000.0,350.0,1010.0,660.0,0.0,0,LCf,Ss,1.61,0.57,0.32,0,0,74.4,0.0003
18192414000651021,1819241400065102,Hind_65a.2,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.09,0.4,0.17,0,1,50.4,0.0167
18192414000651022,1819241400065102,Hind_65a.2,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,LFs,Hs,1.3,0.45,0.13,0,0,47.1,0.0056
18192414000651023,1819241400065102,Hind_65a.2,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,350.0,1000.0,650.0,0.0,0,As,Hs,1.38,0.75,0.06,0,0,46.4,0.0139
18192414000651024,1819241400065102,Hind_65a.2,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,1000.0,1020.0,20.0,0.65,0,VAl,Hs,1.38,0.8,0.04,0,0,46.8,0.0278
18192414000661011,1819241400066101,Hind_66a.1,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.09,0.275,0.19,0,1,51.8,0.0167
18192414000661012,1819241400066101,Hind_66a.1,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,100.0,350.0,250.0,0.075,0,SLFs,Hs,1.3,0.275,0.175,0,0,47.9,0.0056
18192414000661013,1819241400066101,Hind_66a.1,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,350.0,1000.0,650.0,0.425,0,VLc,Hs,1.3,0.45,0.14,0,0,48.3,0.0022
18192414000661014,1819241400066101,Hind_66a.1,3,1000.0,1000.0,1000.0,2,2,Hs,3000.0,1000.0,1020.0,20.0,0.2,0,SLCs,Hs,1.3,0.65,0.09,0,0,43.3,0.0022
18251700000071011,1825170000007101,Hog_7a.1,4,1000.0,350.0,1000.0,5,3,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.41,0.26,0.14,0,1,49.2,0.0167
18251700000071012,1825170000007101,Hog_7a.1,4,1000.0,350.0,1000.0,5,3,Hs,3000.0,100.0,350.0,250.0,0.0,0,LCs,Hs,1.53,0.2,0.16,0,0,44.9,0.0022
18251700000071013,1825170000007101,Hog_7a.1,4,1000.0,350.0,1000.0,5,3,Hs,3000.0,350.0,1000.0,650.0,0.0,0,LCf,Hs,1.61,0.2,0.27,0,0,37.4,0.0003
18251700000071014,1825170000007101,Hog_7a.1,4,1000.0,350.0,1000.0,5,3,Hs,3000.0,1000.0,1020.0,20.0,0.69,0,VLl,Hs,1.42,0.7,0.085,0,0,46.1,0.0111
21111930210011021,2111193021001102,Kaitk_1a.2,2,340.0,350.0,350.0,5,3,Ss,3000.0,0,95.0,95.0,0.0,0,tLw,Ss,1.09,0.5,0.09,0,1,56.4,0.0167
21111930210011022,2111193021001102,Kaitk_1a.2,2,340.0,350.0,350.0,5,3,Ss,3000.0,95.0,345.0,250.0,0.0,0,As,Ss,1.42,0.6,0.05,0,0,52.1,0.0139
21111930210011023,2111193021001102,Kaitk_1a.2,2,340.0,350.0,350.0,5,3,Ss,3000.0,345.0,995.0,650.0,0.0,0,Q,Ss,2.0,0.35,0.325,2,0,10.0,0.0
21111930210011024,2111193021001102,Kaitk_1a.2,2,340.0,350.0,350.0,5,3,Ss,3000.0,995.0,1015.0,20.0,0.0,0,YC,Ss,1.26,0.15,0.5,0,0,55.5,0.0008
22192923000431021,2219292300043102,Lism_43a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLCs,Hs,1.09,0.075,0.215,0,1,58.4,0.0083
22192923000431022,2219292300043102,Lism_43a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,100.0,350.0,250.0,0.1,0,tSLFs,Hs,1.09,0.1,0.215,0,1,51.6,0.0111
22192923000431023,2219292300043102,Lism_43a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,350.0,1000.0,650.0,0.625,0,VLc,Hs,1.53,0.4,0.15,0,0,42.5,0.0022
22192923000431024,2219292300043102,Lism_43a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,1000.0,1020.0,20.0,0.675,0,VAl,Hs,1.42,0.85,0.03,0,0,38.7,0.0278
22192923000441021,2219292300044102,Lism_44a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLFs,Hs,1.09,0.1,0.225,0,1,55.1,0.0111
22192923000441022,2219292300044102,Lism_44a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,100.0,350.0,250.0,0.08,0,SLFs,Hs,1.53,0.1,0.25,0,0,50.8,0.0056
22192923000441023,2219292300044102,Lism_44a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,350.0,1000.0,650.0,0.65,0,VLc,Hs,1.53,0.4,0.175,0,0,42.7,0.0022
22192923000441024,2219292300044102,Lism_44a.2,5,1000.0,1000.0,1000.0,2,2,Hs,3000.0,1000.0,1020.0,20.0,0.695,0,VAl,Hs,1.42,0.875,0.02,0,0,39.2,0.0278
23112414000841011,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.09,0.165,0.22,0,1,55.9,0.0167
23112414000841012,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,100.0,350.0,250.0,0.125,0,SLFs,Hs,1.53,0.165,0.22,0,0,49.4,0.0056
23112414000841013,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,350.0,1000.0,650.0,0.45,0,VLc,Hs,1.53,0.35,0.175,0,0,43.0,0.0022
23112414000841014,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,1000.0,1020.0,20.0,0.65,0,VAl,Hs,1.42,0.85,0.035,0,0,38.9,0.0278
23112414000851011,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,0,100.0,100.0,0.325,0,tSLw,Hs,1.09,0.15,0.25,0,1,55.9,0.0167
23112414000851012,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,100.0,350.0,250.0,0.45,0,VLl,Hs,1.42,0.25,0.25,0,0,46.1,0.0111
23112414000851013,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,350.0,1000.0,650.0,0.65,0,VLl,Hs,1.42,0.675,0.225,0,0,46.5,0.0111
23112414000851014,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,1000.0,1020.0,20.0,0.675,0,VAl,Hs,1.42,0.9,0.04,0,0,40.9,0.0278
23252524000011021,2325252400001102,Moon_1a.2,4,1000.0,330.0,950.0,5,2,Sc,1020.0,0,100.0,100.0,0.0,0,tLw,Sc,1.22,0.26,0.18,0,1,53.0,0.0167
23252524000011022,2325252400001102,Moon_1a.2,4,1000.0,330.0,950.0,5,2,Sc,1020.0,100.0,350.0,250.0,0.4,0,VLl,Sc,1.42,0.41,0.13,0,0,49.7,0.0111
23252524000011023,2325252400001102,Moon_1a.2,4,1000.0,330.0,950.0,5,2,Sc,1020.0,350.0,1000.0,650.0,0.625,0,VLc,Sc,1.53,0.35,0.075,0,0,40.0,0.0006
23252524000011024,2325252400001102,Moon_1a.2,4,1000.0,330.0,950.0,5,2,Sc,1020.0,1000.0,1020.0,20.0,0.775,0,XL,Sc,1.42,0.35,0.075,0,0,30.9,0.0111
25211530000071011,2521153000007101,Oket_7a.1,4,1000.0,985.0,1000.0,5,3,Rh,3000.0,0,100.0,100.0,0.025,0,tYw,Rh,1.08,0.1,0.65,0,1,71.4,0.0111
25211530000071012,2521153000007101,Oket_7a.1,4,1000.0,985.0,1000.0,5,3,Rh,3000.0,100.0,350.0,250.0,0.15,0,SYw,Rh,1.26,0.1,0.65,0,0,60.7,0.0042
25211530000071013,2521153000007101,Oket_7a.1,4,1000.0,985.0,1000.0,5,3,Rh,3000.0,350.0,1000.0,650.0,0.15,0,SYFs,Rh,1.26,0.1,0.65,0,0,58.7,0.0042
25211530000071014,2521153000007101,Oket_7a.1,4,1000.0,985.0,1000.0,5,3,Rh,3000.0,1000.0,1020.0,20.0,0.0,0,YC,Rh,1.26,0.1,0.475,0,0,55.1,0.0008
25282524252021011,2528252425202101,Orono_202a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.09,0.6,0.1,0,1,52.7,0.0167
25282524252021012,2528252425202101,Orono_202a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,Lw,Hs,1.42,0.6,0.1,0,0,48.0,0.0111
25282524252021013,2528252425202101,Orono_202a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,350.0,1000.0,650.0,0.0,0,As,Hs,1.42,0.64,0.06,0,0,41.7,0.0139
25282524252021014,2528252425202101,Orono_202a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,1000.0,1020.0,20.0,0.625,0,VAl,Hs,1.42,0.875,0.02,0,0,39.2,0.0278
26111528000051021,2611152800005102,Paer_5a.2,1,1000.0,1000.0,1000.0,1,3,Rh,3000.0,0,100.0,100.0,0.02,1,tOhzL,NoAdj,0.54,0.55,0.125,3,1,86.4,0.0222
26111528000051022,2611152800005102,Paer_5a.2,1,1000.0,1000.0,1000.0,1,3,Rh,3000.0,100.0,350.0,250.0,0.075,1,OhzL,NoAdj,0.54,0.75,0.075,3,0,86.4,0.0056
26111528000051023,2611152800005102,Paer_5a.2,1,1000.0,1000.0,1000.0,1,3,Rh,3000.0,350.0,1000.0,650.0,0.695,0,VAl,Rh,1.38,0.85,0.02,0,0,42.9,0.0278
28112111000451011,2811211100045101,Raka_45a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,0,100.0,100.0,0.0,0,LFs,Hs,1.3,0.55,0.12,0,0,45.6,0.0056
28112111000451012,2811211100045101,Raka_45a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,100.0,350.0,250.0,0.25,0,SLCs,Hs,1.3,0.7,0.1,0,0,42.8,0.0022
28112111000451013,2811211100045101,Raka_45a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,350.0,1000.0,650.0,0.55,0,VAl,Hs,1.38,0.7,0.075,0,0,47.9,0.0278
28112111000451014,2811211100045101,Raka_45a.1,5,1000.0,1000.0,1000.0,9,2,Hs,3000.0,1000.0,1020.0,20.0,0.65,0,VAl,Hs,1.38,0.85,0.02,0,0,47.0,0.0278
28112417000811021,2811241700081102,Rang_81a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,0,100.0,100.0,0.175,0,tSLw,Hs,1.09,0.5,0.1,0,1,50.8,0.0167
28112417000811022,2811241700081102,Rang_81a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,100.0,350.0,250.0,0.5,0,VAl,Hs,1.38,0.9,0.03,0,0,48.1,0.0278
28112417000811023,2811241700081102,Rang_81a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,350.0,1000.0,650.0,0.675,0,VAl,Hs,1.38,0.9,0.02,0,0,47.3,0.0278
28112417000811024,2811241700081102,Rang_81a.2,5,1000.0,1000.0,1000.0,3,2,Hs,3000.0,1000.0,1020.0,20.0,0.825,0,XA,Hs,1.38,0.9,0.02,0,0,37.5,0.0417
28112417000821021,2811241700082102,Rang_82a.2,5,1000.0,1000.0,990.0,3,2,Hs,3000.0,0,100.0,100.0,0.325,0,tAw,Hs,1.18,0.68,0.04,0,1,50.1,0.0417
28112417000821022,2811241700082102,Rang_82a.2,5,1000.0,1000.0,990.0,3,2,Hs,3000.0,100.0,350.0,250.0,0.55,0,VAl,Hs,1.38,0.65,0.05,0,0,50.7,0.0278
28112417000821023,2811241700082102,Rang_82a.2,5,1000.0,1000.0,990.0,3,2,Hs,3000.0,350.0,1000.0,650.0,0.675,0,VAl,Hs,1.38,0.85,0.025,0,0,48.0,0.0278
28112417000821024,2811241700082102,Rang_82a.2,5,1000.0,1000.0,990.0,3,2,Hs,3000.0,1000.0,1020.0,20.0,0.8,0,XA,Hs,1.38,0.95,0.015,0,0,36.3,0.0417
28112417000841011,2811241700084101,Rang_84a.1,5,1000.0,1000.0,350.0,3,2,Hs,3000.0,0,100.0,100.0,0.045,0,tLw,Hs,1.09,0.7,0.1,0,1,47.1,0.0167
28112417000841012,2811241700084101,Rang_84a.1,5,1000.0,1000.0,350.0,3,2,Hs,3000.0,100.0,350.0,250.0,0.65,0,VAl,Hs,1.38,0.8,0.075,0,0,47.6,0.0278
28112417000841013,2811241700084101,Rang_84a.1,5,1000.0,1000.0,350.0,3,2,Hs,3000.0,350.0,1000.0,650.0,0.85,0,XA,Hs,1.38,0.95,0.015,0,0,37.2,0.0417
30192331000141041,3019233100014104,Timu_14a.4,3,350.0,460.0,460.0,5,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.22,0.05,0.24,0,1,52.2,0.0167
30192331000141042,3019233100014104,Timu_14a.4,3,350.0,460.0,460.0,5,2,Hs,3000.0,100.0,350.0,250.0,0.0,0,LCs,Hs,1.53,0.03,0.24,0,0,45.2,0.0022
30192331000141043,3019233100014104,Timu_14a.4,3,350.0,460.0,460.0,5,2,Hs,3000.0,350.0,1010.0,660.0,0.0,0,LCf,Hs,1.61,0.03,0.23,0,0,39.3,0.0003
33112111000711021,3311211100071102,Waka_71a.2,3,1000.0,350.0,1000.0,5,2,Ss,3000.0,0,100.0,100.0,0.0,0,tLFs,Ss,1.22,0.26,0.24,0,1,48.0,0.0111
33112111000711022,3311211100071102,Waka_71a.2,3,1000.0,350.0,1000.0,5,2,Ss,3000.0,100.0,350.0,250.0,0.0,0,LFf,Ss,1.61,0.25,0.2,0,0,39.4,0.0014
33112111000711023,3311211100071102,Waka_71a.2,3,1000.0,350.0,1000.0,5,2,Ss,3000.0,350.0,1000.0,650.0,0.0,0,LCf,Ss,1.61,0.26,0.205,0,0,35.5,0.0003
33112111000711024,3311211100071102,Waka_71a.2,3,1000.0,350.0,1000.0,5,2,Ss,3000.0,1000.0,1020.0,20.0,0.0,0,LCs,Ss,1.53,0.25,0.2,0,0,34.8,0.0022
35302518000371021,3530251800037102,Ytoh_37a.2,2,1000.0,700.0,700.0,5,2,Hs,3000.0,0,100.0,100.0,0.0,0,tLw,Hs,1.22,0.1,0.2,0,1,52.6,0.0167
35302518000371022,3530251800037102,Ytoh_37a.2,2,1000.0,700.0,700.0,5,2,Hs,3000.0,100.0,340.0,240.0,0.0,0,LCs,Hs,1.53,0.1,0.22,0,0,44.6,0.0022
35302518000371023,3530251800037102,Ytoh_37a.2,2,1000.0,700.0,700.0,5,2,Hs,3000.0,340.0,990.0,650.0,0.0,0,LCf,Hs,1.61,0.1,0.26,0,0,38.2,0.0003
