Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,3.48069858551,7.19999980927
1972,1,2,9,0,0,2.57680916786,5.0
1972,1,3,9,0,0,5.73837757111,0.0
1972,1,4,9,0,0,5.36848640442,0.0
1972,1,5,9,0,0,6.12094068527,0.0
1972,1,6,9,0,0,5.60062026978,4.19999980927
1972,1,7,9,0,0,5.65891170502,0.0
1972,1,8,9,0,0,5.54516983032,0.0
1972,1,9,9,0,0,5.81952524185,0.0
1972,1,10,9,0,0,5.71316719055,0.0
1972,1,11,9,0,0,5.90540313721,0.0
1972,1,12,9,0,0,5.10327768326,0.0
1972,1,13,9,0,0,3.68588066101,0.0
1972,1,14,9,0,0,5.57119989395,0.0
1972,1,15,9,0,0,4.1626200676,0.0
1972,1,16,9,0,0,4.62803840637,0.0
1972,1,17,9,0,0,5.01934337616,0.0
1972,1,18,9,0,0,6.20347976685,0.0
1972,1,19,9,0,0,4.6967010498,0.0
1972,1,20,9,0,0,5.59160757065,0.0
1972,1,21,9,0,0,3.91919112206,0.0
1972,1,22,9,0,0,1.20165681839,13.3999996185
1972,1,23,9,0,0,4.28923177719,0.0
1972,1,24,9,0,0,6.36487007141,0.0
1972,1,25,9,0,0,5.47718763351,0.0
1972,1,26,9,0,0,5.43768024445,0.0
1972,1,27,9,0,0,5.65843343735,0.0
1972,1,28,9,0,0,5.6512594223,0.0
1972,1,29,9,0,0,2.5818901062,8.30000019073
1972,1,30,9,0,0,5.47353076935,0.0
1972,1,31,9,0,0,4.86535549164,0.0
1972,2,1,9,0,0,5.30718612671,0.0
1972,2,2,9,0,0,6.06744718552,0.0
1972,2,3,9,0,0,5.98270845413,0.0
1972,2,4,9,0,0,5.88752985001,0.0
1972,2,5,9,0,0,6.01236152649,0.0
1972,2,6,9,0,0,4.05533647537,5.5
1972,2,7,9,0,0,3.95830917358,0.0
1972,2,8,9,0,0,5.11253929138,0.0
1972,2,9,9,0,0,4.05680370331,3.09999990463
1972,2,10,9,0,0,6.13314819336,0.0
1972,2,11,9,0,0,5.94402599335,0.0
1972,2,12,9,0,0,4.27069044113,7.59999990463
1972,2,13,9,0,0,4.87078046799,0.0
1972,2,14,9,0,0,3.83325576782,0.0
1972,2,15,9,0,0,3.46639084816,0.0
1972,2,16,9,0,0,4.25693798065,0.0
1972,2,17,9,0,0,4.79305839539,0.0
1972,2,18,9,0,0,4.06255483627,5.69999980927
1972,2,19,9,0,0,4.72567081451,0.0
1972,2,20,9,0,0,3.23182559013,4.59999990463
1972,2,21,9,0,0,1.44126713276,3.70000004768
1972,2,22,9,0,0,3.37977814674,3.79999995232
1972,2,23,9,0,0,1.09885323048,6.80000019073
1972,2,24,9,0,0,3.41636347771,0.0
1972,2,25,9,0,0,4.57482194901,0.0
1972,2,26,9,0,0,3.58070158958,0.0
1972,2,27,9,0,0,4.59320449829,0.0
1972,2,28,9,0,0,3.71798086166,0.0
1972,2,29,9,0,0,4.10618162155,0.0
1972,3,1,9,0,0,4.42901706696,0.0
1972,3,2,9,0,0,3.52633333206,0.0
1972,3,3,9,0,0,3.29902482033,22.5
1972,3,4,9,0,0,1.36441004276,8.60000038147
1972,3,5,9,0,0,3.25322031975,0.0
1972,3,6,9,0,0,4.35517072678,0.0
1972,3,7,9,0,0,2.04303693771,36.4000015259
1972,3,8,9,0,0,0.471914798021,26.2000007629
1972,3,9,9,0,0,0.624799251556,15.5
1972,3,10,9,0,0,1.15063965321,7.59999990463
1972,3,11,9,0,0,0.96623390913,7.80000019073
1972,3,12,9,0,0,4.21986532211,0.0
1972,3,13,9,0,0,1.76433587074,0.0
1972,3,14,9,0,0,3.325507164,0.0
1972,3,15,9,0,0,1.39070129395,15.8000001907
1972,3,16,9,0,0,1.09208798409,17.1000003815
1972,3,17,9,0,0,2.66117620468,0.0
1972,3,18,9,0,0,4.54703569412,0.0
1972,3,19,9,0,0,3.54228973389,0.0
1972,3,20,9,0,0,4.25017499924,0.0
1972,3,21,9,0,0,3.93314838409,0.0
1972,3,22,9,0,0,3.28701496124,0.0
1972,3,23,9,0,0,3.91284179688,0.0
1972,3,24,9,0,0,3.62640690804,0.0
1972,3,25,9,0,0,3.49382042885,0.0
1972,3,26,9,0,0,2.59650754929,0.0
1972,3,27,9,0,0,3.7486436367,0.0
1972,3,28,9,0,0,3.88625764847,0.0
1972,3,29,9,0,0,2.08298206329,5.40000009537
1972,3,30,9,0,0,1.37370562553,15.1999998093
1972,3,31,9,0,0,3.885181427,0.0
1972,4,1,9,0,0,3.87091517448,0.0
1972,4,2,9,0,0,3.3915681839,0.0
1972,4,3,9,0,0,3.02607584,0.0
1972,4,4,9,0,0,2.28174042702,0.0
1972,4,5,9,0,0,2.21311926842,0.0
1972,4,6,9,0,0,2.73592329025,10.8999996185
1972,4,7,9,0,0,0.844888925552,39.7999992371
1972,4,8,9,0,0,1.95032286644,12.3999996185
1972,4,9,9,0,0,2.29662656784,2.90000009537
1972,4,10,9,0,0,3.10529279709,0.0
1972,4,11,9,0,0,2.99376392365,0.0
1972,4,12,9,0,0,1.48300921917,13.8000001907
1972,4,13,9,0,0,1.89619219303,0.0
1972,4,14,9,0,0,2.87400722504,5.5
1972,4,15,9,0,0,1.48418676853,4.90000009537
1972,4,16,9,0,0,2.43201828003,14.3999996185
1972,4,17,9,0,0,2.62875676155,11.1000003815
