Id,SoilName,Depth,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
25302528000661014,Otor_66a.1,795.0,0.696,0.1999999999979554,0.3683332492661281,27607.80761958476,2.641089601145154,0.8347011455995288,0.7675,10.0,0.0,0.580951997337272,0.7326315789473684,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9832485450845134,0.9832485450845134,0.0,0.014175844086448574,0.014175844086448574,0.0,0.3683332492661281
25302528000661015,Otor_66a.1,1005.0,0.671,0.19999999999999746,0.30673723806848013,67884.75738090796,2.9409939030194083,0.8563024547583082,0.7675,10.0,0.0,0.5745789471428249,0.7063157894736843,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9914725140341362,0.9914725140341362,0.0,0.008274100899666651,0.008274100899666651,0.0,0.30673723806848013
26312419000021011,Puni_2a.1,240.0,0.609,5.668459506401982e-10,0.429973036493981,121966.91595416688,3.0756973218315333,0.787034855936576,0.7675,10.0,0.0,0.47930422726537475,0.6410526315789474,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9969616169569365,0.9969616169569365,0.0,0.005811885608717913,0.005811885608717913,0.0,0.429973036493981
26312419000021012,Puni_2a.1,360.0,0.516,0.10658365427398594,0.010941218259535396,139014.1094224892,3.17991519863415,0.9160623057532895,0.7675,10.0,0.0,0.4726881497686974,0.5431578947368422,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9984625240960959,0.9984625240960959,0.0,0.0025809104333810195,0.0025809104333810195,0.0,0.010941218259535396
26312419000021013,Puni_2a.1,510.0,0.607,0.19999999621950845,0.011469997977892736,644752.5564299312,3.691345597270019,0.9739016201769276,0.7675,10.0,0.0,0.5911582834473951,0.6389473684210526,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9967810840181339,0.9967810840181339,0.0,0.002546050127192143,0.002546050127192143,0.0,0.011469997977892736
26312419000021014,Puni_2a.1,680.0,0.638,0.19999998998458962,0.013574860895079187,2.0463098177216318e6,3.936535831007549,0.9999999956480295,0.7675,10.0,0.0,0.6379999972234429,0.671578947368421,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9987521040946927,0.9987521040946927,0.0,0.001239634894621827,0.001239634894621827,0.0,0.013574860895079187
26312419000021015,Puni_2a.1,1000.0,0.655,0.19999833236604075,0.014374520622392998,2.964411642612757e6,3.9758004026660307,0.999999998620063,0.7675,10.0,0.0,0.6549999990961413,0.6894736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9993062517139277,0.9993062517139277,0.0,0.000860160140922591,0.000860160140922591,0.0,0.014374520622392998
30152331000891011,Temu_89a.1,150.0,0.574,0.19247360275109485,0.009398848067469294,61055.64792546603,2.905651964174868,0.9151915280201878,0.7675,10.0,0.0,0.5253199370835877,0.6042105263157894,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9935567301069175,0.9935567301069175,0.0,0.005895493086887838,0.005895493086887838,0.0,0.009398848067469294
30152331000891012,Temu_89a.1,300.0,0.576,0.19999999723706943,0.00987821410944548,112746.57424634164,3.1101042558499645,0.9493567841914191,0.7675,10.0,0.0,0.5468295076942574,0.6063157894736841,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9993297988042884,0.9993297988042884,0.0,0.0016300995806446527,0.0016300995806446527,0.0,0.00987821410944548
30152331000891013,Temu_89a.1,600.0,0.556,0.0034773314712383697,0.02393458643016175,592486.5439592787,3.375284209810916,0.9999999999803051,0.7675,10.0,0.0,0.5559999999890497,0.5852631578947369,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999148259277664,0.9999148259277664,0.0,0.0005568877909793136,0.0005568877909793136,0.0,0.02393458643016175
30152331000891014,Temu_89a.1,800.0,0.586,5.379565760249693e-9,0.02626014315000117,579297.6139757053,3.0729670847196133,0.9861428557659362,0.7675,10.0,0.0,0.5778797134788386,0.6168421052631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9998230013276946,0.9998230013276946,0.0,0.000836628153936005,0.000836628153936005,0.0,0.02626014315000117
30152331000891015,Temu_89a.1,1000.0,0.57,7.826905566113297e-10,0.025025030438733845,470425.5360523945,2.8611653028880153,0.9860091562748146,0.7675,10.0,0.0,0.5620252190766443,0.6,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9993442356041217,0.9993442356041217,0.0,0.0016492595860918696,0.0016492595860918696,0.0,0.025025030438733845
30153021000131011,Tetk_13a.1,170.0,0.64269,0.09833617702956769,0.3154172239716752,6473.922113956817,2.1576507702764025,0.851541617614426,0.7675,10.0,0.0,0.5472772822246155,0.6765157894736842,0.2895,0.0,9.65e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.579,0.12045,0.965,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9817728175812912,0.9817728175812912,0.0,0.02049056668323897,0.02049056668323897,0.0,0.3154172239716752
30153021000131012,Tetk_13a.1,270.0,0.620495,0.056759999998874565,0.23375575825548292,2530.226898875963,1.8444930560167123,0.8940383800572115,0.7675,10.0,0.0,0.5547463446335995,0.6531526315789474,0.2895,0.0,9.65e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.579,0.056760000000000005,0.965,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9851567356217874,0.9851567356217874,0.0,0.020929400095417314,0.020929400095417314,0.0,0.23375575825548292
30153021000131013,Tetk_13a.1,530.0,0.618565,0.05675999999920442,0.23269987101617393,2676.7712464200595,1.86326049846205,0.8939076328571239,0.7675,10.0,0.0,0.5529399749182669,0.651121052631579,0.2895,0.0,9.65e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.579,0.056760000000000005,0.965,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9857625025153671,0.9857625025153671,0.0,0.020372859424741017,0.020372859424741017,0.0,0.23269987101617393
30153021000131014,Tetk_13a.1,830.0,0.62146,0.04807499999924806,0.1950044684939387,3069.041267402222,1.9088451360212286,0.9177914991729932,0.7675,10.0,0.0,0.5703707050760484,0.6541684210526316,0.2895,0.0,9.65e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.579,0.048075,0.965,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9869095685752132,0.9869095685752132,0.0,0.019963026992493534,0.019963026992493534,0.0,0.1950044684939387
30153021000131015,Tetk_13a.1,1000.0,0.63014,0.050349528837847136,0.030222442920417293,3611.810831185512,1.9631264826173884,0.9215976872298475,0.7675,10.0,0.0,0.5807355666310161,0.6633052631578948,0.294,0.0,9.8e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.588,0.05282,0.98,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9879665547744819,0.9879665547744819,0.0,0.0191810563449204,0.0191810563449204,0.0,0.030222442920417293
30153021000161011,Tetk_16a.1,110.0,0.617,0.07526758035319878,0.3469134869117498,8516.167380263721,2.2490455291849654,0.8282644129389708,0.7675,10.0,0.0,0.511039142783345,0.6494736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.11,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9821140130858108,0.9821140130858108,0.0,0.019472938485642296,0.019472938485642296,0.0,0.3469134869117498
30153021000161012,Tetk_16a.1,260.0,0.5568,0.0967599999998717,0.3796928358040547,3281.2150273465318,1.9311279916516941,0.7856735991562502,0.7675,10.0,0.0,0.4374630600102001,0.5861052631578947,0.288,0.0,9.6e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.576,0.09675999999999998,0.96,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9849688747937815,0.9849688747937815,0.0,0.01648950858816003,0.01648950858816003,0.0,0.3796928358040547
30153021000161013,Tetk_16a.1,470.0,0.5337,0.0822999999999908,0.31851271535745,3210.44458127674,1.9238598707913603,0.812053756148673,0.7675,10.0,0.0,0.43339308965654677,0.5617894736842105,0.27,0.0,9.000000000000001e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.54,0.0823,0.9,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9853709052909927,0.9853709052909927,0.0,0.016062450275895306,0.016062450275895306,0.0,0.31851271535745
30153021000161014,Tetk_16a.1,870.0,0.5057499999999999,0.07351058107360325,0.26832990295125525,3850.091624785943,1.9844223775410705,0.8321125551854007,0.7675,10.0,0.0,0.42084092478501633,0.5323684210526315,0.255,0.0,8.5e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.51,0.07404999999999999,0.85,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9865232470408075,0.9865232470408075,0.0,0.014666465532476169,0.014666465532476169,0.0,0.26832990295125525
30153021000161015,Tetk_16a.1,1000.0,0.636,0.1765479687038836,0.32489132895112194,8974.69490535658,2.2665263752917197,0.8392582809099917,0.7675,10.0,0.0,0.5337682666587547,0.6694736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.989514402304012,0.989514402304012,0.0,0.012471067349262744,0.012471067349262744,0.0,0.32489132895112194
240000000034221011,N_342_2a.1,160.0,0.676,0.19999999999950546,0.34976271521412605,22609.67380481686,2.574516015044319,0.8376500677381716,0.7675,10.0,0.0,0.5662514457910041,0.7115789473684211,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9826704131739832,0.9826704131739832,0.0,0.014276355685394468,0.014276355685394468,0.0,0.34976271521412605
240000000034221012,N_342_2a.1,280.0,0.685,0.19999999999980328,0.5368405055982911,38684.289184124056,2.7535345797851187,0.7552575766695514,0.7675,10.0,0.0,0.5173514400186427,0.7210526315789475,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9679610812618293,0.9679610812618293,0.0,0.018962249347035005,0.018962249347035005,0.0,0.5368405055982911
240000000034221013,N_342_2a.1,550.0,0.673,0.19999999999947632,0.4231223323586744,304811.56214982964,3.4416213141963854,0.8024019681051411,0.7675,10.0,0.0,0.54001652453476,0.7084210526315791,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9814393586288858,0.9814393586288858,0.0,0.010332218955725742,0.010332218955725742,0.0,0.4231223323586744
240000000034221014,N_342_2a.1,700.0,0.667,0.199999999999345,0.31972315373835164,304858.61657173885,3.4416727676202616,0.8488630705212298,0.7675,10.0,0.0,0.5661916680376603,0.7021052631578948,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9901386980697451,0.9901386980697451,0.0,0.006898392972321389,0.006898392972321389,0.0,0.31972315373835164
240000000034221015,N_342_2a.1,990.0,0.648,0.19999999998347237,0.1653902264171049,75394.9711853715,2.975970253782721,0.9203324918560286,0.7675,10.0,0.0,0.5963754547227066,0.6821052631578948,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9983521695419855,0.9983521695419855,0.0,0.0033346004154443704,0.0033346004154443704,0.0,0.1653902264171049
