Id,SoilName,Depth,θs,θr,N,Ψvg,Ks,Km,Φ,θs_Min,θr_Min,N_Min,Ψvg_Min,Ks_Min,Km_Min,Φ_Min,θs_Max,θr_Max,N_Max,Ψvg_Max,Ks_Max,Km_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
11301911230071011,Atiam_7a.1,180.0,0.5500690746184828,0.001345977813184669,1.3358448036155348,535.2894691681533,0.21834811425587464,1.0,0.6087631578947369,0.43374375,0.0,1.000001,10.0,8.25e-9,1.0,0.0,0.578325,0.05874278547164443,5.0,500000.0,0.21834811438243434,2.0,0.0,0.9885387385440417,0.9816510203721723,0.9954264567159111,0.014017636450994582,0.023322727051369393,0.004712545850619771,0.0
11301911230071012,Atiam_7a.1,320.0,0.5183520260570088,0.010783789365170254,1.4346729442055008,439.98175091551957,0.022803790500764184,1.0,0.5610684210526317,0.39976125,0.0,1.000001,10.0,7.85e-9,1.0,0.0,0.533015,0.03172544547332969,5.0,500000.0,0.022803790501200887,2.0,0.0,0.9935659711570112,0.991975735713868,0.9951562066001544,0.00793110632448833,0.015288322479429432,0.0005738901695472279,0.0
11301911230071013,Atiam_7a.1,530.0,0.45648829250010986,0.004077390024077595,1.2934391435500245,614.9447415505267,0.17879733430243716,1.0,0.5092368421052632,0.36283125000000005,0.0,1.000001,10.0,9.25e-9,1.0,0.0,0.48377500000000007,0.06962481251558052,5.0,500000.0,0.1787973343160049,2.0,0.0,0.9879256008190467,0.9806199110152288,0.9952312906228645,0.011352602049897787,0.018774910643693323,0.003930293456102249,0.0
11301911230071014,Atiam_7a.1,800.0,0.49966289212943626,4.156967627127163e-11,1.301327209849664,567.3335029738406,0.22387818232944243,1.0,0.5598684210526316,0.39890625,0.0,1.000001,10.0,9.25e-9,1.0,0.0,0.531875,0.06354286380262764,5.0,500000.0,0.22387818233294476,2.0,0.0,0.9878275556281035,0.9795656017198876,0.9960895095363196,0.013031419324771162,0.021689059765794456,0.004373778883747869,0.0
11301911230071015,Atiam_7a.1,1000.0,0.513091820015844,4.461097622048104e-11,1.2977857125833638,606.8408220748734,0.1951608270242281,1.0,0.5666842105263158,0.4037625,0.0,1.000001,10.0,9.25e-9,1.0,0.0,0.53835,0.05924656956170484,5.0,500000.0,0.19516082703528062,2.0,0.0,0.9879248182283419,0.9800908468408984,0.9957587896157853,0.013096675921922658,0.022183482997639913,0.004009868846205404,0.0
25231122000101011,Omal_10a.1,200.0,0.5038875846485396,0.049008528097651355,1.177808650703923,701.5039658495677,0.24771290711681518,1.0,0.5757894736842106,0.41025,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.547,0.19411161473490074,5.0,500000.0,0.24771290795811785,2.0,0.0,0.9764361350027482,0.9551391880056538,0.9977330819998426,0.013045728475959216,0.022629176391793095,0.003462280560125337,0.0
25231122000101012,Omal_10a.1,380.0,0.42981818915320025,4.550523037579341e-10,1.233275023715547,683.4798814113037,0.20528623366808582,1.0,0.488421052631579,0.34800000000000003,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.464,0.09047590254319379,5.0,500000.0,0.20528623371622307,2.0,0.0,0.9843627060095357,0.9720071751863626,0.9967182368327088,0.011596974799502231,0.019608680093085133,0.003585269505919329,0.0
25231122000101013,Omal_10a.1,740.0,0.44770254637941065,0.03184053731288475,1.2688690744511089,4136.897503047521,0.016486192237953595,1.0,0.4778947368421053,0.3405,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.454,0.15302770896559922,5.0,500000.0,0.016486192249928495,2.0,0.0,0.9830752017769755,0.9886981119330625,0.9774522916208885,0.006002434051415062,0.011121270492585216,0.0008835976102449077,0.0
25231122000101014,Omal_10a.1,930.0,0.4352084740639139,3.636173851345376e-11,1.1802861854733715,1522.815286871526,0.01520782171079698,1.0,0.46842105263157896,0.33375,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.445,0.14721473084439937,5.0,500000.0,0.015326213944427222,2.0,0.0,0.9862177483211094,0.9782002169960188,0.9942352796462,0.007529280637553056,0.014678772775553153,0.0003797884995529594,0.0
25231122000101015,Omal_10a.1,1000.0,0.39052174381872296,2.2102398417686054e-13,1.233404125338847,1328.8484023889887,0.012775917009657778,1.0,0.4136842105263158,0.29475,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.393,0.08441096758433794,5.0,500000.0,0.012849063197710337,2.0,0.0,0.983048293495476,0.9744279019559934,0.9916686850349585,0.008678710382081884,0.01696434621722054,0.0003930745469432295,0.0
