Id,SoilName,Depth,IsTopsoil,ThetaS_Ch[mm3 mm-3],ThetaR_Ch[mm3 mm-3],LambdaCh_Ch[-],Hch_Ch[mm],Ks_Ch[mm s-1], Hga_Ch[mm],ThetaS_Vg[mm3 mm-3],ThetaR_Vg[mm3 mm-3],n_Vg[-],Hvg_Vg[mm],Ks_Vg[mm s-1],0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
30152331000891013,Temu_89a.1,600.0,0,0.5559999999999998,0.0,0.08771929800000003,792.2660582094991,0.006876210755914366,1419.4766879912252,0.555999999954724,2.904022049682852e-10,1.1070809441306355,3111.252808874772,0.023760565850546526,0.5559999999890497,0.546052775120627,0.5398225514434902,0.5306474917634381,0.5217145232254424,0.5176917381260505,0.4934140279842941,0.36703216672099687
30152331000891014,Temu_89a.1,800.0,0,0.5859999999999999,0.0,0.08771929800000042,737.3714799868736,0.010328127404314848,1321.1239019836703,0.5805496706091565,0.09693962398866698,1.1575342561718456,5272.457894158673,0.026260142777675997,0.586,0.5716136297983458,0.566776116427086,0.5590747092918532,0.5511176266821514,0.5474196512139738,0.5239870748905215,0.38713462225107337
30152331000891015,Temu_89a.1,1000.0,0,0.5699999999999996,0.0,0.08771929800000257,377.32864331283236,0.015137123417802214,676.0471527764087,0.566675507930852,0.1633658636920961,1.2143616964355857,5570.821839949343,0.02502503033846356,0.57,0.55732922387098,0.5531743580587518,0.5461961763070727,0.5386972480092257,0.5351410979044181,0.5119175592060252,0.368257650606613
30153021000131011,Tetk_13a.1,170.0,1,0.6270866068791137,0.0,0.16770972207921633,90.0000000000015,0.18921047618404416,149.87509391842545,0.5981968699610287,0.037509369838106085,1.2943138537419037,517.5159433827534,0.3154172239002912,0.64269,0.49446732847130537,0.46047920127364766,0.41570092719871105,0.3778460960324765,0.36244466431429395,0.28695753925408024,0.13093477570066733
30153021000131012,Tetk_13a.1,270.0,0,0.6151648792483987,0.0,0.23412020849016615,90.00000000000054,0.15998361039791817,142.8677641232023,0.5944613624573456,0.026844666253862205,1.4154905616513445,412.33694835351525,0.23375575822585404,0.620495,0.4602887707172835,0.40167464090012917,0.3310136740400775,0.27724287959386196,0.2569264183105219,0.17035803353102216,0.06345302060022401
30153021000131013,Tetk_13a.1,530.0,0,0.6142147870826083,0.0,0.23042163455620562,89.99999999999997,0.1585341033081587,143.21460866643415,0.5921913919773143,0.024368219495950246,1.406765014982025,424.48142355161616,0.2326998709886171,0.618565,0.4616714158320279,0.4047811975038835,0.33568843936615145,0.2826600819885156,0.2625046439151782,0.17568197958236195,0.06438016476196778
30153021000131014,Tetk_13a.1,830.0,0,0.6214599999997967,0.0,0.22244167813078458,90.0000000000033,0.13404711295484203,143.9786773085961,0.6008804250655259,0.007744129765259339,1.3911905197313639,489.673076244369,0.19500446843714497,0.62146,0.48110594135307627,0.42493836818240255,0.35557718193837556,0.3013045508157681,0.28039627664331795,0.18806042726465858,0.05893876664733008
30153021000131015,Tetk_13a.1,1000.0,0,0.6301399999998348,0.0,0.20996693668284677,90.00000000001637,0.020834491037318593,145.21808409762232,0.6090805637928937,0.001660504174150337,1.37028774068877,541.8739111106238,0.030222442914178454,0.63014,0.4975139448249615,0.44469014179086425,0.3782999576258919,0.3252705802630331,0.30454437526286443,0.21050852453312302,0.06564279743078273
30153021000161011,Tetk_16a.1,110.0,1,0.5594501826426564,0.0,0.21872715001923373,311.43590374688614,0.03022244292041694,499.48045872969664,0.5664774790091238,0.009900561565621614,1.26899647146823,521.512828163824,0.3469134867916743,0.617,0.4658369425416158,0.4367619463802192,0.39785830024835334,0.3643220729519592,0.35048492819877686,0.2807483337966793,0.11930895179217019
30153021000161012,Tetk_16a.1,260.0,0,0.5117466385922275,0.0,0.19263836454172423,90.00000000000006,0.2284865579191784,147.03728949903768,0.5082323257975143,0.06894914040421174,1.3615429757595237,296.09330294505173,0.3796928356684989,0.5568,0.38125681490729285,0.3457526470291972,0.3015784454946985,0.2667097298776826,0.2531942003833745,0.19282136719534265,0.10489838936649287
30153021000161013,Tetk_16a.1,470.0,0,0.5007512383559544,0.0,0.20011559223889466,90.00000000000168,0.197959089286102,146.23781127278605,0.491890830277905,0.05338383555305504,1.3670978009956651,337.19173306007497,0.31851271534763687,0.5337,0.37480337999527125,0.3378387497647236,0.29195784312254064,0.2558435366585945,0.24187269211862836,0.1796946210594858,0.09032190194684833
30153021000161014,Tetk_16a.1,870.0,0,0.48358433572807175,0.0,0.1940438901908116,90.00000000000006,0.167788984130351,146.885278054915,0.4685617531304345,0.03831576741750806,1.3465913180579308,400.86861362817524,0.2683299027492679,0.5057499999999999,0.3681072074281126,0.3345427703590313,0.29209154946059596,0.2579303571195213,0.2445087356747937,0.18301052002842683,0.08478906304177229
30153021000161015,Tetk_16a.1,1000.0,0,0.6061472814558869,0.0,0.12289857134606613,90.00000000000037,0.1823584602561893,155.75603260600926,0.5867911681992699,0.12220285914101471,1.2632480870583362,481.78281637738314,0.3248913288345749,0.636,0.4975705837397238,0.4742993523341414,0.44308092461766363,0.4160802327065235,0.40491286781877983,0.34835900729094915,0.21477789694544322
240000000034221011,N_342_2a.1,160.0,1,0.6421298747135255,0.0,0.09697960099356505,90.00000000000054,0.17560274253754746,159.716705232035,0.6262173298934816,0.16058004202597845,1.211817282849416,450.60898211313537,0.3497627117950467,0.676,0.5408437563711985,0.5249016028620873,0.5028560009268936,0.48297306231923387,0.47448950621303826,0.4286616709524755,0.2846667668215802
240000000034221012,N_342_2a.1,280.0,0,0.6085758772949265,0.0,0.09102599516137991,90.00000000000037,0.23560059586724788,160.69480505216234,0.6274306259566506,0.19999999928368045,1.1995772825128703,153.8866371024773,0.5368405055974462,0.685,0.49921901912601685,0.4881028453031665,0.4726031082785727,0.4584270826964705,0.4523114081008739,0.41846397004450964,0.2987915905280014
240000000034221013,N_342_2a.1,550.0,0,0.6160879479794851,0.0,0.08771929800000042,261.4144641478889,0.13682881332025523,468.36758171902346,0.6574603628746726,1.9179461998427306e-9,1.0508100186496494,10.000000304804175,0.42312143834922816,0.673,0.5294050917313017,0.5236057735431773,0.5155101688288252,0.5079689353696525,0.5046567529075505,0.4854830399031346,0.3977584152622927
240000000034221014,N_342_2a.1,700.0,0,0.6329005498050772,0.0,0.0877192980000008,301.33553293899206,0.10459141345621684,539.8928299881853,0.6629263545116884,4.416545837649503e-7,1.0480345367805943,14.31532205284302,0.319722484826567,0.667,0.5547637763579332,0.5485183194723635,0.5397999219378812,0.5316785422381448,0.5281115523081342,0.5074627657918093,0.41298822261287504
240000000034221015,N_342_2a.1,990.0,0,0.6378673614751155,0.0,0.08771929800000422,257.38372803192493,0.06675427781914181,461.145846176058,0.6154949036526998,0.06549988975543633,1.12631744153346,1145.8546991458609,0.1653902264094048,0.648,0.5781621547310226,0.5673708383800831,0.5522581149645871,0.5382880255571628,0.5322061447479114,0.49782653727475656,0.3619587101748752
