∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,16.0,0.0,0.0,0.0,0.0,0.0
18.0,2.0,0.0,0.0,0.0,0.0,0.0
30.0,12.0,0.0,0.0,0.0,0.0,0.0
53.0,23.0,0.0,0.0,0.0,0.0,0.0
81.0,28.0,0.0,0.0,0.0,0.0,0.0
89.0,8.0,0.0,0.0,0.0,0.0,0.0
99.0,10.0,0.0,0.0,0.0,0.0,0.0
111.0,12.0,0.0,0.0,0.0,0.0,0.0
125.0,14.0,0.0,0.0,0.0,0.0,0.0
142.0,17.0,0.0,0.0,0.0,0.0,0.0
158.0,16.0,0.0,0.0,0.0,0.0,0.0
172.0,14.0,0.0,0.0,0.0,0.0,0.0
186.0,14.0,0.0,0.0,0.0,0.0,0.0
199.0,13.0,0.0,0.0,0.0,0.0,0.0
211.0,12.0,0.0,0.0,0.0,0.0,0.0
222.0,11.0,0.0,0.0,0.0,0.0,0.0
233.0,11.0,0.0,0.0,0.0,0.0,0.0
246.0,13.0,0.0,0.0,0.0,0.0,0.0
270.0,24.0,0.0,0.0,0.0,0.0,0.0
283.0,13.0,0.0,0.0,0.0,0.0,0.0
296.0,13.0,0.0,0.0,0.0,0.0,0.0
308.0,12.0,0.0,0.0,0.0,0.0,0.0
320.0,12.0,0.0,0.0,0.0,0.0,0.0
331.0,11.0,0.0,0.0,0.0,0.0,0.0
342.0,11.0,0.0,0.0,0.0,0.0,0.0
353.0,11.0,0.0,0.0,0.0,0.0,0.0
363.0,10.0,0.0,0.0,0.0,0.0,0.0
373.0,10.0,0.0,0.0,0.0,0.0,0.0
383.0,10.0,0.0,0.0,0.0,0.0,0.0
394.0,11.0,0.0,0.0,0.0,0.0,0.0
405.0,11.0,0.0,0.0,0.0,0.0,0.0
416.0,11.0,0.0,0.0,0.0,0.0,0.0
428.0,12.0,0.0,0.0,0.0,0.0,0.0
441.0,13.0,0.0,0.0,0.0,0.0,0.0
459.0,18.0,0.0,0.0,0.0,0.0,0.0
492.0,33.0,0.0,0.0,0.0,0.0,0.0
519.0,27.0,0.0,0.0,0.0,0.0,0.0
539.0,20.0,0.0,0.0,0.0,0.0,0.0
560.0,21.0,0.0,0.0,0.0,0.0,0.0
580.0,20.0,0.0,0.0,0.0,0.0,0.0
601.0,21.0,0.0,0.0,0.0,0.0,0.0
624.0,23.0,0.0,0.0,0.0,0.0,0.0
651.0,27.0,0.0,0.0,0.0,0.0,0.0
683.0,32.0,0.0,0.0,0.0,0.0,0.0
724.0,41.0,0.0,0.0,0.0,0.0,0.0
786.0,62.0,0.0,0.0,0.0,0.0,0.0
925.0,139.0,0.0,0.0,0.0,0.0,0.0
1359.0,434.0,0.0,0.0,0.0,0.0,0.0
1508.0,149.0,0.0,0.0,0.0,0.0,0.0
1647.0,139.0,0.0,0.0,0.0,0.0,0.0
1803.0,156.0,0.0,0.0,0.0,0.0,0.0
1948.0,145.0,0.0,0.0,0.0,0.0,0.0
2268.0,320.0,0.0,0.0,0.0,0.0,0.0
2667.0,399.0,0.0,0.0,0.0,0.0,0.0
3082.0,415.0,0.0,0.0,0.0,0.0,0.0
3951.0,869.0,0.0,0.0,0.0,0.0,0.0
4820.0,869.0,0.0,0.0,0.0,0.0,0.0
5665.0,845.0,0.0,0.0,0.0,0.0,0.0
6792.0,1127.0,0.0,0.0,0.0,0.0,0.0
8001.0,1209.0,0.0,0.0,0.0,0.0,0.0
9447.0,1446.0,0.0,0.0,0.0,0.0,0.0
11146.0,1699.0,0.0,0.0,0.0,0.0,0.0
13182.0,2036.0,0.0,0.0,0.0,0.0,0.0
15310.0,2128.0,0.0,0.0,0.0,0.0,0.0
17567.0,2257.0,0.0,0.0,0.0,0.0,0.0
20092.0,2525.0,0.0,0.0,0.0,0.0,0.0
22896.0,2804.0,0.0,0.0,0.0,0.0,0.0
25764.0,2868.0,0.0,0.0,0.0,0.0,0.0
