Layer Cm/H,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,0.027205243314771532,0.011246356736667198,0.008235001015482125,0.006476020592165782,0.005303172297086716,0.004460977707271408,0.00382611698975049,0.0033306480250807065,0.0029336904567184947,0.002609032085222515,0.002339033671513867,0.0010244650035986,0.0005770825421658368,0.0003678270049464372,0.0002528415414044366,0.00018301178516557843,0.00013757687406380705,0.00010647406371737697,8.433220749034666e-5,6.806995177714783e-5,1.4503129858883342e-5,5.2425457146274e-6,2.4176961278925684e-6,1.2869244672045411e-6,7.537090237651028e-7,4.727958866673992e-7,3.123931985034566e-7,2.1500282466172303e-7,1.5293235942839812e-7,3.893182572828386e-8,1.3950534150353087e-8,3.0341185508757678e-9,1.8802497816660474e-11
2.0,0.6248687244222434,0.1430731517874111,0.08268316953024364,0.05609511603527577,0.04124333192103767,0.031870648411937395,0.025487678024479883,0.020905624764475852,0.017485971733047223,0.014856085303767856,0.012784559826400215,0.004280964392059271,0.002066034764657872,0.0011824125031262328,0.0007487316507243028,0.0005073481574480978,0.0003610085488817201,0.0002665913777145097,0.00020270699778930548,0.00015782419061610744,2.6847942699882466e-5,8.60046389377359e-6,3.660173913200287e-6,1.8366173864832434e-6,1.0272607554999999e-6,6.207829903331903e-7,3.976001312076125e-7,2.664839896715155e-7,1.852474233186066e-7,4.346483953549484e-8,1.4798656789428386e-8,3.0243312315328227e-9,1.6716292978588185e-11
3.0,9.706539477630868,1.3568415488690657,0.8708863223846188,0.643319371165068,0.5083079804998889,0.41828505761539503,0.3538193708712481,0.3053549743647493,0.2676045561187225,0.23739121658979812,0.21268548855754524,0.09662724400620884,0.05765579393093716,0.038965730959528905,0.028329731818487264,0.021621044463937235,0.017085415229649455,0.013860941116070178,0.011479351019617556,0.009666588637377006,0.0028877780806568004,0.0013364877587309215,0.0007514379007682371,0.00047269221990783113,0.000320097691702101,0.0002284254744665578,0.00016954060297434228,0.00012975078093956002,0.00010177299477973504,3.871021532431506e-5,1.890060699610179e-5,6.582990935197868e-6,2.1061182518394846e-7
4.0,0.02527016574261704,0.016232641916936574,0.012765557587445495,0.010475494868562906,0.0088349862684664,0.007597366938465369,0.006629394821505684,0.005851772147799427,0.005213944859622052,0.004681982565836455,0.0042321823024932675,0.0019344547912132331,0.0011048585005670956,0.0007070119909112558,0.00048570684651479167,0.0003505144799582273,0.00026234873136398004,0.00020199000498173866,0.00015908068507823714,0.0001276404432711839,2.5578256292985893e-5,8.755377091981754e-6,3.850652906499439e-6,1.9655286337418235e-6,1.108628037692396e-6,6.720390622657928e-7,4.302985112713434e-7,2.8765065491727734e-7,1.991243129305706e-7,4.52102373053147e-8,1.479395786167188e-8,2.7923729739136654e-9,1.0317102161198908e-11
5.0,0.02527016574261704,0.016232641916936574,0.012765557587445495,0.010475494868562906,0.0088349862684664,0.007597366938465369,0.006629394821505684,0.005851772147799427,0.005213944859622052,0.004681982565836455,0.0042321823024932675,0.0019344547912132331,0.0011048585005670956,0.0007070119909112558,0.00048570684651479167,0.0003505144799582273,0.00026234873136398004,0.00020199000498173866,0.00015908068507823714,0.0001276404432711839,2.5578256292985893e-5,8.755377091981754e-6,3.850652906499439e-6,1.9655286337418235e-6,1.108628037692396e-6,6.720390622657928e-7,4.302985112713434e-7,2.8765065491727734e-7,1.991243129305706e-7,4.52102373053147e-8,1.479395786167188e-8,2.7923729739136654e-9,1.0317102161198908e-11
