Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.004022173019597345,0.014156505915938429,275.0,0.3494026377159116,0.08754541475401983,3548.0,370.48348927447523,14.871687372401475,360.19595758379774,0.0,2411.502
2.0,0.0037223701787634975,0.013248066267680388,268.0,0.42371239822216467,0.1061635527537823,3546.0,369.8831837004732,12.709463826634394,347.41525598726884,0.0,4765.325
3.0,0.003582601936410108,0.013312907571920149,274.0,-5.182221132630048,-1.2984870208804409,3547.0,358.0067415607322,2.552744279214283,365.08428052947414,74.0,6968.61
4.0,0.0031309941637709844,0.011843335887426719,275.0,0.167844593494749,0.04236201633425666,3567.0,379.6770053175465,3.094237898292029,364.5930520444099,0.0,9166.747
5.0,0.0030429777141471356,0.01179065845580367,276.0,0.17126996400719463,0.04291657101727632,3568.0,390.07722169484623,1.6011133330287952,372.9722842896397,0.0,11790.615
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
