Layer Cm/H,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,2.468974265821099,0.8172002377040666,0.563998222301766,0.4261409436442284,0.33841915291981817,0.27762585538722473,0.23310009100955145,0.19918530222365793,0.17258051158834123,0.1512231907016166,0.1337561972138202,0.0533233522969679,0.0283158706115783,0.017279914263709728,0.011473861928117654,0.00806898943783311,0.005917537761981123,0.004481458485442957,0.0034815761765372415,0.002761628153003773,0.0005229299530717599,0.00017601163365323734,7.709393883217826e-5,3.940977351099221e-5,2.2324153481509882e-5,1.3611914818831015e-5,8.774272611002842e-6,5.90799786264386e-6,4.1205211067548324e-6,9.718588241086969e-7,3.2970105892284575e-7,6.63363418200853e-8,3.249030714243625e-10
2.0,2.468974265821099,0.8172002377040666,0.563998222301766,0.4261409436442284,0.33841915291981817,0.27762585538722473,0.23310009100955145,0.19918530222365793,0.17258051158834123,0.1512231907016166,0.1337561972138202,0.0533233522969679,0.0283158706115783,0.017279914263709728,0.011473861928117654,0.00806898943783311,0.005917537761981123,0.004481458485442957,0.0034815761765372415,0.002761628153003773,0.0005229299530717599,0.00017601163365323734,7.709393883217826e-5,3.940977351099221e-5,2.2324153481509882e-5,1.3611914818831015e-5,8.774272611002842e-6,5.90799786264386e-6,4.1205211067548324e-6,9.718588241086969e-7,3.2970105892284575e-7,6.63363418200853e-8,3.249030714243625e-10
3.0,0.33127929796429006,0.03993080938041079,0.022374746625786132,0.015210321540655911,0.011314611520619078,0.00887874096834291,0.007221244307546163,0.006026911951833576,0.005129775879329584,0.00443419157354497,0.0038812261426678513,0.0015089545494990026,0.0008205080406789177,0.0005188237787115828,0.00035811320674790484,0.0002619039213579938,0.0001996128212683766,0.00015693509608022673,0.00012641366837889964,0.00010383733552779573,2.632263196716349e-5,1.1063535018166979e-5,5.809527919373459e-6,3.465975728893812e-6,2.2478151324468414e-6,1.546592015822241e-6,1.1122373758537032e-6,8.278662565165008e-7,6.334287413988006e-7,2.1904928027053584e-7,1.0000686055487747e-7,3.170804444099921e-8,7.719260755168617e-10
4.0,0.33127929796429006,0.03993080938041079,0.022374746625786132,0.015210321540655911,0.011314611520619078,0.00887874096834291,0.007221244307546163,0.006026911951833576,0.005129775879329584,0.00443419157354497,0.0038812261426678513,0.0015089545494990026,0.0008205080406789177,0.0005188237787115828,0.00035811320674790484,0.0002619039213579938,0.0001996128212683766,0.00015693509608022673,0.00012641366837889964,0.00010383733552779573,2.632263196716349e-5,1.1063535018166979e-5,5.809527919373459e-6,3.465975728893812e-6,2.2478151324468414e-6,1.546592015822241e-6,1.1122373758537032e-6,8.278662565165008e-7,6.334287413988006e-7,2.1904928027053584e-7,1.0000686055487747e-7,3.170804444099921e-8,7.719260755168617e-10
