Id,SoilName,Depth,θs,θr,N,Ψvg,Ks,Km,Φ,θs_Min,θr_Min,N_Min,Ψvg_Min,Ks_Min,Km_Min,Φ_Min,θs_Max,θr_Max,N_Max,Ψvg_Max,Ks_Max,Km_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
11133025000031011,Acto_3a.1,250.0,0.4587067709665875,0.01468041843252808,1.176020284475538,794.1132994704784,0.21516572498752906,1.0,0.5242105263157895,0.3735,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.498,0.16252691630582755,5.0,500000.0,0.21516572561248798,2.0,0.0,0.9796448084392716,0.9620303628991056,0.9972592539794377,0.011664177786690383,0.019973599350122988,0.0033547562232577786,0.0
11133025000031012,Acto_3a.1,375.0,0.4318007191623836,7.374121739188795e-11,1.146725005984124,912.543121121108,0.011971656732100934,1.0,0.4747368421052632,0.33825,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.451,0.1666883217102293,5.0,500000.0,0.01205175021540255,2.0,0.0,0.9849437525217422,0.9720922879393936,0.9977952171040908,0.0076119148163126885,0.015040737535075115,0.0001830920975502621,0.0
11133025000031013,Acto_3a.1,675.0,0.3941550085091861,1.1260325861584916e-9,1.1822583202676895,2783.1768508686127,0.012497316780670994,1.0,0.4190315789473684,0.29856,0.0,1.000001,10.0,9.200000000000001e-9,1.0,0.0,0.39808,0.1566340762589517,5.0,500000.0,0.012497316897677545,2.0,0.0,0.9880967437768332,0.9880069577253718,0.9881865298282947,0.004769103757364848,0.009087686473652472,0.00045052104107722344,0.0
11133025000031014,Acto_3a.1,1000.0,0.22595009399283658,0.07697390942813329,1.2599173115888558,484.8207427098796,0.0011733562407654772,1.0,0.25163157894736843,0.1792875,0.0,1.000001,10.0,4.5e-9,1.0,0.0,0.23904999999999998,0.09,5.0,500000.0,0.0011733562412914364,2.0,0.0,0.9777169654958007,0.9570163270466836,0.9984176039449176,0.004464052960375611,0.00891250889935455,1.5597021396671666e-5,0.0
11133025000041011,Acto_4a.1,250.0,0.4587087491115467,0.014704662449329152,1.1760319506910937,794.0365570153613,0.21515750854218843,1.0,0.5242105263157895,0.3735,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.498,0.16252814215012598,5.0,500000.0,0.21515751163414293,2.0,0.0,0.9796449641425489,0.9620309352749068,0.9972589930101909,0.011664124884236318,0.019973438725926437,0.0033548110425461997,0.0
11133025000041012,Acto_4a.1,375.0,0.43180026409938577,3.41688983519788e-13,1.1467283293143566,912.6084421139697,0.011971177842034747,1.0,0.4747368421052632,0.33825,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.451,0.16668779928045063,5.0,500000.0,0.012051294481353126,2.0,0.0,0.9849444251046738,0.9720938805033067,0.997794969706041,0.00761171911177199,0.015040342659916122,0.0001830955636278583,0.0
11133025000041013,Acto_4a.1,1000.0,0.4150903445507139,0.035499651915660714,1.238383366983257,4278.316608171097,0.013920534090273667,1.0,0.4388157894736842,0.31265624999999997,0.0,1.000001,10.0,9.75e-9,1.0,0.0,0.416875,0.16433761076381548,5.0,500000.0,0.013920534154965213,2.0,0.0,0.9829415682606498,0.9895636046620183,0.9763195318592813,0.004895324803618325,0.00904017451600387,0.0007504750912327808,0.0
11183128190051011,Ahuri_5a.1,200.0,0.5277241956579887,2.5188078126139674e-10,1.10796211134667,385.82865800674824,0.29926109217200997,1.0,0.5989473684210526,0.42674999999999996,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.569,0.2,5.0,500000.0,0.299431289468284,2.0,0.0,0.9647331600790704,0.9295555434187024,0.9999107767394384,0.0131592032616339,0.025511257807157097,0.0008071487161107029,0.0
11183128190051012,Ahuri_5a.1,325.0,0.5005777020453122,0.0798431311678222,1.1424019834045702,451.8756374094364,0.29043884336935794,1.0,0.5757894736842106,0.41025,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.547,0.2,5.0,500000.0,0.290438849063573,2.0,0.0,0.9623443825998166,0.92583095246656,0.9988578127330732,0.01367006048125534,0.024534024862405874,0.0028060961001048087,0.0
11183128190051013,Ahuri_5a.1,1000.0,0.42966992980382285,0.034351547634065706,1.4243971466265823,397.69997040605205,0.012694005627607835,1.0,0.47052631578947374,0.33525,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.447,0.04810790380998919,5.0,500000.0,0.01269400562888217,2.0,0.0,0.9888162361903952,0.9803907299286476,0.9972417424521426,0.009412587111185826,0.018586689223406668,0.00023848499896498518,0.0
