Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.010500136313846714,0.010500136313846714,269.0,0.4213069949629471,0.07215978485177406,3560.0,292.1698326402183,211.3009343040709,349.43047952416873,0.0,7268.891
2.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,12073.619
3.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,15332.682
4.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,18339.804
5.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,21351.034
6.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,24386.666
7.0,0.009074577490247118,0.009074577490247118,270.0,0.4633206270534629,0.07935595791850054,3572.0,266.8358176908181,248.00991628107457,337.3003338782366,1.0,27671.054
8.0,0.009001767908110072,0.009001767908110072,270.0,0.45605696964071285,0.07943925223181264,3572.0,263.4081704703925,241.97494061114224,337.3070324728001,0.0,30671.914
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
