id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
208,2015,6,10,12,0,1,0.359510654,0,10.27004395
209,2015,6,10,13,0,1,0,0,9.768457031
210,2015,6,10,14,0,1,1.384319039,0,9.461083984
211,2015,6,10,15,0,1,0.69215952,0,9.368951416
212,2015,6,10,16,0,1,0,0,9.516015625
213,2015,6,10,17,0,1,0,0,9.905145264
214,2015,6,10,18,0,1,0,0,10.50982056
215,2015,6,10,19,0,1,0,0,11.28884277
216,2015,6,10,20,0,1,0,0.037406957,12.18911133
217,2015,6,10,21,0,1,0.158592244,0.136336705,13.14928589
218,2015,6,10,22,0,1,0.373588351,0.21210454,13.6718689
219,2015,6,10,23,0,1,0.747176702,0.2623162,14.69927368
220,2015,6,11,0,0,1,0,0.278370833,15.57460938
221,2015,6,11,1,0,1,0,0.283334026,16.23824463
222,2015,6,11,2,0,1,0,0.231418031,16.64495239
223,2015,6,11,3,0,1,0.22067294,0.130586151,16.76699219
224,2015,6,11,4,0,1,0,0,16.59609375
225,2015,6,11,5,0,1,0,0,16.14385376
226,2015,6,11,6,0,1,0,0,15.44112549
227,2015,6,11,7,0,1,0,0,14.5357605
228,2015,6,11,8,0,1,0,0,13.48949585
229,2015,6,11,9,0,1,0,0,12.37362061
230,2015,6,11,10,0,1,0,0,11.26418457
231,2015,6,11,11,0,1,0,0,10.2368103
232,2015,6,11,12,0,1,0,0,9.361444092
233,2015,6,11,13,0,1,0,0,8.697808838
234,2015,6,11,14,0,1,0,0,8.291131592
235,2015,6,11,15,0,1,0,0,8.168939209
236,2015,6,11,16,0,1,0,0,8.316003418
237,2015,6,11,17,0,1,0,0,8.705133057
238,2015,6,11,18,0,1,0,0,9.30980835
239,2015,6,11,19,0,1,0,0,10.08883057
240,2015,6,11,20,0,1,0,0.03540063,10.98909912
241,2015,6,11,21,0,1,0,0.131410765,11.94927368
242,2015,6,11,22,0,1,0,0.212558778,13.9119812
243,2015,6,11,23,0,1,0,0.260008208,14.46151123
244,2015,6,12,0,0,1,0,0.273133686,14.92971191
245,2015,6,12,1,0,1,0.102523583,0.251476478,15.28469238
246,2015,6,12,2,0,1,0.204006035,0.195153581,15.50222168
247,2015,6,12,3,0,1,0.930768903,0.105516112,15.56749878
248,2015,6,12,4,0,1,0.186775753,0,15.47609863
249,2015,6,12,5,0,1,0.41618204,0,15.23418579
250,2015,6,12,6,0,1,0.301853579,0,14.85830078
251,2015,6,12,7,0,1,0,0,14.37404785
252,2015,6,12,8,0,1,0,0,13.8144165
253,2015,6,12,9,0,1,0,0,13.21755371
254,2015,6,12,10,0,1,0.00139699,0,12.6241394
255,2015,6,12,11,0,1,0.00279398,0,12.07460938
256,2015,6,12,12,0,1,0,0,11.60640869
257,2015,6,12,13,0,1,0,0,11.25142822
258,2015,6,12,14,0,1,0,0,11.03389893
259,2015,6,12,15,0,1,0,0,10.96862183
260,2015,6,12,16,0,1,0,0,11.06203613
261,2015,6,12,17,0,1,0,0,11.30916748
262,2015,6,12,18,0,1,0,0,11.6932312
263,2015,6,12,19,0,1,0,0,12.1880127
264,2015,6,12,20,0,1,0,0.017807268,12.75979004
265,2015,6,12,21,0,1,0,0.065742097,13.3696228
266,2015,6,12,22,0,1,0,0.103619343,14.29998169
267,2015,6,12,23,0,1,0,0.126497238,14.75393066
268,2015,6,13,0,0,1,0,0.132664602,15.14071045
269,2015,6,13,1,0,1,0,0.121943311,15.43395386
270,2015,6,13,2,0,1,0,0.094487004,15.61364136
271,2015,6,13,3,0,1,0,0.050219922,15.66756592
272,2015,6,13,4,0,1,0,0,15.59206543
273,2015,6,13,5,0,1,0,0,15.39223633
274,2015,6,13,6,0,1,0,0,15.08171997
275,2015,6,13,7,0,1,0,0,14.68169556
276,2015,6,13,8,0,1,0,0,14.21938477
277,2015,6,13,9,0,1,0,0,13.72631226
278,2015,6,13,10,0,1,0,0,13.2361084
279,2015,6,13,11,0,1,0,0,12.78215942
280,2015,6,13,12,0,1,0,0,12.39537964
281,2015,6,13,13,0,1,0,0,12.10213623
282,2015,6,13,14,0,1,0,0,11.92244873
283,2015,6,13,15,0,1,0,0,11.86846313
284,2015,6,13,16,0,1,0,0,11.93602905
285,2015,6,13,17,0,1,0,0,12.11483154
286,2015,6,13,18,0,1,0,0,12.39263306
287,2015,6,13,19,0,1,0,0,12.75057373
288,2015,6,13,20,0,1,0,0.00911074,13.16420898
289,2015,6,13,21,0,1,0,0.033786422,13.60537109
290,2015,6,13,22,0,1,0,0.051987296,13.50396118
291,2015,6,13,23,0,1,0,0.077365446,14.08931885
292,2015,6,14,0,0,1,0,0.105638603,14.58806763
293,2015,6,14,1,0,1,0,0.115340787,14.96618042
294,2015,6,14,2,0,1,0,0.098248267,15.19790039
295,2015,6,14,3,0,1,0,0.055617416,15.26744995
296,2015,6,14,4,0,1,0,0,15.17006836
297,2015,6,14,5,0,1,0,0,14.91240845
298,2015,6,14,6,0,1,0,0,14.5119873
299,2015,6,14,7,0,1,0,0,13.9961792
300,2015,6,14,8,0,1,0,0,13.40004883
301,2015,6,14,9,0,1,0,0,12.76424561
302,2015,6,14,10,0,1,0,0,12.13213501
303,2015,6,14,11,0,1,0,0,11.54674683
304,2015,6,14,12,0,1,0,0,11.04802856
305,2015,6,14,13,0,1,0,0,10.66991577
306,2015,6,14,14,0,1,0,0,10.43816528
307,2015,6,14,15,0,1,0,0,10.36873779
308,2015,6,14,16,0,1,0,0,10.48201904
309,2015,6,14,17,0,1,0,0,10.7817627
310,2015,6,14,18,0,1,0,0,11.24752197
311,2015,6,14,19,0,1,0,0,11.84758911
312,2015,6,14,20,0,1,0,0.033538065,12.54104004
313,2015,6,14,21,0,1,0,0.134141155,13.28063354
314,2015,6,14,22,0,1,0,0.24852861,12.2362915
315,2015,6,14,23,0,1,0,0.340123166,13.96639404
316,2015,6,15,0,0,1,0,0.375804841,15.44042358
317,2015,6,15,1,0,1,0.824531249,0.354445481,16.55794678
318,2015,6,15,2,0,1,0,0.278218125,17.24282227
319,2015,6,15,3,0,1,0,0.154239344,17.44835815
320,2015,6,15,4,0,1,0,0,17.16054688
321,2015,6,15,5,0,1,0,0,16.39898071
322,2015,6,15,6,0,1,0,0,15.21560059
323,2015,6,15,7,0,1,0.172302243,0,13.69103394
324,2015,6,15,8,0,1,0.344604487,0,11.92919312
325,2015,6,15,9,0,1,0,0,10.05010376
326,2015,6,15,10,0,1,0,0,8.181848145
327,2015,6,15,11,0,1,0,0,6.451776123
328,2015,6,15,12,0,1,0,0,4.977716064
329,2015,6,15,13,0,1,0,0,3.860192871
330,2015,6,15,14,0,1,0,0,3.175317383
331,2015,6,15,15,0,1,0,0,2.969567871
332,2015,6,15,16,0,1,0,0,3.217980957
333,2015,6,15,17,0,1,0,0,3.875299072
334,2015,6,15,18,0,1,0,0,4.896722412
335,2015,6,15,19,0,1,0,0,6.212640381
336,2015,6,15,20,0,1,0,0.041334035,7.733361816
337,2015,6,15,21,0,1,0,0.164715544,9.355279541
338,2015,6,15,22,0,1,0,0.257050735,9.599755859
339,2015,6,15,23,0,1,0,0.327791116,11.54702148
340,2015,6,16,0,0,1,0,0.358759047,13.20610962
341,2015,6,16,1,0,1,0,0.338103913,14.46392212
342,2015,6,16,2,0,1,0,0.265294366,15.23476563
343,2015,6,16,3,0,1,0,0.146274586,15.46608887
344,2015,6,16,4,0,1,0,0,15.14214478
345,2015,6,16,5,0,1,0,0,14.28499756
346,2015,6,16,6,0,1,0,0,12.95305786
347,2015,6,16,7,0,1,0,0,11.23711548
348,2015,6,16,8,0,1,0,0,9.254083252
349,2015,6,16,9,0,1,0,0,7.139123535
350,2015,6,16,10,0,1,0,0,5.036340332
351,2015,6,16,11,0,1,0,0,3.089074707
352,2015,6,16,12,0,1,0,0,1.429986572
353,2015,6,16,13,0,1,0,0,0.172174072
354,2015,6,16,14,0,1,0,0,-0.598669434
355,2015,6,16,15,0,1,0,0,-0.830328369
356,2015,6,16,16,0,1,0,0,-0.56003418
357,2015,6,16,17,0,1,0,0,0.155114746
358,2015,6,16,18,0,1,0,0,1.266442871
359,2015,6,16,19,0,1,0,0,2.698144531
360,2015,6,16,20,0,1,0,0.037181559,4.352685547
361,2015,6,16,21,0,1,0,0.150286607,6.117333984
362,2015,6,16,22,0,1,0,0.256489904,9.34786377
363,2015,6,16,23,0,1,0,0.320342311,10.48278198
364,2015,6,17,0,0,1,0,0.342091807,11.44973145
365,2015,6,17,1,0,1,0,0.317950209,12.18282471
366,2015,6,17,2,0,1,0,0.247313466,12.63207397
367,2015,6,17,3,0,1,0,0.135133989,12.76690063
368,2015,6,17,4,0,1,0,0,12.57808838
369,2015,6,17,5,0,1,0,0,12.07851563
370,2015,6,17,6,0,1,0,0,11.30223999
371,2015,6,17,7,0,1,0,0,10.30214844
372,2015,6,17,8,0,1,0,0,9.146417236
373,2015,6,17,9,0,1,0,0,7.913751221
374,2015,6,17,10,0,1,0,0,6.688226318
375,2015,6,17,11,0,1,0,0,5.553308105
376,2015,6,17,12,0,1,0,0,4.586358643
377,2015,6,17,13,0,1,0,0,3.853265381
378,2015,6,17,14,0,1,0,0,3.404016113
379,2015,6,17,15,0,1,0,0,3.269281006
380,2015,6,17,16,0,1,0,0,3.47197876
381,2015,6,17,17,0,1,0,0,4.008355713
382,2015,6,17,18,0,1,0,0,4.841851807
383,2015,6,17,19,0,1,0,0,5.915612793
384,2015,6,17,20,0,1,0,0.037665126,7.156549072
385,2015,6,17,21,0,1,0,0.151285189,8.480004883
386,2015,6,17,22,0,1,0,0.256182422,11.6319519
387,2015,6,17,23,0,1,0,0.315058889,12.24123535
388,2015,6,18,0,0,1,0,0.332362368,12.76033936
389,2015,6,18,1,0,1,0,0.306106202,13.15386353
390,2015,6,18,2,0,1,0,0.236790234,13.39507446
391,2015,6,18,3,0,1,0,0.128075873,13.46743164
392,2015,6,18,4,0,1,0,0,13.36608276
393,2015,6,18,5,0,1,0,0,13.09789429
394,2015,6,18,6,0,1,0,0,12.68114624
395,2015,6,18,7,0,1,0,0,12.14425049
396,2015,6,18,8,0,1,0,0,11.52379761
397,2015,6,18,9,0,1,0,0,10.86205444
398,2015,6,18,10,0,1,0,0,10.20415649
399,2015,6,18,11,0,1,0,0,9.594873047
400,2015,6,18,12,0,1,0,0,9.075769043
401,2015,6,18,13,0,1,0,0,8.682214355
402,2015,6,18,14,0,1,0,0,8.441033936
403,2015,6,18,15,0,1,0,0,8.368768311
404,2015,6,18,16,0,1,0,0,8.486016846
405,2015,6,18,17,0,1,0,0,8.796258545
406,2015,6,18,18,0,1,0,0,9.278375244
407,2015,6,18,19,0,1,0,0,9.899499512
408,2015,6,18,20,0,1,0,0.023214314,10.61727295
409,2015,6,18,21,0,1,0,0.091581984,11.3828064
410,2015,6,18,22,0,1,0,0.151503686,13.87200317
411,2015,6,18,23,0,1,0,0.183961412,14.00344238
412,2015,6,19,0,0,1,0,0.192102903,14.11538086
413,2015,6,19,1,0,1,0,0.175567882,14.20028076
414,2015,6,19,2,0,1,0,0.135182752,14.25228271
415,2015,6,19,3,0,1,0,0.071337672,14.26790771
416,2015,6,19,4,0,1,0,0,14.24605713
417,2015,6,19,5,0,1,0,0,14.1881958
418,2015,6,19,6,0,1,0,0,14.09832153
419,2015,6,19,7,0,1,0,0,13.98250732
420,2015,6,19,8,0,1,0,0,13.84868774
421,2015,6,19,9,0,1,0,0,13.70595703
422,2015,6,19,10,0,1,0,0,13.56405029
423,2015,6,19,11,0,1,0,0,13.4326416
424,2015,6,19,12,0,1,0,0,13.32067261
425,2015,6,19,13,0,1,0,0,13.23580322
426,2015,6,19,14,0,1,0.368277571,0,13.18377075
427,2015,6,19,15,0,1,1.062589698,0,13.16854248
428,2015,6,19,16,0,1,0,0,13.25200806
429,2015,6,19,17,0,1,0,0,13.47286377
430,2015,6,19,18,0,1,0,0,13.81606445
431,2015,6,19,19,0,1,0,0,14.25823364
432,2015,6,19,20,0,1,0,0.014052773,14.76918945
433,2015,6,19,21,0,1,0,0.054015869,15.31414185
434,2015,6,19,22,0,1,3.282557242,0.08652229,14.95592651
435,2015,6,19,23,0,1,0.662070175,0.148289982,15.75634155
436,2015,6,20,0,0,1,1.920481562,0.195362198,16.43828735
437,2015,6,20,1,0,1,0,0.206550772,16.95531616
438,2015,6,20,2,0,1,0,0.172154439,17.27214966
439,2015,6,20,3,0,1,0,0.096478558,17.36724243
440,2015,6,20,4,0,1,0,0,17.23409424
441,2015,6,20,5,0,1,0,0,16.8817688
442,2015,6,20,6,0,1,0,0,16.33428345
443,2015,6,20,7,0,1,0,0,15.62893066
444,2015,6,20,8,0,1,0,0,14.81383667
445,2015,6,20,9,0,1,0,0,13.94448242
446,2015,6,20,10,0,1,0.876582868,0,13.08016357
447,2015,6,20,11,0,1,1.277779578,0,12.27974854
448,2015,6,20,12,0,1,1.390591962,0,11.59780273
449,2015,6,20,13,0,1,0.664069084,0,11.08077393
450,2015,6,20,14,0,1,0,0,10.76394043
451,2015,6,20,15,0,1,0,0,10.66881714
452,2015,6,20,16,0,1,0,0,10.7960144
453,2015,6,20,17,0,1,0,0,11.13256226
454,2015,6,20,18,0,1,0,0,11.65551147
455,2015,6,20,19,0,1,0,0,12.32927856
456,2015,6,20,20,0,1,0.438247807,0.028137154,13.10787354
457,2015,6,20,21,0,1,0.219123904,0.110653913,13.93828735
458,2015,6,20,22,0,1,0,0.181213036,13.28786621
459,2015,6,20,23,0,1,0,0.277991465,14.54223022
460,2015,6,21,0,0,1,0,0.33117499,15.61098633
461,2015,6,21,1,0,1,0,0.324486173,16.42122803
462,2015,6,21,2,0,1,0,0.258487154,16.91777954
463,2015,6,21,3,0,1,0,0.142811579,17.06679688
464,2015,6,21,4,0,1,0.283770263,0,16.85811768
465,2015,6,21,5,0,1,0.21993152,0,16.30596313
466,2015,6,21,6,0,1,0,0,15.44796143
467,2015,6,21,7,0,1,0,0,14.34261475
468,2015,6,21,8,0,1,0,0,13.06520996
469,2015,6,21,9,0,1,0,0,11.7027832
470,2015,6,21,10,0,1,0,0,10.3482605
471,2015,6,21,11,0,1,0,0,9.093865967
472,2015,6,21,12,0,1,0,0,8.025140381
473,2015,6,21,13,0,1,0,0,7.214898682
474,2015,6,21,14,0,1,0,0,6.718347168
475,2015,6,21,15,0,1,0,0,6.569024658
476,2015,6,21,16,0,1,0,0,6.730004883
477,2015,6,21,17,0,1,0,0,7.155969238
478,2015,6,21,18,0,1,0,0,7.817834473
479,2015,6,21,19,0,1,0.217674824,0,8.670556641
480,2015,6,21,20,0,1,0.413374277,0.033711465,9.655969238
481,2015,6,21,21,0,1,0.206687138,0.141098324,10.70696411
482,2015,6,21,22,0,1,0,0.239000568,8.727716064
483,2015,6,21,23,0,1,0,0.31830254,10.69890747
484,2015,6,22,0,0,1,0,0.34966119,12.37832031
485,2015,6,22,1,0,1,0,0.329642789,13.65157471
486,2015,6,22,2,0,1,0,0.258336309,14.43187866
487,2015,6,22,3,0,1,0,0.141524739,14.66604004
488,2015,6,22,4,0,1,0,0,14.33812866
489,2015,6,22,5,0,1,0,0,13.47045288
490,2015,6,22,6,0,1,0,0,12.12218628
491,2015,6,22,7,0,1,0,0,10.38518677
492,2015,6,22,8,0,1,0,0,8.377832031
493,2015,6,22,9,0,1,0,0,6.236901855
494,2015,6,22,10,0,1,0,0,4.108331299
495,2015,6,22,11,0,1,0,0,2.13717041
496,2015,6,22,12,0,1,0,0,0.457727051
497,2015,6,22,13,0,1,0,0,-0.815527344
498,2015,6,22,14,0,1,0,0,-1.595800781
499,2015,6,22,15,0,1,0,0,-1.830206299
500,2015,6,22,16,0,1,0,0,-1.542028809
501,2015,6,22,17,0,1,0,0,-0.779547119
502,2015,6,22,18,0,1,0,0,0.405297852
503,2015,6,22,19,0,1,0,0,1.931756592
504,2015,6,22,20,0,1,0,0.035307297,3.695794678
505,2015,6,22,21,0,1,0,0.146720908,5.577203369
506,2015,6,22,22,0,1,0,0.241820992,7.44777832
507,2015,6,22,23,0,1,0,0.308098766,9.18001709
508,2015,6,23,0,0,1,0,0.334551092,10.65587769
509,2015,6,23,1,0,1,0,0.314119272,11.77480469
510,2015,6,23,2,0,1,0,0.245582836,12.46050415
511,2015,6,23,3,0,1,0,0.134090733,12.66628418
512,2015,6,23,4,0,1,0,0,12.37810669
513,2015,6,23,5,0,1,0,0,11.615625
514,2015,6,23,6,0,1,0,0,10.43078003
515,2015,6,23,7,0,1,0,0,8.904321289
516,2015,6,23,8,0,1,0,0,7.140283203
517,2015,6,23,9,0,1,0,0,5.258874512
518,2015,6,23,10,0,1,0,0,3.388299561
