Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.03637836002689461,0.014969769879384153,101.0,0.007223594303297887,0.0019812567946641446,3344.0,363.92056729642525,9.949617731630429,343.1107772532155,0.0,1755.984
2.0,0.03637836002689461,0.014969769879384153,101.0,0.007223594303297887,0.0019812567946641446,3344.0,363.92056729642525,9.949617731630429,343.1107772532155,0.0,6756.485
3.0,0.031464901726654344,0.014801028766751718,101.0,0.006502372568206738,0.001783443157420364,3350.0,355.1499726468837,15.538257874071629,337.63789462009146,0.0,7837.921
4.0,0.031464901726654344,0.014801028766751718,101.0,0.006502372568206738,0.001783443157420364,3350.0,355.1499726468837,15.538257874071629,337.63789462009146,0.0,10245.389
5.0,0.031464901726654344,0.014801028766751718,101.0,0.006502372568206738,0.001783443157420364,3350.0,355.1499726468837,15.538257874071629,337.63789462009146,0.0,12087.608
6.0,0.0312052074045052,0.011895186313332182,100.0,0.01018508982218691,0.0027935232194947193,3314.0,349.89517923725367,15.361272183402264,334.86334525180496,0.0,13581.729
7.0,0.0312052074045052,0.011895186313332182,100.0,0.01018508982218691,0.0027935232194947193,3314.0,349.89517923725367,15.361272183402264,334.86334525180496,0.0,14698.164
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
