Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,4.83248186111,0.0
1972,1,2,9,0,0,4.28744840622,10.3000001907
1972,1,3,9,0,0,4.08940124512,6.09999990463
1972,1,4,9,0,0,4.35789203644,8.5
1972,1,5,9,0,0,4.04265642166,9.89999961853
1972,1,6,9,0,0,2.98778247833,12.0
1972,1,7,9,0,0,3.41358613968,9.5
1972,1,8,9,0,0,3.13794612885,3.09999990463
1972,1,9,9,0,0,3.15634608269,1.20000004768
1972,1,10,9,0,0,4.20413827896,0.0
1972,1,11,9,0,0,4.97994709015,0.0
1972,1,12,9,0,0,5.23986673355,0.0
1972,1,13,9,0,0,4.30775022507,8.5
1972,1,14,9,0,0,5.21647119522,1.5
1972,1,15,9,0,0,4.42754125595,0.0
1972,1,16,9,0,0,4.60632944107,0.0
1972,1,17,9,0,0,3.88700342178,0.0
1972,1,18,9,0,0,4.05097675323,0.0
1972,1,19,9,0,0,3.34223103523,6.90000009537
1972,1,20,9,0,0,4.07663631439,0.0
1972,1,21,9,0,0,4.57379436493,0.0
1972,1,22,9,0,0,3.18680810928,0.0
1972,1,23,9,0,0,3.93399977684,0.0
1972,1,24,9,0,0,4.43773889542,0.0
1972,1,25,9,0,0,4.30126428604,0.0
1972,1,26,9,0,0,5.37508869171,0.0
1972,1,27,9,0,0,4.20223426819,0.0
1972,1,28,9,0,0,1.97645878792,6.09999990463
1972,1,29,9,0,0,4.57818555832,0.0
1972,1,30,9,0,0,3.31061530113,2.29999995232
1972,1,31,9,0,0,4.99708032608,0.0
1972,2,1,9,0,0,3.30290794373,0.0
1972,2,2,9,0,0,4.44036865234,0.0
1972,2,3,9,0,0,3.62783241272,0.0
1972,2,4,9,0,0,4.27635383606,0.0
1972,2,5,9,0,0,3.44702768326,0.0
1972,2,6,9,0,0,3.53648018837,0.0
1972,2,7,9,0,0,4.2374792099,0.0
1972,2,8,9,0,0,2.29971528053,16.0
1972,2,9,9,0,0,3.64549612999,0.0
1972,2,10,9,0,0,5.05137252808,1.10000002384
1972,2,11,9,0,0,1.48305654526,0.0
1972,2,12,9,0,0,2.35925912857,0.0
1972,2,13,9,0,0,4.50224876404,0.0
1972,2,14,9,0,0,4.19128370285,0.0
1972,2,15,9,0,0,4.42224407196,0.0
1972,2,16,9,0,0,2.28304719925,0.0
1972,2,17,9,0,0,3.16513323784,0.0
1972,2,18,9,0,0,2.07188653946,0.0
1972,2,19,9,0,0,3.08836865425,3.20000004768
1972,2,20,9,0,0,2.58135771751,0.0
1972,2,21,9,0,0,3.42358398438,0.0
1972,2,22,9,0,0,3.17823266983,0.0
1972,2,23,9,0,0,2.12277626991,13.8000001907
1972,2,24,9,0,0,3.31539583206,1.20000004768
1972,2,25,9,0,0,5.20574140549,0.0
1972,2,26,9,0,0,3.9878590107,0.0
1972,2,27,9,0,0,4.31627893448,0.0
1972,2,28,9,0,0,4.27196550369,0.0
1972,2,29,9,0,0,4.1162648201,0.0
1972,3,1,9,0,0,5.71041059494,0.0
1972,3,2,9,0,0,2.85684156418,0.0
1972,3,3,9,0,0,1.93689107895,0.0
1972,3,4,9,0,0,2.47302913666,25.2999992371
1972,3,5,9,0,0,1.98332178593,2.29999995232
1972,3,6,9,0,0,4.50187063217,0.0
1972,3,7,9,0,0,3.23391366005,0.0
1972,3,8,9,0,0,2.87437701225,0.0
1972,3,9,9,0,0,4.1073012352,0.0
1972,3,10,9,0,0,0.925361096859,14.5
1972,3,11,9,0,0,2.41676735878,1.0
1972,3,12,9,0,0,5.49663591385,1.5
1972,3,13,9,0,0,3.26209664345,0.0
1972,3,14,9,0,0,5.57967329025,7.5
1972,3,15,9,0,0,1.96723127365,5.80000019073
1972,3,16,9,0,0,4.4317035675,8.0
1972,3,17,9,0,0,2.9515337944,3.09999990463
1972,3,18,9,0,0,3.35981726646,0.0
1972,3,19,9,0,0,2.88615512848,0.0
1972,3,20,9,0,0,3.45805668831,0.0
1972,3,21,9,0,0,5.0246348381,0.0
1972,3,22,9,0,0,3.63824152946,0.0
1972,3,23,9,0,0,2.25197458267,5.5
1972,3,24,9,0,0,1.21090936661,0.0
1972,3,25,9,0,0,2.46445965767,0.0
1972,3,26,9,0,0,1.11851501465,2.5
1972,3,27,9,0,0,1.56238138676,1.79999995232
1972,3,28,9,0,0,1.45594203472,0.0
1972,3,29,9,0,0,1.76271271706,1.10000002384
1972,3,30,9,0,0,1.7073110342,0.0
1972,3,31,9,0,0,1.7887917757,0.0
1972,4,1,9,0,0,2.12533283234,1.79999995232
1972,4,2,9,0,0,2.81399130821,0.0
1972,4,3,9,0,0,2.68493819237,17.0
1972,4,4,9,0,0,1.21752357483,0.0
1972,4,5,9,0,0,1.2111338377,1.0
1972,4,6,9,0,0,0.843812465668,0.0
1972,4,7,9,0,0,1.0786421299,0.0
1972,4,8,9,0,0,1.69474053383,2.90000009537
1972,4,9,9,0,0,2.15242266655,0.0
1972,4,10,9,0,0,2.13712096214,0.0
1972,4,11,9,0,0,2.95554971695,0.0
1972,4,12,9,0,0,0.69819521904,0.0
1972,4,13,9,0,0,1.44293141365,0.0
1972,4,14,9,0,0,2.49870705605,0.0
1972,4,15,9,0,0,2.54384636879,0.0
1972,4,16,9,0,0,1.24961686134,6.59999990463
1972,4,17,9,0,0,0.879623234272,7.69999980927
1972,4,18,9,0,0,2.09091210365,4.90000009537
1972,4,19,9,0,0,1.46424126625,3.20000004768
1972,4,20,9,0,0,3.41900849342,0.0
1972,4,21,9,0,0,1.93514358997,0.0
1972,4,22,9,0,0,1.29105067253,0.0
1972,4,23,9,0,0,0.853011012077,12.3999996185
1972,4,24,9,0,0,1.04047691822,0.0
1972,4,25,9,0,0,1.09375584126,3.70000004768
1972,4,26,9,0,0,1.84220552444,0.0
1972,4,27,9,0,0,1.73359286785,3.20000004768
1972,4,28,9,0,0,0.692202448845,5.30000019073
1972,4,29,9,0,0,1.64314508438,0.0
1972,4,30,9,0,0,2.69850039482,0.0
1972,5,1,9,0,0,1.36706650257,0.0
1972,5,2,9,0,0,1.26302218437,0.0
1972,5,3,9,0,0,1.64555680752,1.5
1972,5,4,9,0,0,1.66422760487,0.0
1972,5,5,9,0,0,2.28928136826,0.0
1972,5,6,9,0,0,3.28259968758,0.0
1972,5,7,9,0,0,1.94747972488,0.0
1972,5,8,9,0,0,2.72614407539,0.0
1972,5,9,9,0,0,1.20100319386,0.0
1972,5,10,9,0,0,1.29007482529,0.0
1972,5,11,9,0,0,0.703552305698,4.0
1972,5,12,9,0,0,1.83377277851,7.5
1972,5,13,9,0,0,0.410626024008,16.5
1972,5,14,9,0,0,1.05221056938,2.59999990463
1972,5,15,9,0,0,0.780796170235,1.5
1972,5,16,9,0,0,0.620124399662,58.2999992371
1972,5,17,9,0,0,0.465168237686,15.5
1972,5,18,9,0,0,0.456096321344,13.0
1972,5,19,9,0,0,0.63820284605,0.0
1972,5,20,9,0,0,0.628492474556,2.29999995232
1972,5,21,9,0,0,1.84158146381,0.0
1972,5,22,9,0,0,1.77054786682,0.0
1972,5,23,9,0,0,1.42845571041,8.39999961853
1972,5,24,9,0,0,1.05284583569,3.20000004768
1972,5,25,9,0,0,0.796543121338,2.79999995232
1972,5,26,9,0,0,1.72401475906,3.29999995232
1972,5,27,9,0,0,0.519489824772,3.20000004768
1972,5,28,9,0,0,1.59390544891,0.0
1972,5,29,9,0,0,1.618491292,1.60000002384
1972,5,30,9,0,0,1.17926537991,20.8999996185
1972,5,31,9,0,0,1.22455370426,0.0
1972,6,1,9,0,0,1.51884078979,0.0
1972,6,2,9,0,0,1.58345806599,0.0
1972,6,3,9,0,0,1.20264589787,0.0
1972,6,4,9,0,0,1.13373041153,0.0
1972,6,5,9,0,0,1.20270466805,12.3000001907
1972,6,6,9,0,0,0.734288334846,6.19999980927
1972,6,7,9,0,0,0.776305854321,8.10000038147
1972,6,8,9,0,0,0.302445709705,2.59999990463
1972,6,9,9,0,0,0.685389220715,0.0
1972,6,10,9,0,0,0.952815532684,0.0
1972,6,11,9,0,0,0.912209928036,11.8999996185
1972,6,12,9,0,0,0.543119549751,50.9000015259
1972,6,13,9,0,0,0.364240854979,16.8999996185
1972,6,14,9,0,0,0.608765780926,4.69999980927
1972,6,15,9,0,0,0.540873348713,7.09999990463
1972,6,16,9,0,0,0.96189892292,5.0
1972,6,17,9,0,0,1.13354742527,4.5
1972,6,18,9,0,0,0.94991338253,21.7999992371
1972,6,19,9,0,0,0.768813729286,6.80000019073
1972,6,20,9,0,0,1.05119657516,4.5
1972,6,21,9,0,0,1.5014629364,0.0
1972,6,22,9,0,0,1.79526114464,0.0
1972,6,23,9,0,0,1.30908417702,0.0
1972,6,24,9,0,0,1.07628667355,0.0
1972,6,25,9,0,0,1.29739046097,2.09999990463
1972,6,26,9,0,0,0.51997590065,0.0
1972,6,27,9,0,0,0.682936429977,0.0
1972,6,28,9,0,0,0.754152357578,0.0
1972,6,29,9,0,0,0.845618784428,0.0
1972,6,30,9,0,0,1.29915094376,0.0
1972,7,1,9,0,0,1.27452731133,0.0
1972,7,2,9,0,0,1.09798300266,0.0
1972,7,3,9,0,0,0.52131909132,1.70000004768
1972,7,4,9,0,0,0.461530894041,1.39999997616
1972,7,5,9,0,0,0.521210432053,0.0
1972,7,6,9,0,0,0.897942066193,0.0
1972,7,7,9,0,0,0.913821697235,0.0
1972,7,8,9,0,0,0.871239960194,0.0
1972,7,9,9,0,0,0.700705170631,3.79999995232
1972,7,10,9,0,0,0.257249474525,44.7000007629
1972,7,11,9,0,0,0.358851402998,0.0
1972,7,12,9,0,0,0.387532621622,0.0
1972,7,13,9,0,0,1.11741304398,0.0
