Year,Month,Day,Hour,Minute,Second,Z=200mm
2008.0,1.0,2.0,9.0,0.0,0.0,29.5
2008.0,1.0,3.0,9.0,0.0,0.0,29.2
2008.0,1.0,4.0,9.0,0.0,0.0,28.7
2008.0,1.0,5.0,9.0,0.0,0.0,27.9
2008.0,1.0,6.0,9.0,0.0,0.0,26.9
2008.0,1.0,7.0,9.0,0.0,0.0,25.9
2008.0,1.0,8.0,9.0,0.0,0.0,25.5
2008.0,1.0,9.0,9.0,0.0,0.0,24.9
2008.0,1.0,10.0,9.0,0.0,0.0,24.2
2008.0,1.0,11.0,9.0,0.0,0.0,23.8
2008.0,1.0,12.0,9.0,0.0,0.0,23.1
2008.0,1.0,13.0,9.0,0.0,0.0,22.8
2008.0,1.0,14.0,9.0,0.0,0.0,22.6
2008.0,1.0,15.0,9.0,0.0,0.0,24.9
2008.0,1.0,16.0,9.0,0.0,0.0,24.7
2008.0,1.0,17.0,9.0,0.0,0.0,22.8
2008.0,1.0,18.0,9.0,0.0,0.0,24.1
2008.0,1.0,19.0,9.0,0.0,0.0,23.9
2008.0,1.0,20.0,9.0,0.0,0.0,23.5
2008.0,1.0,21.0,9.0,0.0,0.0,23.0
2008.0,1.0,22.0,9.0,0.0,0.0,22.7
2008.0,1.0,23.0,9.0,0.0,0.0,26.8
2008.0,1.0,24.0,9.0,0.0,0.0,26.6
2008.0,1.0,25.0,9.0,0.0,0.0,26.0
2008.0,1.0,26.0,9.0,0.0,0.0,25.3
2008.0,1.0,27.0,9.0,0.0,0.0,24.6
2008.0,1.0,28.0,9.0,0.0,0.0,24.0
2008.0,1.0,29.0,9.0,0.0,0.0,23.4
2008.0,1.0,30.0,9.0,0.0,0.0,22.9
2008.0,1.0,31.0,9.0,0.0,0.0,22.7
2008.0,2.0,1.0,9.0,0.0,0.0,22.5
2008.0,2.0,2.0,9.0,0.0,0.0,22.6
2008.0,2.0,3.0,9.0,0.0,0.0,22.6
2008.0,2.0,4.0,9.0,0.0,0.0,22.5
2008.0,2.0,5.0,9.0,0.0,0.0,24.7
2008.0,2.0,6.0,9.0,0.0,0.0,23.3
2008.0,2.0,7.0,9.0,0.0,0.0,22.7
2008.0,2.0,8.0,9.0,0.0,0.0,22.3
2008.0,2.0,9.0,9.0,0.0,0.0,22.2
2008.0,2.0,10.0,9.0,0.0,0.0,22.2
2008.0,2.0,11.0,9.0,0.0,0.0,22.2
2008.0,2.0,12.0,9.0,0.0,0.0,22.2
2008.0,2.0,13.0,9.0,0.0,0.0,22.2
2008.0,2.0,14.0,9.0,0.0,0.0,22.2
2008.0,2.0,15.0,9.0,0.0,0.0,23.1
2008.0,2.0,16.0,9.0,0.0,0.0,24.4
2008.0,2.0,17.0,9.0,0.0,0.0,26.6
2008.0,2.0,18.0,9.0,0.0,0.0,26.0
2008.0,2.0,19.0,9.0,0.0,0.0,25.5
2008.0,2.0,20.0,9.0,0.0,0.0,25.0
2008.0,2.0,21.0,9.0,0.0,0.0,24.5
2008.0,2.0,22.0,9.0,0.0,0.0,24.1
2008.0,2.0,23.0,9.0,0.0,0.0,23.8
2008.0,2.0,24.0,9.0,0.0,0.0,23.4
2008.0,2.0,25.0,9.0,0.0,0.0,23.0
2008.0,2.0,26.0,9.0,0.0,0.0,22.7
2008.0,2.0,27.0,9.0,0.0,0.0,22.8
2008.0,2.0,28.0,9.0,0.0,0.0,22.8
2008.0,2.0,29.0,9.0,0.0,0.0,22.6
2008.0,3.0,1.0,9.0,0.0,0.0,23.1
2008.0,3.0,2.0,9.0,0.0,0.0,26.8
2008.0,3.0,3.0,9.0,0.0,0.0,30.4
2008.0,3.0,4.0,9.0,0.0,0.0,30.2
2008.0,3.0,5.0,9.0,0.0,0.0,29.8
2008.0,3.0,6.0,9.0,0.0,0.0,29.6
2008.0,3.0,7.0,9.0,0.0,0.0,29.2
2008.0,3.0,8.0,9.0,0.0,0.0,29.1
2008.0,3.0,9.0,9.0,0.0,0.0,28.7
2008.0,3.0,10.0,9.0,0.0,0.0,28.4
2008.0,3.0,11.0,9.0,0.0,0.0,28.2
2008.0,3.0,12.0,9.0,0.0,0.0,27.9
2008.0,3.0,13.0,9.0,0.0,0.0,27.5
2008.0,3.0,14.0,9.0,0.0,0.0,27.3
2008.0,3.0,15.0,9.0,0.0,0.0,27.1
2008.0,3.0,16.0,9.0,0.0,0.0,26.7
2008.0,3.0,17.0,9.0,0.0,0.0,26.3
2008.0,3.0,18.0,9.0,0.0,0.0,26.3
2008.0,3.0,19.0,9.0,0.0,0.0,26.3
2008.0,3.0,20.0,9.0,0.0,0.0,26.1
2008.0,3.0,21.0,9.0,0.0,0.0,26.0
2008.0,3.0,22.0,9.0,0.0,0.0,25.9
2008.0,3.0,23.0,9.0,0.0,0.0,25.9
2008.0,3.0,24.0,9.0,0.0,0.0,25.8
2008.0,3.0,25.0,9.0,0.0,0.0,25.8
2008.0,3.0,26.0,9.0,0.0,0.0,25.7
2008.0,3.0,27.0,9.0,0.0,0.0,25.5
2008.0,3.0,28.0,9.0,0.0,0.0,25.5
2008.0,3.0,29.0,9.0,0.0,0.0,25.5
2008.0,3.0,30.0,9.0,0.0,0.0,25.9
2008.0,3.0,31.0,9.0,0.0,0.0,26.1
2008.0,4.0,1.0,9.0,0.0,0.0,26.0
2008.0,4.0,2.0,9.0,0.0,0.0,26.3
2008.0,4.0,3.0,9.0,0.0,0.0,26.4
2008.0,4.0,4.0,9.0,0.0,0.0,26.4
2008.0,4.0,5.0,9.0,0.0,0.0,26.3
2008.0,4.0,6.0,9.0,0.0,0.0,26.3
2008.0,4.0,7.0,9.0,0.0,0.0,26.5
2008.0,4.0,8.0,9.0,0.0,0.0,27.4
2008.0,4.0,9.0,9.0,0.0,0.0,27.4
2008.0,4.0,10.0,9.0,0.0,0.0,27.5
2008.0,4.0,11.0,9.0,0.0,0.0,27.5
2008.0,4.0,12.0,9.0,0.0,0.0,27.4
2008.0,4.0,13.0,9.0,0.0,0.0,27.4
2008.0,4.0,14.0,9.0,0.0,0.0,27.3
2008.0,4.0,15.0,9.0,0.0,0.0,27.2
2008.0,4.0,16.0,9.0,0.0,0.0,27.1
2008.0,4.0,17.0,9.0,0.0,0.0,27.2
2008.0,4.0,18.0,9.0,0.0,0.0,27.1
2008.0,4.0,19.0,9.0,0.0,0.0,27.0
2008.0,4.0,20.0,9.0,0.0,0.0,27.1
2008.0,4.0,21.0,9.0,0.0,0.0,27.2
2008.0,4.0,22.0,9.0,0.0,0.0,27.1
2008.0,4.0,23.0,9.0,0.0,0.0,27.1
2008.0,4.0,24.0,9.0,0.0,0.0,27.0
2008.0,4.0,25.0,9.0,0.0,0.0,27.0
2008.0,4.0,26.0,9.0,0.0,0.0,26.8
2008.0,4.0,27.0,9.0,0.0,0.0,26.7
2008.0,4.0,28.0,9.0,0.0,0.0,26.7
2008.0,4.0,29.0,9.0,0.0,0.0,26.8
2008.0,4.0,30.0,9.0,0.0,0.0,26.7
2008.0,5.0,1.0,9.0,0.0,0.0,30.0
2008.0,5.0,2.0,9.0,0.0,0.0,30.2
2008.0,5.0,3.0,9.0,0.0,0.0,31.3
2008.0,5.0,4.0,9.0,0.0,0.0,32.4
2008.0,5.0,5.0,9.0,0.0,0.0,32.6
2008.0,5.0,6.0,9.0,0.0,0.0,32.5
2008.0,5.0,7.0,9.0,0.0,0.0,32.4
2008.0,5.0,8.0,9.0,0.0,0.0,32.2
2008.0,5.0,9.0,9.0,0.0,0.0,32.1
2008.0,5.0,10.0,9.0,0.0,0.0,33.3
2008.0,5.0,11.0,9.0,0.0,0.0,33.9
2008.0,5.0,12.0,9.0,0.0,0.0,34.5
2008.0,5.0,13.0,9.0,0.0,0.0,34.2
2008.0,5.0,14.0,9.0,0.0,0.0,34.0
2008.0,5.0,15.0,9.0,0.0,0.0,33.8
2008.0,5.0,16.0,9.0,0.0,0.0,33.7
2008.0,5.0,17.0,9.0,0.0,0.0,33.5
2008.0,5.0,18.0,9.0,0.0,0.0,33.5
