Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,5.66251039505,0.0
1972,1,2,9,0,0,4.45867443085,0.0
1972,1,3,9,0,0,4.78963327408,0.0
1972,1,4,9,0,0,5.69861459732,7.19999980927
1972,1,5,9,0,0,4.22332572937,4.90000009537
1972,1,6,9,0,0,2.9864692688,6.59999990463
1972,1,7,9,0,0,4.2649512291,1.89999997616
1972,1,8,9,0,0,4.05821990967,0.0
1972,1,9,9,0,0,4.17301607132,0.0
1972,1,10,9,0,0,4.48000907898,0.0
1972,1,11,9,0,0,5.29968595505,0.0
1972,1,12,9,0,0,4.9836192131,0.0
1972,1,13,9,0,0,3.98324108124,17.3999996185
1972,1,14,9,0,0,5.14944410324,0.0
1972,1,15,9,0,0,4.89401483536,0.0
1972,1,16,9,0,0,4.49949455261,0.0
1972,1,17,9,0,0,4.81158542633,0.0
1972,1,18,9,0,0,3.61544513702,0.0
1972,1,19,9,0,0,3.55939865112,1.70000004768
1972,1,20,9,0,0,3.36195635796,0.0
1972,1,21,9,0,0,5.17500400543,0.0
1972,1,22,9,0,0,2.7512819767,0.0
1972,1,23,9,0,0,3.20667219162,0.0
1972,1,24,9,0,0,5.27904415131,0.0
1972,1,25,9,0,0,4.04234743118,0.0
1972,1,26,9,0,0,5.20027494431,0.0
1972,1,27,9,0,0,4.04715919495,0.0
1972,1,28,9,0,0,3.1083714962,3.79999995232
1972,1,29,9,0,0,4.23425102234,1.29999995232
1972,1,30,9,0,0,4.13657426834,0.0
1972,1,31,9,0,0,4.8624792099,0.0
1972,2,1,9,0,0,3.83579874039,0.0
1972,2,2,9,0,0,4.54892444611,0.0
1972,2,3,9,0,0,4.57746171951,0.0
1972,2,4,9,0,0,4.75366210938,0.0
1972,2,5,9,0,0,3.49494338036,0.0
1972,2,6,9,0,0,4.01643133163,0.0
1972,2,7,9,0,0,4.83852958679,0.0
1972,2,8,9,0,0,2.92911791801,5.80000019073
1972,2,9,9,0,0,4.7892742157,0.0
1972,2,10,9,0,0,4.87795972824,0.0
1972,2,11,9,0,0,2.41310977936,0.0
1972,2,12,9,0,0,2.41489744186,0.0
1972,2,13,9,0,0,4.40936088562,0.0
1972,2,14,9,0,0,4.57008123398,0.0
1972,2,15,9,0,0,4.79956436157,0.0
1972,2,16,9,0,0,3.80822324753,0.0
1972,2,17,9,0,0,2.30985999107,0.0
1972,2,18,9,0,0,2.59821820259,0.0
1972,2,19,9,0,0,3.28402400017,1.10000002384
1972,2,20,9,0,0,3.71219658852,0.0
1972,2,21,9,0,0,4.44937038422,0.0
1972,2,22,9,0,0,3.81379389763,0.0
1972,2,23,9,0,0,3.20221924782,5.59999990463
1972,2,24,9,0,0,2.2987947464,0.0
1972,2,25,9,0,0,5.44106054306,0.0
1972,2,26,9,0,0,3.96058416367,0.0
1972,2,27,9,0,0,4.46163225174,0.0
1972,2,28,9,0,0,4.42483377457,0.0
1972,2,29,9,0,0,3.06446480751,0.0
1972,3,1,9,0,0,4.21663665771,0.0
1972,3,2,9,0,0,3.8161649704,0.0
1972,3,3,9,0,0,2.31143951416,0.0
1972,3,4,9,0,0,2.4190735817,1.10000002384
1972,3,5,9,0,0,2.32199573517,0.0
1972,3,6,9,0,0,3.87029051781,0.0
1972,3,7,9,0,0,3.43135786057,0.0
1972,3,8,9,0,0,3.29955983162,0.0
