Id,Diameter[mm],Cumul_Psd
150,0.063,0.12
150,0.125,0.18
150,0.25,0.33
150,0.5,0.58
150,1,0.78
150,2,1
151,0.002,0.33
151,0.006,0.47
151,0.01,0.55
151,0.02,0.66
151,0.063,0.87
151,0.125,0.92
151,0.25,0.95
151,0.5,0.97
151,1,0.99
151,2,1
152,0.002,0.34
152,0.006,0.49
152,0.01,0.55
152,0.02,0.67
152,0.063,0.87
152,0.125,0.93
152,0.25,0.96
152,0.5,0.98
152,1,0.99
152,2,1
153,0.002,0.35
153,0.006,0.51
153,0.01,0.57
153,0.02,0.68
153,0.063,0.88
153,0.125,0.93
153,0.25,0.95
153,0.5,0.98
153,1,0.99
153,2,1
154,0.002,0.4
154,0.006,0.55
154,0.01,0.61
154,0.02,0.74
154,0.063,0.89
154,0.125,0.94
154,0.25,0.96
154,0.5,0.98
154,1,0.99
154,2,1
155,0.002,0.44
155,0.006,0.65
155,0.01,0.71
155,0.02,0.82
155,0.063,0.94
155,0.125,0.97
155,0.25,0.99
155,0.5,1
155,1,1
155,2,1
156,0.002,0.45
156,0.006,0.63
156,0.01,0.72
156,0.02,0.82
156,0.063,0.93
156,0.125,0.97
156,0.25,0.99
156,0.5,1
156,1,1
156,2,1
157,0.002,0.22
157,0.006,0.35
157,0.01,0.4
157,0.02,0.54
157,0.063,0.87
157,0.125,0.93
157,0.25,0.96
157,0.5,0.98
157,1,1
157,2,1
158,0.002,0.23
158,0.006,0.33
158,0.01,0.38
158,0.02,0.52
158,0.063,0.87
158,0.125,0.94
158,0.25,0.96
158,0.5,0.98
158,1,1
158,2,1
159,0.002,0.23
159,0.006,0.36
159,0.01,0.41
159,0.02,0.54
159,0.063,0.87
159,0.125,0.94
159,0.25,0.96
159,0.5,0.98
159,1,0.99
159,2,1
160,0.002,0.23
160,0.006,0.36
160,0.01,0.41
160,0.02,0.55
160,0.063,0.84
160,0.125,0.92
160,0.25,0.94
160,0.5,0.97
160,1,0.99
160,2,1
161,0.002,0.24
161,0.006,0.3
161,0.01,0.36
161,0.02,0.51
161,0.063,0.78
161,0.125,0.86
161,0.25,0.9
161,0.5,0.95
161,1,0.98
161,2,1
162,0.002,0.14
162,0.006,0.21
162,0.01,0.25
162,0.02,0.34
162,0.063,0.56
162,0.125,0.64
162,0.25,0.71
162,0.5,0.82
162,1,0.91
162,2,1
163,0.002,0.24
163,0.006,0.34
163,0.01,0.39
163,0.02,0.54
163,0.063,0.87
163,0.125,0.95
163,0.25,0.97
163,0.5,0.98
163,1,0.99
163,2,1
164,0.002,0.22
164,0.006,0.31
164,0.01,0.38
164,0.02,0.47
164,0.063,0.87
164,0.125,0.95
164,0.25,0.96
164,0.5,0.98
164,1,1
164,2,1
165,0.002,0.23
165,0.006,0.34
165,0.01,0.41
165,0.02,0.55
165,0.063,0.87
165,0.125,0.94
165,0.25,0.96
165,0.5,0.98
165,1,1
165,2,1
166,0.002,0.24
166,0.006,0.36
166,0.01,0.42
166,0.02,0.54
166,0.063,0.86
166,0.125,0.93
166,0.25,0.95
166,0.5,0.98
166,1,0.99
166,2,1
167,0.002,0.25
167,0.006,0.36
167,0.01,0.43
167,0.02,0.52
167,0.063,0.83
167,0.125,0.91
167,0.25,0.93
167,0.5,0.96
167,1,0.99
167,2,1
168,0.002,0.18
168,0.006,0.23
168,0.01,0.3
168,0.02,0.37
168,0.063,0.62
168,0.125,0.69
168,0.25,0.73
168,0.5,0.8
168,1,0.89
168,2,1
169,0.002,0.21
169,0.006,0.3
169,0.01,0.35
169,0.02,0.46
169,0.063,0.71
169,0.125,0.78
169,0.25,0.82
169,0.5,0.87
169,1,0.94
169,2,1
170,0.002,0.22
170,0.006,0.31
170,0.01,0.37
170,0.02,0.45
170,0.063,0.72
170,0.125,0.79
170,0.25,0.83
170,0.5,0.89
170,1,0.95
170,2,1
171,0.002,0.22
171,0.006,0.31
171,0.01,0.36
171,0.02,0.45
171,0.063,0.66
171,0.125,0.73
171,0.25,0.77
171,0.5,0.82
171,1,0.89
171,2,1
172,0.002,0.2
172,0.006,0.28
172,0.01,0.33
172,0.02,0.4
172,0.063,0.56
172,0.125,0.61
172,0.25,0.66
172,0.5,0.72
172,1,0.83
172,2,1
173,0.002,0.07
173,0.006,0.09
173,0.01,0.11
173,0.02,0.12
173,0.063,0.15
173,0.125,0.19
173,0.25,0.23
173,0.5,0.34
173,1,0.65
173,2,1
174,0.002,0.06
174,0.006,0.06
174,0.01,0.07
174,0.02,0.09
174,0.063,0.11
174,0.125,0.13
174,0.25,0.2
174,0.5,0.37
174,1,0.72
174,2,1
175,0.002,0.24
175,0.006,0.35
175,0.01,0.39
175,0.02,0.52
175,0.063,0.73
175,0.125,0.8
175,0.25,0.85
175,0.5,0.91
175,1,0.95
175,2,1
176,0.002,0.25
176,0.006,0.34
176,0.01,0.41
176,0.02,0.51
176,0.063,0.73
176,0.125,0.8
176,0.25,0.86
176,0.5,0.92
176,1,0.96
176,2,1
177,0.002,0.24
177,0.006,0.36
177,0.01,0.38
177,0.02,0.5
177,0.063,0.72
177,0.125,0.79
177,0.25,0.85
177,0.5,0.9
177,1,0.94
177,2,1
178,0.002,0.1
178,0.006,0.16
178,0.01,0.2
178,0.02,0.24
178,0.063,0.35
178,0.125,0.4
178,0.25,0.47
178,0.5,0.59
178,1,0.77
178,2,1
179,0.002,0.05
179,0.006,0.07
179,0.01,0.06
179,0.02,0.07
179,0.063,0.18
179,0.125,0.23
179,0.25,0.32
179,0.5,0.52
179,1,0.75
179,2,1
180,0.002,0.05
180,0.006,0.05
180,0.01,0.06
180,0.02,0.06
180,0.063,0.1
180,0.125,0.14
180,0.25,0.24
180,0.5,0.48
180,1,0.72
180,2,1
181,0.002,0.2
181,0.006,0.3
181,0.01,0.37
181,0.02,0.48
181,0.063,0.75
181,0.125,0.84
181,0.25,0.89
181,0.5,0.95
181,1,0.98
181,2,1
182,0.002,0.2
182,0.006,0.3
182,0.01,0.37
182,0.02,0.49
182,0.063,0.74
182,0.125,0.83
182,0.25,0.89
182,0.5,0.94
182,1,0.98
182,2,1
183,0.002,0.13
183,0.006,0.18
183,0.01,0.21
183,0.02,0.27
183,0.063,0.42
183,0.125,0.47
183,0.25,0.51
183,0.5,0.61
183,1,0.77
183,2,1
184,0.002,0.05
184,0.006,0.06
184,0.01,0.07
184,0.02,0.07
184,0.063,0.09
184,0.125,0.1
184,0.25,0.12
184,0.5,0.26
184,1,0.64
184,2,1
185,0.002,0.04
185,0.006,0.03
185,0.01,0.03
185,0.02,0.04
185,0.063,0.04
185,0.125,0.05
185,0.25,0.08
185,0.5,0.33
185,1,0.75
185,2,1
186,0.002,0.04
186,0.006,0.04
186,0.01,0.05
186,0.02,0.05
186,0.063,0.06
186,0.125,0.08
186,0.25,0.15
186,0.5,0.39
186,1,0.71
186,2,1
187,0.002,0.25
187,0.006,0.36
187,0.01,0.45
187,0.02,0.56
187,0.063,0.8
187,0.125,0.88
187,0.25,0.92
187,0.5,0.97
187,1,0.99
187,2,1
188,0.002,0.24
188,0.006,0.35
188,0.01,0.43
188,0.02,0.56
188,0.063,0.78
188,0.125,0.86
188,0.25,0.89
188,0.5,0.95
188,1,0.98
188,2,1
189,0.002,0.16
189,0.006,0.25
189,0.01,0.29
189,0.02,0.37
189,0.063,0.49
189,0.125,0.54
189,0.25,0.6
189,0.5,0.73
189,1,0.86
189,2,1
190,0.002,0.08
190,0.006,0.12
190,0.01,0.12
190,0.02,0.13
190,0.063,0.17
190,0.125,0.2
190,0.25,0.23
190,0.5,0.39
190,1,0.66
190,2,1
191,0.002,0.05
191,0.006,0.06
191,0.01,0.06
191,0.02,0.07
191,0.063,0.11
191,0.125,0.12
191,0.25,0.18
191,0.5,0.43
191,1,0.75
191,2,1
192,0.002,0.04
192,0.006,0.06
192,0.01,0.07
192,0.02,0.08
192,0.063,0.12
192,0.125,0.14
192,0.25,0.2
192,0.5,0.5
192,1,0.81
192,2,1
193,0.002,0.22
193,0.006,0.33
193,0.01,0.39
193,0.02,0.5
193,0.063,0.71
193,0.125,0.77
193,0.25,0.85
193,0.5,0.95
193,1,0.99
193,2,1
194,0.002,0.19
194,0.006,0.29
194,0.01,0.35
194,0.02,0.43
194,0.063,0.59
194,0.125,0.76
194,0.25,0.91
194,0.5,0.99
194,1,1
194,2,1
195,0.002,0.22
195,0.006,0.35
195,0.01,0.38
195,0.02,0.46
195,0.063,0.66
195,0.125,0.72
195,0.25,0.8
195,0.5,0.91
195,1,0.97
195,2,1
196,0.002,0.2
196,0.006,0.27
196,0.01,0.31
196,0.02,0.39
196,0.063,0.53
196,0.125,0.58
196,0.25,0.66
196,0.5,0.81
196,1,0.9
196,2,1
197,0.002,0.11
197,0.006,0.14
197,0.01,0.16
197,0.02,0.18
197,0.063,0.26
197,0.125,0.3
197,0.25,0.44
197,0.5,0.68
197,1,0.83
197,2,1
198,0.002,0.2
198,0.006,0.28
198,0.01,0.32
198,0.02,0.39
198,0.063,0.54
198,0.125,0.59
198,0.25,0.68
198,0.5,0.83
198,1,0.91
198,2,1
199,0.002,0.26
199,0.006,0.37
199,0.01,0.45
199,0.02,0.55
199,0.063,0.76
199,0.125,0.82
199,0.25,0.89
199,0.5,0.96
199,1,0.99
199,2,1
200,0.002,0.22
200,0.006,0.38
200,0.01,0.45
200,0.02,0.55
200,0.063,0.75
200,0.125,0.81
200,0.25,0.88
200,0.5,0.96
200,1,0.99
200,2,1
201,0.002,0.23
201,0.006,0.36
201,0.01,0.43
201,0.02,0.54
201,0.063,0.74
201,0.125,0.8
201,0.25,0.88
201,0.5,0.96
201,1,0.98
201,2,1
202,0.002,0.21
202,0.006,0.27
202,0.01,0.31
202,0.02,0.37
202,0.063,0.55
202,0.125,0.62
202,0.25,0.74
202,0.5,0.87
202,1,0.93
202,2,1
203,0.002,0.09
203,0.006,0.1
203,0.01,0.13
203,0.02,0.14
203,0.063,0.21
203,0.125,0.29
203,0.25,0.48
203,0.5,0.78
203,1,0.9
203,2,1
204,0.002,0.05
204,0.006,0.06
204,0.01,0.07
204,0.02,0.09
204,0.063,0.13
204,0.125,0.2
204,0.25,0.39
204,0.5,0.78
204,1,0.91
204,2,1
205,0.002,0.23
205,0.006,0.33
205,0.01,0.39
205,0.02,0.51
205,0.063,0.75
205,0.125,0.84
205,0.25,0.9
205,0.5,0.95
205,1,0.98
205,2,1
206,0.002,0.22
206,0.006,0.32
206,0.01,0.37
206,0.02,0.5
206,0.063,0.72
206,0.125,0.82
206,0.25,0.88
206,0.5,0.94
206,1,0.98
206,2,1
207,0.002,0.23
207,0.006,0.33
207,0.01,0.38
207,0.02,0.5
207,0.063,0.72
207,0.125,0.81
207,0.25,0.86
207,0.5,0.92
207,1,0.97
207,2,1
208,0.002,0.24
208,0.006,0.31
208,0.01,0.36
208,0.02,0.45
208,0.063,0.6
208,0.125,0.67
208,0.25,0.74
208,0.5,0.83
208,1,0.91
208,2,1
209,0.002,0.19
209,0.006,0.26
209,0.01,0.28
209,0.02,0.35
209,0.063,0.47
209,0.125,0.57
209,0.25,0.68
209,0.5,0.83
209,1,0.92
209,2,1
210,0.002,0.1
210,0.006,0.13
210,0.01,0.16
210,0.02,0.19
210,0.063,0.3
210,0.125,0.38
210,0.25,0.5
210,0.5,0.74
210,1,0.89
210,2,1
211,0.002,0.26
211,0.006,0.37
211,0.01,0.43
211,0.02,0.54
211,0.063,0.75
211,0.125,0.81
211,0.25,0.88
211,0.5,0.96
211,1,0.99
211,2,1
212,0.002,0.21
212,0.006,0.31
212,0.01,0.37
212,0.02,0.46
212,0.063,0.79
212,0.125,0.93
212,0.25,0.98
212,0.5,1
212,1,1
212,2,1
213,0.002,0.23
213,0.006,0.32
213,0.01,0.4
213,0.02,0.51
213,0.063,0.77
213,0.125,0.92
213,0.25,0.98
213,0.5,1
213,1,1
213,2,1
214,0.002,0.24
214,0.006,0.32
214,0.01,0.38
214,0.02,0.48
214,0.063,0.71
214,0.125,0.9
214,0.25,0.97
214,0.5,0.99
214,1,1
214,2,1
215,0.002,0.23
215,0.006,0.31
215,0.01,0.36
215,0.02,0.44
215,0.063,0.67
215,0.125,0.89
215,0.25,0.97
215,0.5,0.99
215,1,1
215,2,1
216,0.002,0.18
216,0.006,0.25
216,0.01,0.28
216,0.02,0.36
216,0.063,0.61
216,0.125,0.87
216,0.25,0.98
216,0.5,1
216,1,1
216,2,1
217,0.002,0.06
217,0.006,0.15
217,0.01,0.2
217,0.02,0.26
217,0.063,0.44
217,0.125,0.62
217,0.25,0.78
217,0.5,0.92
217,1,0.97
217,2,1
218,0.002,0.09
218,0.006,0.18
218,0.01,0.22
218,0.02,0.28
218,0.063,0.47
218,0.125,0.64
218,0.25,0.79
218,0.5,0.93
218,1,0.97
218,2,1
219,0.002,0.07
219,0.006,0.13
219,0.01,0.16
219,0.02,0.22
219,0.063,0.35
219,0.125,0.49
219,0.25,0.66
219,0.5,0.85
219,1,0.95
219,2,1
220,0.002,0.06
220,0.006,0.16
220,0.01,0.21
220,0.02,0.28
220,0.063,0.43
220,0.125,0.62
220,0.25,0.81
220,0.5,0.94
220,1,0.98
220,2,1
221,0.002,0.09
221,0.006,0.2
221,0.01,0.27
221,0.02,0.35
221,0.063,0.55
221,0.125,0.75
221,0.25,0.92
221,0.5,0.98
221,1,0.99
221,2,1
222,0.002,0.08
222,0.006,0.2
222,0.01,0.25
222,0.02,0.35
222,0.063,0.56
222,0.125,0.79
222,0.25,0.92
222,0.5,0.99
222,1,1
222,2,1
223,0.002,0.08
223,0.006,0.17
223,0.01,0.2
223,0.02,0.27
223,0.063,0.44
223,0.125,0.64
223,0.25,0.85
223,0.5,0.96
223,1,0.98
223,2,1
224,0.002,0.1
224,0.006,0.18
224,0.01,0.23
224,0.02,0.3
224,0.063,0.47
224,0.125,0.66
224,0.25,0.85
224,0.5,0.96
224,1,0.99
224,2,1
225,0.002,0.06
225,0.006,0.14
225,0.01,0.18
225,0.02,0.26
225,0.063,0.43
225,0.125,0.63
225,0.25,0.83
225,0.5,0.97
225,1,0.99
225,2,1
226,0.002,0.04
226,0.006,0.08
226,0.01,0.11
226,0.02,0.16
226,0.063,0.26
226,0.125,0.48
226,0.25,0.75
226,0.5,0.93
226,1,0.98
226,2,1
227,0.002,0.02
227,0.006,0.05
227,0.01,0.05
227,0.02,0.09
227,0.063,0.16
227,0.125,0.28
227,0.25,0.55
227,0.5,0.89
227,1,0.97
227,2,1
228,0.002,0.03
228,0.006,0.04
228,0.01,0.04
228,0.02,0.05
228,0.063,0.09
228,0.125,0.14
228,0.25,0.29
228,0.5,0.67
228,1,0.86
228,2,1
229,0.002,0.14
229,0.006,0.19
229,0.01,0.23
229,0.02,0.3
229,0.063,0.59
229,0.125,0.79
229,0.25,0.93
229,0.5,0.99
229,1,1
229,2,1
230,0.002,0.16
230,0.006,0.22
230,0.01,0.27
230,0.02,0.36
230,0.063,0.64
230,0.125,0.71
230,0.25,0.8
230,0.5,0.93
230,1,0.98
230,2,1
231,0.002,0.05
231,0.006,0.07
231,0.01,0.08
231,0.02,0.11
231,0.063,0.23
231,0.125,0.4
231,0.25,0.68
231,0.5,0.97
231,1,1
231,2,1
232,0.002,0.02
232,0.006,0.02
232,0.01,0.03
232,0.02,0.03
232,0.063,0.07
232,0.125,0.24
232,0.25,0.64
232,0.5,0.87
232,1,0.93
232,2,1
233,0.002,0.02
233,0.006,0.03
233,0.01,0.03
233,0.02,0.03
233,0.063,0.09
233,0.125,0.31
233,0.25,0.71
233,0.5,0.92
233,1,0.96
233,2,1
234,0.002,-9.99
234,0.006,-9.99
234,0.01,-9.99
234,0.02,-9.99
234,0.063,-9.99
234,0.125,-9.99
234,0.25,-9.99
234,0.5,-9.99
234,1,-9.99
234,2,-9.99
235,0.002,0.14
235,0.006,0.2
235,0.01,0.25
235,0.02,0.35
235,0.063,0.59
235,0.125,0.78
235,0.25,0.95
235,0.5,0.99
235,1,1
235,2,1
236,0.002,0.13
236,0.006,0.17
236,0.01,0.22
236,0.02,0.33
236,0.063,0.58
236,0.125,0.78
236,0.25,0.95
236,0.5,0.99
236,1,1
236,2,1
237,0.002,0.08
237,0.006,0.11
237,0.01,0.14
237,0.02,0.23
237,0.063,0.47
237,0.125,0.72
237,0.25,0.91
237,0.5,0.96
237,1,0.98
237,2,1
238,0.002,0.04
238,0.006,0.04
238,0.01,0.05
238,0.02,0.06
238,0.063,0.13
238,0.125,0.28
238,0.25,0.57
238,0.5,0.81
238,1,0.89
238,2,1
239,0.002,0.03
239,0.006,0.03
239,0.01,0.05
239,0.02,0.06
239,0.063,0.11
239,0.125,0.24
239,0.25,0.58
239,0.5,0.89
239,1,0.95
239,2,1
240,0.002,-9.99
240,0.006,-9.99
240,0.01,-9.99
240,0.02,-9.99
240,0.063,-9.99
240,0.125,-9.99
240,0.25,-9.99
240,0.5,-9.99
240,1,-9.99
240,2,-9.99
241,0.002,0.3
241,0.006,0.41
241,0.01,0.47
241,0.02,0.57
241,0.063,0.82
241,0.125,0.9
241,0.25,0.93
241,0.5,0.96
241,1,0.99
241,2,1
242,0.002,0.29
242,0.006,0.4
242,0.01,0.45
242,0.02,0.56
242,0.063,0.82
242,0.125,0.9
242,0.25,0.94
242,0.5,0.97
242,1,0.99
242,2,1
243,0.002,0.32
243,0.006,0.43
243,0.01,0.49
243,0.02,0.6
243,0.063,0.84
243,0.125,0.9
243,0.25,0.94
243,0.5,0.96
243,1,0.99
243,2,1
244,0.002,0.29
244,0.006,0.4
244,0.01,0.46
244,0.02,0.58
244,0.063,0.82
244,0.125,0.89
244,0.25,0.93
244,0.5,0.96
244,1,0.99
244,2,1
245,0.002,0.17
245,0.006,0.24
245,0.01,0.3
245,0.02,0.39
245,0.063,0.6
245,0.125,0.69
245,0.25,0.75
245,0.5,0.82
245,1,0.89
245,2,1
246,0.002,0.04
246,0.006,0.12
246,0.01,0.14
246,0.02,0.17
246,0.063,0.25
246,0.125,0.3
246,0.25,0.37
246,0.5,0.48
246,1,0.64
246,2,1
247,0.002,0.31
247,0.006,0.41
247,0.01,0.48
247,0.02,0.6
247,0.063,0.84
247,0.125,0.91
247,0.25,0.95
247,0.5,0.97
247,1,0.99
247,2,1
248,0.002,0.26
248,0.006,0.38
248,0.01,0.43
248,0.02,0.54
248,0.063,0.82
248,0.125,0.9
248,0.25,0.93
248,0.5,0.96
248,1,0.99
248,2,1
249,0.002,0.29
249,0.006,0.36
249,0.01,0.47
249,0.02,0.59
249,0.063,0.83
249,0.125,0.9
249,0.25,0.93
249,0.5,0.96
249,1,0.98
249,2,1
250,0.002,0.3
250,0.006,0.42
250,0.01,0.48
250,0.02,0.61
250,0.063,0.82
250,0.125,0.89
250,0.25,0.93
250,0.5,0.96
250,1,0.98
250,2,1
251,0.002,0.12
251,0.006,0.19
251,0.01,0.22
251,0.02,0.26
251,0.063,0.43
251,0.125,0.5
251,0.25,0.58
251,0.5,0.7
251,1,0.81
251,2,1
252,0.002,0.05
252,0.006,0.07
252,0.01,0.07
252,0.02,0.07
252,0.063,0.11
252,0.125,0.14
252,0.25,0.24
252,0.5,0.48
252,1,0.74
252,2,1
253,0.002,0.23
253,0.006,0.34
253,0.01,0.43
253,0.02,0.53
253,0.063,0.76
253,0.125,0.82
253,0.25,0.88
253,0.5,0.96
253,1,0.98
253,2,1
254,0.002,0.22
254,0.006,0.33
254,0.01,0.39
254,0.02,0.51
254,0.063,0.76
254,0.125,0.82
254,0.25,0.88
254,0.5,0.95
254,1,0.97
254,2,1
255,0.002,0.24
255,0.006,0.32
255,0.01,0.37
255,0.02,0.49
255,0.063,0.66
255,0.125,0.72
255,0.25,0.78
255,0.5,0.85
255,1,0.89
255,2,1
256,0.002,0.15
256,0.006,0.18
256,0.01,0.22
256,0.02,0.27
256,0.063,0.38
256,0.125,0.44
256,0.25,0.53
256,0.5,0.66
256,1,0.77
256,2,1
257,0.002,0.09
257,0.006,0.12
257,0.01,0.13
257,0.02,0.16
257,0.063,0.2
257,0.125,0.25
257,0.25,0.39
257,0.5,0.63
257,1,0.77
257,2,1
258,0.002,0.05
258,0.006,0.05
258,0.01,0.07
258,0.02,0.08
258,0.063,0.1
258,0.125,0.15
258,0.25,0.29
258,0.5,0.58
258,1,0.75
258,2,1
259,0.002,0.23
259,0.006,0.34
259,0.01,0.41
259,0.02,0.53
259,0.063,0.75
259,0.125,0.81
259,0.25,0.88
259,0.5,0.95
259,1,0.98
259,2,1
260,0.002,0.2
260,0.006,0.29
260,0.01,0.33
260,0.02,0.43
260,0.063,0.67
260,0.125,0.75
260,0.25,0.83
260,0.5,0.93
260,1,0.97
260,2,1
261,0.002,0.26
261,0.006,0.38
261,0.01,0.43
261,0.02,0.52
261,0.063,0.74
261,0.125,0.8
261,0.25,0.87
261,0.5,0.95
261,1,0.98
261,2,1
262,0.002,0.22
262,0.006,0.32
262,0.01,0.35
262,0.02,0.45
262,0.063,0.64
262,0.125,0.71
262,0.25,0.8
262,0.5,0.91
262,1,0.96
262,2,1
263,0.002,0.15
263,0.006,0.19
263,0.01,0.22
263,0.02,0.27
263,0.063,0.37
263,0.125,0.43
263,0.25,0.54
263,0.5,0.7
263,1,0.82
263,2,1
264,0.002,0.1
264,0.006,0.11
264,0.01,0.12
264,0.02,0.13
264,0.063,0.16
264,0.125,0.2
264,0.25,0.29
264,0.5,0.44
264,1,0.61
264,2,1
265,0.002,0.11
265,0.006,0.18
265,0.01,0.23
265,0.02,0.32
265,0.063,0.56
265,0.125,0.69
265,0.25,0.77
265,0.5,0.86
265,1,0.96
265,2,1
266,0.002,0.12
266,0.006,0.19
266,0.01,0.23
266,0.02,0.33
266,0.063,0.56
266,0.125,0.7
266,0.25,0.78
266,0.5,0.87
266,1,0.96
266,2,1
267,0.002,0.08
267,0.006,0.15
267,0.01,0.19
267,0.02,0.29
267,0.063,0.54
267,0.125,0.69
267,0.25,0.77
267,0.5,0.86
267,1,0.95
267,2,1
268,0.002,0.07
268,0.006,0.12
268,0.01,0.16
268,0.02,0.23
268,0.063,0.46
268,0.125,0.59
268,0.25,0.67
268,0.5,0.78
268,1,0.89
268,2,1
269,0.002,0.06
269,0.006,0.09
269,0.01,0.12
269,0.02,0.16
269,0.063,0.26
269,0.125,0.36
269,0.25,0.45
269,0.5,0.6
269,1,0.77
269,2,1
270,0.002,0.05
270,0.006,0.06
270,0.01,0.07
270,0.02,0.1
270,0.063,0.15
270,0.125,0.22
270,0.25,0.33
270,0.5,0.56
270,1,0.78
270,2,1
271,0.002,0.1
271,0.006,0.18
271,0.01,0.23
271,0.02,0.32
271,0.063,0.58
271,0.125,0.71
271,0.25,0.78
271,0.5,0.86
271,1,0.95
271,2,1
272,0.002,0.11
272,0.006,0.19
272,0.01,0.24
272,0.02,0.32
272,0.063,0.58
272,0.125,0.71
272,0.25,0.79
272,0.5,0.87
272,1,0.96
272,2,1
273,0.002,0.12
273,0.006,0.17
273,0.01,0.24
273,0.02,0.33
273,0.063,0.57
273,0.125,0.7
273,0.25,0.78
273,0.5,0.86
273,1,0.94
273,2,1
274,0.002,0.09
274,0.006,0.15
274,0.01,0.18
274,0.02,0.28
274,0.063,0.55
274,0.125,0.69
274,0.25,0.77
274,0.5,0.84
274,1,0.93
274,2,1
275,0.002,0.06
275,0.006,0.11
275,0.01,0.15
275,0.02,0.24
275,0.063,0.46
275,0.125,0.61
275,0.25,0.69
275,0.5,0.76
275,1,0.88
275,2,1
276,0.002,0.05
276,0.006,0.07
276,0.01,0.09
276,0.02,0.13
276,0.063,0.21
276,0.125,0.28
276,0.25,0.33
276,0.5,0.41
276,1,0.66
276,2,1
277,0.002,0.1
277,0.006,0.17
277,0.01,0.2
277,0.02,0.28
277,0.063,0.5
277,0.125,0.61
277,0.25,0.74
277,0.5,0.94
277,1,0.98
277,2,1
278,0.002,0.1
278,0.006,0.17
278,0.01,0.2
278,0.02,0.28
278,0.063,0.5
278,0.125,0.61
278,0.25,0.75
278,0.5,0.94
278,1,0.98
278,2,1
279,0.002,0.07
279,0.006,0.12
279,0.01,0.13
279,0.02,0.17
279,0.063,0.33
279,0.125,0.42
279,0.25,0.56
279,0.5,0.8
279,1,0.87
279,2,1
280,0.002,0.04
280,0.006,0.06
280,0.01,0.09
280,0.02,0.11
280,0.063,0.18
280,0.125,0.25
280,0.25,0.37
280,0.5,0.65
280,1,0.76
280,2,1
281,0.002,0.04
281,0.006,0.06
281,0.01,0.07
281,0.02,0.07
281,0.063,0.1
281,0.125,0.14
281,0.25,0.24
281,0.5,0.66
281,1,0.83
281,2,1
282,0.002,0.03
282,0.006,0.03
282,0.01,0.03
282,0.02,0.04
282,0.063,0.06
282,0.125,0.09
282,0.25,0.18
282,0.5,0.67
282,1,0.88
282,2,1
283,0.002,0.08
283,0.006,0.1
283,0.01,0.15
283,0.02,0.23
283,0.063,0.43
283,0.125,0.56
283,0.25,0.72
283,0.5,0.94
283,1,0.99
283,2,1
284,0.002,0.09
284,0.006,0.13
284,0.01,0.16
284,0.02,0.23
284,0.063,0.45
284,0.125,0.57
284,0.25,0.74
284,0.5,0.95
284,1,0.99
284,2,1
285,0.002,0.09
285,0.006,0.13
285,0.01,0.16
285,0.02,0.22
285,0.063,0.38
285,0.125,0.49
285,0.25,0.68
285,0.5,0.9
285,1,0.95
285,2,1
286,0.002,0.08
286,0.006,0.09
286,0.01,0.11
286,0.02,0.14
286,0.063,0.25
286,0.125,0.32
286,0.25,0.48
286,0.5,0.71
286,1,0.82
286,2,1
287,0.002,0.04
287,0.006,0.05
287,0.01,0.06
287,0.02,0.07
287,0.063,0.12
287,0.125,0.16
287,0.25,0.26
287,0.5,0.52
287,1,0.72
287,2,1
288,0.002,0.04
288,0.006,0.05
288,0.01,0.05
288,0.02,0.05
288,0.063,0.07
288,0.125,0.1
288,0.25,0.19
288,0.5,0.5
288,1,0.74
288,2,1
289,0.002,0.12
289,0.006,0.2
289,0.01,0.27
289,0.02,0.36
289,0.063,0.56
289,0.125,0.66
289,0.25,0.79
289,0.5,0.9
289,1,0.95
289,2,1
290,0.002,0.06
290,0.006,0.07
290,0.01,0.09
290,0.02,0.12
290,0.063,0.19
290,0.125,0.28
290,0.25,0.44
290,0.5,0.64
290,1,0.78
290,2,1
291,0.002,0.02
291,0.006,0.02
291,0.01,0.03
291,0.02,0.03
291,0.063,0.1
291,0.125,0.16
291,0.25,0.28
291,0.5,0.51
291,1,0.74
291,2,1
292,0.002,0.02
292,0.006,0.03
292,0.01,0.03
292,0.02,0.05
292,0.063,0.09
292,0.125,0.15
292,0.25,0.27
292,0.5,0.53
292,1,0.75
292,2,1
293,0.002,0.01
293,0.006,0.02
293,0.01,0.01
293,0.02,0.03
293,0.063,0.09
293,0.125,0.15
293,0.25,0.27
293,0.5,0.51
293,1,0.72
293,2,1
294,0.002,0.03
294,0.006,0.03
294,0.01,0.02
294,0.02,0.04
294,0.063,0.09
294,0.125,0.15
294,0.25,0.29
294,0.5,0.52
294,1,0.75
294,2,1
295,0.002,0.06
295,0.006,0.08
295,0.01,0.1
295,0.02,0.11
295,0.063,0.21
295,0.125,0.32
295,0.25,0.58
295,0.5,0.85
295,1,0.94
295,2,1
296,0.002,0.04
296,0.006,0.04
296,0.01,0.07
296,0.02,0.06
296,0.063,0.12
296,0.125,0.18
296,0.25,0.38
296,0.5,0.76
296,1,0.9
296,2,1
297,0.002,0.02
297,0.006,0.03
297,0.01,0.04
297,0.02,0.04
297,0.063,0.09
297,0.125,0.15
297,0.25,0.32
297,0.5,0.69
297,1,0.85
297,2,1
298,0.002,0.03
298,0.006,0.04
298,0.01,0.05
298,0.02,0.06
298,0.063,0.12
298,0.125,0.19
298,0.25,0.34
298,0.5,0.57
298,1,0.76
298,2,1
299,0.002,0.02
299,0.006,0.04
299,0.01,0.04
