Id,Diameter[mm],Cumul_Psd
25282524251791012,0.002,0.2
25282524251791012,0.06,0.8599999999999999
25282524251791012,2,1
25282524251791013,0.002,0.025
25282524251791013,0.06,0.09999999999999998
25282524251791013,2,1
25282524251791014,0.002,0.025
25282524251791014,0.06,0.09999999999999998
25282524251791014,2,1
25282524251801011,0.002,0.2
25282524251801011,0.06,0.8599999999999999
25282524251801011,2,1
25282524251801012,0.002,0.2
25282524251801012,0.06,0.8599999999999999
25282524251801012,2,1
25282524251801013,0.002,0.2
25282524251801013,0.06,0.8599999999999999
25282524251801013,2,1
25282524251801014,0.002,0.2
25282524251801014,0.06,0.8599999999999999
25282524251801014,2,1
25282524251801015,0.002,0.2
25282524251801015,0.06,0.8599999999999999
25282524251801015,2,1
25282524251811011,0.002,0.2
25282524251811011,0.06,0.8599999999999999
25282524251811011,2,1
25282524251811012,0.002,0.2
25282524251811012,0.06,0.8599999999999999
25282524251811012,2,1
25282524251811013,0.002,0.2
25282524251811013,0.06,0.8599999999999999
25282524251811013,2,1
25282524251811014,0.002,0.025
25282524251811014,0.06,0.09999999999999998
25282524251811014,2,1
25282524251812011,0.002,0.2
25282524251812011,0.06,0.8599999999999999
25282524251812011,2,1
25282524251812012,0.002,0.2
25282524251812012,0.06,0.8599999999999999
25282524251812012,2,1
25282524251812013,0.002,0.2
25282524251812013,0.06,0.8599999999999999
25282524251812013,2,1
25282524251812014,0.002,0.025
25282524251812014,0.06,0.09999999999999998
25282524251812014,2,1
25282524251821011,0.002,0.2
25282524251821011,0.06,0.885
25282524251821011,2,1
25282524251821012,0.002,0.2
25282524251821012,0.06,0.885
25282524251821012,2,1
25282524251821013,0.002,0.2
25282524251821013,0.06,0.885
25282524251821013,2,1
25282524251821014,0.002,0.03
25282524251821014,0.06,0.07499999999999996
25282524251821014,2,1
25282524251821015,0.002,0.03
25282524251821015,0.06,0.07499999999999996
25282524251821015,2,1
25282524251832011,0.002,0.2
25282524251832011,0.06,0.8599999999999999
25282524251832011,2,1
25282524251832012,0.002,0.2
25282524251832012,0.06,0.8599999999999999
25282524251832012,2,1
25282524251832013,0.002,0.2
25282524251832013,0.06,0.8599999999999999
25282524251832013,2,1
25282524251832014,0.002,0.025
25282524251832014,0.06,0.09999999999999998
25282524251832014,2,1
25282524251841011,0.002,0.2
25282524251841011,0.06,0.8599999999999999
25282524251841011,2,1
25282524251841012,0.002,0.2
25282524251841012,0.06,0.8599999999999999
25282524251841012,2,1
25282524251851011,0.002,0.2
25282524251851011,0.06,0.8599999999999999
25282524251851011,2,1
25282524251851012,0.002,0.2
25282524251851012,0.06,0.8599999999999999
25282524251851012,2,1
25282524251851013,0.002,0.2
25282524251851013,0.06,0.8599999999999999
25282524251851013,2,1
25282524251851014,0.002,0.2
25282524251851014,0.06,0.8599999999999999
25282524251851014,2,1
25282524251851015,0.002,0.025
25282524251851015,0.06,0.09999999999999998
25282524251851015,2,1
25282524251861011,0.002,0.2
25282524251861011,0.06,0.8599999999999999
25282524251861011,2,1
25282524251861012,0.002,0.2
25282524251861012,0.06,0.8599999999999999
25282524251861012,2,1
25282524251861013,0.002,0.2
25282524251861013,0.06,0.8599999999999999
25282524251861013,2,1
25282524251861014,0.002,0.2
25282524251861014,0.06,0.8599999999999999
25282524251861014,2,1
25282524251861015,0.002,0.2
25282524251861015,0.06,0.8599999999999999
25282524251861015,2,1
25282524251871011,0.002,0.205
25282524251871011,0.06,0.76
25282524251871011,2,1
25282524251871012,0.002,0.205
25282524251871012,0.06,0.76
25282524251871012,2,1
25282524251871013,0.002,0.205
25282524251871013,0.06,0.76
25282524251871013,2,1
25282524251871014,0.002,0.205
25282524251871014,0.06,0.76
25282524251871014,2,1
25282524251871015,0.002,0.03
25282524251871015,0.06,0.07499999999999996
25282524251871015,2,1
25282524251881011,0.002,0.205
25282524251881011,0.06,0.76
25282524251881011,2,1
25282524251881012,0.002,0.205
25282524251881012,0.06,0.76
25282524251881012,2,1
25282524251881013,0.002,0.205
25282524251881013,0.06,0.76
25282524251881013,2,1
25282524251881014,0.002,0.03
25282524251881014,0.06,0.07499999999999996
25282524251881014,2,1
25282524251881015,0.002,0.03
25282524251881015,0.06,0.07499999999999996
25282524251881015,2,1
25282524251891011,0.002,0.205
25282524251891011,0.06,0.76
25282524251891011,2,1
25282524251891012,0.002,0.205
25282524251891012,0.06,0.76
25282524251891012,2,1
25282524251891013,0.002,0.205
25282524251891013,0.06,0.76
25282524251891013,2,1
25282524251891014,0.002,0.03
25282524251891014,0.06,0.07499999999999996
25282524251891014,2,1
25282524251891015,0.002,0.03
25282524251891015,0.06,0.07499999999999996
25282524251891015,2,1
25282524250181011,0.002,0.125
25282524250181011,0.06,0.475
25282524250181011,2,1
25282524250181012,0.002,0.27
25282524250181012,0.06,0.375
25282524250181012,2,1
25282524250181013,0.002,0.03
25282524250181013,0.06,0.32499999999999996
25282524250181013,2,1
25282524251901011,0.002,0.205
25282524251901011,0.06,0.77
25282524251901011,2,1
25282524251901012,0.002,0.205
25282524251901012,0.06,0.77
25282524251901012,2,1
25282524251901013,0.002,0.205
25282524251901013,0.06,0.77
25282524251901013,2,1
25282524251901014,0.002,0.03
25282524251901014,0.06,0.07499999999999996
25282524251901014,2,1
25282524251901015,0.002,0.03
25282524251901015,0.06,0.07499999999999996
25282524251901015,2,1
25282524251911011,0.002,0.2
25282524251911011,0.06,0.8599999999999999
25282524251911011,2,1
25282524251911012,0.002,0.2
25282524251911012,0.06,0.8599999999999999
25282524251911012,2,1
25282524251911013,0.002,0.2
25282524251911013,0.06,0.8599999999999999
25282524251911013,2,1
25282524251911014,0.002,0.025
25282524251911014,0.06,0.09999999999999998
25282524251911014,2,1
25282524251921011,0.002,0.2
25282524251921011,0.06,0.8599999999999999
25282524251921011,2,1
25282524251921012,0.002,0.2
25282524251921012,0.06,0.8599999999999999
25282524251921012,2,1
25282524251921013,0.002,0.2
25282524251921013,0.06,0.8599999999999999
25282524251921013,2,1
25282524251921014,0.002,0.025
25282524251921014,0.06,0.09999999999999998
25282524251921014,2,1
25282524251931011,0.002,0.2
25282524251931011,0.06,0.8599999999999999
25282524251931011,2,1
25282524251931012,0.002,0.2
25282524251931012,0.06,0.8599999999999999
25282524251931012,2,1
25282524251931013,0.002,0.025
25282524251931013,0.06,0.09999999999999998
25282524251931013,2,1
25282524251951011,0.002,0.2
25282524251951011,0.06,0.8599999999999999
25282524251951011,2,1
25282524251951012,0.002,0.2
25282524251951012,0.06,0.8599999999999999
25282524251951012,2,1
25282524251951013,0.002,0.025
25282524251951013,0.06,0.09999999999999998
25282524251951013,2,1
25282524251951014,0.002,0.025
25282524251951014,0.06,0.09999999999999998
25282524251951014,2,1
25282524251961011,0.002,0.2
25282524251961011,0.06,0.8599999999999999
25282524251961011,2,1
25282524251961012,0.002,0.2
25282524251961012,0.06,0.8599999999999999
25282524251961012,2,1
25282524251961013,0.002,0.2
25282524251961013,0.06,0.8599999999999999
25282524251961013,2,1
25282524251961014,0.002,0.2
25282524251961014,0.06,0.8599999999999999
25282524251961014,2,1
25282524251981011,0.002,0.2
25282524251981011,0.06,0.81
25282524251981011,2,1
25282524251981012,0.002,0.2
25282524251981012,0.06,0.81
25282524251981012,2,1
25282524251981013,0.002,0.2
25282524251981013,0.06,0.81
25282524251981013,2,1
25282524251981014,0.002,0.2
25282524251981014,0.06,0.81
25282524251981014,2,1
25282524251991011,0.002,0.175
25282524251991011,0.06,0.65
25282524251991011,2,1
25282524251991012,0.002,0.175
25282524251991012,0.06,0.65
25282524251991012,2,1
25282524251991013,0.002,0.14
25282524251991013,0.06,0.55
25282524251991013,2,1
25282524251991014,0.002,0.025
25282524251991014,0.06,0.09999999999999998
25282524251991014,2,1
25282524250011011,0.002,0.15
25282524250011011,0.06,0.30000000000000004
25282524250011011,2,1
25282524250011012,0.002,0.225
25282524250011012,0.06,0.30000000000000004
25282524250011012,2,1
25282524250011013,0.002,0.1
25282524250011013,0.06,0.25
25282524250011013,2,1
25282524252001011,0.002,0.22
25282524252001011,0.06,0.85
25282524252001011,2,1
25282524252001012,0.002,0.22
25282524252001012,0.06,0.85
25282524252001012,2,1
25282524252001013,0.002,0.22
25282524252001013,0.06,0.8
25282524252001013,2,1
25282524252001014,0.002,0.175
25282524252001014,0.06,0.625
25282524252001014,2,1
25282524252001015,0.002,0.035
25282524252001015,0.06,0.15000000000000002
25282524252001015,2,1
25282524252021011,0.002,0.175
25282524252021011,0.06,0.65
25282524252021011,2,1
25282524252021012,0.002,0.175
25282524252021012,0.06,0.55
25282524252021012,2,1
25282524252021013,0.002,0.1
25282524252021013,0.06,0.35
25282524252021013,2,1
25282524252021014,0.002,0.025
25282524252021014,0.06,0.15000000000000002
25282524252021014,2,1
25282524250342011,0.002,0.2
25282524250342011,0.06,0.8599999999999999
25282524250342011,2,1
25282524250342012,0.002,0.2
25282524250342012,0.06,0.8599999999999999
25282524250342012,2,1
25282524250342013,0.002,0.025
25282524250342013,0.06,0.09999999999999998
25282524250342013,2,1
25282524250351011,0.002,0.2
25282524250351011,0.06,0.935
25282524250351011,2,1
25282524250351012,0.002,0.1
25282524250351012,0.06,0.30000000000000004
25282524250351012,2,1
25282524250031011,0.002,0.2
25282524250031011,0.06,0.9299999999999999
25282524250031011,2,1
25282524250031012,0.002,0.25
25282524250031012,0.06,0.855
25282524250031012,2,1
25282524250031013,0.002,0.25
25282524250031013,0.06,0.85
25282524250031013,2,1
25282524250031014,0.002,0.25
25282524250031014,0.06,0.85
25282524250031014,2,1
25282524250031021,0.002,0.2
25282524250031021,0.06,0.9299999999999999
25282524250031021,2,1
25282524250031022,0.002,0.25
25282524250031022,0.06,0.855
25282524250031022,2,1
25282524250031023,0.002,0.25
25282524250031023,0.06,0.85
25282524250031023,2,1
25282524250031024,0.002,0.25
25282524250031024,0.06,0.85
25282524250031024,2,1
25282524250461011,0.002,0.3
25282524250461011,0.06,0.8500000000000001
25282524250461011,2,1
25282524250461012,0.002,0.3
25282524250461012,0.06,0.8
25282524250461012,2,1
25282524250461013,0.002,0.115
25282524250461013,0.06,0.44999999999999996
25282524250461013,2,1
25282524250471011,0.002,0.275
25282524250471011,0.06,0.91
25282524250471011,2,1
25282524250471012,0.002,0.195
25282524250471012,0.06,0.8900000000000001
25282524250471012,2,1
25282524250471013,0.002,0.275
25282524250471013,0.06,0.91
25282524250471013,2,1
25282524250541011,0.002,0.24
25282524250541011,0.06,0.775
25282524250541011,2,1
25282524250541012,0.002,0.24
25282524250541012,0.06,0.775
25282524250541012,2,1
25282524250541013,0.002,0.075
25282524250541013,0.06,0.25
25282524250541013,2,1
25282524250561011,0.002,0.24
25282524250561011,0.06,0.825
25282524250561011,2,1
25282524250561012,0.002,0.24
25282524250561012,0.06,0.9
25282524250561012,2,1
25282524250561013,0.002,0.4
25282524250561013,0.06,0.9
25282524250561013,2,1
25282524250561014,0.002,0.25
25282524250561014,0.06,0.9
25282524250561014,2,1
25282524250591011,0.002,0.265
25282524250591011,0.06,0.825
25282524250591011,2,1
25282524250591012,0.002,0.265
25282524250591012,0.06,0.9
25282524250591012,2,1
25282524250591013,0.002,0.4
25282524250591013,0.06,0.9
25282524250591013,2,1
25282524250591014,0.002,0.24
25282524250591014,0.06,0.9
25282524250591014,2,1
25282524250051011,0.002,0.15
25282524250051011,0.06,0.85
25282524250051011,2,1
25282524250051012,0.002,0.2
25282524250051012,0.06,0.8499999999999999
25282524250051012,2,1
25282524250051013,0.002,0.375
25282524250051013,0.06,0.9
25282524250051013,2,1
25282524250051014,0.002,0.3
25282524250051014,0.06,0.6
25282524250051014,2,1
25282524250051015,0.002,0.05
25282524250051015,0.06,0.32499999999999996
25282524250051015,2,1
25282524250601011,0.002,0.215
25282524250601011,0.06,0.85
25282524250601011,2,1
25282524250601012,0.002,0.215
25282524250601012,0.06,0.75
25282524250601012,2,1
25282524250601013,0.002,0.26
25282524250601013,0.06,0.75
25282524250601013,2,1
25282524250601014,0.002,0.015
25282524250601014,0.06,0.85
25282524250601014,2,1
25282524250601015,0.002,0.015
25282524250601015,0.06,0.85
25282524250601015,2,1
25282524250611011,0.002,0.2
25282524250611011,0.06,0.825
25282524250611011,2,1
25282524250611012,0.002,0.26
25282524250611012,0.06,0.775
25282524250611012,2,1
25282524250611013,0.002,0.28
25282524250611013,0.06,0.775
25282524250611013,2,1
25282524250611014,0.002,0.025
25282524250611014,0.06,0.375
25282524250611014,2,1
25282524250621011,0.002,0.15
25282524250621011,0.06,0.9
25282524250621011,2,1
25282524250621012,0.002,0.15
25282524250621012,0.06,0.9
25282524250621012,2,1
25282524250621013,0.002,0.26
25282524250621013,0.06,0.725
25282524250621013,2,1
25282524250621014,0.002,0.125
25282524250621014,0.06,0.6
25282524250621014,2,1
25282524250631011,0.002,0.25
25282524250631011,0.06,0.775
25282524250631011,2,1
25282524250631012,0.002,0.15
25282524250631012,0.06,0.4
25282524250631012,2,1
25282524250631013,0.002,0.02
25282524250631013,0.06,0.30000000000000004
25282524250631013,2,1
25282524250631014,0.002,0.01
25282524250631014,0.06,0.19999999999999996
25282524250631014,2,1
25282524250641011,0.002,0.2
25282524250641011,0.06,0.8799999999999999
25282524250641011,2,1
25282524250641012,0.002,0.215
25282524250641012,0.06,0.825
25282524250641012,2,1
25282524250641013,0.002,0.2
25282524250641013,0.06,0.7
25282524250641013,2,1
25282524250641014,0.002,0.15
25282524250641014,0.06,0.5
25282524250641014,2,1
25282524250641015,0.002,0.02
25282524250641015,0.06,0.15000000000000002
25282524250641015,2,1
25282524250651011,0.002,0.225
25282524250651011,0.06,0.925
25282524250651011,2,1
25282524250651012,0.002,0.2
25282524250651012,0.06,0.6
25282524250651012,2,1
25282524250651013,0.002,0.13
25282524250651013,0.06,0.4
25282524250651013,2,1
25282524250651014,0.002,0.225
25282524250651014,0.06,0.44999999999999996
25282524250651014,2,1
25282524250661011,0.002,0.24
25282524250661011,0.06,0.85
25282524250661011,2,1
25282524250661012,0.002,0.225
25282524250661012,0.06,0.6
25282524250661012,2,1
25282524250661013,0.002,0.175
25282524250661013,0.06,0.4
25282524250661013,2,1
25282524250661014,0.002,0.15
25282524250661014,0.06,0.30000000000000004
25282524250661014,2,1
25282524250671011,0.002,0.25
25282524250671011,0.06,0.925
25282524250671011,2,1
25282524250671012,0.002,0.275
25282524250671012,0.06,0.885
25282524250671012,2,1
25282524250671013,0.002,0.275
25282524250671013,0.06,0.84
25282524250671013,2,1
25282524250671014,0.002,0.2
25282524250671014,0.06,0.525
25282524250671014,2,1
25282524250681011,0.002,0.175
25282524250681011,0.06,0.8
25282524250681011,2,1
25282524250681012,0.002,0.3
25282524250681012,0.06,0.585
25282524250681012,2,1
25282524250691011,0.002,0.2
25282524250691011,0.06,0.7749999999999999
25282524250691011,2,1
25282524250691012,0.002,0.2
25282524250691012,0.06,0.7749999999999999
25282524250691012,2,1
25282524250691013,0.002,0.075
25282524250691013,0.06,0.15000000000000002
25282524250691013,2,1
25282524250741011,0.002,0.25
25282524250741011,0.06,0.675
25282524250741011,2,1
25282524250741012,0.002,0.25
25282524250741012,0.06,0.675
25282524250741012,2,1
25282524250741013,0.002,0.25
25282524250741013,0.06,0.35
25282524250741013,2,1
25282524250761011,0.002,0.25
25282524250761011,0.06,0.675
25282524250761011,2,1
25282524250761012,0.002,0.25
25282524250761012,0.06,0.675
25282524250761012,2,1
25282524250761013,0.002,0.265
25282524250761013,0.06,0.35
25282524250761013,2,1
25282524250781011,0.002,0.275
25282524250781011,0.06,0.75
25282524250781011,2,1
25282524250781012,0.002,0.275
25282524250781012,0.06,0.525
25282524250781012,2,1
25282524250791011,0.002,0.275
25282524250791011,0.06,0.7
25282524250791011,2,1
25282524250791012,0.002,0.275
25282524250791012,0.06,0.525
25282524250791012,2,1
25282524250791013,0.002,0.475
25282524250791013,0.06,0.5
25282524250791013,2,1
25282524250801011,0.002,0.25
25282524250801011,0.06,0.7
25282524250801011,2,1
25282524250801012,0.002,0.25
25282524250801012,0.06,0.7
25282524250801012,2,1
25282524250801013,0.002,0.15
25282524250801013,0.06,0.35
25282524250801013,2,1
25282524250801014,0.002,0.025
25282524250801014,0.06,0.09999999999999998
25282524250801014,2,1
25282524250811011,0.002,0.275
25282524250811011,0.06,0.7
25282524250811011,2,1
25282524250811012,0.002,0.275
25282524250811012,0.06,0.7
25282524250811012,2,1
25282524250811013,0.002,0.275
25282524250811013,0.06,0.7
25282524250811013,2,1
25282524250811014,0.002,0.025
25282524250811014,0.06,0.09999999999999998
25282524250811014,2,1
25282524250821011,0.002,0.225
25282524250821011,0.06,0.25
25282524250821011,2,1
25282524250821012,0.002,0.225
25282524250821012,0.06,0.25
25282524250821012,2,1
25282524250821013,0.002,0.225
25282524250821013,0.06,0.25
25282524250821013,2,1
25282524250821031,0.002,0.25
25282524250821031,0.06,0.85
25282524250821031,2,1
25282524250821032,0.002,0.25
25282524250821032,0.06,0.85
25282524250821032,2,1
25282524250821033,0.002,0.25
25282524250821033,0.06,0.85
25282524250821033,2,1
25282524250831011,0.002,0.215
25282524250831011,0.06,0.775
25282524250831011,2,1
25282524250831012,0.002,0.215
25282524250831012,0.06,0.775
25282524250831012,2,1
25282524250831013,0.002,0.055
25282524250831013,0.06,0.35
25282524250831013,2,1
25282524250841011,0.002,0.215
25282524250841011,0.06,0.775
25282524250841011,2,1
25282524250841012,0.002,0.215
25282524250841012,0.06,0.775
25282524250841012,2,1
25282524250841013,0.002,0.425
25282524250841013,0.06,0.7
25282524250841013,2,1
25282524250841014,0.002,0.055
25282524250841014,0.06,0.35
25282524250841014,2,1
25282524250851011,0.002,0.175
25282524250851011,0.06,0.675
25282524250851011,2,1
25282524250851012,0.002,0.175
25282524250851012,0.06,0.675
25282524250851012,2,1
25282524250851013,0.002,0.05
25282524250851013,0.06,0.30000000000000004
25282524250851013,2,1
25282524250891011,0.002,0.15
25282524250891011,0.06,0.30000000000000004
25282524250891011,2,1
25282524250891012,0.002,0.225
25282524250891012,0.06,0.30000000000000004
25282524250891012,2,1
25282524250891013,0.002,0.1
25282524250891013,0.06,0.25
25282524250891013,2,1
25282524250911011,0.002,0.2
25282524250911011,0.06,0.865
25282524250911011,2,1
25282524250911012,0.002,0.135
25282524250911012,0.06,0.525
25282524250911012,2,1
25282524250911013,0.002,0.195
25282524250911013,0.06,0.865
25282524250911013,2,1
25282524250931011,0.002,0.195
25282524250931011,0.06,0.7250000000000001
25282524250931011,2,1
25282524250931012,0.002,0.195
25282524250931012,0.06,0.7250000000000001
25282524250931012,2,1
25282524250931013,0.002,0.195
25282524250931013,0.06,0.7250000000000001
25282524250931013,2,1
25282524250951011,0.002,0.215
25282524250951011,0.06,0.9
25282524250951011,2,1
25282524250951012,0.002,0.24
25282524250951012,0.06,0.9
25282524250951012,2,1
25282524250951013,0.002,0.105
25282524250951013,0.06,0.42500000000000004
25282524250951013,2,1
25282524250951014,0.002,0.03
25282524250951014,0.06,0.125
25282524250951014,2,1
25282524250981011,0.002,0.145
25282524250981011,0.06,0.375
25282524250981011,2,1
25282524250981012,0.002,0.145
25282524250981012,0.06,0.375
25282524250981012,2,1
25282524250981013,0.002,0.03
25282524250981013,0.06,0.25
25282524250981013,2,1
25282524250981014,0.002,0.03
25282524250981014,0.06,0.25
25282524250981014,2,1
25282524250991011,0.002,0.2
25282524250991011,0.06,0.865
25282524250991011,2,1
25282524250991012,0.002,0.2
25282524250991012,0.06,0.865
25282524250991012,2,1
25282524250991013,0.002,0.28
25282524250991013,0.06,0.91
25282524250991013,2,1
25282524250991014,0.002,0.28
25282524250991014,0.06,0.91
25282524250991014,2,1
25282524250091021,0.002,0.24
25282524250091021,0.06,0.775
25282524250091021,2,1
25282524250091022,0.002,0.25
25282524250091022,0.06,0.775
25282524250091022,2,1
25282524250092011,0.002,0.225
25282524250092011,0.06,0.885
25282524250092011,2,1
25282524250092012,0.002,0.15
25282524250092012,0.06,0.775
25282524250092012,2,1
25282524250092021,0.002,0.24
25282524250092021,0.06,0.775
25282524250092021,2,1
25282524250092022,0.002,0.25
25282524250092022,0.06,0.775
25282524250092022,2,1
25282526190011011,0.002,0.085
25282526190011011,0.06,0.42500000000000004
25282526190011011,2,1
25282526190011012,0.002,0.065
25282526190011012,0.06,0.36
25282526190011012,2,1
25282526190011013,0.002,0.115
25282526190011013,0.06,0.43500000000000005
25282526190011013,2,1
25282526190011014,0.002,0.105
25282526190011014,0.06,0.45499999999999996
25282526190011014,2,1
25282526190021011,0.002,0.075
25282526190021011,0.06,0.17500000000000004
25282526190021011,2,1
25282526190021012,0.002,0.09
25282526190021012,0.06,0.17500000000000004
25282526190021012,2,1
25282526190021013,0.002,0.175
25282526190021013,0.06,0.32499999999999996
25282526190021013,2,1
25282526190021014,0.002,0.075
25282526190021014,0.06,0.17500000000000004
25282526190021014,2,1
25282526190021015,0.002,0.25
25282526190021015,0.06,0.4
25282526190021015,2,1
25282526190031011,0.002,0.125
25282526190031011,0.06,0.22499999999999998
25282526190031011,2,1
25282526190031012,0.002,0.165
25282526190031012,0.06,0.22499999999999998
25282526190031012,2,1
25282526190031013,0.002,0.125
25282526190031013,0.06,0.25
25282526190031013,2,1
25282526190041011,0.002,0.125
25282526190041011,0.06,0.35
25282526190041011,2,1
25282526190041012,0.002,0.075
25282526190041012,0.06,0.25
25282526190041012,2,1
25282526190041013,0.002,0.225
25282526190041013,0.06,0.55
25282526190041013,2,1
25282526190081011,0.002,0.045
25282526190081011,0.06,0.275
25282526190081011,2,1
25282526190081012,0.002,0.125
25282526190081012,0.06,0.4
25282526190081012,2,1
25282526190081013,0.002,0.3
25282526190081013,0.06,0.75
25282526190081013,2,1
25282819240062011,0.002,0.1
25282819240062011,0.06,0.85
25282819240062011,2,1
25282819240062012,0.002,0.15
25282819240062012,0.06,0.85
25282819240062012,2,1
25282819240062013,0.002,0.15
25282819240062013,0.06,0.85
25282819240062013,2,1
25282819240062014,0.002,0.24
25282819240062014,0.06,0.6
25282819240062014,2,1
25282819240062015,0.002,0.045
25282819240062015,0.06,0.25
25282819240062015,2,1
25282819240062016,0.002,0.045
25282819240062016,0.06,0.25
25282819240062016,2,1
25283025000031011,0.002,0.265
25283025000031011,0.06,0.875
25283025000031011,2,1
25283025000031012,0.002,0.3
25283025000031012,0.06,0.875
25283025000031012,2,1
25283025000031013,0.002,0.475
25283025000031013,0.06,0.875
25283025000031013,2,1
25283111000101011,0.002,0.03
25283111000101011,0.06,0.25
25283111000101011,2,1
25283111000101012,0.002,0.03
25283111000101012,0.06,0.19999999999999996
25283111000101012,2,1
25283111000101013,0.002,0.03
25283111000101013,0.06,0.15000000000000002
25283111000101013,2,1
25283111000101014,0.002,0.03
25283111000101014,0.06,0.15000000000000002
25283111000101014,2,1
25283111000112011,0.002,0.065
25283111000112011,0.06,0.15000000000000002
25283111000112011,2,1
25283111000112012,0.002,0.035
25283111000112012,0.06,0.15000000000000002
25283111000112012,2,1
25283111000112013,0.002,0.025
25283111000112013,0.06,0.15000000000000002
25283111000112013,2,1
25283111000121011,0.002,0.045
25283111000121011,0.06,0.25
25283111000121011,2,1
25283111000121012,0.002,0.01
25283111000121012,0.06,0.25
25283111000121012,2,1
25283111000121013,0.002,0.025
25283111000121013,0.06,0.19999999999999996
25283111000121013,2,1
25283111000121014,0.002,0.01
25283111000121014,0.06,0.15000000000000002
25283111000121014,2,1
25283111000121015,0.002,0.0
25283111000121015,0.06,0.050000000000000044
25283111000121015,2,1
25283111000131011,0.002,0.025
25283111000131011,0.06,0.35
25283111000131011,2,1
25283111000131012,0.002,0.125
25283111000131012,0.06,0.4
25283111000131012,2,1
25283111000131013,0.002,0.025
25283111000131013,0.06,0.25
25283111000131013,2,1
25283111000131014,0.002,0.01
25283111000131014,0.06,0.15000000000000002
25283111000131014,2,1
25283111000141011,0.002,0.125
25283111000141011,0.06,0.35
25283111000141011,2,1
25283111000141012,0.002,0.075
25283111000141012,0.06,0.25
25283111000141012,2,1
25283111000141013,0.002,0.035
25283111000141013,0.06,0.25
25283111000141013,2,1
25283111000151011,0.002,0.025
25283111000151011,0.06,0.125
25283111000151011,2,1
25283111000151012,0.002,0.025
25283111000151012,0.06,0.125
25283111000151012,2,1
25283111000151013,0.002,0.0
25283111000151013,0.06,0.125
25283111000151013,2,1
25283111000011011,0.002,0.125
25283111000011011,0.06,0.19999999999999996
25283111000011011,2,1
25283111000011012,0.002,0.06
25283111000011012,0.06,0.09999999999999998
25283111000011012,2,1
25283111000011013,0.002,0.175
25283111000011013,0.06,0.25
25283111000011013,2,1
25283111000281011,0.002,0.065
25283111000281011,0.06,0.19999999999999996
25283111000281011,2,1
25283111000281012,0.002,0.095
25283111000281012,0.06,0.17500000000000004
25283111000281012,2,1
25283111000281013,0.002,0.01
25283111000281013,0.06,0.125
25283111000281013,2,1
25283111000292011,0.002,0.03
25283111000292011,0.06,0.125
25283111000292011,2,1
25283111000292012,0.002,0.04
25283111000292012,0.06,0.125
25283111000292012,2,1
25283111000292013,0.002,0.035
25283111000292013,0.06,0.17500000000000004
25283111000292013,2,1
25283111000301011,0.002,0.075
25283111000301011,0.06,0.15000000000000002
25283111000301011,2,1
25283111000301012,0.002,0.025
25283111000301012,0.06,0.15000000000000002
25283111000301012,2,1
25283111000301013,0.002,0.05
25283111000301013,0.06,0.19999999999999996
25283111000301013,2,1
25283111000301014,0.002,0.0
25283111000301014,0.06,0.09999999999999998
25283111000301014,2,1
25283111000301015,0.002,0.0
25283111000301015,0.06,0.07499999999999996
25283111000301015,2,1
25283111000071011,0.002,0.03
25283111000071011,0.06,0.125
25283111000071011,2,1
25283111000071012,0.002,0.04
25283111000071012,0.06,0.17500000000000004
25283111000071012,2,1
25283111000071013,0.002,0.035
25283111000071013,0.06,0.17500000000000004
25283111000071013,2,1
25283111000071014,0.002,0.035
25283111000071014,0.06,0.09999999999999998
25283111000071014,2,1
25283111000071015,0.002,0.07
25283111000071015,0.06,0.17500000000000004
25283111000071015,2,1
25283111000091011,0.002,0.065
25283111000091011,0.06,0.06499999999999995
25283111000091011,2,1
25283111000091012,0.002,0.04
25283111000091012,0.06,0.06499999999999995
25283111000091012,2,1
25283111000091013,0.002,0.04
25283111000091013,0.06,0.06499999999999995
25283111000091013,2,1
25301100000012011,0.002,0.24
25301100000012011,0.06,0.875
25301100000012011,2,1
25301100000012012,0.002,0.24
25301100000012012,0.06,0.875
25301100000012012,2,1
25301100000012013,0.002,0.24
25301100000012013,0.06,0.875
25301100000012013,2,1
25301100000012014,0.002,0.275
25301100000012014,0.06,0.75
25301100000012014,2,1
25301118000021011,0.002,0.225
25301118000021011,0.06,0.875
25301118000021011,2,1
25301118000021012,0.002,0.225
25301118000021012,0.06,0.875
25301118000021012,2,1
25301118000021013,0.002,0.225
25301118000021013,0.06,0.825
25301118000021013,2,1
25301119180031011,0.002,0.14
25301119180031011,0.06,0.4
25301119180031011,2,1
25301119180031012,0.002,0.14
25301119180031012,0.06,0.4
25301119180031012,2,1
25301119180031013,0.002,0.015
25301119180031013,0.06,0.19999999999999996
25301119180031013,2,1
25301119180041011,0.002,0.26
25301119180041011,0.06,0.8
25301119180041011,2,1
25301119180041012,0.002,0.14
25301119180041012,0.06,0.75
25301119180041012,2,1
25301119180041013,0.002,0.14
25301119180041013,0.06,0.7
25301119180041013,2,1
25301121190031011,0.002,0.115
25301121190031011,0.06,0.55
25301121190031011,2,1
25301121190031012,0.002,0.035
25301121190031012,0.06,0.125
25301121190031012,2,1
25301121190031013,0.002,0.02
25301121190031013,0.06,0.09999999999999998
25301121190031013,2,1
25301123000081011,0.002,0.19
25301123000081011,0.06,0.7749999999999999
25301123000081011,2,1
25301123000081012,0.002,0.19
25301123000081012,0.06,0.7749999999999999
25301123000081012,2,1
25301123000081013,0.002,0.19
