Id,SELECT_1
11281422000031012,1
11281422000072011,1
11281422000072012,1
11281423000011011,1
11281423000011012,1
11281423000031011,1
11281423000031012,1
11281423000031013,1
11281719220021011,1
11281719220021012,1
11282518110031011,1
11282518110031012,1
11282528000011011,1
11282528000011012,1
11282528000011013,1
11282825330011011,1
11282825330011012,1
11282825330032011,1
11282825330032012,1
11282825330042011,1
11282825330042012,1
11283018000011011,1
11283018000011012,1
11283025280021011,1
11283025280021012,1
11283025280021013,1
11291812000101021,1
11291812000121011,1
11291812000121012,1
11291812000121013,1
11291812000131011,1
11291812000131012,1
11291812000131013,1
11291812000151011,1
11291812000151012,1
11291812000151013,1
11291812000181011,1
11291812000181012,1
11291812000291011,1
11291812000291012,1
11291812000291013,1
11291812000301011,1
11291812000301012,1
11291812000311011,1
11291812000311012,1
11291812000311013,1
11291812000321011,1
11291812000321012,1
11291812000321013,1
11291812000321014,1
11291812000331011,1
11291812000331012,1
11291812000331013,1
11291812000341011,1
11291812000341012,1
11291812000341021,1
11291812000341022,1
11291812000341031,1
11291812000341032,1
11291812000361011,1
11291812000361012,1
11291812000361013,1
11291812000361014,1
11291812000371011,1
11291812000371012,1
11291812000381011,1
11291812000381012,1
11291812000411011,1
11291812000411012,1
11291812000411013,1
11291812000421011,1
11291812000421012,1
11291812000421013,1
11291812000451011,1
11291812000451012,1
11291812000452021,1
11291812000452022,1
11291812000461011,1
11291812000461012,1
11291812000461013,1
11291812000471011,1
11291812000471012,1
11291812000491011,1
11291812000491012,1
11291812000491013,1
11291812000491014,1
11291812000491015,1
11291815280031011,1
11291815280031012,1
11291815280031013,1
11291815280031014,1
11291815280031015,1
11291815280031016,1
11291815280061011,1
11291815280061012,1
11291815280061013,1
11291815280061014,1
11291815280071011,1
11291815280071012,1
11291815280071013,1
11291815280071014,1
11291818000101011,1
11291818000101012,1
11291818000131011,1
11291818000131012,1
11291818000131013,1
11291818000011011,1
11291818000011012,1
11291818000041011,1
11291818000041012,1
11291818000041013,1
11291818000051011,1
11291818000051012,1
11291818000051013,1
11291818000061011,1
11291818000061012,1
11291818000061013,1
11291818000061014,1
11291828000021011,1
11291828000021012,1
11291828000021013,1
11291828000021014,1
11291828000051011,1
11291828000051012,1
11291828000051013,1
11291828000061011,1
11291828000061012,1
11291828000061013,1
11291828000071011,1
11291828000071012,1
11291828000071013,1
11291828190011011,1
11291828190011012,1
11291828190021011,1
11291828190021012,1
11291830000011011,1
11291830000011012,1
11291830000011013,1
11291835000012011,1
11291835000012012,1
11291835000012013,1
11291835000012014,1
11301825220121011,1
11301825220121012,1
11301825220121013,1
11301825220121014,1
11301825220131011,1
11301825220131012,1
11301825220131013,1
11301825220132021,1
11301825220132022,1
11301825220132023,1
11301825220161011,1
11301825220161012,1
11301825220161013,1
11301825220161014,1
11301825220171011,1
11301825220171012,1
11301825220171013,1
11301825220171014,1
11301825220201011,1
11301825220201012,1
11301825220201013,1
11301825220201014,1
11301825220211011,1
11301825220211012,1
11301825220211013,1
11301825220231031,1
11301825220231032,1
11301825220231033,1
11301825220242011,1
11301825220242012,1
11301825220242013,1
11301825220242014,1
11301825220251011,1
11301825220251012,1
11301825220251013,1
11301825220021011,1
11301825220021012,1
11301825220021013,1
11301825220021014,1
11301825220301011,1
11301825220301012,1
11301825220301013,1
11301825220301014,1
11301825220322011,1
11301825220322012,1
11301825220322013,1
11301825220322014,1
11301825220322015,1
11301825220331011,1
11301825220331012,1
11301825220331013,1
11301825220331014,1
11301825220341011,1
11301825220341012,1
11301825220341013,1
11301825220341014,1
11301825220341015,1
11301825220061011,1
11301825220061012,1
11301825220061013,1
11301825220061014,1
11301825220061021,1
11301825220061022,1
11301825220061023,1
11301825220061024,1
11301825220062011,1
11301825220062012,1
11301825220062013,1
11301825220062014,1
11301825220062021,1
11301825220062022,1
11301825220062023,1
11301825220062024,1
11301825220081011,1
11301825220081012,1
11301825220081013,1
11301825220081014,1
11301911230071011,1
11301911230071012,1
11301911230071013,1
11301911230071014,1
11301911230071015,1
11311318280101011,1
11311318280101012,1
11311318280131011,1
11311318280131012,1
11311318280131013,1
11311318280011011,1
11311318280011012,1
11311318280011013,1
11311318280032011,1
11311318280032012,1
11311318280032013,1
11311318280041011,1
11311318280041012,1
11311318280041013,1
11311318280051011,1
11311318280051012,1
11311318280051013,1
11311318280062011,1
11311318280062012,1
11311318280062013,1
11311318280092011,1
11311318280092012,1
11311318280092013,1
11311318280092014,1
11321915000061011,1
11321915000061012,1
11321915000061013,1
11321915000061014,1
11321915000071011,1
11321915000071012,1
11321915000071013,1
11321915000071014,1
11331114000111011,1
11331114000111012,1
11331114000111013,1
11331121000031011,1
11331121000031012,1
11331121000031013,1
11331121000031014,1
11331121000031015,1
11331123000011011,1
11331123000011012,1
11331123000011013,1
11331126000021011,1
11331126000021012,1
11331126000021013,1
11331126000051011,1
11331126000051012,1
11331126000051013,1
11331126000081011,1
11331126000081012,1
11331126000081013,1
11331126000081014,1
11331128000011011,1
11331128000011012,1
11331128000011013,1
11331128000011014,1
11331128000011015,1
11331128000011016,1
11331130150111011,1
11331130150111012,1
11331130150111013,1
11331130150141011,1
11331130150141012,1
11331130150161011,1
11331130150161012,1
11331130150161013,1
11331130150161014,1
11331130150171011,1
11331130150171012,1
11331130150171013,1
11331130150181011,1
11331130150181012,1
11331130150181013,1
11331130150191011,1
11331130150201011,1
11331130150201012,1
11331130150221011,1
11331130150221012,1
11331130150221013,1
11331130150221014,1
11331130150231011,1
11331130150231012,1
11331130150231013,1
11331130150241011,1
11331130150241012,1
11331130150241013,1
11331130150021011,1
11331130150021012,1
11331130150021013,1
11331130150051011,1
11331130150051012,1
11331130150051013,1
11331130150051014,1
11331130150081011,1
11331130150081012,1
11331130150081013,1
11331130150081014,1
11352815000101011,1
11352815000101012,1
11352815000101013,1
11352815000101014,1
11352815000101021,1
11352815000101022,1
11352815000101023,1
11352815000101024,1
11352815000112011,1
11352815000112012,1
11352815000112013,1
11352815000121011,1
11352815000121012,1
11352815000121013,1
11352815000131011,1
11352815000131012,1
11352815000131013,1
11352815000131014,1
11352815000141011,1
11352815000141012,1
11352815000141013,1
11352815000141014,1
11352815000141015,1
11352815000151011,1
11352815000151012,1
11352815000151013,1
11352815000151014,1
11352815000151015,1
11352815000171011,1
11352815000191011,1
11352815000191012,1
11352815000191013,1
11352815000191014,1
11352815000191015,1
11352815000011011,1
11352815000011012,1
11352815000011013,1
11352815000011014,1
11352815000011021,1
11352815000011022,1
11352815000011023,1
11352815000011024,1
11352815000203011,1
11352815000203012,1
11352815000203013,1
11352815000203014,1
11352815000211011,1
11352815000211012,1
11352815000211013,1
11352815000211014,1
11352815000211015,1
11352815000222011,1
11352815000222012,1
11352815000222013,1
11352815000222014,1
11352815000241011,1
11352815000241012,1
11352815000241013,1
11352815000241014,1
11352815000021011,1
11352815000021012,1
11352815000021013,1
11352815000021014,1
11352815000021015,1
11352815000031011,1
11352815000031012,1
11352815000031013,1
11352815000031014,1
11352815000031015,1
11352815000051011,1
11352815000051012,1
11352815000051013,1
11352815000062011,1
11352815000062012,1
11352815000062013,1
11352815000062014,1
11352815000071011,1
11352815000071012,1
11352815000071013,1
11352815000071014,1
12111321000041011,1
12111321000041012,1
12111328000021011,1
12111328000021012,1
12112214180011011,1
12112214180011012,1
12112214180011013,1
12112214180021011,1
12112214180021012,1
12112214180021013,1
12112214180021014,1
12112222000022011,1
12112222000022012,1
12112222110102011,1
12112222110102012,1
12112222110102013,1
12112222110021011,1
12112222110021012,1
12112222110021013,1
12112222110021014,1
12112222110021015,1
12112222110061011,1
12112222110061012,1
12112222110061013,1
12112222110061021,1
12112222110061022,1
12112222110061023,1
12112222110071011,1
12112222110071012,1
12112222110071013,1
12112222110071014,1
12112222110071021,1
12112222110071022,1
12112222110071023,1
12112222110071024,1
12112222110071031,1
12112222110071032,1
12112222110071033,1
12112222110071034,1
12112222110071041,1
12112222110071042,1
12112222110071043,1
12112222110071044,1
12112222110071051,1
12112222110071052,1
12112222110071053,1
12112222110071054,1
12112222110081011,1
12112222110081012,1
12112222110081013,1
12112222110081014,1
12112222110081015,1
12112222110081021,1
12112222110081022,1
12112222110081023,1
12112222110081024,1
12112222110081025,1
12112222110091011,1
12112222110091012,1
12112222110091013,1
12112222110091014,1
12112222110091015,1
12112223000101011,1
12112223000101012,1
12112223000101013,1
12112223000101014,1
12112223000101021,1
12112223000101022,1
12112223000101023,1
12112223000101024,1
12112223000101031,1
12112223000101032,1
12112223000101033,1
12112223000101034,1
12112223000121011,1
12112223000121012,1
12112223000121013,1
12112223000131011,1
12112223000131012,1
12112223000131013,1
12112223000141011,1
12112223000141012,1
12112223000141013,1
12112223000161011,1
12112223000161012,1
12112223000161013,1
12112223000162021,1
12112223000162022,1
12112223000162023,1
12112223000171021,1
12112223000171022,1
12112223000171023,1
12112223000172011,1
12112223000172012,1
12112223000172013,1
12112223000172021,1
12112223000172022,1
12112223000172023,1
12112223000181011,1
12112223000181012,1
12112223000181013,1
12112223000011011,1
12112223000011012,1
12112223000011013,1
12112223000011014,1
12112223000011015,1
12112223000011021,1
12112223000011022,1
12112223000011023,1
12112223000011024,1
12112223000011025,1
12112223000211011,1
12112223000211012,1
12112223000211013,1
12112223000211014,1
12112223000211131,1
12112223000211132,1
12112223000211133,1
12112223000211134,1
12112223000212131,1
12112223000212132,1
12112223000212133,1
12112223000212134,1
12112223000251011,1
12112223000251012,1
12112223000251013,1
12112223000261011,1
12112223000261012,1
12112223000261013,1
12112223000261014,1
12112223000271011,1
12112223000271012,1
12112223000271013,1
12112223000271014,1
12112223000281011,1
12112223000281012,1
12112223000281013,1
12112223000281014,1
12112223000291011,1
12112223000291012,1
12112223000291013,1
12112223000291014,1
12112223000291015,1
12112223000021011,1
12112223000021012,1
12112223000021013,1
12112223000021014,1
12112223000021021,1
12112223000021022,1
12112223000021023,1
12112223000021024,1
12112223000301011,1
12112223000301012,1
12112223000301013,1
12112223000301014,1
12112223000301015,1
12112223000321011,1
12112223000321012,1
12112223000331011,1
12112223000331012,1
12112223000341011,1
12112223000341012,1
12112223000341013,1
12112223000341021,1
12112223000341022,1
12112223000341023,1
12112223000351011,1
12112223000351012,1
12112223000411011,1
12112223000411012,1
12112223000411013,1
12112223000411014,1
12112223000411015,1
12112223000481011,1
12112223000481012,1
12112223000481013,1
12112223000481014,1
12112223000481015,1
12112223000481016,1
12112223000481021,1
12112223000481022,1
12112223000481023,1
12112223000481024,1
12112223000481025,1
12112223000481026,1
12112223000511011,1
12112223000511012,1
12112223000511013,1
12112223000511014,1
12112223000511015,1
12112223000511016,1
12112223000511021,1
12112223000511022,1
12112223000511023,1
12112223000511024,1
12112223000511025,1
12112223000511026,1
12112223000532011,1
12112223000532012,1
12112223000532013,1
12112223000532014,1
12112223000551011,1
12112223000551012,1
12112223000551013,1
12112223000551014,1
12112223000551015,1
12112223000561011,1
12112223000561012,1
12112223000561013,1
12112223000561014,1
12112223000571011,1
12112223000571012,1
12112223000571013,1
12112223000571014,1
12112223000571015,1
12112223000591011,1
12112223000591012,1
12112223000591013,1
12112223000601011,1
12112223000601012,1
12112223000601013,1
12112223000611011,1
12112223000611012,1
12112223000611013,1
12112223000621011,1
12112223000621012,1
12112223000621013,1
12112826000011011,1
12112826000011012,1
12112826000011013,1
12112826000011014,1
12112826000021011,1
12112826000021012,1
12112826000021013,1
12112826000021014,1
12112828000161011,1
12112828000161012,1
12112828000161013,1
12112828000011011,1
12112828000011012,1
12112828000011013,1
12112828000201011,1
12112828000201012,1
12112828000201013,1
12112828000201014,1
12112828000211011,1
12112828000211012,1
12112828000211013,1
12112828000221011,1
12112828000221012,1
12112828000221013,1
12112828000251011,1
12112828000251012,1
12112828000251013,1
12112828000251014,1
12112828000251015,1
12112828000261011,1
12112828000261012,1
12112828000261013,1
12112828000261014,1
12112828000291011,1
12112828000291012,1
12112828000291013,1
12112828000291014,1
12112828000021011,1
12112828000021012,1
12112828000021013,1
12112828000021014,1
12112828000301011,1
12112828000301012,1
12112828000301013,1
12112828000301014,1
12112828000301015,1
12112828000311011,1
12112828000311012,1
12112828000311013,1
12112828000311014,1
12112828000331011,1
12112828000331012,1
12112828000331013,1
12112828000351011,1
12112828000351012,1
12112828000351013,1
12112828000351014,1
12112828000361011,1
12112828000361012,1
12112828000361013,1
12112828000371011,1
12112828000371012,1
12112828000371013,1
12112828000371014,1
12112828000381011,1
12112828000381012,1
12112828000381013,1
12112828000381014,1
12112828000391011,1
12112828000391012,1
12112828000391013,1
12112828000391014,1
12112828000391021,1
12112828000391022,1
12112828000391023,1
12112828000391024,1
12112828000031021,1
12112828000031022,1
12112828000031023,1
12112828000031031,1
12112828000031032,1
12112828000031033,1
12112828000032011,1
12112828000032012,1
12112828000032013,1
12112828000411011,1
12112828000411012,1
12112828000411013,1
12112828000421011,1
12112828000421012,1
12112828000421013,1
12112828000431011,1
12112828000431012,1
12112828000431013,1
12112828000451011,1
12112828000451012,1
12112828000451013,1
12112828000451014,1
12112828000491011,1
12112828000491012,1
12112828000491013,1
12112828000491014,1
12112828000491101,1
12112828000491102,1
12112828000491103,1
12112828000491104,1
12112828000491111,1
12112828000491112,1
12112828000491113,1
12112828000491114,1
12112828000491121,1
12112828000491122,1
12112828000491123,1
12112828000491124,1
12112828000491131,1
12112828000491132,1
12112828000491133,1
12112828000491134,1
12112828000491141,1
12112828000491142,1
12112828000491143,1
12112828000491144,1
12112828000491161,1
12112828000491162,1
12112828000491163,1
12112828000491164,1
12112828000491181,1
12112828000491182,1
12112828000491183,1
12112828000491184,1
12112828000491191,1
12112828000491192,1
12112828000491193,1
12112828000491194,1
12112828000491021,1
12112828000491022,1
12112828000491023,1
12112828000491024,1
12112828000491201,1
12112828000491202,1
12112828000491203,1
12112828000491204,1
12112828000491211,1
12112828000491212,1
12112828000491213,1
12112828000491214,1
12112828000491221,1
12112828000491222,1
12112828000491223,1
12112828000491224,1
12112828000491231,1
12112828000491232,1
12112828000491233,1
12112828000491234,1
12112828000491241,1
12112828000491242,1
12112828000491243,1
12112828000491244,1
12112828000491031,1
12112828000491032,1
12112828000491033,1
12112828000491034,1
12112828000491041,1
12112828000491042,1
12112828000491043,1
12112828000491044,1
12112828000491051,1
12112828000491052,1
12112828000491053,1
12112828000491054,1
12112828000491061,1
12112828000491062,1
12112828000491063,1
12112828000491064,1
12112828000491071,1
12112828000491072,1
12112828000491073,1
12112828000491074,1
12112828000491081,1
12112828000491082,1
12112828000491083,1
12112828000491084,1
12112828000491091,1
12112828000491092,1
12112828000491093,1
12112828000491094,1
12112828000041011,1
12112828000041012,1
12112828000041013,1
12112828000041014,1
12112828000041021,1
12112828000041022,1
12112828000041023,1
12112828000041024,1
12112828000501011,1
12112828000501012,1
12112828000501013,1
12112828000501014,1
12112828000501021,1
12112828000501022,1
12112828000501023,1
12112828000501024,1
12112828000501031,1
12112828000501032,1
12112828000501033,1
12112828000501034,1
12112828000501041,1
12112828000501042,1
12112828000501043,1
12112828000501044,1
12112828000501051,1
12112828000501052,1
12112828000501053,1
12112828000501054,1
12112828000511011,1
12112828000511012,1
12112828000511013,1
12112828000511014,1
12112828000511015,1
12112828000531011,1
12112828000531012,1
12112828000531013,1
12112828000551011,1
12112828000551012,1
12112828000551013,1
12112828000551014,1
12112828000561011,1
12112828000561012,1
12112828000561013,1
12112828000561014,1
12112828000561015,1
12112828000581011,1
12112828000581012,1
12112828000581013,1
12112828000051011,1
12112828000051012,1
12112828000051013,1
12112828000051021,1
12112828000051022,1
12112828000051023,1
12112828000621011,1
12112828000621012,1
12112828000621013,1
12112828000631011,1
12112828000631012,1
12112828000631013,1
12112828000631014,1
12112828000631015,1
12112828000631016,1
12112828000641011,1
12112828000641012,1
12112828000641013,1
12112828000641014,1
12112828000651011,1
12112828000651012,1
12112828000651013,1
12112828000651014,1
12112828000671011,1
12112828000671012,1
12112828000671013,1
12112828000061011,1
12112828000061012,1
12112828000061013,1
12112828000061014,1
12113025000101011,1
12113025000101012,1
12113025000101013,1
12113025000101014,1
12113025000102011,1
12113025000102012,1
12113025000102013,1
12113025000102014,1
12113025000141011,1
12113025000141012,1
12113025000141013,1
12113025000161011,1
12113025000161012,1
12113025000161013,1
12113025000211011,1
12113025000211012,1
12113025000211013,1
12113025000211014,1
12113025000271011,1
12113025000271012,1
12113025000271013,1
12113025000281011,1
12113025000281012,1
12113025000281013,1
12113025000291011,1
12113025000291012,1
12113025000291013,1
12113025000021011,1
12113025000021012,1
12113025000021013,1
12113025000021014,1
12113025000021015,1
12113025000021021,1
12113025000021022,1
12113025000021023,1
12113025000021024,1
12113025000021025,1
12113025000321011,1
12113025000321012,1
12113025000321013,1
12113025000331011,1
12113025000331012,1
12113025000331013,1
12113025000351011,1
12113025000351012,1
12113025000351013,1
12113025000361011,1
12113025000361012,1
12113025000361013,1
12113025000361014,1
12113025000371011,1
12113025000371012,1
12113025000371013,1
12113025000371014,1
12113025000382011,1
12113025000382012,1
12113025000382013,1
12113025000401011,1
12113025000401012,1
12113025000401013,1
12113025000401014,1
12113025000421011,1
12113025000421012,1
12113025000421013,1
12113025000421014,1
12113025000451011,1
12113025000451012,1
12113025000451013,1
12113025000451014,1
12113025000471011,1
12113025000471012,1
12113025000471013,1
12113025000481011,1
12113025000481012,1
12113025000481013,1
12113025000481014,1
12113025000481015,1
12113025000061011,1
12113025000061012,1
12113025000061013,1
12113025000061014,1
12113025000071011,1
12113025000071012,1
12113025000071013,1
12113025000071014,1
12113025000071021,1
12113025000071022,1
12113025000071023,1
12113025000071024,1
12113025000081011,1
12113025000081012,1
12113025000081013,1
12113025000091011,1
12113025000091012,1
12113025000091013,1
12113025000091014,1
12113030000021011,1
12113030000021012,1
12113030000021013,1
12113030000021014,1
12113113180011011,1
12113113180011012,1
12113113180011013,1
12113215280021011,1
12113215280021012,1
12113215280021013,1
12151113250011011,1
12151113250011012,1
12151113250011013,1
12151113250011014,1
12151113250011021,1
12151113250011022,1
12151113250011023,1
12151113250011024,1
12151113250021011,1
12151113250021012,1
12151113250041011,1
12151113250041012,1
12151113250041013,1
12151122150031011,1
12151122150031012,1
12151122150031013,1
12151122150031014,1
12151122150031015,1
12151131000023011,1
12151131000023012,1
12151131000023013,1
12151321290051011,1
12151321290051012,1
12151321290051013,1
12152216000011011,1
12152216000011012,1
12152216000011013,1
12152216000011014,1
12152216000021011,1
12152216000021012,1
12152216000021013,1
12152216000021014,1
12152223250021011,1
12152223250021012,1
12152223250021013,1
12152414000011011,1
12152414000011012,1
12152414000011013,1
12152414000011014,1
12152414000021011,1
12152414000021012,1
12152414000021013,1
12152414000021014,1
12152414000021015,1
12152414190021011,1
12152414190021012,1
12152414190021013,1
12152414190021014,1
12152419000051061,1
12152419000051062,1
12152419000051063,1
12152419000051064,1
12152423000022041,1
12152423000022042,1
12152428210011011,1
12152428210011012,1
12152428210012051,1
12152428210012052,1
12152428210013021,1
12152428210013022,1
12152428210013031,1
12152428210013032,1
12152428210013061,1
12152428210013062,1
12152428210051011,1
12152428210051012,1
12152428210051013,1
12152821000021011,1
12152821000021012,1
12152821000021013,1
12152821000051011,1
12152821000051012,1
12152821000051013,1
12152833000021011,1
12152833000021012,1
12152833000021013,1
12152833000021014,1
12192814000011011,1
12192814000011012,1
12192814000011021,1
12192814000011022,1
12192814000031011,1
12192814000031012,1
12192814000031013,1
12221113000031021,1
12221113000031022,1
12221113000031023,1
12221113000031024,1
12221113210051011,1
12221113210051012,1
12221113210051013,1
12221113210051014,1
12221113210051021,1
12221113210051022,1
12221113210051023,1
12221113210051024,1
12221119280021011,1
12221119280021012,1
12221119280021013,1
12223115000021011,1
12223115000021012,1
12223115000021013,1
12223115000021014,1
12223115000031011,1
12223115000031012,1
12223115000031013,1
12223115000031014,1
12232531240031011,1
12232531240031012,1
12232531240031013,1
12232531240041011,1
12232531240041012,1
12232531240041013,1
12251212000021011,1
12251212000021012,1
12251212000021013,1
12251212000031011,1
12251212000031012,1
12251212000031013,1
12251212000031014,1
12251212000042011,1
12251212000042012,1
12251212000042013,1
12251212000051011,1
12251212000051012,1
12251212000051013,1
12251212000051014,1
12251212000061011,1
12251212000061012,1
12251212000061013,1
12251212000061014,1
12251728000011011,1
12251728000011012,1
12251728000031011,1
12251728000031012,1
12251728000031013,1
12252230000021011,1
12252230000021012,1
12252312110011011,1
12252312110011012,1
12252312110011013,1
12252312110022011,1
12252312110022012,1
12252312110022013,1
12252312110022014,1
12281114000021011,1
12281114000021012,1
12281114000021013,1
12281114000021014,1
12281123000101011,1
12281123000101012,1
12281123000101013,1
12281123000101014,1
12281123000101015,1
12281123000011011,1
12281123000011012,1
12281123000011013,1
12281123000021011,1
12281123000021012,1
12281123000021013,1
12281123000021021,1
12281123000021022,1
12281123000021023,1
12281123000051011,1
12281123000051012,1
12281123000051013,1
12281123000051014,1
12281123000051015,1
12281123000081011,1
12281123000081012,1
12281123000081013,1
12281123000091011,1
12281123000091012,1
12281123000091013,1
12281134000041011,1
12281134000041012,1
12281134000041013,1
12281134000051011,1
12281134000051012,1
12281134000051013,1
12281134000051014,1
12281524300111011,1
12281524300111012,1
12281524300111013,1
12281524300071011,1
12281524300071012,1
12281913180011011,1
12281913180011012,1
12281913180011013,1
12281913180011014,1
12282513210011011,1
12282513210011012,1
12282513210011013,1
12282525000041011,1
12282525000041012,1
12282525000041013,1
12282525000051011,1
12282525000051012,1
12282525000051013,1
12282525000051014,1
12282525000061011,1
12282525000061012,1
12282525000061013,1
12282525000072011,1
12282525000072012,1
12282525000072013,1
12282533000011011,1
12282533000011012,1
12282533000011013,1
12282533000061011,1
12282533000061012,1
12282533000061013,1
12282533000061014,1
12282533000071011,1
12282533000071012,1
12282533000071013,1
12283113150021011,1
12283113150021012,1
12283113150051011,1
12283113150051012,1
12283113150051013,1
12283121000021011,1
12283121000021012,1
12283121000021013,1
12283121000041011,1
12283121000041012,1
12283121000041013,1
12283124300041011,1
12283124300041012,1
12283124300041013,1
12283124300041014,1
12283124300041021,1
12283124300041022,1
12283124300041023,1
12283124300041024,1
12311414000101011,1
12311414000101012,1
12311414000122011,1
12311414000122012,1
12311414000122013,1
12311414000131011,1
12311414000131012,1
12311414000191011,1
12311414000191012,1
12311414000191013,1
12311414000191014,1
12311414000011011,1
12311414000011012,1
12311414000031011,1
12311414000031012,1
12311414000041011,1
12311414000041012,1
12311414000041013,1
