Year,Month,Day,θobs_Aver,θsim_Aver
2008.0,7.0,1.0,0.12899999618530272,0.18009344249206896
2008.0,7.0,2.0,0.12899999618530272,0.18005514184063692
2008.0,7.0,3.0,0.13100000381469729,0.18008153844433394
2008.0,7.0,4.0,0.13100000381469726,0.18824477536437115
2008.0,7.0,5.0,0.13100000381469726,0.19283677546870165
2008.0,7.0,6.0,0.13000000000000006,0.19271719299634493
2008.0,7.0,7.0,0.13,0.1924909625102206
2008.0,7.0,8.0,0.13,0.19232099837402444
2008.0,7.0,9.0,0.13,0.19215129227415562
2008.0,7.0,10.0,0.13,0.19209036531066354
2008.0,7.0,11.0,0.1700000000000001,0.20431987751660322
2008.0,7.0,12.0,0.18499999999999983,0.22259722952918448
2008.0,7.0,13.0,0.1879999923706055,0.22657355840355628
2008.0,7.0,14.0,0.18600000381469714,0.22586706883686916
2008.0,7.0,15.0,0.1850000000000001,0.22462033489437025
2008.0,7.0,16.0,0.1829999923706054,0.22323480272623974
2008.0,7.0,17.0,0.18200000762939456,0.2222076522828718
2008.0,7.0,18.0,0.1810000038146975,0.22206556331523047
2008.0,7.0,19.0,0.23200000762939466,0.23517724729629774
2008.0,7.0,20.0,0.23600000381469705,0.24841539711712288
2008.0,7.0,21.0,0.23299999237060565,0.24705067188011637
2008.0,7.0,22.0,0.2539999961853022,0.24620144762888244
2008.0,7.0,23.0,0.2520000076293949,0.26144202463931554
2008.0,7.0,24.0,0.2520000076293945,0.261831587513779
2008.0,7.0,25.0,0.2510000038146976,0.26182443158753216
2008.0,7.0,26.0,0.24899999618530266,0.2598469640510816
2008.0,7.0,27.0,0.24600000381469725,0.25757547907051725
2008.0,7.0,28.0,0.24399999618530266,0.25556780022763254
2008.0,7.0,29.0,0.24399999618530274,0.25581489245445965
2008.0,7.0,30.0,0.3929999923706049,0.26403968573077247
2008.0,7.0,31.0,0.4420000076293942,0.36221132692526353
2008.0,8.0,1.0,0.44099998474121166,0.34600387638671287
2008.0,8.0,2.0,0.44099998474121094,0.3379241560955847
2008.0,8.0,3.0,0.44000000000000006,0.36137487592660583
2008.0,8.0,4.0,0.44299999237060456,0.34718235575181405
2008.0,8.0,5.0,0.44400001525879024,0.3534920752209626
