Year,Month,Day,θobs_Aver,θsim_Aver
2009.0,4.0,26.0,0.20299999237060917,0.21384674959645722
2009.0,4.0,27.0,0.2010000038146933,0.2125357645085194
2009.0,4.0,28.0,0.19799999237060817,0.2107052303995717
2009.0,4.0,29.0,0.20299999237060695,0.2133748183430216
2009.0,4.0,30.0,0.21299999237059986,0.22102561699935375
2009.0,5.0,1.0,0.22399999618530142,0.2341971757032433
2009.0,5.0,2.0,0.2270000076294002,0.23431808720022268
2009.0,5.0,3.0,0.2300000000000002,0.23503195877852692
2009.0,5.0,4.0,0.236000003814695,0.2396944916293623
2009.0,5.0,5.0,0.23799999237060104,0.23818237919255236
2009.0,5.0,6.0,0.24299999237060677,0.23904375298126737
2009.0,5.0,7.0,0.24700000762939678,0.24065801681680793
2009.0,5.0,8.0,0.2500000000000002,0.23821602325837482
2009.0,5.0,9.0,0.25399999618529934,0.2424368053132371
2009.0,5.0,10.0,0.2650000000000077,0.24047989182316723
2009.0,5.0,11.0,0.27799999237059936,0.2487792260012687
2009.0,5.0,12.0,0.29200000762939915,0.25287097915046597
2009.0,5.0,13.0,0.3170000076293844,0.25279249077733773
2009.0,5.0,14.0,0.3270000076293975,0.26368480373434733
2009.0,5.0,15.0,0.3160000038147075,0.2617563481274934
2009.0,5.0,16.0,0.3070000076293966,0.258923999341457
2009.0,5.0,17.0,0.30700000762939456,0.25452086600003576
2009.0,5.0,18.0,0.30499999999998995,0.259181793232319
2009.0,5.0,19.0,0.31500000000000306,0.2581252453216361
2009.0,5.0,20.0,0.32900001525879397,0.2683369618917974
2009.0,5.0,21.0,0.3189999961852945,0.26637889574232504
2009.0,5.0,22.0,0.31200000762938895,0.26456673917644863
2009.0,5.0,23.0,0.3390000152588062,0.26481679755291737
2009.0,5.0,24.0,0.36999999999999034,0.3178794122550875
2009.0,5.0,25.0,0.36200000762940165,0.3305912890502319
2009.0,5.0,26.0,0.3529999923706013,0.3355083595238839
2009.0,5.0,27.0,0.3479999923706041,0.3338257819492039
2009.0,5.0,28.0,0.3379999923706025,0.33075941028429545
2009.0,5.0,29.0,0.33200000762939363,0.3276722452793878
2009.0,5.0,30.0,0.3270000076293931,0.3242109514208548
2009.0,5.0,31.0,0.3259999847412184,0.3221386988259558
2009.0,6.0,1.0,0.33900001525879464,0.3278817752286991
2009.0,6.0,2.0,0.33799999237059425,0.32677713903892197
2009.0,6.0,3.0,0.33200000762939386,0.3240180440511376
2009.0,6.0,4.0,0.32799999237060296,0.3213934821290037
2009.0,6.0,5.0,0.32400001525879896,0.3190372279762055
2009.0,6.0,6.0,0.32499999999999923,0.3173055989291995
2009.0,6.0,7.0,0.325,0.3162860550097459
2009.0,6.0,8.0,0.32299999237059474,0.31445090823497174
2009.0,6.0,9.0,0.32299999237060545,0.3124499930954165
2009.0,6.0,10.0,0.3409999847412255,0.3150644443069218
2009.0,6.0,11.0,0.34200000762938687,0.32198634187165465
2009.0,6.0,12.0,0.36299999237061176,0.32068426114763143
2009.0,6.0,13.0,0.3709999847412031,0.34640539817686644
2009.0,6.0,14.0,0.3499999999999934,0.3445106896430654
2009.0,6.0,15.0,0.3390000152588062,0.3399048586722854
2009.0,6.0,16.0,0.35700000762938977,0.3407630928810217
2009.0,6.0,17.0,0.34900001525877755,0.3433250670375608
2009.0,6.0,18.0,0.34000000000001585,0.3392466839451563
2009.0,6.0,19.0,0.3349999999999984,0.33649401194535516
2009.0,6.0,20.0,0.335,0.33399371236799946
2009.0,6.0,21.0,0.335,0.33430836346428316
2009.0,6.0,22.0,0.3340000152587898,0.33254377355335935
2009.0,6.0,23.0,0.3320000076293834,0.33120561115111175
2009.0,6.0,24.0,0.33000000000000873,0.32959642191332394
2009.0,6.0,25.0,0.3270000076293842,0.327762841507093
2009.0,6.0,26.0,0.35999999999999943,0.32664157301586966
2009.0,6.0,27.0,0.36200000762940576,0.36299875201117127
2009.0,6.0,28.0,0.3979999923705968,0.352108962837736
2009.0,6.0,29.0,0.380999984741214,0.36698341552282654
2009.0,6.0,30.0,0.3909999847412142,0.36057784373148505
2009.0,7.0,1.0,0.37400001525878906,0.363527064071529
