Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,3.68247675896,0.0
1972,1,2,9,0,0,2.70319867134,35.4000015259
1972,1,3,9,0,0,4.70184230804,0.0
1972,1,4,9,0,0,6.11483383179,0.0
1972,1,5,9,0,0,6.1422290802,0.0
1972,1,6,9,0,0,4.16265058517,7.19999980927
1972,1,7,9,0,0,4.79268550873,0.0
1972,1,8,9,0,0,6.71146345139,0.0
1972,1,9,9,0,0,5.42734479904,0.0
1972,1,10,9,0,0,5.30800867081,0.0
1972,1,11,9,0,0,5.3837480545,0.0
1972,1,12,9,0,0,3.63961839676,0.0
1972,1,13,9,0,0,4.14542245865,0.0
1972,1,14,9,0,0,3.66095590591,0.0
1972,1,15,9,0,0,4.78140354156,0.0
1972,1,16,9,0,0,3.59012079239,0.0
1972,1,17,9,0,0,6.33120012283,0.0
1972,1,18,9,0,0,3.4485783577,0.0
1972,1,19,9,0,0,4.79880905151,0.0
1972,1,20,9,0,0,6.29533910751,0.0
1972,1,21,9,0,0,3.99289560318,0.0
1972,1,22,9,0,0,3.21721601486,16.0
1972,1,23,9,0,0,3.47410106659,0.0
1972,1,24,9,0,0,7.09652233124,0.0
1972,1,25,9,0,0,5.54738950729,0.0
1972,1,26,9,0,0,6.25296545029,0.0
1972,1,27,9,0,0,5.32772493362,0.0
1972,1,28,9,0,0,4.74273300171,0.0
1972,1,29,9,0,0,3.61123847961,3.20000004768
1972,1,30,9,0,0,5.83588409424,0.0
1972,1,31,9,0,0,4.85830497742,0.0
1972,2,1,9,0,0,4.39995336533,0.0
1972,2,2,9,0,0,6.34994840622,0.0
1972,2,3,9,0,0,6.41642475128,0.0
1972,2,4,9,0,0,5.87947845459,0.0
1972,2,5,9,0,0,5.1853094101,0.0
1972,2,6,9,0,0,5.43338346481,0.0
1972,2,7,9,0,0,5.62877511978,0.0
1972,2,8,9,0,0,6.24204587936,0.0
1972,2,9,9,0,0,3.54987692833,3.79999995232
1972,2,10,9,0,0,6.77871704102,0.0
1972,2,11,9,0,0,6.61280107498,0.0
1972,2,12,9,0,0,4.08175373077,0.0
1972,2,13,9,0,0,4.46746873856,0.0
1972,2,14,9,0,0,2.79163384438,0.0
1972,2,15,9,0,0,3.5037894249,0.0
1972,2,16,9,0,0,3.49199867249,0.0
1972,2,17,9,0,0,5.47077083588,0.0
1972,2,18,9,0,0,4.97018718719,1.0
1972,2,19,9,0,0,5.76599597931,0.0
1972,2,20,9,0,0,3.60418534279,0.0
1972,2,21,9,0,0,2.95383644104,2.09999990463
1972,2,22,9,0,0,4.23374557495,1.5
1972,2,23,9,0,0,3.64905667305,3.0
1972,2,24,9,0,0,4.20554733276,0.0
1972,2,25,9,0,0,4.40124988556,0.0
1972,2,26,9,0,0,5.62219715118,0.0
1972,2,27,9,0,0,3.86490726471,0.0
1972,2,28,9,0,0,4.94131660461,0.0
1972,2,29,9,0,0,3.91058492661,0.0
1972,3,1,9,0,0,4.10556697845,0.0
1972,3,2,9,0,0,4.67503213882,0.0
1972,3,3,9,0,0,3.53930163383,40.0999984741
1972,3,4,9,0,0,1.72578322887,14.5
1972,3,5,9,0,0,2.60036468506,8.0
1972,3,6,9,0,0,2.46328806877,14.3000001907
1972,3,7,9,0,0,2.14421463013,40.7000007629
1972,3,8,9,0,0,1.25725781918,165.600006104
1972,3,9,9,0,0,1.45749819279,13.8999996185
1972,3,10,9,0,0,1.94738042355,12.1000003815
1972,3,11,9,0,0,1.92964434624,0.0
1972,3,12,9,0,0,4.710978508,0.0
1972,3,13,9,0,0,3.12332820892,0.0
1972,3,14,9,0,0,4.79129171371,0.0
1972,3,15,9,0,0,2.66447281837,2.20000004768
1972,3,16,9,0,0,1.75789916515,19.0
1972,3,17,9,0,0,3.14574217796,0.0
1972,3,18,9,0,0,4.58942079544,0.0
1972,3,19,9,0,0,4.19155788422,0.0
1972,3,20,9,0,0,4.45041799545,0.0
1972,3,21,9,0,0,3.44666290283,0.0
1972,3,22,9,0,0,3.89816260338,0.0
1972,3,23,9,0,0,3.82395720482,0.0
1972,3,24,9,0,0,3.68017029762,1.0
1972,3,25,9,0,0,3.12998175621,0.0
1972,3,26,9,0,0,2.51018738747,0.0
1972,3,27,9,0,0,3.73184370995,0.0
1972,3,28,9,0,0,3.96199917793,0.0
1972,3,29,9,0,0,2.84133386612,2.59999990463
1972,3,30,9,0,0,1.74135529995,15.3000001907
1972,3,31,9,0,0,3.66696548462,0.0
1972,4,1,9,0,0,3.38842892647,1.20000004768
1972,4,2,9,0,0,3.49318647385,0.0
1972,4,3,9,0,0,2.55964851379,0.0
1972,4,4,9,0,0,2.65148711205,0.0
1972,4,5,9,0,0,1.89542424679,0.0
1972,4,6,9,0,0,2.87472462654,5.40000009537
1972,4,7,9,0,0,1.7255614996,20.2999992371
1972,4,8,9,0,0,1.50844240189,10.5
1972,4,9,9,0,0,1.91365778446,2.09999990463
1972,4,10,9,0,0,2.60857200623,1.79999995232
1972,4,11,9,0,0,3.0427544117,0.0
1972,4,12,9,0,0,2.82082152367,28.1000003815
1972,4,13,9,0,0,1.02261602879,7.90000009537
1972,4,14,9,0,0,3.31604647636,1.70000004768
1972,4,15,9,0,0,1.56404316425,12.8999996185
1972,4,16,9,0,0,2.73352766037,9.89999961853
1972,4,17,9,0,0,2.69973564148,15.3000001907
1972,4,18,9,0,0,3.06394696236,4.69999980927
1972,4,19,9,0,0,2.42946982384,0.0
1972,4,20,9,0,0,3.18388009071,0.0
1972,4,21,9,0,0,2.74387311935,0.0
1972,4,22,9,0,0,2.96942782402,0.0
1972,4,23,9,0,0,2.25473976135,11.1999998093
1972,4,24,9,0,0,1.71951115131,2.20000004768
1972,4,25,9,0,0,2.75346446037,1.79999995232
1972,4,26,9,0,0,3.79530644417,0.0
1972,4,27,9,0,0,3.05429983139,0.0
1972,4,28,9,0,0,2.8426232338,3.29999995232
1972,4,29,9,0,0,2.77023267746,0.0
1972,4,30,9,0,0,2.28779244423,1.29999995232
1972,5,1,9,0,0,2.32983160019,0.0
1972,5,2,9,0,0,1.66250300407,0.0
1972,5,3,9,0,0,1.23971796036,0.0
1972,5,4,9,0,0,1.99450135231,0.0
1972,5,5,9,0,0,2.18459033966,0.0
1972,5,6,9,0,0,1.58777391911,0.0
1972,5,7,9,0,0,2.2348921299,0.0
1972,5,8,9,0,0,1.80325078964,0.0
1972,5,9,9,0,0,2.31837463379,0.0
1972,5,10,9,0,0,1.64604353905,0.0
1972,5,11,9,0,0,1.583314538,0.0
1972,5,12,9,0,0,2.3046438694,0.0
1972,5,13,9,0,0,2.10616517067,0.0
1972,5,14,9,0,0,1.63867926598,5.59999990463
1972,5,15,9,0,0,0.972383260727,80.3000030518
1972,5,16,9,0,0,2.07582688332,12.8000001907
1972,5,17,9,0,0,2.47510004044,1.39999997616
1972,5,18,9,0,0,1.48704588413,12.6999998093
1972,5,19,9,0,0,2.08247995377,2.20000004768
1972,5,20,9,0,0,2.08725714684,0.0
1972,5,21,9,0,0,1.57695448399,1.0
1972,5,22,9,0,0,2.14700269699,0.0
1972,5,23,9,0,0,1.81419157982,0.0
1972,5,24,9,0,0,1.8448382616,1.0
1972,5,25,9,0,0,2.30839085579,0.0
1972,5,26,9,0,0,1.61227178574,0.0
1972,5,27,9,0,0,1.80654478073,2.70000004768
1972,5,28,9,0,0,0.645922124386,15.3000001907
1972,5,29,9,0,0,2.29570651054,0.0
1972,5,30,9,0,0,1.92025113106,3.29999995232
1972,5,31,9,0,0,2.36421728134,0.0
1972,6,1,9,0,0,1.69337832928,0.0
1972,6,2,9,0,0,1.83147633076,0.0
1972,6,3,9,0,0,1.63323938847,1.70000004768
1972,6,4,9,0,0,1.16785943508,0.0
1972,6,5,9,0,0,1.57804751396,0.0
1972,6,6,9,0,0,1.15304195881,0.0
1972,6,7,9,0,0,1.8952447176,2.09999990463
1972,6,8,9,0,0,1.33757519722,9.30000019073
1972,6,9,9,0,0,1.35445570946,1.70000004768
1972,6,10,9,0,0,1.41909325123,0.0
1972,6,11,9,0,0,1.87178647518,0.0
1972,6,12,9,0,0,1.15527415276,3.0
1972,6,13,9,0,0,0.899375677109,7.90000009537
1972,6,14,9,0,0,1.12747204304,0.0
1972,6,15,9,0,0,2.10298991203,0.0
1972,6,16,9,0,0,1.66932439804,1.29999995232
1972,6,17,9,0,0,1.75235664845,4.59999990463
1972,6,18,9,0,0,1.17832648754,5.80000019073
1972,6,19,9,0,0,1.33394217491,6.09999990463
1972,6,20,9,0,0,1.87353003025,1.70000004768
1972,6,21,9,0,0,2.03016829491,1.20000004768
1972,6,22,9,0,0,1.92690491676,0.0
1972,6,23,9,0,0,1.65741920471,0.0
1972,6,24,9,0,0,0.625179171562,48.2000007629
1972,6,25,9,0,0,0.889620840549,16.6000003815
1972,6,26,9,0,0,0.547253191471,4.0
1972,6,27,9,0,0,1.68837559223,2.79999995232
1972,6,28,9,0,0,1.58400964737,0.0
1972,6,29,9,0,0,1.4561548233,0.0
1972,6,30,9,0,0,1.82957744598,3.29999995232
1972,7,1,9,0,0,0.991017043591,1.0
1972,7,2,9,0,0,1.41664326191,1.29999995232
1972,7,3,9,0,0,1.59557461739,0.0
1972,7,4,9,0,0,1.1190776825,0.0
1972,7,5,9,0,0,1.69027888775,0.0
1972,7,6,9,0,0,1.63050019741,0.0
1972,7,7,9,0,0,1.34480273724,6.19999980927
1972,7,8,9,0,0,1.44980585575,0.0
1972,7,9,9,0,0,1.04821312428,22.7999992371
1972,7,10,9,0,0,1.62216794491,1.60000002384
1972,7,11,9,0,0,1.5938397646,1.20000004768
1972,7,12,9,0,0,0.971034169197,5.19999980927
1972,7,13,9,0,0,1.4915252924,1.39999997616
1972,7,14,9,0,0,1.63464832306,1.89999997616
1972,7,15,9,0,0,1.60806596279,5.30000019073
1972,7,16,9,0,0,0.812635242939,6.09999990463
1972,7,17,9,0,0,1.45675742626,5.19999980927
1972,7,18,9,0,0,1.73694717884,1.0
1972,7,19,9,0,0,1.88298511505,0.0
1972,7,20,9,0,0,1.30618333817,0.0
1972,7,21,9,0,0,1.06914305687,8.80000019073
1972,7,22,9,0,0,1.90325331688,0.0
1972,7,23,9,0,0,1.42588496208,8.39999961853
1972,7,24,9,0,0,1.41040241718,0.0
1972,7,25,9,0,0,2.34418869019,0.0
1972,7,26,9,0,0,1.8015396595,0.0
1972,7,27,9,0,0,1.77247405052,0.0
1972,7,28,9,0,0,1.75071370602,2.79999995232
1972,7,29,9,0,0,1.64567244053,0.0
1972,7,30,9,0,0,1.2944675684,0.0
1972,7,31,9,0,0,1.94765639305,0.0
1972,8,1,9,0,0,1.64081740379,0.0
1972,8,2,9,0,0,1.85399568081,0.0
1972,8,3,9,0,0,1.82401311398,0.0
1972,8,4,9,0,0,1.79500281811,0.0
1972,8,5,9,0,0,1.38823461533,0.0
1972,8,6,9,0,0,2.26017284393,0.0
1972,8,7,9,0,0,2.079464674,0.0
1972,8,8,9,0,0,1.68258786201,42.2999992371
1972,8,9,9,0,0,2.0871694088,2.70000004768
1972,8,10,9,0,0,1.54648971558,0.0
1972,8,11,9,0,0,1.29331815243,38.5
1972,8,12,9,0,0,1.84981739521,2.79999995232
1972,8,13,9,0,0,1.61844885349,7.90000009537
1972,8,14,9,0,0,1.79956865311,5.40000009537
1972,8,15,9,0,0,1.65153157711,11.3000001907
1972,8,16,9,0,0,2.21887254715,9.39999961853
1972,8,17,9,0,0,2.15756464005,1.39999997616
1972,8,18,9,0,0,1.3740760088,0.0
1972,8,19,9,0,0,2.07550191879,0.0
1972,8,20,9,0,0,2.61519169807,1.29999995232
1972,8,21,9,0,0,2.43107247353,0.0
1972,8,22,9,0,0,1.96221244335,1.20000004768
1972,8,23,9,0,0,1.06780076027,4.59999990463
1972,8,24,9,0,0,1.86862659454,0.0
1972,8,25,9,0,0,2.36853003502,0.0
1972,8,26,9,0,0,2.33608627319,0.0
1972,8,27,9,0,0,1.62294948101,22.5
1972,8,28,9,0,0,1.17743694782,28.7999992371
1972,8,29,9,0,0,1.62702548504,13.1999998093
1972,8,30,9,0,0,2.70618057251,0.0
1972,8,31,9,0,0,2.227414608,0.0
1972,9,1,9,0,0,1.92959189415,48.9000015259
1972,9,2,9,0,0,1.38693296909,6.5
1972,9,3,9,0,0,2.44920897484,3.40000009537
1972,9,4,9,0,0,2.71395945549,0.0
1972,9,5,9,0,0,3.0393474102,0.0
1972,9,6,9,0,0,2.9603741169,0.0
1972,9,7,9,0,0,2.64943099022,0.0
1972,9,8,9,0,0,3.1129617691,0.0
1972,9,9,9,0,0,2.45481610298,3.90000009537
1972,9,10,9,0,0,3.13948011398,0.0
1972,9,11,9,0,0,2.81544756889,0.0
1972,9,12,9,0,0,2.96712350845,0.0
1972,9,13,9,0,0,3.17081308365,0.0
1972,9,14,9,0,0,2.82943558693,0.0
1972,9,15,9,0,0,3.73361825943,0.0
1972,9,16,9,0,0,3.53697228432,0.0
1972,9,17,9,0,0,3.29411578178,0.0
1972,9,18,9,0,0,3.63410592079,0.0
1972,9,19,9,0,0,2.97484230995,1.89999997616
1972,9,20,9,0,0,3.45026373863,7.90000009537
1972,9,21,9,0,0,3.2171125412,3.90000009537
1972,9,22,9,0,0,3.37932562828,0.0
1972,9,23,9,0,0,3.05100870132,0.0
1972,9,24,9,0,0,2.45563364029,0.0
1972,9,25,9,0,0,2.37825798988,0.0
1972,9,26,9,0,0,2.95713496208,0.0
1972,9,27,9,0,0,3.46274495125,0.0
1972,9,28,9,0,0,3.61362624168,4.19999980927
1972,9,29,9,0,0,3.42421030998,0.0
1972,9,30,9,0,0,3.64845824242,0.0
1972,10,1,9,0,0,3.05651116371,0.0
1972,10,2,9,0,0,3.46764135361,0.0
1972,10,3,9,0,0,3.91790485382,0.0
1972,10,4,9,0,0,3.25283789635,4.5
1972,10,5,9,0,0,3.17292451859,0.0
1972,10,6,9,0,0,3.14419555664,0.0
1972,10,7,9,0,0,3.77073478699,1.89999997616
1972,10,8,9,0,0,1.13449215889,5.59999990463
1972,10,9,9,0,0,0.938528358936,42.7999992371
1972,10,10,9,0,0,1.58823978901,1.39999997616
1972,10,11,9,0,0,4.6675195694,0.0
1972,10,12,9,0,0,1.6175442934,43.0999984741
1972,10,13,9,0,0,1.30468630791,10.0
1972,10,14,9,0,0,3.6058549881,5.19999980927
1972,10,15,9,0,0,4.17984390259,0.0
1972,10,16,9,0,0,3.98837471008,19.2999992371
1972,10,17,9,0,0,3.42789649963,0.0
1972,10,18,9,0,0,3.08362984657,0.0
1972,10,19,9,0,0,4.05788850784,0.0
1972,10,20,9,0,0,3.25327801704,0.0
1972,10,21,9,0,0,4.2464017868,0.0
1972,10,22,9,0,0,4.42061901093,0.0
1972,10,23,9,0,0,3.88105773926,0.0
1972,10,24,9,0,0,4.15480422974,0.0
1972,10,25,9,0,0,4.91602039337,0.0
1972,10,26,9,0,0,3.63641619682,11.6999998093
1972,10,27,9,0,0,5.13545656204,0.0
1972,10,28,9,0,0,4.25658559799,0.0
1972,10,29,9,0,0,4.35741472244,0.0
1972,10,30,9,0,0,4.79230928421,0.0
1972,10,31,9,0,0,4.17714691162,0.0
1972,11,1,9,0,0,3.95713162422,0.0
1972,11,2,9,0,0,3.85610413551,0.0
1972,11,3,9,0,0,3.77201366425,0.0
1972,11,4,9,0,0,5.33936977386,0.0
1972,11,5,9,0,0,4.43852424622,0.0
1972,11,6,9,0,0,4.46799564362,0.0
1972,11,7,9,0,0,4.85830020905,0.0
1972,11,8,9,0,0,5.66232204437,0.0
1972,11,9,9,0,0,4.41869926453,3.90000009537
1972,11,10,9,0,0,3.42333674431,0.0
1972,11,11,9,0,0,3.56396532059,0.0
1972,11,12,9,0,0,4.81945610046,0.0
1972,11,13,9,0,0,5.42298364639,0.0
1972,11,14,9,0,0,4.95967245102,0.0
1972,11,15,9,0,0,3.31037735939,4.90000009537
1972,11,16,9,0,0,3.0386402607,0.0
1972,11,17,9,0,0,2.39665389061,1.5
1972,11,18,9,0,0,2.73418021202,0.0
1972,11,19,9,0,0,5.65267086029,1.60000002384
1972,11,20,9,0,0,1.80736196041,16.6000003815
1972,11,21,9,0,0,4.80623626709,4.40000009537
1972,11,22,9,0,0,2.98916268349,12.3999996185
1972,11,23,9,0,0,4.1432557106,0.0
1972,11,24,9,0,0,5.12888002396,0.0
1972,11,25,9,0,0,6.29760551453,0.0
1972,11,26,9,0,0,4.90295267105,0.0
1972,11,27,9,0,0,5.5923242569,0.0
1972,11,28,9,0,0,4.27647781372,13.8999996185
1972,11,29,9,0,0,2.60341238976,7.59999990463
1972,11,30,9,0,0,4.551445961,3.70000004768
1972,12,1,9,0,0,4.7577457428,11.1000003815
1972,12,2,9,0,0,3.66413831711,0.0
1972,12,3,9,0,0,5.55914068222,0.0
1972,12,4,9,0,0,3.69340181351,0.0
1972,12,5,9,0,0,2.99535274506,0.0
1972,12,6,9,0,0,4.50081205368,0.0
1972,12,7,9,0,0,6.06004953384,0.0
1972,12,8,9,0,0,4.65072345734,0.0
1972,12,9,9,0,0,2.77144360542,0.0
1972,12,10,9,0,0,4.50819730759,3.70000004768
1972,12,11,9,0,0,2.55990052223,3.79999995232
1972,12,12,9,0,0,4.36748123169,0.0
1972,12,13,9,0,0,3.9334602356,7.19999980927
1972,12,14,9,0,0,4.91258382797,4.0
1972,12,15,9,0,0,5.72409582138,0.0
1972,12,16,9,0,0,6.12986326218,0.0
1972,12,17,9,0,0,4.04218530655,0.0
1972,12,18,9,0,0,5.86002540588,0.0
1972,12,19,9,0,0,5.17542695999,0.0
1972,12,20,9,0,0,4.65639352798,2.79999995232
1972,12,21,9,0,0,5.05977582932,0.0
1972,12,22,9,0,0,5.83679914474,0.0
1972,12,23,9,0,0,4.93513393402,0.0
1972,12,24,9,0,0,3.32764077187,8.89999961853
1972,12,25,9,0,0,3.3365881443,5.40000009537
1972,12,26,9,0,0,4.71531152725,0.0
1972,12,27,9,0,0,4.83746004105,0.0
1972,12,28,9,0,0,4.91695308685,0.0
1972,12,29,9,0,0,1.44711387157,13.5
1972,12,30,9,0,0,3.81142544746,0.0
1972,12,31,9,0,0,3.14097118378,0.0
1973,1,1,9,0,0,4.23841381073,0.0
1973,1,2,9,0,0,4.11649608612,0.0
1973,1,3,9,0,0,4.91948986053,0.0
1973,1,4,9,0,0,5.9629149437,0.0
1973,1,5,9,0,0,5.35470342636,3.5
1973,1,6,9,0,0,5.91236829758,0.0
1973,1,7,9,0,0,5.14173746109,0.0
1973,1,8,9,0,0,3.9591319561,5.0
1973,1,9,9,0,0,5.07243204117,0.0
1973,1,10,9,0,0,5.69461488724,0.0
1973,1,11,9,0,0,1.4732350111,18.8999996185
1973,1,12,9,0,0,5.62625837326,0.0
1973,1,13,9,0,0,6.35078573227,0.0
1973,1,14,9,0,0,6.29208374023,0.0
1973,1,15,9,0,0,6.39415740967,0.0
1973,1,16,9,0,0,5.41203737259,1.39999997616
1973,1,17,9,0,0,1.52593898773,5.69999980927
1973,1,18,9,0,0,4.24958944321,0.0
1973,1,19,9,0,0,5.5537571907,0.0
1973,1,20,9,0,0,6.54517030716,0.0
1973,1,21,9,0,0,6.30176639557,0.0
1973,1,22,9,0,0,3.64555573463,0.0
1973,1,23,9,0,0,4.74064207077,1.79999995232
1973,1,24,9,0,0,5.61842679977,0.0
1973,1,25,9,0,0,7.22376155853,0.0
1973,1,26,9,0,0,4.9759554863,0.0
1973,1,27,9,0,0,2.13970804214,1.70000004768
1973,1,28,9,0,0,4.88666343689,1.39999997616
1973,1,29,9,0,0,4.99653530121,0.0
1973,1,30,9,0,0,3.72525572777,0.0
1973,1,31,9,0,0,5.78588104248,0.0
1973,2,1,9,0,0,6.29016780853,0.0
1973,2,2,9,0,0,6.52720689774,0.0
1973,2,3,9,0,0,6.35445690155,0.0
1973,2,4,9,0,0,6.00042486191,0.0
1973,2,5,9,0,0,6.70956134796,0.0
1973,2,6,9,0,0,5.08246803284,0.0
1973,2,7,9,0,0,4.35369110107,0.0
1973,2,8,9,0,0,3.45224475861,0.0
1973,2,9,9,0,0,6.2483048439,0.0
1973,2,10,9,0,0,5.30889368057,0.0
1973,2,11,9,0,0,4.93364906311,0.0
1973,2,12,9,0,0,1.09385359287,1.79999995232
1973,2,13,9,0,0,5.49042463303,0.0
1973,2,14,9,0,0,6.26465368271,0.0
1973,2,15,9,0,0,5.47834539413,1.39999997616
1973,2,16,9,0,0,5.6440038681,0.0
1973,2,17,9,0,0,5.61474561691,0.0
1973,2,18,9,0,0,5.61614656448,0.0
1973,2,19,9,0,0,4.84297275543,0.0
1973,2,20,9,0,0,4.46532201767,0.0
1973,2,21,9,0,0,5.20399141312,0.0
1973,2,22,9,0,0,4.61106204987,0.0
1973,2,23,9,0,0,5.22884273529,0.0
1973,2,24,9,0,0,5.61605548859,0.0
1973,2,25,9,0,0,4.70081138611,0.0
1973,2,26,9,0,0,5.32016944885,0.0
1973,2,27,9,0,0,4.52482461929,0.0
1973,2,28,9,0,0,4.90321397781,0.0
1973,3,1,9,0,0,4.34374523163,0.0
1973,3,2,9,0,0,5.13847446442,0.0
1973,3,3,9,0,0,3.49958443642,0.0
1973,3,4,9,0,0,4.28554916382,0.0
1973,3,5,9,0,0,3.45762228966,1.39999997616
1973,3,6,9,0,0,2.27287936211,6.59999990463
1973,3,7,9,0,0,4.27819108963,0.0
1973,3,8,9,0,0,3.41757154465,0.0
1973,3,9,9,0,0,3.8471391201,0.0
1973,3,10,9,0,0,2.27014231682,9.60000038147
1973,3,11,9,0,0,3.29465889931,4.69999980927
1973,3,12,9,0,0,3.67661046982,0.0
1973,3,13,9,0,0,3.69274091721,0.0
1973,3,14,9,0,0,2.91805505753,0.0
1973,3,15,9,0,0,3.43282771111,0.0
1973,3,16,9,0,0,3.42658305168,9.30000019073
1973,3,17,9,0,0,2.32327675819,1.29999995232
1973,3,18,9,0,0,2.73111605644,4.69999980927
1973,3,19,9,0,0,2.03810143471,0.0
1973,3,20,9,0,0,2.15712237358,0.0
1973,3,21,9,0,0,2.32154655457,0.0
1973,3,22,9,0,0,4.073138237,0.0
1973,3,23,9,0,0,3.61137199402,3.29999995232
1973,3,24,9,0,0,4.29123401642,0.0
1973,3,25,9,0,0,4.1202545166,0.0
1973,3,26,9,0,0,4.11167478561,0.0
1973,3,27,9,0,0,1.24672973156,4.19999980927
1973,3,28,9,0,0,4.3124961853,0.0
1973,3,29,9,0,0,3.66143202782,0.0
1973,3,30,9,0,0,3.41006541252,0.0
1973,3,31,9,0,0,3.65630412102,0.0
1973,4,1,9,0,0,1.58340799809,4.09999990463
1973,4,2,9,0,0,1.57816493511,0.0
1973,4,3,9,0,0,4.37705945969,0.0
1973,4,4,9,0,0,3.97979903221,0.0
1973,4,5,9,0,0,4.06172800064,0.0
1973,4,6,9,0,0,4.19504785538,0.0
1973,4,7,9,0,0,3.16393947601,0.0
1973,4,8,9,0,0,2.8669834137,0.0
1973,4,9,9,0,0,2.93539071083,0.0
1973,4,10,9,0,0,1.90066933632,0.0
1973,4,11,9,0,0,1.89313292503,36.0
1973,4,12,9,0,0,0.84647411108,25.2000007629
1973,4,13,9,0,0,2.46153235435,5.59999990463
