Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,Nse,Nse_θΨ,Nse_KΨ
1.0,0.45302348103223133,0.1656980992469751,0.00037558248210881447,44903.697207041965,2.3420125901787605,0.9347675704434777,0.7675,10.0,0.0,0.4234716587183458,0.0,0.0,0.0,0.0
2.0,0.45302348103223133,0.1656980992469751,0.00037558248210881447,44903.697207041965,2.3420125901787605,0.9347675704434777,0.7675,10.0,0.0,0.4234716587183458,0.0,0.0,0.0,0.0
3.0,0.45302348103223133,0.1656980992469751,0.00037558248210881447,44903.697207041965,2.3420125901787605,0.9347675704434777,0.7675,10.0,0.0,0.4234716587183458,0.0,0.0,0.0,0.0
4.0,0.45302348103223133,0.1656980992469751,0.00037558248210881447,44903.697207041965,2.3420125901787605,0.9347675704434777,0.7675,10.0,0.0,0.4234716587183458,0.0,0.0,0.0,0.0
