Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.026702981373350046,0.026702981373350046,233.0,0.7464557722193206,0.16154756519899935,3593.0,78.9107769822128,358.2156160197671,342.02322731538516,1.0,7721.009
2.0,0.024273115197314055,0.024273115197314055,247.0,62.53997680462498,13.53486885144025,3593.0,62.036357886719166,431.15749348470894,321.07292453541953,7.0,12199.79
3.0,0.013945559147165509,0.013945559147165509,236.0,205.45727412117196,44.46495508771634,3600.0,69.74402563447599,568.3013726012849,357.72356161513784,5.0,15109.515
4.0,0.011567702703293364,0.011567702703293364,271.0,0.47468650096334386,0.10776903738106988,3593.0,186.67353848186744,227.27556005221382,353.6300230981643,127.0,18063.39
5.0,0.011372784190113863,0.011372784190113863,270.0,0.4611560131370993,0.10468371335610421,3593.0,186.06625237609342,229.7547890367781,354.4386869832149,126.0,21232.201
6.0,0.011077518901896035,0.011077518901896035,271.0,0.48037129513221544,0.10904452045057873,3593.0,185.99355856681578,231.81510333698168,353.48765431798,126.0,24315.553
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
