Layer,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,0.572871699369658,0.5205130117099495,0.5181907713703523,0.5156568236196283,0.5130295665915655,0.5103811496199567,0.5077469228043658,0.5051452161449318,0.5025857480231128,0.5000735488650839,0.4976109647603271,0.47560745085958867,0.4574553795107902,0.44204689630724664,0.42866875221176065,0.4168554072484396,0.40628727954990773,0.39673513364017793,0.38802859389463734,0.38003733666818484,0.32415190000127253,0.29056832254758824,0.26730215103761434,0.24992132070522038,0.23630231540326713,0.22526990640594813,0.21610960444298738,0.2083570508821421,0.2016949401747035,0.17859652144302635,0.16473227602764015,0.14869870580839703,0.12139315133110146
2.0,0.572871699369658,0.5205130117099495,0.5181907713703523,0.5156568236196283,0.5130295665915655,0.5103811496199567,0.5077469228043658,0.5051452161449318,0.5025857480231128,0.5000735488650839,0.4976109647603271,0.47560745085958867,0.4574553795107902,0.44204689630724664,0.42866875221176065,0.4168554072484396,0.40628727954990773,0.39673513364017793,0.38802859389463734,0.38003733666818484,0.32415190000127253,0.29056832254758824,0.26730215103761434,0.24992132070522038,0.23630231540326713,0.22526990640594813,0.21610960444298738,0.2083570508821421,0.2016949401747035,0.17859652144302635,0.16473227602764015,0.14869870580839703,0.12139315133110146
3.0,0.572871699369658,0.5205130117099495,0.5181907713703523,0.5156568236196283,0.5130295665915655,0.5103811496199567,0.5077469228043658,0.5051452161449318,0.5025857480231128,0.5000735488650839,0.4976109647603271,0.47560745085958867,0.4574553795107902,0.44204689630724664,0.42866875221176065,0.4168554072484396,0.40628727954990773,0.39673513364017793,0.38802859389463734,0.38003733666818484,0.32415190000127253,0.29056832254758824,0.26730215103761434,0.24992132070522038,0.23630231540326713,0.22526990640594813,0.21610960444298738,0.2083570508821421,0.2016949401747035,0.17859652144302635,0.16473227602764015,0.14869870580839703,0.12139315133110146
4.0,0.535468372533185,0.5322358613557439,0.5304803999816319,0.5284224080070079,0.5262261064602985,0.5239668844836326,0.5216844630524697,0.5194015833484331,0.5171319218592462,0.51488392836943,0.5126628695458118,0.49223687739990096,0.4748170193952541,0.459734221000383,0.4464561409530669,0.4346072017064071,0.42391787663801855,0.4141889498448884,0.40526903711337936,0.39704031480652763,0.338506214082819,0.3026030900319078,0.2774478653516068,0.25851502804282245,0.2435994441018795,0.23146654070541445,0.2213592528080016,0.21278220694305672,0.20539503345798377,0.17966860169820867,0.16414659295860223,0.1461291673935781,0.11534928025681097
5.0,0.535468372533185,0.5322358613557439,0.5304803999816319,0.5284224080070079,0.5262261064602985,0.5239668844836326,0.5216844630524697,0.5194015833484331,0.5171319218592462,0.51488392836943,0.5126628695458118,0.49223687739990096,0.4748170193952541,0.459734221000383,0.4464561409530669,0.4346072017064071,0.42391787663801855,0.4141889498448884,0.40526903711337936,0.39704031480652763,0.338506214082819,0.3026030900319078,0.2774478653516068,0.25851502804282245,0.2435994441018795,0.23146654070541445,0.2213592528080016,0.21278220694305672,0.20539503345798377,0.17966860169820867,0.16414659295860223,0.1461291673935781,0.11534928025681097
