∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
1.0297074e7,787.0,317.24888923238433,0.03734606481481251,5.1501927427171115,0.24116090949195,2.6520144119507727e-5
1.0297859e7,785.0,317.28614038979174,0.03725115740741103,4.9471837176265385,0.24026018249798398,2.64895107579354e-5
1.0298643e7,784.0,317.32334409349545,0.03720370370371029,4.7448619028780445,0.2395255184522043,2.6459342360931097e-5
1.0299422e7,779.0,317.3603105286806,0.03696643518514975,4.543616637169398,0.2382117008937961,2.642939411012749e-5
1.0300194e7,772.0,317.39694478793984,0.03663425925924457,4.343733302605113,0.23651759382353002,2.6399612763288955e-5
1.030096e7,766.0,317.4332943249769,0.036349537037040136,4.145201133095079,0.23488170654707385,2.6370139071455452e-5
1.030172e7,760.0,317.4693591397917,0.0360648148148357,3.948061615256573,0.23320433265334195,2.6341027200751316e-5
1.0302474e7,754.0,317.5051392323843,0.03578009259257442,3.7523487236075126,0.23149298424163467,2.6312307794089595e-5
1.0303224e7,750.0,317.54072951016207,0.03559027777777146,3.5578779823787072,0.2300610190065768,2.628405852541956e-5
1.030397e7,746.0,317.57612997312503,0.035400462962968504,3.3646224197158467,0.22865602562582898,2.625623299737407e-5
1.0304713e7,743.0,317.6113880749769,0.035258101851866286,3.172462331595098,0.22741818997261512,2.622880611443273e-5
1.0305453e7,740.0,317.64650381571767,0.03511574074076407,2.9813640808267747,0.22621399150908728,2.6201727916903093e-5
1.030619e7,737.0,317.68147719534727,0.034973379629605006,2.791305748530766,0.22503171192561355,2.6174963761377528e-5
1.0306925e7,735.0,317.71635566756953,0.03487847222226037,2.6021668285974897,0.22401739215553682,2.6148489712451615e-5
1.0307657e7,732.0,317.75109177868063,0.03473611111110131,2.414015192070641,0.22288774763794983,2.6122282184596993e-5
1.0308387e7,730.0,317.78573298238433,0.03464120370369983,2.226746189018289,0.2219102067560521,2.6096322771810197e-5
1.0309115e7,728.0,317.82027927868063,0.03454629629629835,2.040331665047583,0.22096082026700437,2.607059485930488e-5
1.0309842e7,727.0,317.8547781212732,0.03449884259259761,1.8546478150395567,0.22018269260062384,2.6045073916082607e-5
1.0310568e7,726.0,317.8892295101621,0.03445138888889687,1.669653667379299,0.21944553654915455,2.6019743092522207e-5
1.0311293e7,725.0,317.92363344534726,0.03440393518513929,1.4853200602655385,0.21873754229889975,2.599458954480236e-5
1.0312017e7,724.0,317.95798992682876,0.03435648148149539,1.3016245266266993,0.21805201512033467,2.596960364553736e-5
1.031274e7,723.0,317.99229895460655,0.034309027777794654,1.1185491031878596,0.21738445121663433,2.5944777958518004e-5
1.0313462e7,722.0,318.0265605286806,0.03426157407403707,0.9360790762176298,0.21673160104426692,2.592010627961541e-5
1.0314183e7,721.0,318.060774649051,0.034214120370393175,0.754202161727989,0.21609103486003386,2.589558367622826e-5
1.0314903e7,720.0,318.0949413157177,0.034166666666692436,0.5729079038503372,0.21546092454434426,2.587120590192183e-5
1.0315623e7,720.0,318.1291079823843,0.03416666666663559,0.39208532836732013,0.21498924214965265,2.5846951274658708e-5
1.0316343e7,720.0,318.163274649051,0.034166666666692436,0.21170016929237045,0.21455182574164208,2.58228131704763e-5
1.0317062e7,719.0,318.19739386201394,0.03411921296293485,0.03182936296424782,0.2139900192910575,2.5798804901165002e-5
1.0317781e7,719.0,318.23151307497693,0.034119212962991696,0.0,0.06594857592723952,2.5791628424864895e-5
1.0318727e7,946.0,318.2764042786806,0.04489120370368482,0.0,0.04489120370368482,2.5786719257021625e-5
1.0319816e7,1089.0,318.32808136201396,0.05167708333334531,0.0,0.05167708333334531,2.5781082315718917e-5
1.0320722e7,906.0,318.3710744175695,0.04299305555554156,0.0,0.04299305555554156,2.577765104989921e-5
1.0321613e7,891.0,318.41335566756953,0.04228125000003047,0.0,0.04228125000003047,2.5773045860878448e-5
1.0322454e7,841.0,318.4532642323843,0.03990856481476612,0.0,0.03990856481476612,2.5768683470348044e-5
1.0323291e7,837.0,318.4929829823843,0.03971875000002001,0.0,0.03971875000002001,2.5774161065294488e-5
1.0324125e7,834.0,318.53255937127324,0.03957638888891779,0.0,0.03957638888891779,2.5775826356139874e-5
1.0324958e7,833.0,318.5720883064584,0.03952893518516021,0.0,0.03952893518516021,2.577575653091745e-5
1.0325798e7,840.0,318.6119494175695,0.03986111111112223,0.0,0.03986111111112223,2.577482034415476e-5
1.0326648e7,850.0,318.65228506571765,0.04033564814812962,0.0,0.04033564814812962,2.57733463856621e-5
1.032751e7,862.0,318.69319015831024,0.04090509259259534,0.0,0.04090509259259534,2.577148861656157e-5
1.0328387e7,877.0,318.7348070564584,0.04161689814816327,0.0,0.04161689814816327,2.5769338936286877e-5
1.0329282e7,895.0,318.7772781212732,0.04247106481477658,0.0,0.04247106481477658,2.5766951746049335e-5
1.0330199e7,917.0,318.8207931675695,0.04351504629630654,0.0,0.04351504629630654,2.5764366572650218e-5
1.0331143e7,944.0,318.86558946386583,0.04479629629634019,0.0,0.04479629629634019,2.5761613664622423e-5
1.0332119e7,976.0,318.9119042786806,0.04631481481476385,0.0,0.04631481481476385,2.575871325173772e-5
1.0333135e7,1016.0,318.96011724164356,0.04821296296296396,0.0,0.04821296296296396,2.5755694050351157e-5
1.0334199e7,1064.0,319.01060798238433,0.05049074074076998,0.0,0.05049074074076998,2.5752581420171252e-5
1.0335322e7,1123.0,319.06389849164356,0.05329050925922729,0.0,0.05329050925922729,2.574941627300642e-5
1.0336518e7,1196.0,319.1206531212732,0.05675462962966549,0.0,0.05675462962966549,2.5746263511718025e-5
1.0337807e7,1289.0,319.1818209453473,0.06116782407406163,0.0,0.06116782407406163,2.5743247407320607e-5
1.0339201e7,1394.0,319.24797140831026,0.06615046296298033,0.0,0.06615046296298033,2.5740470907624727e-5
1.0340674e7,1473.0,319.31787071386583,0.06989930555556612,0.0,0.06989930555556612,2.5737700974206568e-5
1.0342192e7,1518.0,319.38990543608804,0.07203472222221308,0.0,0.07203472222221308,2.5734608272027034e-5
1.0343724e7,1532.0,319.4626045101621,0.07269907407408027,0.0,0.07269907407408027,2.573096318191987e-5
1.0345265e7,1541.0,319.5357306675695,0.07312615740738693,0.0,0.07312615740738693,2.572680016551726e-5
1.0346814e7,1549.0,319.60923645460656,0.07350578703704969,0.0,0.07350578703704969,2.572217893237693e-5
1.0348372e7,1558.0,319.6831693249769,0.07393287037035634,0.0,0.07393287037035634,2.5717158187283755e-5
1.0349941e7,1569.0,319.75762418608804,0.07445486111112132,0.0,0.07445486111112132,2.5711787276514408e-5
1.0351522e7,1581.0,319.83264849164357,0.07502430555553019,0.0,0.07502430555553019,2.5706102192369304e-5
1.0353117e7,1595.0,319.908337149051,0.07568865740745423,0.0,0.07568865740745423,2.5700133168254115e-5
1.0354728e7,1611.0,319.9847850657177,0.07644791666666606,0.0,0.07644791666666606,2.5693903131751838e-5
1.0356357e7,1629.0,320.062087149051,0.07730208333333621,0.0,0.07730208333333621,2.5687429237843565e-5
1.0358007e7,1650.0,320.14038576016213,0.07829861111110858,0.0,0.07829861111110858,2.5680723805920203e-5
1.0359681e7,1674.0,320.2198232601621,0.07943749999998317,0.0,0.07943749999998317,2.5673794295892087e-5
1.0361382e7,1701.0,320.30054201016213,0.08071875000001683,0.0,0.08071875000001683,2.5666644307709817e-5
1.0363113e7,1731.0,320.3826843712732,0.08214236111109585,0.0,0.08214236111109585,2.56592743403324e-5
1.0364869e7,1756.0,320.4660130749769,0.08332870370367118,0.0,0.08332870370367118,2.565169291415191e-5
1.0366646e7,1777.0,320.5503383064584,0.0843252314815004,0.0,0.0843252314815004,2.5643911225378734e-5
1.0367783e7,1137.0,320.6042931675695,0.05395486111109449,0.0,0.05395486111109449,2.563803331152487e-5
1.0368745e7,962.0,320.6145906212705,0.010297453701014092,0.0,0.010297453701014092,2.5636923300497618e-5
1.0369687e7,942.0,320.6145906212705,0.0,0.0,0.0,2.5631799145219087e-5
1.0370572e7,885.0,320.6145906212705,0.0,0.0,0.0,2.5629604543722887e-5
1.0371413e7,841.0,320.6145906212705,0.0,0.0,0.0,2.5628593316659542e-5
1.0372237e7,824.0,320.6145906212705,0.0,0.0,0.0,2.562802747148826e-5
1.0373056e7,819.0,320.6145906212705,0.0,0.0,0.0,2.5627683875744896e-5
1.0373877e7,821.0,320.6145906212705,0.0,0.0,0.0,2.562746872717593e-5
1.0374704e7,827.0,320.6145906212705,0.0,0.0,0.0,2.562733505826854e-5
1.0375541e7,837.0,320.6145906212705,0.0,0.0,0.0,2.562725526449032e-5
1.0376392e7,851.0,320.6145906212705,0.0,0.0,0.0,2.562721270642232e-5
1.0377262e7,870.0,320.6145906212705,0.0,0.0,0.0,2.562719715642796e-5
1.0378156e7,894.0,320.6145906212705,0.0,0.0,0.0,2.5627202735845002e-5
1.0379081e7,925.0,320.6145906212705,0.0,0.0,0.0,2.562722650133885e-5
1.0380047e7,966.0,320.6145906212705,0.0,0.0,0.0,2.5627268314401046e-5
1.0381065e7,1018.0,320.6145906212705,0.0,0.0,0.0,2.5627330528480298e-5
1.0382153e7,1088.0,320.6145906212705,0.0,0.0,0.0,2.562741992427666e-5
1.0383336e7,1183.0,320.6145906212705,0.0,0.0,0.0,2.5627550143020837e-5
1.0384651e7,1315.0,320.6145906212705,0.0,0.0,0.0,2.5627748159205033e-5
1.0386139e7,1488.0,320.6145906212705,0.0,0.0,0.0,2.562805586153929e-5
1.03877e7,1561.0,320.6145906212705,0.0,0.0,0.0,2.5628399233565802e-5
1.0389295e7,1595.0,320.6145906212705,0.0,0.0,0.0,2.5628738450697112e-5
1.0390918e7,1623.0,320.6145906212705,0.0,0.0,0.0,2.562906346168877e-5
1.0392569e7,1651.0,320.6145906212705,0.0,0.0,0.0,2.5629370914970716e-5
1.0394248e7,1679.0,320.6145906212705,0.0,0.0,0.0,2.562965855293876e-5
1.0395952e7,1704.0,320.6145906212705,0.0,0.0,0.0,2.5629923358761577e-5
1.0397676e7,1724.0,320.6145906212705,0.0,0.0,0.0,2.563016269121793e-5
1.039942e7,1744.0,320.6145906212705,0.0,0.0,0.0,2.563037734084573e-5
1.0401186e7,1766.0,320.6145906212705,0.0,0.0,0.0,2.5630568927321534e-5
1.0402975e7,1789.0,320.6145906212705,0.0,0.0,0.0,2.5630738522382914e-5
1.0404789e7,1814.0,320.6145906212705,0.0,0.0,0.0,2.5630887283931888e-5
1.0406623e7,1834.0,320.6145906212705,0.0,0.0,0.0,2.5631015123055354e-5
1.0408475e7,1852.0,320.6145906212705,0.0,0.0,0.0,2.5631123175068533e-5
1.0410346e7,1871.0,320.6145906212705,0.0,0.0,0.0,2.5631212855530252e-5
1.0412235e7,1889.0,320.6145906212705,0.0,0.0,0.0,2.563128537432802e-5
1.0414139e7,1904.0,320.6145906212705,0.0,0.0,0.0,2.5631342071970344e-5
1.0416058e7,1919.0,320.6145906212705,0.0,0.0,0.0,2.5631384278329635e-5
1.0417994e7,1936.0,320.6145906212705,0.0,0.0,0.0,2.5631413058092557e-5
1.0419947e7,1953.0,320.6145906212705,0.0,0.0,0.0,2.563142945359799e-5
1.0421913e7,1966.0,320.6145906212705,0.0,0.0,0.0,2.563143504616079e-5
1.0423893e7,1980.0,320.6145906212705,0.0,0.0,0.0,2.563143074475017e-5
1.0425888e7,1995.0,320.6145906212705,0.0,0.0,0.0,2.5631417299749744e-5
1.04279e7,2012.0,320.6145906212705,0.0,0.0,0.0,2.5631395114853703e-5
1.0429926e7,2026.0,320.6145906212705,0.0,0.0,0.0,2.563136555841566e-5
1.0431966e7,2040.0,320.6145906212705,0.0,0.0,0.0,2.5631329358112922e-5
1.0434021e7,2055.0,320.6145906212705,0.0,0.0,0.0,2.5631286930426917e-5
1.0436093e7,2072.0,320.6145906212705,0.0,0.0,0.0,2.5631238344313103e-5
1.0438181e7,2088.0,320.6145906212705,0.0,0.0,0.0,2.5631184374534495e-5
1.0440284e7,2103.0,320.6145906212705,0.0,0.0,0.0,2.56311257923884e-5
1.0442404e7,2120.0,320.6145906212705,0.0,0.0,0.0,2.5631062502508342e-5
1.0444542e7,2138.0,320.6145906212705,0.0,0.0,0.0,2.5630994618186833e-5
1.04467e7,2158.0,320.6145906212705,0.0,0.0,0.0,2.5630921902680765e-5
1.044888e7,2180.0,320.6145906212705,0.0,0.0,0.0,2.563084405076961e-5
1.0451085e7,2205.0,320.6145906212705,0.0,0.0,0.0,2.5630760366325865e-5
1.0453317e7,2232.0,320.6145906212705,0.0,0.0,0.0,2.5630670388889587e-5
1.0455578e7,2261.0,320.6145906212705,0.0,0.0,0.0,2.5630398011709288e-5
1.0457881e7,2303.0,320.6145906212705,0.0,0.0,0.0,2.5629754945025566e-5
1.0460229e7,2348.0,320.6145906212705,0.0,0.0,0.0,2.5629176226216184e-5
1.0462618e7,2389.0,320.6145906212705,0.0,0.0,0.0,2.562865811029449e-5
1.0465046e7,2428.0,320.6145906212705,0.0,0.0,0.0,2.562817557431539e-5
1.0467513e7,2467.0,320.6145906212705,0.0,0.0,0.0,2.5627710774350242e-5
1.0470017e7,2504.0,320.6145906212705,0.0,0.0,0.0,2.5627254557726715e-5
1.0472553e7,2536.0,320.6145906212705,0.0,0.0,0.0,2.562680498425084e-5
1.0475113e7,2560.0,320.6145906212705,0.0,0.0,0.0,2.5626365732582963e-5
1.0477691e7,2578.0,320.6145906212705,0.0,0.0,0.0,2.5625939469160272e-5
1.0480289e7,2598.0,320.6145906212705,0.0,0.0,0.0,2.562552121831441e-5
1.0482899e7,2610.0,320.6145906212705,0.0,0.0,0.0,2.562511736493869e-5
1.048552e7,2621.0,320.6145906212705,0.0,0.0,0.0,2.5624727237524043e-5
1.0488154e7,2634.0,320.6145906212705,0.0,0.0,0.0,2.562434768132822e-5
1.0490794e7,2640.0,320.6145906212705,0.0,0.0,0.0,2.562398429166268e-5
1.0493437e7,2643.0,320.6145906212705,0.0,0.0,0.0,2.562363859941037e-5
1.0496083e7,2646.0,320.6145906212705,0.0,0.0,0.0,2.56233094611296e-5
1.0498733e7,2650.0,320.6145906212705,0.0,0.0,0.0,2.562299508541245e-5
1.0501386e7,2653.0,320.6145906212705,0.0,0.0,0.0,2.5622695431985106e-5
1.0504043e7,2657.0,320.6145906212705,0.0,0.0,0.0,2.562240897199624e-5
1.0506704e7,2661.0,320.6145906212705,0.0,0.0,0.0,2.56221350483971e-5
1.0509369e7,2665.0,320.6145906212705,0.0,0.0,0.0,2.562187305696097e-5
1.0512038e7,2669.0,320.6145906212705,0.0,0.0,0.0,2.5621622436125093e-5
1.0514712e7,2674.0,320.6145906212705,0.0,0.0,0.0,2.5621382031333635e-5
1.0517391e7,2679.0,320.6145906212705,0.0,0.0,0.0,2.5621151403159853e-5
1.0520075e7,2684.0,320.6145906212705,0.0,0.0,0.0,2.562093013619788e-5
1.0522764e7,2689.0,320.6145906212705,0.0,0.0,0.0,2.5620717838106677e-5
1.0525459e7,2695.0,320.6145906212705,0.0,0.0,0.0,2.56205135908345e-5
1.052816e7,2701.0,320.6145906212705,0.0,0.0,0.0,2.562031708342448e-5
1.0530867e7,2707.0,320.6145906212705,0.0,0.0,0.0,2.56201280038442e-5
1.0533581e7,2714.0,320.6145906212705,0.0,0.0,0.0,2.561994555701448e-5
1.0536302e7,2721.0,320.6145906212705,0.0,0.0,0.0,2.5619769508940868e-5
1.0539031e7,2729.0,320.6145906212705,0.0,0.0,0.0,2.561959916839566e-5
1.0541768e7,2737.0,320.6145906212705,0.0,0.0,0.0,2.5619458134280132e-5
1.0544502e7,2734.0,320.6145906212705,0.0,0.0,0.0,2.5619378716351004e-5
1.0547134e7,2632.0,320.6145906212705,0.0,0.0,0.0,2.5619331006581038e-5
1.0549825e7,2691.0,320.6145906212705,0.0,0.0,0.0,2.561928763992959e-5
1.0552574e7,2749.0,320.6145906212705,0.0,0.0,0.0,2.5619247833985203e-5
1.0555341e7,2767.0,320.6145906212705,0.0,0.0,0.0,2.5619214151692127e-5
1.0558117e7,2776.0,320.6145906212705,0.0,0.0,0.0,2.5619185656714066e-5
1.0560901e7,2784.0,320.6145906212705,0.0,0.0,0.0,2.5619161163901435e-5
1.0563693e7,2792.0,320.6145906212705,0.0,0.0,0.0,2.5619140262389624e-5
1.0566493e7,2800.0,320.6145906212705,0.0,0.0,0.0,2.5619122823828263e-5
1.05693e7,2807.0,320.6145906212705,0.0,0.0,0.0,2.5619108218416172e-5
1.0572114e7,2814.0,320.6145906212705,0.0,0.0,0.0,2.5619095816710682e-5
1.0574934e7,2820.0,320.6145906212705,0.0,0.0,0.0,2.5619085147137706e-5
1.0577761e7,2827.0,320.6145906212705,0.0,0.0,0.0,2.561907577971154e-5
1.0580594e7,2833.0,320.6145906212705,0.0,0.0,0.0,2.5619067458926503e-5
1.0583434e7,2840.0,320.6145906212705,0.0,0.0,0.0,2.5619059937761907e-5
1.058628e7,2846.0,320.6145906212705,0.0,0.0,0.0,2.5619053094798774e-5
1.0589133e7,2853.0,320.6145906212705,0.0,0.0,0.0,2.561904677539522e-5
1.0591993e7,2860.0,320.6145906212705,0.0,0.0,0.0,2.5619040897808547e-5
1.0594859e7,2866.0,320.6145906212705,0.0,0.0,0.0,2.561903542941338e-5
1.0597732e7,2873.0,320.6145906212705,0.0,0.0,0.0,2.561903029420336e-5
1.0600612e7,2880.0,320.6145906212705,0.0,0.0,0.0,2.56190254559679e-5
1.0603499e7,2887.0,320.6145906212705,0.0,0.0,0.0,2.5619020885188805e-5
1.0606393e7,2894.0,320.6145906212705,0.0,0.0,0.0,2.5619016558920755e-5
