Id,SoilName,Depth_mm,IsTopsoil,RockFragment_%,RockDepth_mm,MaxRootingDepth_mm,θs,θr,λbc,Ψbc,Ks,Ψga,θs,θr,λch,Ψch,Ks,Ψga,θs,θr,N,Ψvg,Ks,θs,θr,N,Ψvg,Ks,θs,θr,Ks,Ψm,σ,σMac,ΨmMac,θsMacMat,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
12283124300041021,Brunt_4a.2,100.0,1,0.0,3000.0,1000.0,0.622999988320196,2.2501952960129862e-11,0.10924581538542968,90.00000003674307,0.09904578391124316,157.7844858153788,0.6229999999999406,0.0,0.10924559522356782,90.00000000000037,0.09904495129895922,157.7845194705045,0.5952999763645047,0.12204852425581314,1.251618572370874,757.5563889544972,0.16726661499145448,0.62143737307011,1.2259822995367943e-10,1.1102826606961202,97.81049075365993,0.12364010575695548,0.623,0.19184264022401915,0.1672665264149789,10450.864919556594,2.3172849761117,0.7675,10.0,0.5705073353650983,0.623,0.5346128816498367,0.5115854323054222,0.4804808883457995,0.45333671609729365,0.44203655379206536,0.38404980715104553,0.2392337721945462
12283124300041022,Brunt_4a.2,350.0,0,0.0,3000.0,1000.0,0.6038417821175024,0.09019595086114787,0.16144014783095123,90.0000000117561,0.2755566105706393,150.63380749336102,0.5987510360155309,0.0,0.12429665241839677,90.0000000000049,0.27420832681962115,155.55514484201493,0.6136674773933063,0.19151228406763907,1.312210330976159,212.95950477738432,0.5184124033274812,0.6739610648961445,5.398268250412832e-9,1.1041088621153674,12.51378343975325,0.3538278443316258,0.674,0.19999999999659804,0.5184117835355602,6421.3366849558815,2.1549321627324503,0.7675,10.0,0.5119347949379153,0.674,0.47510024471558737,0.4513948133600291,0.42017981552987627,0.39380804862880897,0.38308347225348094,0.3305663755520084,0.222409154892612
12283124300041023,Brunt_4a.2,1000.0,0,0.0,3000.0,1000.0,0.5879717642045276,0.030317293570407633,0.08771929803469421,90.0000000017929,0.1499693054508372,161.2500000389039,0.5957395610989896,0.0,0.08771929800000693,90.00000000000021,0.149968224678268,161.25000004156172,0.5765302476697504,0.17428003846101453,1.180372578700763,383.34951032082967,0.3213723474345203,0.6219730594286522,1.9887233440626443e-8,1.0731564651053376,24.38921454404135,0.19573679379296885,0.622,0.19999999999459345,0.32137223489547745,42143.56137109343,2.782084034543754,0.7675,10.0,0.5199560201362038,0.622,0.5022034825352363,0.4913647411526233,0.4762385481739761,0.4623801976057946,0.4563930872453049,0.4231507768683422,0.30368995839502577
12283124300041024,Brunt_4a.2,1020.0,0,0.0,3000.0,1000.0,0.599077854379077,1.899347061624729e-9,0.10123844849788587,90.000000018076,0.13030031244374596,159.03347448714968,0.5990748528641879,0.0,0.10123784981643197,90.00000000000378,0.1303014443234405,159.03356955830196,0.5660040983715412,0.006985936177309145,1.158627860192721,796.9380062354428,0.26959637638227446,0.6126976566024097,1.2670978945606585e-10,1.0976198168850726,60.98189234605363,0.1685080725501072,0.613,0.10931614750457644,0.2695960799555369,43034.29198190899,2.7890558215865187,0.7675,10.0,0.5297555201953426,0.613,0.506592223043152,0.49246466540220507,0.47274478447795826,0.4546704716282007,0.44685936793219894,0.40345677865084206,0.24687803965646343
13282523000031021,Crom_3a.2,100.0,1,0.0,3000.0,1000.0,0.5199999999987026,8.590757044344612e-12,0.19008631691309638,372.87284831566626,0.019266360177343428,610.3323120175704,0.5199999999999961,0.0,0.1900861800910333,372.87299534621815,0.019266360927181595,610.3326147547316,0.5011259299425307,1.2647454414029853e-11,1.4494146435181094,4027.923493050279,0.022341899055877346,0.5199999991179153,2.926224645430005e-9,1.2125496582419948,499.9999981667157,0.019472281945250833,0.52,5.2447689951937664e-14,0.022341899021358608,26594.18126594086,1.861092511854038,0.7675,10.0,0.48977032636051987,0.52,0.4817520396944995,0.4706844885798846,0.4495046956769859,0.4255671110790808,0.4141675514888134,0.3430358562461302,0.08634995116748896
13282523000031022,Crom_3a.2,350.0,0,0.0,3000.0,1000.0,0.4083736801110552,0.039512587036065354,0.2856481598793846,90.00000000500768,0.2209055727850094,138.4667156186835,0.4040546107415917,0.0,0.23126548481126255,90.0000000000003,0.2194554093669508,143.13507403112763,0.41619321449564,0.06187120571515696,1.4316019158039743,195.94117913912186,0.35874407696375477,0.4556835626579217,1.8121858913441396e-10,1.194658854013213,25.87734745405114,0.27221381219625623,0.456,0.06671994393507893,0.35874407692455257,1995.6112649355646,1.7653735292378292,0.7675,10.0,0.3420000000010892,0.456,0.2817419901383353,0.2454188296436056,0.20347260584994664,0.17308147656524867,0.1619831776578931,0.11750751250641184,0.0727044873410159
13282523000031023,Crom_3a.2,1000.0,0,0.0,3000.0,1000.0,0.43543298161529237,6.630253717990813e-10,0.22340474236077465,90.00000000041,0.16319922065637218,143.88530317952964,0.43543259064997814,0.0,0.223403776277493,90.00000000000006,0.16319939908119355,143.88539668385107,0.43280070061942755,0.053296410959688116,1.4278739390684998,297.57830693997965,0.24951630579204534,0.4625307184982796,1.1664379836114864e-10,1.2047000295287513,49.92387347677123,0.1994518580361793,0.464,0.0651645965674385,0.24951630651954476,2184.379046802901,1.7955005950065235,0.7675,10.0,0.3840407725124051,0.464,0.31807506648896794,0.27768491521353544,0.23027494127033915,0.1952823393250299,0.18233840764910492,0.1292624435331499,0.07163884367758179
13282523000031024,Crom_3a.2,1020.0,0,0.65,3000.0,1000.0,0.1950957069527309,0.007769961420434567,0.3727874919634,90.00000000007668,0.10883990220388379,132.4856468260553,0.19419386845597927,0.0,0.33865285891111324,89.99999999999997,0.1084186054705126,134.64377444988773,0.1993626810197457,0.007769961469053423,1.4922087306668104,185.74043116861418,0.16482182019169872,0.21678915146717315,7.263153283190818e-12,1.2864399998868044,38.01559464610805,0.1304697342743762,0.21725,0.007769961469138733,0.1648218198479596,1359.5874969020913,1.637450509526451,0.7675,10.0,0.1629375000028968,0.21725,0.11982056108951547,0.09560366062569514,0.07000747818325172,0.053217723828633566,0.04749328709056156,0.027124508142614173,0.012908087170488346
14112432210571021,Danvk_57a.2,100.0,1,0.075,3000.0,1000.0,0.572757635876596,1.2876046500444505e-11,0.1243601023603086,248.31412889308956,0.007281732860949386,429.1587070379676,0.573499999999994,0.0,0.09666220681466678,90.00000000002196,0.008322606128394482,159.76816547839326,0.5535898873063362,0.03814731388981016,1.1957641319819774,1132.4297853410287,0.0147365030323495,0.5734999998933604,1.7735512165898007e-9,1.0985856481310199,99.99999927073529,0.01037711355631505,0.5735,0.14168987868950444,0.014736483205732707,21789.645892738437,2.562201694285432,0.7675,10.0,0.5407103844261704,0.5735,0.5126389085998293,0.4950004254757065,0.4706278786061153,0.4486724007877745,0.43931311046444466,0.3888538965540759,0.23176522221436816
14112432210571022,Danvk_57a.2,350.0,0,0.125,3000.0,1000.0,0.5587871372901184,8.459308043357862e-9,0.10621165759761127,90.00000015323133,0.19131556368519365,158.25239904313315,0.5587893016607978,0.0,0.10621287290830903,90.00000000000021,0.19131527904669737,158.25221006118196,0.5506646523123411,0.1439833556524486,1.231868142413153,357.13513935017124,0.3770180983596699,0.6036744643505871,8.690572612924866e-10,1.0946806824053605,23.052096040718993,0.24710433719675456,0.60375,0.17499999999976393,0.3770180664513037,16399.313067856405,2.4674698779446476,0.7675,10.0,0.48453315787112006,0.60375,0.46020431312127097,0.44476703625747405,0.42358494296707244,0.40469945975400806,0.3967116946303541,0.35435706066785044,0.23221765918238854
14112432210571023,Danvk_57a.2,1000.0,0,0.0,3000.0,1000.0,0.6582365483421793,2.1776461010340185e-11,0.09780752886367926,235.169750827898,0.0976970369357523,416.9894849704063,0.6829999999998704,0.0,0.08771929800000221,90.00000000000385,0.11231998585288173,161.25000004156902,0.6434112160667766,8.907803052742039e-10,1.1260025654532002,830.8822458145908,0.2567114215141104,0.682831821617338,1.0408849357762635e-10,1.0823621033582425,75.78005837207846,0.14721504080817438,0.683,0.08268638211194486,0.2574019334126423,114549.72585195427,3.1153930635736766,0.7675,10.0,0.6103477539651992,0.683,0.588948946604184,0.5765618778518216,0.5592074527352986,0.5431016627231398,0.536063269136167,0.49589738369297065,0.328321207892753
16112417110251021,Fanga_25a.2,100.0,1,0.0,3000.0,1000.0,0.5099406702902876,3.445056969500656e-9,0.10730389280901591,90.00000000134423,0.14548633365581654,158.08321726169547,0.509939758073998,0.0,0.10730163549537935,90.0000000000012,0.14548901212019794,158.08356604049456,0.49235389276245695,5.1393796567225266e-11,1.144863695975944,422.1515361412669,0.337917191454832,0.5409504374661865,5.739740593187172e-10,1.0987299131002706,33.47947270316945,0.19134973954369344,0.541,5.1584711334667314e-11,0.33791720896408606,108990.39937664804,3.0843391865415244,0.7675,10.0,0.4371749719504416,0.541,0.4195007686025037,0.4091391073599637,0.3945759894492394,0.38103433001860915,0.3751117194134219,0.3412890927793999,0.20056045867121375
16112417110251022,Fanga_25a.2,350.0,0,0.0,3000.0,1000.0,0.4441535086522906,0.011775248364027565,0.08771929803308932,90.00000000409486,0.07991819240256683,161.2500000432998,0.44717045732539085,0.0,0.08771929800000453,90.00000000000094,0.07991777523247916,161.25000004156342,0.4197823707177064,0.01152252497420596,1.1296281274615652,847.120402187528,0.1738140369920275,0.452923903188846,6.714476701819044e-9,1.0791890724146858,54.02059962415606,0.10362901673641738,0.453,0.09622685634567991,0.17381382889012983,75807.96101444682,2.9777911607515297,0.7675,10.0,0.39659671097403953,0.453,0.3828172958782807,0.3746559157768228,0.363226123778408,0.35265984220467167,0.34805954438346903,0.3220513813267838,0.21918778899353786
16112417110251023,Fanga_25a.2,1000.0,0,0.0,3000.0,1000.0,0.4349999999936147,0.13444339528141225,0.08771929802292888,292.22802898559814,0.002362294058912573,523.575218721551,0.43499999999999656,0.0,0.08771929800000046,764.2773303873317,0.0017183490606861177,1369.330217296916,0.4313576761458348,0.12412386915541697,1.152659357728121,2991.964850041167,0.0048624700149695775,0.43499999429441605,2.105156126695254e-6,1.042845850806675,99.99977701023317,0.0033887698999483444,0.435,0.18320461937722088,0.004862469596896993,101886.21373864912,2.8722571957480216,0.7675,10.0,0.43134798011404824,0.435,0.42338933249709837,0.41801858208114684,0.4101128882000198,0.4025119260334861,0.39913106177761315,0.3793629262068829,0.29398561283369284
16112417110251024,Fanga_25a.2,1020.0,0,0.0,3000.0,1000.0,0.47799999999991666,0.19999999999857715,0.0877192980018627,346.3826848464037,0.00220951567530246,620.6023105085551,0.4779999999999992,0.0,0.08771929800000013,856.0000000000002,0.0015715912302411007,1533.6666670619725,0.4756924174909993,0.044032287039279715,1.084589612145939,3526.6437783422016,0.00582845228450778,0.47799999955008604,3.084849693089489e-7,1.031583528967198,99.99997237180003,0.0034268207121628596,0.478,0.1999999972368523,0.005828451390214212,277991.8969460716,3.300249697192826,0.7675,10.0,0.4779999997603531,0.47799999923245945,0.4702905552162268,0.46574609190833444,0.45925299995916763,0.45310052286782987,0.4503746400618965,0.4343961925952521,0.35961214597246866
16152815000441021,Fere_44a.2,100.0,1,0.0,3000.0,1000.0,0.38787654354662016,0.03601258078314453,0.4673378728522587,90.00000000005089,0.2290792239883539,127.46856358551732,0.3811633172882435,0.0,0.3542152040318079,89.99999999999997,0.22617077506014754,133.63328313513327,0.410095614812143,0.03601258078267073,1.5599905160194796,129.79171337040108,0.3465100479808855,0.4393138508134063,0.022769165538635706,1.3309222343774814,32.58040532058238,0.27609991726900923,0.44,0.036012580783731325,0.3464060069082826,853.4653926163382,1.482239966935863,0.7675,10.0,0.3300000000001414,0.44,0.22233868056002426,0.1684095609824236,0.11808631198741205,0.08933279248806254,0.08041831955187016,0.05326194191038896,0.04105064725832587
16152815000441022,Fere_44a.2,350.0,0,0.0,3000.0,1000.0,0.3783563591317425,0.05502685864375159,0.4444085546360067,90.00000000002106,0.21779455289542377,128.57320849511203,0.3686604078215347,0.0,0.2929633573831589,90.00000000000021,0.214028558479861,137.9006203364731,0.3974679147749366,0.05502685865724399,1.5355610432536384,133.67776006752578,0.33485238428643227,0.4265321898473419,0.03273812448247183,1.2940966025184417,29.20153949720018,0.26303184464006235,0.427,0.055026858658238476,0.3347444267132099,983.8287961975033,1.5296222670959896,0.7675,10.0,0.3202500000004607,0.427,0.23128686737706888,0.18473858611467017,0.13926808380265993,0.11194011631396494,0.103167505389377,0.07491219244119218,0.060096924321329286
16152815000441023,Fere_44a.2,1000.0,0,0.0,3000.0,1000.0,0.3799878309534824,0.0521453894635557,0.385750385892059,90.00000000000175,0.21315263202076837,131.7197597413529,0.37294796267609753,0.0,0.27220248399521757,89.99999999999997,0.21034192788186892,139.5428992662256,0.39141852424608103,0.05214645773958253,1.4894566473875095,163.6207861624406,0.33323736194155223,0.4246682083150905,1.72771969089432e-9,1.2230275195993325,25.83736871474721,0.258778936941649,0.425,0.05214645774500587,0.3332333395920913,1357.516149325371,1.6369422850279693,0.7675,10.0,0.31875000000002446,0.425,0.24540190008977045,0.20387051635031805,0.15955528468747623,0.13017760588059993,0.1200880153890919,0.08374109035151164,0.05742536688634255
16252821000111021,Fork_11a.2,100.0,1,0.0,3000.0,975.0,0.5069999995955687,3.604890760756332e-11,0.15936919596854945,90.00000000063129,0.009831086863550744,150.88866652060605,0.5069999999998566,0.0,0.15936998926510956,90.00000000000021,0.009831122729629016,150.8885684833313,0.4831351916906757,0.002737093344195564,1.283059266326366,734.9471856530329,0.015468717733261477,0.5069999950875779,1.4439326309568875e-10,1.162278482653616,99.9999950171829,0.011963141103302665,0.507,0.06668893501204688,0.015468707138002987,7443.321826636181,2.2041624716703074,0.7675,10.0,0.46221734208527127,0.507,0.418607454538849,0.3905361083683335,0.35324376235668464,0.3213877996434875,0.30832997712590515,0.24337833750216453,0.10090553439914302
16252821000111022,Fork_11a.2,350.0,0,0.0,3000.0,975.0,0.41753326722110534,0.01165793260934216,0.2128198083426871,90.00000000097569,0.19228387983481726,144.92964831950778,0.4165558340465866,0.0,0.20192869067747285,90.00000000000006,0.19202541799649417,146.04731636891617,0.41878309424516413,0.06495837135133742,1.393506835738842,260.08057923438764,0.31214419425346884,0.4575349871808547,4.0407826481183217e-13,1.1773047867490138,32.41966888765294,0.23796473009368724,0.458,0.07967725038094882,0.3121441939402988,2582.625684822828,1.851325591547505,0.7675,10.0,0.3580924359063431,0.458,0.30564397819872896,0.27298207679727077,0.23369623043753107,0.20387861142814875,0.19263286460265078,0.14487286575703995,0.08655371539617641
16252821000111023,Fork_11a.2,1000.0,0,0.6,3000.0,975.0,0.19960210753096924,0.010480988340222088,0.33048696814646883,90.00000000143427,0.10931350296386243,135.19295347634528,0.19842250588912838,0.0,0.29311233678600085,89.99999999999997,0.10883944353400558,137.88922875671747,0.20322301303762647,0.014569414826021048,1.4622469384859975,195.3159702623798,0.16888309326127568,0.2220756823078167,2.5820783822064237e-13,1.2484879925260421,33.95334211356792,0.13181991476224705,0.22240000000000001,0.014569414827350144,0.1688830930600727,1671.8615910757383,1.7063693055819298,0.7675,10.0,0.1668000000019392,0.22240000000000001,0.1294259317375204,0.10761084217042198,0.08345899515675999,0.06677335313736923,0.06087721584100854,0.03857381252522038,0.019847960503626295
16252821000111024,Fork_11a.2,1020.0,0,0.775,3000.0,975.0,0.14024972494535096,0.009280173910686284,0.26236840660528077,90.00000000278315,0.0006180290081571456,140.36077283520623,0.13933012085280982,0.0,0.22871519188542896,90.00000000000006,0.0006155922388492972,143.37617421613794,0.13994443078670957,0.017565372337677652,1.440663592952652,270.6713723090039,0.0009182416184365923,0.15010816325601634,4.93014812694337e-11,1.2047921313093979,43.07716977450919,0.0007374892007325506,0.1504,0.01756537233828476,0.0009182416184197438,2145.478598333091,1.789510945127056,0.7675,10.0,0.12246495410187618,0.1504,0.10018508090584047,0.08650886792745238,0.07079900242035568,0.059484972738925626,0.055370439503700436,0.03900293685190755,0.02290217657799721
16281929000191021,Fris_19a.2,100.0,1,0.0,3000.0,1000.0,0.47245722110719485,3.3585593994640154e-11,0.10945574758415695,90.00000000051006,0.11414449535279374,157.752348224653,0.47245727969420753,0.0,0.10945595863055986,90.00000000000021,0.11414450485938223,157.75231593099699,0.4482213372155255,0.046691922605971846,1.1972781847218128,705.2326389486755,0.21753767443914296,0.486676611508049,2.1631444847582803e-10,1.1045721375061794,55.57820737041498,0.14541680277587804,0.487,0.11357457315249521,0.21753766807968425,21527.583450641625,2.5581684162763594,0.7675,10.0,0.41695714782472637,0.48699999999999993,0.3955151960674498,0.38203623331615943,0.3634160839479435,0.34664918264879246,0.33950388100048967,0.3010062117192398,0.1815222850534653
16281929000191022,Fris_19a.2,350.0,0,0.0,3000.0,1000.0,0.3988922532008318,0.00047390946906995606,0.08771929825230955,90.000000005993,0.1092841055268879,161.25000000960446,0.39901276941463704,0.0,0.0877192980000671,90.00000000000045,0.10928423087953773,161.25000004155197,0.39489722210461264,0.16129256126682598,1.2761429705329173,392.87241329811013,0.1939245936455806,0.4249555800572935,1.7812517009237527e-9,1.0786448894822445,23.954651445890246,0.13789271335182557,0.425,0.18616895663882957,0.19392432319495242,7420.711725360674,2.2031483802653202,0.7675,10.0,0.3615488459201077,0.425,0.3421846971466908,0.32972015668414095,0.31316407112866557,0.2990245565698256,0.29322964565253024,0.2644137935986846,0.20128534139453627
16281929000191023,Fris_19a.2,1000.0,0,0.0,3000.0,1000.0,0.35799999995167125,0.06802288885802735,0.08771929816137511,90.00000000679972,0.0011099896178481008,161.25000002643768,0.35524174744576087,0.0,0.08771929800000004,241.40847617479392,0.0009759018832193103,432.52351992465617,0.347677858318426,0.1710113885247022,1.2744537257254192,741.0628873762877,0.0017830025220543773,0.3577740972992917,2.199500226464386e-9,1.0659877920422371,85.84492071928199,0.001363384084363023,0.358,0.1958777813703359,0.0017830025122616035,7923.259309329512,2.2249909453111236,0.7675,10.0,0.33941900130386576,0.358,0.324037388396684,0.3141385423096403,0.3009429306596002,0.28962201008945077,0.2849670385084087,0.26166812439590736,0.2092457184653887
16281929000191024,Fris_19a.2,1020.0,0,0.6,3000.0,1000.0,0.20930603411085477,0.006639779522395344,0.3092737864240234,90.00000000006867,0.1139406380435595,136.6848235534564,0.20859310662818373,0.0,0.2883878087492143,90.00000000000111,0.11366217298451155,138.2531443269109,0.21264746432945306,0.014250883790247476,1.452696684966177,204.25242861849654,0.1771522602967401,0.23242618308425064,6.327800876425676e-11,1.2466167128876466,35.30152533791928,0.13783561906060143,0.2328,0.01425088380456324,0.1771522602088308,1814.0687736384525,1.7335808165451805,0.7675,10.0,0.1746000000018218,0.2328,0.13710606671778722,0.1149244379545025,0.08994205813378497,0.07234649387800868,0.0660454200514996,0.04165073529846694,0.01963452233853122
17192323000051011,Gimm_5a.1,100.0,1,0.0,1500.0,1000.0,0.4839999999990989,5.668532143100055e-13,0.17087368636240383,294.63901441116883,0.0122104031473437,489.42607799269024,0.4839999999999963,0.0,0.17087364798554294,294.6381246346128,0.012210405473008104,489.42461480703827,0.4596334474687439,4.857895020329518e-11,1.3122930375480515,2302.4871875381364,0.01772399256025772,0.4720534352523067,1.1501433583607038e-9,1.1939422386715826,499.9999735794806,0.012335030148472153,0.484,4.910445606554807e-11,0.017723977488330232,34806.14014918352,2.26162914414034,0.7675,10.0,0.4422060880209237,0.484,0.4287966036165851,0.4164443108497424,0.3965358115861805,0.37641350001478774,0.36730428951788835,0.31367540270688016,0.11460389499012923
17192323000051012,Gimm_5a.1,350.0,0,0.0,1500.0,1000.0,0.4219999999964657,4.960616415362759e-10,0.1265288707847616,90.00000001619989,0.006922922396121543,155.2369334644113,0.41890947786267674,0.0,0.16667793174090906,263.3391580010017,0.006013016832748182,438.8946413772283,0.4081610588199045,2.891773689914673e-14,1.212802967148102,774.2736846770025,0.012652057248174973,0.421999993295192,2.506638664454851e-10,1.128904314130977,99.99999888342111,0.008653846120122604,0.422,0.00981542157790875,0.012769609755319643,30466.981132916953,2.673937899064331,0.7675,10.0,0.38652781147537413,0.422,0.363115328459373,0.3486049535700342,0.32843405603361336,0.3100870671268598,0.3022069017812482,0.25902103301373647,0.11361743221420399
