Id,SoilName,Depth_mm,IsTopsoil,RockFragment_%,RockDepth_mm,MaxRootingDepth_mm,θs,θr,λbc,Ψbc,Ks,Ψga,θs,θr,λch,Ψch,Ks,Ψga,θs,θr,N,Ψvg,Ks,θs,θr,N,Ψvg,Ks,θs,θr,Ks,Ψm,σ,σMac,ΨmMac,θsMacMat,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
1.1221219000011E+016,Albi_1a.2,100,1,0,3000,1000,0.464657206128995,5.315168596837E-11,0.110794306454535,90.0000000005343,0.102572066138533,157.548149029285,0.464657034790883,0,0.11079419406822,90,0.102571807862164,157.548166121385,0.439664285469139,0.042783998577987,1.20097999234614,748.745699146449,0.192034389530015,0.473554045604951,2.84060527028074E-09,1.10729868667465,66.0664742422759,0.130135074404157,0.474,0.109638472671849,0.192034383834225,20363.1251220112,2.53963195268632,0.7675,10,0.411944343210329,0.474,0.390117871907932,0.376369425678609,0.357400431567583,0.340351302148291,0.333096113917982,0.294125840234129,0.174889905879753
1.1221219000011E+016,Albi_1a.2,350,0,0.25,3000,1000,0.323582384209272,4.82603605248859E-11,0.129920885178889,90.0000000018852,0.002300157007442,154.759259177065,0.323582612825096,0,0.129921206097425,90.0000000000007,0.002300131006441,154.759214311994,0.309449599520587,0.056180233706083,1.28146971427295,598.345524064601,0.003735290366578,0.328611425138154,8.77122422483829E-13,1.12621148506462,71.5055522407957,0.002817358993976,0.32925,0.087763842782796,0.003735290332863,7285.46568247473,2.19701718229853,0.7675,10,0.29046333264128,0.32925,0.26789319543488,0.253364338225966,0.23408647256083,0.217644086418052,0.210911738489568,0.177497157068906,0.104850429675094
1.1221219000011E+016,Albi_1a.2,1000,0,0,3000,1000,0.392999999734557,1.94981568618859E-10,0.126388271876132,90.000000000003,0.004173091966112,155.256885167129,0.39299999999994,0,0.126388332838061,90.0000000000585,0.004173085762912,155.256876513759,0.375808074252092,0.043620810287047,1.26295442383811,795.127230370559,0.006738174611759,0.392999997363239,2.3811374681892E-09,1.12881382302689,99.99998183864,0.005112096103444,0.393,0.092562689765607,0.006738167764984,9164.5695588266,2.27350503335934,0.7675,10,0.36184830853102,0.393,0.334813419953235,0.317436857461625,0.294102823298739,0.27389525699658,0.265529666604509,0.223084546127181,0.122033428016513
1.1352815000261E+016,Ayre_26a.1,100,1,0,3000,1000,0.518999999927692,5.51761897145077E-11,0.116689352226632,265.496451216825,0.008259252334151,462.150575357602,0.518999999999992,0,0.089041056686173,90.0000000000016,0.00955032094616,161.027033619666,0.506222305710746,1.59559119679295E-10,1.14936358073251,906.662200013157,0.020160996970283,0.518999998866487,2.05323784677121E-09,1.09084408752434,99.9999963551911,0.012240655671415,0.519,1.28030143626467E-09,0.020421449940041,106114.725334137,3.08989700171866,0.7675,10,0.487076311820567,0.519,0.466878479436263,0.455136316329035,0.438684836266703,0.423426106994304,0.416761934039546,0.378790747262134,0.221813965343483
1.1352815000261E+016,Ayre_26a.1,350,0,0,3000,1000,0.477999999698921,0.0427808986345,0.087719298007269,90.0000000042045,0.003040135598011,161.250000047866,0.477999999999992,0,0.087719298,90.0000000000002,0.00304012683555,161.250000041563,0.452750554303935,0.104243421635661,1.17058027546403,991.954765656281,0.005766835052069,0.477804303292147,6.48586054438901E-10,1.07488012891683,79.8330925687789,0.003830774390504,0.478,0.177148568290637,0.005766825965415,31739.904848504,2.68758162729252,0.7675,10,0.436723420177344,0.478,0.420825411857676,0.410990326784272,0.397310500759207,0.384854948902875,0.379500864512602,0.350106212001109,0.25026438646141
1.1352815000261E+016,Ayre_26a.1,1000,0,0.45,3000,1000,0.288910739588874,1.55789259729818E-09,0.088766705173277,90.0000000014872,0.001064624604832,161.073198920482,0.28891169217678,0,0.088766146477572,90.0000000000014,0.001064624666205,161.073292991123,0.279543082823993,0.085627150672776,1.2240625080114,593.128225113724,0.001912390982816,0.296789744920784,7.09229415300689E-09,1.08483415226052,53.3094064607096,0.001330114216261,0.2969,0.109999999997851,0.001912387581434,16188.9355185917,2.46316606734075,0.7675,10,0.261498340085756,0.2969,0.249529151042966,0.241931328357125,0.231509870071113,0.222223180343037,0.218296841433763,0.197494809624113,0.137730228705586
1.1352815000261E+016,Ayre_26a.1,1020,0,0.65,3000,1000,0.169054730568354,0.000447791465716,0.232717640333287,90.0000000100821,0.000892197284985,142.998760544022,0.169014491026609,0,0.231526561755778,90,0.00089206885712,143.110515122103,0.169421960394262,0.018761532601178,1.41814691328021,262.065029274304,0.00136717125494,0.183344160014544,7.05972724594582E-11,1.20610367579659,40.6696775716917,0.001072030661596,0.18365,0.018761532623743,0.001367171254643,2543.1493869283,1.84619113831886,0.7675,10,0.144830265736196,0.18365,0.120628311509747,0.105490584747938,0.0875295948855,0.074108941499549,0.069102059821109,0.04825378031442,0.024435541012539
1.2112828000671E+016,Barr_67a.2,100,1,0,3000,1000,0.482999997944286,7.72691137986737E-11,0.134755272264428,90.0000000049836,0.095443803387014,154.09042998533,0.482999999999657,0,0.134755343821731,90.0000000000001,0.095444059553044,154.090420179213,0.452919678826721,0.009701693853873,1.23248488301512,816.016410391797,0.165028677402159,0.481373590511266,7.45301450037979E-11,1.13476438835848,94.4651398230134,0.119221565419096,0.483,0.083613489688141,0.165028521483151,12693.1608419545,2.38207783929024,0.7675,10,0.430303340437619,0.483,0.400045564530524,0.380711097778153,0.354396764521725,0.331199751156933,0.321470833150245,0.270781839366213,0.135592895478968
1.2112828000671E+016,Barr_67a.2,350,0,0,3000,1000,0.389553390589155,1.37922075418646E-07,0.141597385320098,90.0000000147135,0.15054862679611,153.167108029885,0.389551184808246,0,0.14159292835019,90.0000000000002,0.150551967434615,153.167700799817,0.388510064192075,0.098957153992963,1.33458542035044,311.968148272627,0.254653092628702,0.423834941013828,1.25420410870811E-10,1.12562002658362,27.3694331302302,0.188146970568674,0.424,0.120866619991422,0.254653094122335,4060.61644870854,2.00216832459613,0.7675,10,0.341686128585993,0.424,0.309021909424328,0.288172766322432,0.261697360436337,0.240290555762315,0.231851821894847,0.192939156684271,0.1293169851279
1.2112828000671E+016,Barr_67a.2,1000,0,0,3000,1000,0.385058705648876,0.045753369035306,0.367383777354807,90.0000000006505,0.215248659391214,132.813283054,0.37918228344069,0,0.274184006563131,90.0000000000001,0.21290907076426,139.381306556802,0.3956398419269,0.050181774500131,1.48488613940634,170.500098837788,0.337480009349237,0.429595211827437,7.94209868199487E-10,1.22704191129315,27.7939078275268,0.261903020048818,0.43,0.050181774500676,0.337480002583185,1414.25784043855,1.65059169503071,0.7675,10,0.322500000004894,0.43,0.249461103777447,0.207754997008141,0.16280584843037,0.13267307296773,0.122244097476394,0.08417865261252,0.05551477938895
