Year,Month,Day,Hour,Minute,Second,Z=200mm
2008.0,1.0,1.0,9.0,0.0,0.0,0.18799999237060547
2008.0,1.0,2.0,9.0,0.0,0.0,0.17899999618530274
2008.0,1.0,3.0,9.0,0.0,0.0,0.17100000381469727
2008.0,1.0,4.0,9.0,0.0,0.0,0.16700000762939454
2008.0,1.0,5.0,9.0,0.0,0.0,0.16200000762939454
2008.0,1.0,6.0,9.0,0.0,0.0,0.15699999809265136
2008.0,1.0,7.0,9.0,0.0,0.0,0.16600000381469726
2008.0,1.0,8.0,9.0,0.0,0.0,0.17899999618530274
2008.0,1.0,9.0,9.0,0.0,0.0,0.17799999237060546
2008.0,1.0,10.0,9.0,0.0,0.0,0.17200000762939452
2008.0,1.0,11.0,9.0,0.0,0.0,0.165
2008.0,1.0,12.0,9.0,0.0,0.0,0.15800000190734864
2008.0,1.0,13.0,9.0,0.0,0.0,0.15300000190734864
2008.0,1.0,14.0,9.0,0.0,0.0,0.15
2008.0,1.0,15.0,9.0,0.0,0.0,0.14699999809265138
2008.0,1.0,16.0,9.0,0.0,0.0,0.14399999618530274
2008.0,1.0,17.0,9.0,0.0,0.0,0.14100000381469727
2008.0,1.0,18.0,9.0,0.0,0.0,0.13800000190734862
2008.0,1.0,19.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,20.0,9.0,0.0,0.0,0.135
2008.0,1.0,21.0,9.0,0.0,0.0,0.13399999618530273
2008.0,1.0,22.0,9.0,0.0,0.0,0.13300000190734862
2008.0,1.0,23.0,9.0,0.0,0.0,0.13100000381469726
2008.0,1.0,24.0,9.0,0.0,0.0,0.13
2008.0,1.0,25.0,9.0,0.0,0.0,0.12899999618530272
2008.0,1.0,26.0,9.0,0.0,0.0,0.12800000190734864
2008.0,1.0,27.0,9.0,0.0,0.0,0.12699999809265136
2008.0,1.0,28.0,9.0,0.0,0.0,0.12600000381469725
2008.0,1.0,29.0,9.0,0.0,0.0,0.125
2008.0,1.0,30.0,9.0,0.0,0.0,0.12399999618530273
2008.0,1.0,31.0,9.0,0.0,0.0,0.12300000190734864
2008.0,2.0,1.0,9.0,0.0,0.0,0.12300000190734864
2008.0,2.0,2.0,9.0,0.0,0.0,0.12100000381469726
2008.0,2.0,3.0,9.0,0.0,0.0,0.12100000381469726
2008.0,2.0,4.0,9.0,0.0,0.0,0.12
2008.0,2.0,5.0,9.0,0.0,0.0,0.11899999618530273
2008.0,2.0,6.0,9.0,0.0,0.0,0.11899999618530273
2008.0,2.0,7.0,9.0,0.0,0.0,0.11800000190734863
2008.0,2.0,8.0,9.0,0.0,0.0,0.11800000190734863
2008.0,2.0,9.0,9.0,0.0,0.0,0.11699999809265137
2008.0,2.0,10.0,9.0,0.0,0.0,0.11699999809265137
2008.0,2.0,11.0,9.0,0.0,0.0,0.11899999618530273
2008.0,2.0,12.0,9.0,0.0,0.0,0.13
2008.0,2.0,13.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,14.0,9.0,0.0,0.0,0.13
2008.0,2.0,15.0,9.0,0.0,0.0,0.13
2008.0,2.0,16.0,9.0,0.0,0.0,0.13899999618530273
2008.0,2.0,17.0,9.0,0.0,0.0,0.14300000190734863
2008.0,2.0,18.0,9.0,0.0,0.0,0.14100000381469727
2008.0,2.0,19.0,9.0,0.0,0.0,0.14
2008.0,2.0,20.0,9.0,0.0,0.0,0.13800000190734862
2008.0,2.0,21.0,9.0,0.0,0.0,0.13600000381469726
2008.0,2.0,22.0,9.0,0.0,0.0,0.13399999618530273
2008.0,2.0,23.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,24.0,9.0,0.0,0.0,0.13100000381469726
2008.0,2.0,25.0,9.0,0.0,0.0,0.12899999618530272
2008.0,2.0,26.0,9.0,0.0,0.0,0.12800000190734864
2008.0,2.0,27.0,9.0,0.0,0.0,0.12699999809265136
2008.0,2.0,28.0,9.0,0.0,0.0,0.12600000381469725
2008.0,2.0,29.0,9.0,0.0,0.0,0.125
2008.0,3.0,1.0,9.0,0.0,0.0,0.13100000381469726
2008.0,3.0,2.0,9.0,0.0,0.0,0.13600000381469726
2008.0,3.0,3.0,9.0,0.0,0.0,0.135
2008.0,3.0,4.0,9.0,0.0,0.0,0.13699999809265137
2008.0,3.0,5.0,9.0,0.0,0.0,0.14899999618530274
2008.0,3.0,6.0,9.0,0.0,0.0,0.14800000190734863
2008.0,3.0,7.0,9.0,0.0,0.0,0.14600000381469727
2008.0,3.0,8.0,9.0,0.0,0.0,0.14399999618530274
2008.0,3.0,9.0,9.0,0.0,0.0,0.14300000190734863
2008.0,3.0,10.0,9.0,0.0,0.0,0.14100000381469727
2008.0,3.0,11.0,9.0,0.0,0.0,0.13899999618530273
2008.0,3.0,12.0,9.0,0.0,0.0,0.13699999809265137
2008.0,3.0,13.0,9.0,0.0,0.0,0.135
2008.0,3.0,14.0,9.0,0.0,0.0,0.13399999618530273
2008.0,3.0,15.0,9.0,0.0,0.0,0.13300000190734862
2008.0,3.0,16.0,9.0,0.0,0.0,0.13100000381469726
2008.0,3.0,17.0,9.0,0.0,0.0,0.13
2008.0,3.0,18.0,9.0,0.0,0.0,0.12899999618530272
2008.0,3.0,19.0,9.0,0.0,0.0,0.12800000190734864
2008.0,3.0,20.0,9.0,0.0,0.0,0.12600000381469725
2008.0,3.0,21.0,9.0,0.0,0.0,0.12600000381469725
2008.0,3.0,22.0,9.0,0.0,0.0,0.12399999618530273
2008.0,3.0,23.0,9.0,0.0,0.0,0.12399999618530273
2008.0,3.0,24.0,9.0,0.0,0.0,0.12300000190734864
2008.0,3.0,25.0,9.0,0.0,0.0,0.12199999809265137
2008.0,3.0,26.0,9.0,0.0,0.0,0.12199999809265137
2008.0,3.0,27.0,9.0,0.0,0.0,0.12100000381469726
2008.0,3.0,28.0,9.0,0.0,0.0,0.12
2008.0,3.0,29.0,9.0,0.0,0.0,0.12300000190734864
2008.0,3.0,30.0,9.0,0.0,0.0,0.15100000381469728
2008.0,3.0,31.0,9.0,0.0,0.0,0.17600000381469727
2008.0,4.0,1.0,9.0,0.0,0.0,0.17200000762939452
2008.0,4.0,2.0,9.0,0.0,0.0,0.17
2008.0,4.0,3.0,9.0,0.0,0.0,0.16899999618530273
2008.0,4.0,4.0,9.0,0.0,0.0,0.16700000762939454
2008.0,4.0,5.0,9.0,0.0,0.0,0.16600000381469726
2008.0,4.0,6.0,9.0,0.0,0.0,0.17200000762939452
2008.0,4.0,7.0,9.0,0.0,0.0,0.18200000762939453
2008.0,4.0,8.0,9.0,0.0,0.0,0.17899999618530274
2008.0,4.0,9.0,9.0,0.0,0.0,0.17700000762939452
2008.0,4.0,10.0,9.0,0.0,0.0,0.17399999618530274
2008.0,4.0,11.0,9.0,0.0,0.0,0.17200000762939452
2008.0,4.0,12.0,9.0,0.0,0.0,0.17
2008.0,4.0,13.0,9.0,0.0,0.0,0.16799999237060548
2008.0,4.0,14.0,9.0,0.0,0.0,0.17200000762939452
2008.0,4.0,15.0,9.0,0.0,0.0,0.18
2008.0,4.0,16.0,9.0,0.0,0.0,0.17799999237060546
2008.0,4.0,17.0,9.0,0.0,0.0,0.21100000381469727
2008.0,4.0,18.0,9.0,0.0,0.0,0.21299999237060546
2008.0,4.0,19.0,9.0,0.0,0.0,0.24100000381469727
2008.0,4.0,20.0,9.0,0.0,0.0,0.24399999618530274
2008.0,4.0,21.0,9.0,0.0,0.0,0.22799999237060548
