id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
128,2015,6,7,6,0,1,0,0,13.81398926
129,2015,6,7,7,0,1,0,0,12.67675171
130,2015,6,7,8,0,1,0,0,11.21236572
131,2015,6,7,9,0,1,0,0,9.520654297
132,2015,6,7,10,0,1,0,0,7.716912842
133,2015,6,7,11,0,1,0,0,5.924035645
134,2015,6,7,12,0,1,0,0,4.264215088
135,2015,6,7,13,0,1,0,0,2.850549316
136,2015,6,7,14,0,1,0,0,1.779412842
137,2015,6,7,15,0,1,0,0,1.123803711
138,2015,6,7,16,0,1,0,0,0.928216553
139,2015,6,7,17,0,1,0,0,1.184259033
140,2015,6,7,18,0,1,0,0,1.858911133
141,2015,6,7,19,0,1,0,0,2.906152344
142,2015,6,7,20,0,1,0,0,4.254663086
143,2015,6,7,21,0,1,0,0.042388561,5.812493896
144,2015,6,7,22,0,1,0,0.159642077,7.473504639
145,2015,6,7,23,0,1,0,0.264811417,10.13118896
146,2015,6,7,0,0,1,0,0.329940725,11.32531128
147,2015,6,8,1,0,1,0,0.351346855,12.34230957
148,2015,6,8,2,0,1,0,0.326820154,13.11290894
149,2015,6,8,3,0,1,0,0.254905899,13.58458862
150,2015,6,8,4,0,1,0,0.140520235,13.72518311
151,2015,6,8,5,0,1,0,0,13.52514038
152,2015,6,8,6,0,1,0,0,12.99807129
153,2015,6,8,7,0,1,0,0,12.17992554
154,2015,6,8,8,0,1,0,0,11.12639771
155,2015,6,8,9,0,1,0,0,9.909356689
156,2015,6,8,10,0,1,0,0,8.611688232
157,2015,6,8,11,0,1,0,0,7.321832275
158,2015,6,8,12,0,1,0,0,6.127709961
159,2015,6,8,13,0,1,0,0,5.11071167
160,2015,6,8,14,0,1,0,0,4.340112305
161,2015,6,8,15,0,1,0,0,3.868432617
162,2015,6,8,16,0,1,0,0,3.72802124
163,2015,6,8,17,0,1,0,0,3.958093262
164,2015,6,8,18,0,1,0,0,4.564202881
165,2015,6,8,19,0,1,0,0,5.505090332
166,2015,6,8,20,0,1,0,0,6.716638184
167,2015,6,8,21,0,1,0,0.043615164,8.116235352
168,2015,6,8,22,0,1,0,0.165765436,9.608575439
169,2015,6,8,23,0,1,0,0.280831387,13.21312866
170,2015,6,8,0,0,1,0,0.34457937,13.88182983
171,2015,6,9,1,0,1,0,0.362471619,14.45134888
172,2015,6,9,2,0,1,0,0.334087905,14.88289795
173,2015,6,9,3,0,1,0.123536884,0.259085122,15.14702759
174,2015,6,9,4,0,1,0.953259296,0.142040764,15.22576294
175,2015,6,9,5,0,1,0,0,15.11373291
176,2015,6,9,6,0,1,0,0,14.81859741
177,2015,6,9,7,0,1,0,0,14.36040649
178,2015,6,9,8,0,1,0,0,13.77044067
179,2015,6,9,9,0,1,0,0,13.0888916
180,2015,6,9,10,0,1,0,0,12.36220703
181,2015,6,9,11,0,1,0,0,11.63991699
182,2015,6,9,12,0,1,0.0594706,0,10.97121582
183,2015,6,9,13,0,1,0.0297353,0,10.40166626
184,2015,6,9,14,0,1,0,0,9.970147705
185,2015,6,9,15,0,1,0,0,9.706018066
186,2015,6,9,16,0,1,0,0,9.627252197
187,2015,6,9,17,0,1,0,0,9.735284424
188,2015,6,9,18,0,1,0,0,10.01989136
189,2015,6,9,19,0,1,0,0,10.46169434
190,2015,6,9,20,0,1,0,0,11.03060303
191,2015,6,9,21,0,1,0,0.022005923,11.68779907
192,2015,6,9,22,0,1,0,0.082228697,12.3885437
193,2015,6,9,23,0,1,0,0.125692386,12.04241333
194,2015,6,9,0,0,1,0,0.200678638,13.0335022
195,2015,6,10,1,0,1,1.750547788,0.253048463,13.87764893
196,2015,6,10,2,0,1,0,0.258919492,14.51723633
197,2015,6,10,3,0,1,0,0.211424747,14.90871582
198,2015,6,10,4,0,1,0,0.117712567,15.02544556
199,2015,6,10,5,0,1,0,0,14.85939941
200,2015,6,10,6,0,1,0.578298583,0,14.42192993
201,2015,6,10,7,0,1,2.073853044,0,13.74285278
202,2015,6,10,8,0,1,1.188126043,0,12.86843262
203,2015,6,10,9,0,1,2.376252087,0,11.85827026
204,2015,6,10,10,0,1,0,0,10.78121338
205,2015,6,10,11,0,1,0,0,9.710626221
206,2015,6,10,12,0,1,0.392069691,0,8.719506836
207,2015,6,10,13,0,1,0.677368895,0,7.875390625
208,2015,6,10,14,0,1,0,0,7.235803223
209,2015,6,10,15,0,1,0,0,6.844293213
210,2015,6,10,16,0,1,0,0,6.727746582
211,2015,6,10,17,0,1,0,0,6.913781738
212,2015,6,10,18,0,1,0,0,7.403955078
213,2015,6,10,19,0,1,0,0,8.164849854
214,2015,6,10,20,0,1,0,0,9.144616699
215,2015,6,10,21,0,1,0,0.040706189,10.27648315
216,2015,6,10,22,0,1,0,0.15740002,11.48330078
217,2015,6,10,23,0,1,0,0.250759331,12.64693604
218,2015,6,10,0,0,1,0,0.311643875,13.76940308
219,2015,6,11,1,0,1,0,0.331112416,14.72536621
220,2015,6,11,2,0,1,0,0.307103415,15.44973145
221,2015,6,11,3,0,1,0,0.238787354,15.89312134
222,2015,6,11,4,0,1,0,0.131978537,16.02529297
223,2015,6,11,5,0,1,0.85068465,0,15.83724365
224,2015,6,11,6,0,1,0.399928744,0,15.34179077
225,2015,6,11,7,0,1,0.206889206,0,14.57271729
226,2015,6,11,8,0,1,0,0,13.58242188
227,2015,6,11,9,0,1,0,0,12.43837891
228,2015,6,11,10,0,1,0,0,11.21859131
229,2015,6,11,11,0,1,0,0,10.00612793
230,2015,6,11,12,0,1,0,0,8.883660889
231,2015,6,11,13,0,1,0,0,7.927667236
232,2015,6,11,14,0,1,0,0,7.203302002
233,2015,6,11,15,0,1,0,0,6.759942627
234,2015,6,11,16,0,1,0,0,6.627587891
235,2015,6,11,17,0,1,0,0,6.78963623
236,2015,6,11,18,0,1,0,0,7.216546631
237,2015,6,11,19,0,1,0,0,7.879266357
238,2015,6,11,20,0,1,0,0,8.732598877
239,2015,6,11,21,0,1,0,0.039496368,9.718438721
240,2015,6,11,22,0,1,0,0.154565569,10.76952515
241,2015,6,11,23,0,1,0,0.12306073,12.82097778
242,2015,6,11,0,0,1,0,0.151186468,13.45388184
243,2015,6,12,1,0,1,0,0.159131261,13.9928833
244,2015,6,12,2,0,1,0,0.146489736,14.40130005
245,2015,6,12,3,0,1,0,0.113254137,14.65130005
246,2015,6,12,4,0,1,0,0.061759842,14.72582397
247,2015,6,12,5,0,1,0,0,14.61977539
248,2015,6,12,6,0,1,0.143907659,0,14.340448
249,2015,6,12,7,0,1,0.071953829,0,13.90682373
250,2015,6,12,8,0,1,1.628168859,0,13.3484436
251,2015,6,12,9,0,1,1.18652801,0,12.70342407
252,2015,6,12,10,0,1,0,0,12.01564941
253,2015,6,12,11,0,1,0,0,11.33202515
254,2015,6,12,12,0,1,0.326725305,0,10.69915161
255,2015,6,12,13,0,1,0.163362653,0,10.16015015
256,2015,6,12,14,0,1,0,0,9.751733398
257,2015,6,12,15,0,1,0.17924032,0,9.501733398
258,2015,6,12,16,0,1,0.08962016,0,9.427270508
259,2015,6,12,17,0,1,0,0,9.54128418
260,2015,6,12,18,0,1,0,0,9.841729736
261,2015,6,12,19,0,1,0,0,10.30806885
262,2015,6,12,20,0,1,0,0,10.90859375
263,2015,6,12,21,0,1,0,0.022686785,11.60231934
264,2015,6,12,22,0,1,0,0.088573332,12.34197388
265,2015,6,12,23,0,1,0,0.142449324,13.79625854
266,2015,6,12,0,0,1,0,0.174181012,14.23809204
267,2015,6,13,1,0,1,0,0.182636213,14.61437378
268,2015,6,13,2,0,1,0,0.167588674,14.89949951
269,2015,6,13,3,0,1,0,0.129258595,15.07402954
270,2015,6,13,4,0,1,0,0.067955196,15.12603149
271,2015,6,13,5,0,1,0,0,15.05202637
272,2015,6,13,6,0,1,0,0,14.85701904
273,2015,6,13,7,0,1,0,0,14.55428467
274,2015,6,13,8,0,1,0,0,14.16448364
275,2015,6,13,9,0,1,0,0,13.71416626
276,2015,6,13,10,0,1,0,0,13.2340332
277,2015,6,13,11,0,1,0,0,12.75679932
278,2015,6,13,12,0,1,0,0,12.31496582
279,2015,6,13,13,0,1,0,0,11.93868408
280,2015,6,13,14,0,1,0,0,11.65355835
281,2015,6,13,15,0,1,0,0,11.47902832
282,2015,6,13,16,0,1,0,0,11.42693481
283,2015,6,13,17,0,1,0,0,11.49096069
284,2015,6,13,18,0,1,0,0,11.65963135
285,2015,6,13,19,0,1,0,0,11.92144165
286,2015,6,13,20,0,1,0,0,12.25856934
287,2015,6,13,21,0,1,0,0.007314505,12.64800415
288,2015,6,13,22,0,1,0,0.028508648,13.06328735
289,2015,6,13,23,0,1,0,0.049929185,12.7210022
290,2015,6,13,0,0,1,0,0.088229855,13.35387573
291,2015,6,14,1,0,1,0,0.119603981,13.89290771
292,2015,6,14,2,0,1,0,0.129565829,14.30132446
293,2015,6,14,3,0,1,0,0.109398425,14.55132446
294,2015,6,14,4,0,1,0,0.060865077,14.62584839
295,2015,6,14,5,0,1,0,0,14.5197998
296,2015,6,14,6,0,1,0,0,14.24047241
297,2015,6,14,7,0,1,0,0,13.80684814
298,2015,6,14,8,0,1,0,0,13.24846802
299,2015,6,14,9,0,1,0,0,12.60341797
300,2015,6,14,10,0,1,0,0,11.91567383
301,2015,6,14,11,0,1,0,0,11.23204956
302,2015,6,14,12,0,1,0,0,10.59917603
303,2015,6,14,13,0,1,0,0,10.06014404
304,2015,6,14,14,0,1,0,0,9.651727295
305,2015,6,14,15,0,1,0,0,9.401727295
306,2015,6,14,16,0,1,0,0,9.327355957
307,2015,6,14,17,0,1,0,0,9.453363037
308,2015,6,14,18,0,1,0,0,9.785424805
309,2015,6,14,19,0,1,0,0,10.3008667
310,2015,6,14,20,0,1,0,0,10.96459351
311,2015,6,14,21,0,1,0,0.026447395,11.73134766
312,2015,6,14,22,0,1,0,0.113114715,12.54888306
313,2015,6,14,23,0,1,0,0.218931353,11.01610718
314,2015,6,14,0,0,1,0,0.310970936,12.58028564
315,2015,6,15,1,0,1,0,0.350189599,13.91246948
316,2015,6,15,2,0,1,0,0.332313153,14.92189941
317,2015,6,15,3,0,1,0,0.260157365,15.5397583
318,2015,6,15,4,0,1,0,0.141652068,15.72393188
319,2015,6,15,5,0,1,0,0,15.46187744
320,2015,6,15,6,0,1,0,0,14.77147827
321,2015,6,15,7,0,1,0,0,13.69976196
322,2015,6,15,8,0,1,0,0,12.31975708
323,2015,6,15,9,0,1,0,0,10.72548828
324,2015,6,15,10,0,1,0,0,9.02565918
325,2015,6,15,11,0,1,0,0,7.336083984
326,2015,6,15,12,0,1,0,0,5.771905518
327,2015,6,15,13,0,1,0,0,4.43972168
328,2015,6,15,14,0,1,0,0,3.430291748
329,2015,6,15,15,0,1,0,0,2.812432861
330,2015,6,15,16,0,1,0,0,2.628167725
331,2015,6,15,17,0,1,0,0,2.8762146
332,2015,6,15,18,0,1,0,0,3.529779053
333,2015,6,15,19,0,1,0,0,4.54430542
334,2015,6,15,20,0,1,0,0,5.850671387
335,2015,6,15,21,0,1,0,0.037915775,7.35982666
336,2015,6,15,22,0,1,0,0.158959068,8.968927002
337,2015,6,15,23,0,1,0,0.249273347,9.166131592
338,2015,6,15,0,0,1,0,0.318631617,11.11254272
339,2015,6,16,1,0,1,0,0.349249603,12.77028809
340,2015,6,16,2,0,1,0,0.328721944,14.02636108
341,2015,6,16,3,0,1,0,0.256805361,14.79519043
342,2015,6,16,4,0,1,0,0.139380412,15.02437744
343,2015,6,16,5,0,1,0,0,14.69829712
344,2015,6,16,6,0,1,0,0,13.83919678
345,2015,6,16,7,0,1,0,0,12.50557861
346,2015,6,16,8,0,1,0,0,10.78835449
347,2015,6,16,9,0,1,0,0,8.804528809
348,2015,6,16,10,0,1,0,0,6.689355469
349,2015,6,16,11,0,1,0,0,4.586907959
350,2015,6,16,12,0,1,0,0,2.640496826
351,2015,6,16,13,0,1,0,0,0.982751465
352,2015,6,16,14,0,1,0,0,-0.273321533
353,2015,6,16,15,0,1,0,0,-1.042150879
354,2015,6,16,16,0,1,0,0,-1.271643066
355,2015,6,16,17,0,1,0,0,-0.993597412
356,2015,6,16,18,0,1,0,0,-0.260961914
357,2015,6,16,19,0,1,0,0,0.876275635
358,2015,6,16,20,0,1,0,0,2.340661621
359,2015,6,16,21,0,1,0,0.034218658,4.032373047
360,2015,6,16,22,0,1,0,0.145653248,5.83614502
361,2015,6,16,23,0,1,0,0.248759374,8.851434326
362,2015,6,16,0,0,1,0,0.312379852,10.10524902
363,2015,6,17,1,0,1,0,0.334550044,11.17312012
364,2015,6,17,2,0,1,0,0.311099109,11.98226318
365,2015,6,17,3,0,1,0,0.241208734,12.47750244
366,2015,6,17,4,0,1,0,0.129860215,12.62514648
367,2015,6,17,5,0,1,0,0,12.41509399
368,2015,6,17,6,0,1,0,0,11.86168823
369,2015,6,17,7,0,1,0,0,11.00261841
370,2015,6,17,8,0,1,0,0,9.896417236
371,2015,6,17,9,0,1,0,0,8.618493652
372,2015,6,17,10,0,1,0,0,7.255944824
373,2015,6,17,11,0,1,0,0,5.901635742
374,2015,6,17,12,0,1,0,0,4.647790527
375,2015,6,17,13,0,1,0,0,3.579949951
376,2015,6,17,14,0,1,0,0,2.770806885
377,2015,6,17,15,0,1,0,0,2.275567627
378,2015,6,17,16,0,1,0,0,2.127984619
379,2015,6,17,17,0,1,0,0,2.346032715
380,2015,6,17,18,0,1,0,0,2.920526123
381,2015,6,17,19,0,1,0,0,3.812310791
382,2015,6,17,20,0,1,0,0,4.960656738
383,2015,6,17,21,0,1,0,0.034885528,6.287255859
384,2015,6,17,22,0,1,0,0.148097111,7.70168457
385,2015,6,17,23,0,1,0,0.253932609,11.01314697
386,2015,6,17,0,0,1,0,0.313423923,11.68184814
387,2015,6,18,1,0,1,0,0.331115414,12.25136719
388,2015,6,18,2,0,1,0,0.304795394,12.68291626
389,2015,6,18,3,0,1,0,0.234854859,12.9470459
390,2015,6,18,4,0,1,0,0.125376566,13.02578125
391,2015,6,18,5,0,1,0,0,12.91375122
392,2015,6,18,6,0,1,0,0,12.61861572
393,2015,6,18,7,0,1,0,0,12.1604248
394,2015,6,18,8,0,1,0,0,11.57045898
395,2015,6,18,9,0,1,0,0,10.88890991
396,2015,6,18,10,0,1,0,0,10.16222534
397,2015,6,18,11,0,1,0,0,9.439904785
398,2015,6,18,12,0,1,0,0,8.771203613
399,2015,6,18,13,0,1,0,0,8.20168457
400,2015,6,18,14,0,1,0,0,7.770135498
401,2015,6,18,15,0,1,0,0,7.506005859
402,2015,6,18,16,0,1,0,0,7.427270508
403,2015,6,18,17,0,1,0,0,7.54128418
404,2015,6,18,18,0,1,0,0,7.841729736
405,2015,6,18,19,0,1,0,0,8.308068848
406,2015,6,18,20,0,1,0,0,8.90859375
407,2015,6,18,21,0,1,0,0.019696334,9.602319336
408,2015,6,18,22,0,1,0,0.082131803,10.34197388
409,2015,6,18,23,0,1,0.476846384,0.136189934,12.58724365
410,2015,6,18,0,0,1,0.695090683,0.165915975,12.76635132
411,2015,6,19,1,0,1,0.75645867,0.17344793,12.91890869
412,2015,6,19,2,0,1,0.361242448,0.158376832,13.03447876
413,2015,6,19,3,0,1,0,0.121413868,13.10524902
414,2015,6,19,4,0,1,0,0.062917978,13.12633667
415,2015,6,19,5,0,1,0,0,13.09633789
416,2015,6,19,6,0,1,0,0,13.01726685
417,2015,6,19,7,0,1,0,0,12.89455566
418,2015,6,19,8,0,1,0,0,12.73650513
419,2015,6,19,9,0,1,0.238399458,0,12.55394897
420,2015,6,19,10,0,1,0.119199729,0,12.35930786
421,2015,6,19,11,0,1,1.046782709,0,12.16582642
422,2015,6,19,12,0,1,0.736267655,0,11.98671875
423,2015,6,19,13,0,1,0.368989917,0,11.83416138
424,2015,6,19,14,0,1,0,0,11.71856079
425,2015,6,19,15,0,1,0.428261061,0,11.64782104
426,2015,6,19,16,0,1,0.505304779,0,11.62713013
427,2015,6,19,17,0,1,0,0,11.71917114
428,2015,6,19,18,0,1,0,0,11.96160278
429,2015,6,19,19,0,1,0,0,12.33797607
430,2015,6,19,20,0,1,0,0,12.8225647
431,2015,6,19,21,0,1,0,0.014922088,13.38240967
432,2015,6,19,22,0,1,0,0.061115192,13.9793335
433,2015,6,19,23,0,1,0,0.095494775,14.03338013
434,2015,6,19,0,0,1,0,0.119616401,14.76177368
435,2015,6,20,1,0,1,0,0.159775489,15.38213501
436,2015,6,20,2,0,1,0,0.170572021,15.85222778
437,2015,6,20,3,0,1,0,0.142481382,16.13994751
438,2015,6,20,4,0,1,0,0.07860794,16.2257019
439,2015,6,20,5,0,1,0,0,16.10366211
440,2015,6,20,6,0,1,0,0,15.78215942
441,2015,6,20,7,0,1,0,0,15.28307495
442,2015,6,20,8,0,1,0,0,14.64043579
443,2015,6,20,9,0,1,0,0,13.89803467
444,2015,6,20,10,0,1,0,0,13.10646973
445,2015,6,20,11,0,1,0.453859306,0,12.31966553
446,2015,6,20,12,0,1,2.533171559,0,11.59127197
447,2015,6,20,13,0,1,1.238559955,0,10.97088013
448,2015,6,20,14,0,1,7.661690935,0,10.50081787
449,2015,6,20,15,0,1,2.763908356,0,10.21309814
450,2015,6,20,16,0,1,3.810509341,0,10.12737427
451,2015,6,20,17,0,1,0,0,10.25338135
452,2015,6,20,18,0,1,0,0,10.58544312
453,2015,6,20,19,0,1,0,0,11.10088501
454,2015,6,20,20,0,1,0,0,11.76461182
455,2015,6,20,21,0,1,0,0.024994204,12.53133545
456,2015,6,20,22,0,1,0,0.10394751,13.34887085
457,2015,6,20,23,0,1,0,0.200798808,12.18404541
458,2015,6,20,0,0,1,0,0.296291168,13.59310303
459,2015,6,21,1,0,1,0.29933601,0.342297106,14.79317627
460,2015,6,21,2,0,1,0.314953853,0.328590046,15.70247803
461,2015,6,21,3,0,1,0.629907707,0.258112559,16.25905762
462,2015,6,21,4,0,1,0,0.139912794,16.42495117
463,2015,6,21,5,0,1,0,0,16.18889771
464,2015,6,21,6,0,1,0,0,15.56697998
465,2015,6,21,7,0,1,0,0,14.60152588
466,2015,6,21,8,0,1,0.504805474,0,13.35839233
467,2015,6,21,9,0,1,0,0,11.92226563
468,2015,6,21,10,0,1,0,0,10.39101563
469,2015,6,21,11,0,1,0,0,8.869012451
470,2015,6,21,12,0,1,0,0,7.459954834
471,2015,6,21,13,0,1,0,0,6.259881592
472,2015,6,21,14,0,1,0,0,5.350579834
473,2015,6,21,15,0,1,0,0,4.794000244
474,2015,6,21,16,0,1,0,0,4.627770996
475,2015,6,21,17,0,1,0,0,4.817834473
476,2015,6,21,18,0,1,0,0,5.318536377
477,2015,6,21,19,0,1,0,0,6.095788574
478,2015,6,21,20,0,1,0,0,7.096643066
479,2015,6,21,21,0,1,0,0.036803456,8.252832031
480,2015,6,21,22,0,1,0,0.157977134,9.485620117
481,2015,6,21,23,0,1,0,0.243230315,8.194238281
482,2015,6,21,0,0,1,0,0.312052609,10.16454468
483,2015,6,22,1,0,1,0,0.340069091,11.84261475
484,2015,6,22,2,0,1,0,0.319697108,13.11409912
485,2015,6,22,3,0,1,0,0.249357632,13.8923584
486,2015,6,22,4,0,1,0,0.13439855,14.12435303
487,2015,6,22,5,0,1,0,0,13.7942749
488,2015,6,22,6,0,1,0,0,12.92461548
489,2015,6,22,7,0,1,0,0,11.57463989
490,2015,6,22,8,0,1,0,0,9.836358643
491,2015,6,22,9,0,1,0,0,7.828210449
492,2015,6,22,10,0,1,0,0,5.68706665
493,2015,6,22,11,0,1,0,0,3.558831787
494,2015,6,22,12,0,1,0,0,1.588525391
495,2015,6,22,13,0,1,0,0,-0.089544678
496,2015,6,22,14,0,1,0,0,-1.361029053
497,2015,6,22,15,0,1,0,0,-2.13928833
498,2015,6,22,16,0,1,0,0,-2.371618652
499,2015,6,22,17,0,1,0,0,-2.089544678
500,2015,6,22,18,0,1,0,0,-1.346380615
501,2015,6,22,19,0,1,0,0,-0.192755127
502,2015,6,22,20,0,1,0,0,1.292687988
503,2015,6,22,21,0,1,0,0.031995409,3.008721924
504,2015,6,22,22,0,1,0,0.13983142,4.838433838
505,2015,6,22,23,0,1,0,0.233818486,6.944726563
506,2015,6,22,0,0,1,0,0.297422084,8.532891846
507,2015,6,23,1,0,1,0,0.322126318,9.885522461
508,2015,6,23,2,0,1,0,0.301416934,10.9104248
509,2015,6,23,3,0,1,0,0.234295992,11.53774414
510,2015,6,23,4,0,1,0,0.125681108,11.72475586
511,2015,6,23,5,0,1,0,0,11.45870361
512,2015,6,23,6,0,1,0,0,10.75768433
513,2015,6,23,7,0,1,0,0,9.669549561
514,2015,6,23,8,0,1,0,0,8.268365479
515,2015,6,23,9,0,1,0,0,6.649682617
516,2015,6,23,10,0,1,0,0,4.923791504
