Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max
1.0,0.4762067044010785,0.17473241832841488,0.04214945569336395,13528.52112742231,2.65569419917162,0.9241297103364999,0.7675,10.0,0.0,0.4400767637984679,0.0,0.457,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
2.0,0.49219565350175937,0.1985249849381723,0.06691538601944248,9514.934039333446,3.1153008556969617,0.9190632243452714,0.7675,10.0,0.0,0.45235892431605496,0.0,0.5308,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
3.0,0.49219565350175937,0.1985249849381723,0.06691538601944248,9514.934039333446,3.1153008556969617,0.9190632243452714,0.7675,10.0,0.0,0.45235892431605496,0.0,0.481,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
4.0,0.4769322804617757,0.19985536121983102,0.030570082399416484,9262.988620199038,3.3557660883055256,0.87906860568788,0.7675,10.0,0.0,0.41925619479307413,0.0,0.481,0.0,5.5e-5,94.87735836,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
5.0,0.4769322804617757,0.19985536121983102,0.030570082399416484,9262.988620199038,3.3557660883055256,0.87906860568788,0.7675,10.0,0.0,0.41925619479307413,0.0,0.519,0.0,5.5e-5,94.87735836,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
