Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max
1.0,0.573157517,0.057808827,0.044967823,27526.92837,1.964391098,0.972220982,0.7675,10.0,0.0,0.5572357640184216,0.0,0.464774546,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
2.0,0.562546689,0.086388021,0.009346288,42457.84472,2.127962672,0.963894091,0.7675,10.0,0.0,0.5422354294387147,0.0,0.446185924,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
3.0,0.593141033,0.162008486,0.061277758,201784.5968,2.553903405,0.750723169,0.7675,10.0,0.0,0.4452847159576936,0.0,0.52154857,0.0,5.5e-5,7.389056099,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
4.0,0.502777595,0.192096974,0.024351819,150219.0145,2.880396667,0.977828154,0.7675,10.0,0.0,0.4916300875914096,0.0,0.472132445,0.0,5.5e-5,7.389056099,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
5.0,0.502777595,0.192096974,0.024351819,150219.0145,2.880396667,0.977828154,0.7675,10.0,0.0,0.4916300875914096,0.0,0.47501296,0.0,5.5e-5,7.389056099,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,7.2e9,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
