Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.01778240801799079,0.01778240801799079,249.0,0.6687088798644822,0.17979039919894113,3552.0,273.335069142774,88.45151585284748,316.0446664676925,0.0,2972.526
2.0,0.01778240801799079,0.01778240801799079,249.0,0.6687088798644822,0.17979039919894113,3552.0,273.335069142774,88.45151585284748,316.0446664676925,0.0,5957.975
3.0,0.012846987479084646,0.012846987479084646,247.0,0.5886451329794227,0.15825657183588238,3561.0,284.65217211330634,64.23441547924497,347.8488698809308,1.0,8882.559
4.0,0.012321242441981961,0.012321242441981961,248.0,0.5815580679437744,0.15635737770867986,3545.0,281.4750121623666,68.58534125044909,344.0288029341169,1.0,11830.212
5.0,0.012321242441981961,0.012321242441981961,248.0,0.5815580679437744,0.15635737770867986,3545.0,281.4750121623666,68.58534125044909,344.0288029341169,1.0,16832.43
6.0,0.012321242441981961,0.012321242441981961,248.0,0.5815580679437744,0.15635737770867986,3545.0,281.4750121623666,68.58534125044909,344.0288029341169,1.0,22392.757
7.0,0.011635063736637695,0.011635063736637695,248.0,0.5480833718740996,0.14735219588509257,3548.0,274.78899967213704,71.23435017878498,343.64033568039275,1.0,25725.54
8.0,0.011635063736637695,0.011635063736637695,248.0,0.5480833718740996,0.14735219588509257,3548.0,274.78899967213704,71.23435017878498,343.64033568039275,1.0,28452.025
9.0,0.011635063736637695,0.011635063736637695,248.0,0.5480833718740996,0.14735219588509257,3548.0,274.78899967213704,71.23435017878498,343.64033568039275,1.0,31103.221
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
