Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,4.43461990356,0.0
1972,1,2,9,0,0,3.93466544151,20.7999992371
1972,1,3,9,0,0,3.68563199043,0.0
1972,1,4,9,0,0,4.25767564774,12.1999998093
1972,1,5,9,0,0,3.42353653908,5.5
1972,1,6,9,0,0,3.00653767586,4.09999990463
1972,1,7,9,0,0,3.28880381584,2.79999995232
1972,1,8,9,0,0,2.87897825241,0.0
1972,1,9,9,0,0,3.22376298904,0.0
1972,1,10,9,0,0,3.86709856987,0.0
1972,1,11,9,0,0,4.56598949432,0.0
1972,1,12,9,0,0,5.5878443718,0.0
1972,1,13,9,0,0,3.82927751541,4.30000019073
1972,1,14,9,0,0,5.14551925659,6.59999990463
1972,1,15,9,0,0,4.11259317398,0.0
1972,1,16,9,0,0,4.07518815994,0.0
1972,1,17,9,0,0,3.32118630409,0.0
1972,1,18,9,0,0,4.48499727249,0.0
1972,1,19,9,0,0,3.35766768456,5.80000019073
1972,1,20,9,0,0,4.20030498505,0.0
1972,1,21,9,0,0,4.16011714935,0.0
1972,1,22,9,0,0,3.52683448792,0.0
1972,1,23,9,0,0,4.93778181076,0.0
1972,1,24,9,0,0,4.39168071747,4.40000009537
1972,1,25,9,0,0,4.29881572723,0.0
1972,1,26,9,0,0,5.56252908707,0.0
1972,1,27,9,0,0,4.73712015152,0.0
1972,1,28,9,0,0,1.85137951374,11.5
1972,1,29,9,0,0,4.19324398041,9.5
1972,1,30,9,0,0,3.05173206329,2.5
1972,1,31,9,0,0,3.90664601326,7.30000019073
1972,2,1,9,0,0,3.01796412468,0.0
1972,2,2,9,0,0,4.15899276733,0.0
1972,2,3,9,0,0,3.6055521965,0.0
1972,2,4,9,0,0,3.96511816978,0.0
1972,2,5,9,0,0,3.85867595673,0.0
1972,2,6,9,0,0,3.34030294418,0.0
1972,2,7,9,0,0,3.86031484604,0.0
1972,2,8,9,0,0,1.99751091003,6.69999980927
1972,2,9,9,0,0,3.25761294365,0.0
1972,2,10,9,0,0,4.913854599,1.10000002384
1972,2,11,9,0,0,1.80598986149,0.0
1972,2,12,9,0,0,3.4272146225,0.0
1972,2,13,9,0,0,4.65739583969,0.0
1972,2,14,9,0,0,4.57715940475,0.0
1972,2,15,9,0,0,4.47499704361,0.0
1972,2,16,9,0,0,1.94285047054,0.0
1972,2,17,9,0,0,3.52498197556,0.0
1972,2,18,9,0,0,2.06921648979,0.0
1972,2,19,9,0,0,3.15412783623,0.0
1972,2,20,9,0,0,2.45501160622,2.0
1972,2,21,9,0,0,3.25158143044,0.0
1972,2,22,9,0,0,3.17821311951,0.0
1972,2,23,9,0,0,2.49574899673,9.5
1972,2,24,9,0,0,3.71864628792,0.0
1972,2,25,9,0,0,5.53967809677,0.0
1972,2,26,9,0,0,4.06115818024,0.0
1972,2,27,9,0,0,3.83977556229,0.0
1972,2,28,9,0,0,3.24551701546,0.0
1972,2,29,9,0,0,4.68514442444,0.0
1972,3,1,9,0,0,5.43288850784,0.0
1972,3,2,9,0,0,2.12020134926,0.0
1972,3,3,9,0,0,1.50834953785,0.0
1972,3,4,9,0,0,2.45212817192,11.3999996185
1972,3,5,9,0,0,1.89615809917,1.39999997616
1972,3,6,9,0,0,3.97977876663,0.0
1972,3,7,9,0,0,2.80244588852,0.0
1972,3,8,9,0,0,2.76201176643,0.0
1972,3,9,9,0,0,3.73845601082,0.0
1972,3,10,9,0,0,0.890832960606,15.3000001907
1972,3,11,9,0,0,1.71271395683,2.20000004768
1972,3,12,9,0,0,4.44476270676,6.90000009537
1972,3,13,9,0,0,2.8054857254,3.70000004768
1972,3,14,9,0,0,4.88550567627,7.90000009537
1972,3,15,9,0,0,2.23549866676,0.0
1972,3,16,9,0,0,4.24815368652,11.0
1972,3,17,9,0,0,2.38058161736,9.60000038147
1972,3,18,9,0,0,2.18422412872,0.0
1972,3,19,9,0,0,3.13009572029,0.0
1972,3,20,9,0,0,3.20928072929,0.0
