Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,4.96786737442,4.09999990463
1972,1,2,9,0,0,2.35460615158,11.3999996185
1972,1,3,9,0,0,5.00555419922,0.0
1972,1,4,9,0,0,6.38462162018,0.0
1972,1,5,9,0,0,5.39101696014,0.0
1972,1,6,9,0,0,4.34501743317,13.6000003815
1972,1,7,9,0,0,2.25182700157,3.0
1972,1,8,9,0,0,4.53297519684,0.0
1972,1,9,9,0,0,4.33822870255,0.0
1972,1,10,9,0,0,6.02451229095,0.0
1972,1,11,9,0,0,4.19352197647,0.0
1972,1,12,9,0,0,6.99974632263,0.0
1972,1,13,9,0,0,3.23245429993,5.59999990463
1972,1,14,9,0,0,2.50298476219,0.0
1972,1,15,9,0,0,5.8304271698,0.0
1972,1,16,9,0,0,5.67588376999,0.0
1972,1,17,9,0,0,5.15973043442,0.0
1972,1,18,9,0,0,3.92853784561,0.0
1972,1,19,9,0,0,4.73578500748,0.0
1972,1,20,9,0,0,2.59210348129,0.0
1972,1,21,9,0,0,5.64282226562,0.0
1972,1,22,9,0,0,4.24611377716,0.0
1972,1,23,9,0,0,3.50862288475,0.0
1972,1,24,9,0,0,5.00626373291,0.0
1972,1,25,9,0,0,4.12783193588,0.0
1972,1,26,9,0,0,5.58767795563,0.0
1972,1,27,9,0,0,6.3477473259,0.0
1972,1,28,9,0,0,4.47266578674,22.7000007629
1972,1,29,9,0,0,1.9245595932,26.2999992371
1972,1,30,9,0,0,6.61202001572,0.0
1972,1,31,9,0,0,4.43945646286,3.20000004768
1972,2,1,9,0,0,2.99157547951,3.59999990463
1972,2,2,9,0,0,3.49319815636,0.0
1972,2,3,9,0,0,5.49817228317,0.0
1972,2,4,9,0,0,5.25799655914,0.0
1972,2,5,9,0,0,3.39575815201,0.0
1972,2,6,9,0,0,4.76999855042,0.0
1972,2,7,9,0,0,4.33492040634,0.0
1972,2,8,9,0,0,4.70225667953,7.40000009537
1972,2,9,9,0,0,2.56509160995,7.09999990463
1972,2,10,9,0,0,3.27524471283,0.0
1972,2,11,9,0,0,3.8379752636,0.0
1972,2,12,9,0,0,4.3939371109,0.0
1972,2,13,9,0,0,4.74652719498,0.0
1972,2,14,9,0,0,4.89133262634,0.0
1972,2,15,9,0,0,4.91490650177,0.0
1972,2,16,9,0,0,4.78268671036,0.0
1972,2,17,9,0,0,4.84327507019,0.0
1972,2,18,9,0,0,4.11734294891,0.0
1972,2,19,9,0,0,4.4664607048,0.0
1972,2,20,9,0,0,3.05418300629,3.29999995232
1972,2,21,9,0,0,1.36796629429,8.5
1972,2,22,9,0,0,1.92742061615,0.0
1972,2,23,9,0,0,4.0690202713,30.2000007629
1972,2,24,9,0,0,1.80128848553,11.3999996185
1972,2,25,9,0,0,5.36081886292,0.0
1972,2,26,9,0,0,4.60910177231,0.0
1972,2,27,9,0,0,3.54280734062,0.0
1972,2,28,9,0,0,4.46346569061,0.0
1972,2,29,9,0,0,3.33707594872,0.0
1972,3,1,9,0,0,2.4528157711,0.0
1972,3,2,9,0,0,4.24934673309,0.0
1972,3,3,9,0,0,3.96561670303,0.0
1972,3,4,9,0,0,3.01739525795,9.0
1972,3,5,9,0,0,2.71947836876,0.0
1972,3,6,9,0,0,4.20943212509,0.0
1972,3,7,9,0,0,3.01139879227,0.0
1972,3,8,9,0,0,1.96803319454,2.79999995232
1972,3,9,9,0,0,1.89768862724,32.5
1972,3,10,9,0,0,0.81439769268,46.9000015259
1972,3,11,9,0,0,1.70826601982,0.0
1972,3,12,9,0,0,4.05097293854,0.0
1972,3,13,9,0,0,3.76983571053,0.0
1972,3,14,9,0,0,4.82289981842,0.0
1972,3,15,9,0,0,4.49929094315,0.0
1972,3,16,9,0,0,4.06025981903,0.0
1972,3,17,9,0,0,3.41259169579,0.0
1972,3,18,9,0,0,4.14431810379,0.0
1972,3,19,9,0,0,4.03781652451,0.0
1972,3,20,9,0,0,3.65777349472,0.0
1972,3,21,9,0,0,3.78650593758,0.0
1972,3,22,9,0,0,3.29440236092,0.0
1972,3,23,9,0,0,2.78188753128,0.0
1972,3,24,9,0,0,2.71481990814,6.30000019073
1972,3,25,9,0,0,1.18162631989,7.59999990463
1972,3,26,9,0,0,2.19009447098,5.19999980927
1972,3,27,9,0,0,1.12793433666,2.70000004768
1972,3,28,9,0,0,1.77963876724,0.0
1972,3,29,9,0,0,3.36057186127,2.70000004768
1972,3,30,9,0,0,2.34094142914,0.0
1972,3,31,9,0,0,2.09321784973,0.0
1972,4,1,9,0,0,2.77650523186,0.0
1972,4,2,9,0,0,3.02108836174,0.0
1972,4,3,9,0,0,2.92274975777,0.0
1972,4,4,9,0,0,2.79987764359,0.0
1972,4,5,9,0,0,2.2907269001,0.0
1972,4,6,9,0,0,1.74650752544,7.69999980927
1972,4,7,9,0,0,2.10066461563,9.5
1972,4,8,9,0,0,0.75080704689,6.0
1972,4,9,9,0,0,3.33238434792,0.0
1972,4,10,9,0,0,2.95415878296,0.0
1972,4,11,9,0,0,2.82649874687,0.0
1972,4,12,9,0,0,1.10363411903,2.70000004768
1972,4,13,9,0,0,1.90093755722,0.0
1972,4,14,9,0,0,1.71794354916,0.0
1972,4,15,9,0,0,1.45518767834,3.79999995232
1972,4,16,9,0,0,1.82739567757,0.0
1972,4,17,9,0,0,1.48886656761,17.2000007629
1972,4,18,9,0,0,2.7946870327,0.0
1972,4,19,9,0,0,3.61073875427,0.0
1972,4,20,9,0,0,2.61406540871,0.0
1972,4,21,9,0,0,2.49387693405,0.0
1972,4,22,9,0,0,2.88030338287,0.0
1972,4,23,9,0,0,2.4604139328,15.6000003815
1972,4,24,9,0,0,1.80516862869,18.5
1972,4,25,9,0,0,1.69944810867,3.79999995232
