Zroot,ΔRdf_Top,Zroot_Top,Lai,Lai_Min,Lai_Max,CropCoeficient,CropCoeficient_Min,CropCoeficient_Max,ExtinctCoefRadiation,Ψfeddes1,Ψfeddes2,Ψfeddes3,Ψfeddes4,RootWaterUptakeComp,Zevapo,Sint_Lai,Sint_Sat
800.0,0.897509579,300.0,3.0,0.646115118637749,3.0242510622250616,0.86572077,0.7845308058964959,0.8528277010463494,0.5,100.0,250.0,5000.0,80000.0,0.5,300.0,1.6,1.7036975528838876
