-999.0,6.25,18.75,31.25,43.75,62.5,87.5,112.5,137.5,162.5,187.5,212.5,237.5,262.5,287.5,325.0,375.0,425.0,475.0,525.0,575.0,625.0,675.0,725.0,775.0,825.0,875.0,925.0,975.0,1025.0,1075.0,1125.0,1175.0,1200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932.11505176453,6.3693486230726645e-6,6.051908027831887e-6,9.055436742833414e-6,1.1826507149868358e-5,1.4372305546865104e-5,1.933097378547166e-5,2.3418419155302997e-5,2.6678999229864278e-5,2.914636194789056e-5,3.084389045439174e-5,3.1784999672522116e-5,3.1973292556390125e-5,3.140258167469246e-5,-9.576218554578665e-6,-9.153614811838211e-5,-0.000262614107083104,-0.0004528264237338396,-0.0006717940416344001,-0.0009296578919173743,-0.000981279240236647,-0.0006919164862280177,-0.0005021107896591108,-0.00037763161130235874,-0.0002997126829001321,-0.0002577759006390943,-0.0002034813924651529,-0.00013095941804816988,-7.586490723741035e-5,-3.323949013692594e-5,5.719711046715183e-7,2.8373522101211576e-5,5.242530808028178e-5,7.467013888237995e-5
5839.109210428705,6.369348623072665e-6,-4.03021563850241e-6,-1.0871545353794897e-5,-1.773980688068062e-5,-2.467056313513319e-5,-3.8303210548902724e-5,-5.264269571232815e-5,-6.795036240571893e-5,-8.448622887235755e-5,-0.00010251260734224446,-0.00012229744532117647,-0.00014411741199184646,-0.00016826074238673959,-0.00019503037918422182,-0.00022419577430871267,-0.0002870909750862854,-0.00035031602910062825,-0.0004070196436580297,-0.00044931016600332547,-0.0004679543328307739,-0.00045217571680029336,-0.0004065391444464084,-0.0003533216561464315,-0.00030079570105347284,-0.0002509489611849139,-0.00020222942950289698,-0.0001547883218816875,-0.00011038769611865907,-6.949561629769872e-5,-3.1888544638472665e-5,3.032401286205486e-6,3.6070830165937524e-5,6.814007684979674e-5
8768.08507961045,6.3693486230726645e-6,-6.0614710916388845e-6,-1.4890228968864639e-5,-2.3690189389664245e-5,-3.246904706733383e-5,-4.94633549841889e-5,-6.650132627221734e-5,-8.36203594936993e-5,-0.00010084445220225965,-0.00011818126120205139,-0.00013561906095599147,-0.0001531235555006816,-0.00017063450976595904,-0.0001880621772718294,-0.00020528348938081615,-0.0002383805077949802,-0.0002686179283632446,-0.00029447092201656777,-0.0003146458418540112,-0.0003283725931826965,-0.00033046842216255426,-0.00031542518169838446,-0.00028978717853250373,-0.00025809826826794763,-0.00022314993795640527,-0.00018646204841776446,-0.00014924781784714794,-0.00011227070716685373,-7.596846357659858e-5,-4.050669129077921e-5,-5.844101743258248e-6,2.8207185360849092e-5,6.192731047704436e-5
11926.950160526014,6.369348623072667e-6,-5.157594374107506e-6,-1.3049472004556617e-5,-2.089270871850831e-5,-2.8685797956054654e-5,-4.359215999162167e-5,-5.832233530757248e-5,-7.285298201655031e-5,-8.715705341582575e-5,-0.00010120343758670396,-0.0001149567613441792,-0.00012837738918629923,-0.00014142164810415492,-0.00015404230950769718,-0.0001661893672962403,-0.0001886429111796541,-0.00020862589996598836,-0.00022575925245242324,-0.00023975899269581096,-0.000250471832522661,-0.00025422995277910585,-0.0002476627604128932,-0.0002331060037964456,-0.00021269793072606574,-0.00018816204172579455,-0.0001606940775814697,-0.00013139520766054322,-0.0001009635061689749,-6.988341328699742e-5,-3.847131753130114e-5,-6.915749151198512e-6,2.468667466781686e-5,5.629455563002308e-5
15387.830891033205,6.369348623072667e-6,-3.699068534978186e-6,-1.0108565864367784e-5,-1.646614627144983e-5,-2.276955781964412e-5,-3.468009417751385e-5,-4.639181212206361e-5,-5.787963623048088e-5,-6.911785661007612e-5,-8.008031035860166e-5,-9.074058665289476e-5,-0.00010107225825214902,-0.0001110491400701609,-0.00012064557313111655,-0.00012983673422788924,-0.00014666246721297367,-0.0001616481524542809,-0.00017464762522299889,-0.00018555746503610588,-0.0001943213080556971,-0.0001980870669813879,-0.00019479941113940884,-0.00018555066996795832,-0.00017145984110818275,-0.00015354805495594332,-0.0001325763498188071,-0.0001093933126393907,-8.45710443093151e-5,-5.8559755323102864e-5,-3.171008627802731e-5,-4.295329583486736e-6,2.3467226042035463e-5,5.1392175127670095e-5
18987.830891033205,6.369348623072664e-6,-2.4387684065235013e-6,-7.569159044450812e-6,-1.2648144887600854e-5,-1.7674470906443174e-5,-2.7036321653591173e-5,-3.621777369584163e-5,-4.520215871034878e-5,-5.3972507766496395e-5,-6.251176206162235e-5,-7.080297287101829e-5,-7.882949068582768e-5,-8.657514321330207e-5,-9.402440160755913e-5,-0.00010116253890214547,-0.0001141903945095679,-0.00012586859799100118,-0.00013611169245670706,-0.00014485776275009298,-0.00015206901272205286,-0.0001554641121461749,-0.00015367291699522464,-0.00014728914947221644,-0.00013696526732617594,-0.00012334318641435966,-0.00010690403085611392,-8.8302597617858e-5,-6.799067677600633e-5,-4.635500477796517e-5,-2.372621459785349e-5,-3.898756094835216e-7,2.3401554630470994e-5,4.74098819962481e-5
22587.830891033205,6.369348623072664e-6,-1.481984597792667e-6,-5.640913551626229e-6,-9.749199358655102e-6,-1.3806535618508896e-5,-2.123678019370348e-5,-2.8504885301266683e-5,-3.560152787454412e-5,-4.251693633797357e-5,-4.924106458223792e-5,-5.576375253390616e-5,-6.207487339710823e-5,-6.816446764734701e-5,-7.402286385942833e-5,-7.964078893115728e-5,-8.985280986973038e-5,-9.905223477771716e-5,-0.00010717884905460906,-0.00011418622375019488,-0.0001200420669611221,-0.00012292794415232874,-0.00012184222964123814,-0.00011713012007567743,-0.00010919889416206615,-9.847511488340628e-5,-8.526615893860599e-5,-7.009321572711123e-5,-5.3313371405676866e-5,-3.5250714032075535e-5,-1.6198948323868458e-5,3.5736028976127455e-6,2.381757603128078e-5,4.4289681540040796e-5
26187.830891033205,6.369348623072668e-6,-7.592432883206878e-7,-4.184227978069733e-6,-7.559064057033097e-6,-1.0884127743068162e-5,-1.685420325010486e-5,-2.2675029681947457e-5,-2.8342498730874206e-5,-3.385190053322071e-5,-3.919806632532628e-5,-4.437549948365743e-5,-4.9378495266102286e-5,-5.42012495728649e-5,-5.883795704841216e-5,-6.328290013291307e-5,-7.13033100831459e-5,-7.854077106345484e-5,-8.495111083488708e-5,-9.049816748409182e-5,-9.515429757380653e-5,-9.749619111373775e-5,-9.672852947297368e-5,-9.305782408286979e-5,-8.674795092849308e-5,-7.80923027216471e-5,-6.728390657956153e-5,-5.4749171215934273e-5,-4.077168772037976e-5,-2.5620445811561358e-5,-9.549465862697864e-6,7.200454902189146e-6,2.4398581987247192e-5,4.181536163197829e-5
