Id,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
12312918130521011,0.56,0.45870472464323947,0.44404783858144703,0.4236411271469142,0.4050281403952619,0.3970160427462449,0.3528916543379215,0.20069992606066595
12312918130521012,0.484,0.41059927936368584,0.39871091527961267,0.3822823547975571,0.3674810637937213,0.3611708474306263,0.32714275627881084,0.22109750670082673
12312918130521013,0.42615,0.3687456308755497,0.35457960028394564,0.33526650936922137,0.31820152454399825,0.3110320174910502,0.273544211042306,0.17198229029478335
12312918130531011,0.5316500000000001,0.4565577690781262,0.4436018789640817,0.42545703765470666,0.40868121777795685,0.401376720769556,0.36007026996803027,0.1964844688453713
12312918130531012,0.48177999999999993,0.3910072907687785,0.37793346498817254,0.3599755557717202,0.34394063382871853,0.3371508725606017,0.3010629452316482,0.19586781302952325
12312918130531013,0.469495,0.3811714129877652,0.36893435502255273,0.35214388160086135,0.33717447974665715,0.3308432464479381,0.29727443282279,0.20049917884545182
12312918130531014,0.41937500000000005,0.348586746295383,0.33806162009123014,0.32362206300912977,0.3107511120938782,0.30530820602139536,0.2764582733869954,0.1934027539162305
12312918130531015,0.32605,0.2693487451510719,0.25828678429298657,0.2435300405393818,0.23085816484275984,0.22564425497760268,0.1995132589725674,0.1403984098293838
12312918130541011,0.524,0.434009151492506,0.4202620903421226,0.40112513704583225,0.38367524255759766,0.3761655130824427,0.33482868610529215,0.19260895774095171
12312918130541012,0.451,0.31472679630392886,0.2979504767924742,0.2765576599185943,0.2591741321895658,0.2522973520453232,0.22037502917412663,0.16687189950567888
12312918130541013,0.41,0.32762297991096906,0.3177231103226379,0.3045320663353709,0.29322150224168114,0.2885726974494514,0.2653236980628628,0.213189193486829
12312918130551011,0.517,0.3507356859690177,0.3156545733133808,0.2734346017805727,0.24136879624384705,0.2292695748871828,0.17784174936148822,0.11486405661882823
12312918130551012,0.447,0.2867140980237906,0.25701732157572815,0.221986486271341,0.19598456574343787,0.1863286383400376,0.14645558619404186,0.10214805300285508
12312918130551013,0.427,0.2911191222984084,0.27293126178072663,0.25078085006339823,0.2337259067161514,0.22722902454409225,0.1991275040883666,0.16258775901730355
12312918130551014,0.37466,0.236135215563822,0.2029809772298417,0.1668316435354336,0.142281391291973,0.13370809966525085,0.10193236684548031,0.07686906347420905
12312918130581011,0.519,0.34880728026443986,0.31001477769176106,0.2640723660169217,0.229816221461415,0.21705494077668555,0.16405872561577875,0.10404663385193806
12312918130581012,0.465,0.2989465372162065,0.27016233469450024,0.23868260403700806,0.21723096865387265,0.209722196193118,0.18177970142782632,0.159468052959205
12312918130581013,0.388,0.26534042937053937,0.2414518740969276,0.21290596256696137,0.19140195568813562,0.18333393692350236,0.1493936498065026,0.10926271970377716
12312918130611011,0.533,0.4451771946657934,0.43026814174260525,0.40949026825588786,0.3905050424666934,0.38232099590386776,0.33710512561394734,0.17863693844825962
12312918130611012,0.484,0.38655963980401736,0.3716025213013034,0.35127614330212376,0.3333938819685251,0.32590516790573376,0.2870076078081557,0.18464857247275535
12312918130611013,0.465,0.37708548005739706,0.3631405810206445,0.3441986471319553,0.3275448616088123,0.3205738475096826,0.2843998786717479,0.18960279114403292
12312918130611014,0.445,0.370482490029288,0.35785093201705803,0.3406245438838728,0.32539692819661725,0.3189973490935063,0.28551360870474846,0.19453966504404874
12312918130611015,0.424,0.2156666191703367,0.1641739617883972,0.11589902551534814,0.08817320663978723,0.07954676443222812,0.05311955243228373,0.041052417999577095
12312918130611016,0.2465,0.13528306771556498,0.10812202438562617,0.08022847152466721,0.0625084074421545,0.05659862700959382,0.03633342031760689,0.023637982357580436
12312918130621011,0.517,0.42074129819634914,0.40559254286394714,0.38466215231636425,0.36581006233547425,0.3577745492442352,0.3144621084095946,0.17976595573494936
12312918130621012,0.536,0.2537154911487534,0.1832643803212094,0.12095662104880266,0.08739781355179825,0.07740844207528483,0.04885063732533055,0.038026534977124896
12312918130621013,0.442,0.3663710886132177,0.3541753225228904,0.33766961457251654,0.323228304249257,0.31720500569045823,0.28617733210242485,0.20740243607181336
12312918130621014,0.463,0.2239372428544616,0.1649162506124574,0.11233088286706987,0.0837776065192612,0.07523053320707683,0.05058410166668018,0.04102518013034689
12312918130621015,0.415,0.35293879606189504,0.3414292213720438,0.32582316818217066,0.3121351041786974,0.3064155796735596,0.2768429156437903,0.20054944522980758
12312918130621016,0.408,0.20704908362378838,0.1577528216492165,0.11201048649479034,0.08603588706605043,0.07801726234637779,0.053754086210339086,0.0430420310315338
12312918130641011,0.533,0.4451769923685283,0.4302681940553021,0.4094906507219782,0.3905056842365413,0.3823217346535626,0.3371062167554464,0.17863603932571293
12312918130641012,0.484,0.38655959609713403,0.37160241218467055,0.3512759590789023,0.33339364802910254,0.3259049181978226,0.28700733016222857,0.18464883958001127
12312918130641013,0.458,0.38221673418133745,0.36998838187715666,0.35325455318820154,0.33839181392707296,0.3321234265243928,0.2990838297376537,0.2063343848865179
12312918130641014,0.441,0.39182219272704544,0.38157623858299444,0.36729490967423256,0.3542420439947468,0.3486139986957864,0.3175037535345583,0.20819006761002473
12312918130641015,0.2555,0.13837407198838955,0.10952509599972032,0.08025627188557848,0.06191192423077619,0.055850575979792705,0.03538346938673262,0.023117712124979473
12312918130671011,0.508,0.40511836762186176,0.3828687165537794,0.35376643988722856,0.3293818802410417,0.3195237380420468,0.27180404338813513,0.17791762599773214
12312918130671012,0.436,0.35538736364221896,0.34033328998411216,0.32043077419188826,0.3035324176766279,0.2966358594907725,0.2626261818701924,0.19058690568168127
12312918130671013,0.429,0.4075515997347372,0.40407609454222054,0.39922936984060525,0.3947142326847841,0.3927302828127118,0.3812278903753783,0.3279969423769728
12312918170071011,0.4451,0.31468931553899476,0.2930149442934836,0.26502002548624426,0.24191985138454924,0.2326819907787266,0.18889870817864524,0.10952088203496774
12312918170071012,0.380575,0.29246908926471715,0.2735477990768984,0.24946510368304187,0.22993959688645133,0.22222764685925722,0.18653586626135849,0.12738119112448587
12312918170071013,0.22080000000000002,0.15057828229948494,0.1352754896296578,0.11662212227683984,0.10224499143567,0.09676426417470135,0.07302671823290896,0.0420199316493406
12312918170071014,0.152425,0.1024121071387967,0.08889306302604248,0.07320383278796867,0.061772655030447425,0.057581947572472175,0.0406715043876584,0.023250763258763827
12312918170091011,0.568,0.4047614386063885,0.3811887149516273,0.3499885116701218,0.3234601426938561,0.31262235194947674,0.2590691671544867,0.1447088739415376
12312918170091012,0.4,0.3151702455567221,0.2960144896562536,0.2714584679751017,0.25137867349848747,0.24339995419067129,0.20604710812072835,0.14141986261353598
12312918170091013,0.22015,0.16285353817001977,0.1504090416559248,0.13468005884167977,0.12203259520088981,0.11706625582868299,0.09433405010778309,0.05816620991386762
12312918170091014,0.185705,0.10750849972580896,0.08904806531483118,0.06872513070323302,0.05477331943850453,0.049864717086593485,0.03143668459863319,0.016320332674567596
12312918170091021,0.5680000000000001,0.4047615239161041,0.38118877236677057,0.3499885320297752,0.3234601314021331,0.3126223276845544,0.25906907836838733,0.14470864377687828
12312918170091022,0.4072,0.31638693802398377,0.29638875437829376,0.2708841850684328,0.2501563223208605,0.241955664712946,0.20388000034123543,0.14001452391258584
12312918170091023,0.24355,0.16269439271895633,0.14256874935564046,0.11867767786296021,0.10081583208762052,0.09414942625317682,0.06637116079398303,0.03455979576237661
12312918170091024,0.20845000000000002,0.15642632799471082,0.13523802745840685,0.11036405375411915,0.09200230477073441,0.08520952915763659,0.0573511027762231,0.027087896235139013
12312918170101011,0.2176,0.16177436712715756,0.14773665372508846,0.13036531384607677,0.11673978002483043,0.11148167952253339,0.0881871713118702,0.0552456138846348
12312918170101012,0.16525,0.1294615323225691,0.12112434897895023,0.1103404646219325,0.10142664912239993,0.09785759818179744,0.08090180689127355,0.04988137241397381
12312918170111011,0.3145,0.20123797461948936,0.1796628590798894,0.15349080401389206,0.13343108926944006,0.12581383086852102,0.09305813684460387,0.051317282067627236
12312918170111012,0.24080000000000001,0.1573861593396623,0.1421141071897796,0.12337819930504432,0.1088295512609976,0.10325456606264195,0.07887633468458032,0.04595161118117756
12312918170111013,0.20887499999999998,0.11545365252488272,0.09246248137889847,0.06834481611076518,0.05265754518645053,0.04733994660035727,0.028602881899941777,0.015896912947365012
12312918170141011,0.559,0.41140241449746195,0.3815249118763412,0.3434252681074421,0.3124655545149966,0.30021802647087625,0.24336338136338975,0.14806596468813374
12312918170141012,0.511,0.38710789236480275,0.36315861680035716,0.3324639438733557,0.30737057977500476,0.2974014233352107,0.25074553583642234,0.17012206103856087
12312918170141013,0.27652499999999997,0.1958662524392602,0.1810647882444637,0.16244635489128834,0.14756011211530526,0.14173787811795108,0.11528755444006084,0.07434544897523904
12312918170141014,0.2328,0.12565059952884192,0.09920286218214795,0.07244961130256866,0.05573693387381428,0.05022720923111328,0.031692119278074436,0.02070232877902659
12312918170151021,0.56265,0.4093213414279658,0.39075509791583357,0.36545093256880534,0.34310179138071906,0.33371522186450236,0.2846669760340005,0.1521677419883624
12312918170151022,0.4933,0.38096449374272395,0.36545561212384814,0.34428489942229906,0.32554581944647254,0.3176627608442522,0.2763330272430127,0.16302581414675166
12312918170151023,0.283425,0.18805985070947223,0.16516039138794136,0.1381214710987866,0.11802929648034642,0.11056222224258472,0.07968492277320599,0.0452150625708747
12312918170151024,0.19977499999999998,0.11297036584279405,0.09198329731421935,0.06944244548175918,0.054389963051859086,0.04919416585458442,0.030315713967585645,0.016292809435615487
12312918280011011,0.469075,0.3595371352896092,0.34326646796302146,0.32127550183201703,0.3020693058048225,0.2940690980412116,0.25296756380075724,0.1498018186605518
12312918280011012,0.2076,0.13511174423955075,0.11972434821609568,0.10150930784582911,0.08793476598577903,0.08287976172383839,0.061900783505553794,0.03819691322666014
12312918290032011,0.49501000000000006,0.3804794529730678,0.3635825195345777,0.3407054142370226,0.32067929919689514,0.3123234971188652,0.2692473172885511,0.15952079148813153
12312918290032012,0.44452,0.3318245669772009,0.31427180424591117,0.2914429685891935,0.272447015890234,0.2648051451945767,0.22816704353766848,0.1587337425291822
12312918290032013,0.2088,0.15208378417942506,0.13714360202252845,0.11880468604686673,0.10455516017337586,0.09909234966233986,0.07518482365530149,0.04280192980685446
12312918290051011,0.536,0.4490315271206983,0.43458360373584803,0.41441315217114566,0.3959194612626755,0.3879248253903806,0.3434734308026733,0.18257383724191786
12312918290051012,0.47,0.39097794751737663,0.3783586206680012,0.36107861588246176,0.34571685881709247,0.3392336213671933,0.30501322748316595,0.2083388464455339
12312918290051013,0.26245,0.2232355860945156,0.21487648663552808,0.2035568638179002,0.19364551545833292,0.1895093176039546,0.16817847883871573,0.1137582898121719
12312929120061011,0.582,0.5176947597169071,0.4966373349264992,0.46735569957408307,0.440706631124135,0.429255493056337,0.3664369690915547,0.1538964769217606
12312929120061012,0.507,0.4736883024153305,0.457212940558628,0.4342045963650317,0.4130946226104336,0.40396385577991206,0.3531301074386592,0.16790831666583017
12312929120061013,0.48500000000000004,0.44480836341333263,0.4275386639654081,0.403921433668325,0.3829640909913313,0.3741313104638364,0.32764130395094243,0.1979585258341019
13111215280021011,0.4168,0.3046209213678977,0.2909160243504227,0.27257768466170296,0.25676878658503777,0.25024579703412614,0.21736921805651843,0.1412416489683356
13111215280021012,0.2728,0.1980149748455425,0.1922861840103996,0.18441595769017752,0.17738682919997242,0.17440991103607192,0.15858146882858465,0.11236285212989833
13111215280021013,0.21635,0.16487653276196781,0.16114089842691345,0.15593308353304425,0.15117166551892036,0.14911811870624572,0.13775984248011808,0.0977283924406136
13111215280041011,0.479,0.3786882510585989,0.3654429006287452,0.34722672186788606,0.33093185009368964,0.3240226269487821,0.28719421686244057,0.17842681181748818
13111215280041012,0.35807500000000003,0.27447237460318624,0.26178733360563855,0.24540119014876005,0.2318781043955888,0.22646960763294124,0.20083069893575395,0.1543128568806161
13111215280041013,0.22577499999999998,0.1600912579444575,0.1541821273219808,0.14614994961775418,0.13908143706209075,0.1361206279412393,0.12073460994155741,0.08016467663256782
13111215280041014,0.2148,0.16813615960519537,0.16447783607254224,0.15937734422511052,0.15471325633803615,0.15270140848663416,0.14157030615194768,0.10227792633107993
13111928000011011,0.471,0.37808564449745924,0.3603628609370276,0.3371134341415615,0.3175624502741293,0.30963803986614574,0.27108521358581683,0.19371487020247477
13111928000011012,0.386,0.3362949493618895,0.3238359551848512,0.30749836881178283,0.29376654428304844,0.2882027319729828,0.2611531885015511,0.20701718848824913
13111928000011013,0.381,0.3625566375673923,0.35913511221167693,0.3543460588621074,0.3498906633137285,0.34793817224993157,0.3367121422602914,0.2876702259765509
13111928000011014,0.34299999873359505,0.32758067683237113,0.31725312761161417,0.30320056577130283,0.29092517513528915,0.2858234447093812,0.2598283536643141,0.19804197838500961
13111928000021011,0.477,0.3838298393111531,0.3650531974676559,0.3401478369072356,0.3189150397331777,0.3102240091889938,0.26711503705851614,0.17363052935443257
13111928000021012,0.388,0.3375782640351558,0.3248446142412857,0.30783611726475985,0.29333942414739433,0.28742230205868097,0.2583537434025397,0.19896404126380923
13111928000021013,0.343,0.32208438000310213,0.31128221208514173,0.2969521676163694,0.28473307117996294,0.2797308991946305,0.254912999110975,0.20103849220599795
13111928000021014,0.3367024997856251,0.3199923063554376,0.3091588829498476,0.2945281727429115,0.281788115553966,0.2764956961768015,0.24947730719399414,0.18375477920468977
