Id,100mm,250000mm
11193021000021011,0.36668756434233307,0.09817499135523167
11193021000021012,0.2783314440749185,0.07122112824170951
11193021000021013,0.19375010644795723,0.012204751552648574
11193021000031011,0.3232842539448493,0.07643662815284066
11193021000031012,0.19119368336356451,0.01705723626139844
11193021000031013,0.18314064892626242,0.011732820999263734
11221534000011011,0.4400709308337158,0.12868464911011496
11221534000011012,0.36471993039434586,0.12906704456709472
11221534000011013,0.19241313898079768,0.03383129145536621
11221534000011014,0.13617647067260374,0.029512422699343295
11221624000011011,0.5083821397473473,0.170197454276394
11221624000011012,0.423064227857256,0.21007670103496912
11222211240011011,0.3890760583968787,0.1515799945764304
11222211240011012,0.32647267437242433,0.16051618050007077
11222211240011013,0.19635167611090518,0.09213198583745649
11222211240021011,0.39796036320037376,0.16315805768747027
11222211240021012,0.34332031233129534,0.1818251184133578
11222211240021013,0.3340898937372476,0.22487828447744665
11222211240021014,0.19210230990890054,0.10543736033080461
11222211240031011,0.31813248382926707,0.12011265264325677
11222211240031012,0.21738699651286,0.09531591499321593
11222211240031013,0.1766204592829537,0.07787207378287057
11222300000011011,0.3595649298354882,0.15881189913531818
11222300000011012,0.3235667614000784,0.15792042820779104
11222300000011013,0.27006337479142245,0.13695586003944518
11222300000011014,0.20033690426750017,0.09695264658505742
11222300000031011,0.3450198387001294,0.16063038712666203
11222300000031012,0.14885498701408356,0.06186550118580506
11222300000031013,0.19382746813620666,0.09235372790592535
11222311000011011,0.46969591238742603,0.36077927855542646
11222311000011012,0.48506338099311574,0.42002988881017433
11222311000011013,0.5315079203540546,0.48273696980201297
11223019230081011,0.3351435592325137,0.14219794833154878
11223019230081012,0.29884839261103324,0.15146706337092694
11223019230081013,0.18010957884144063,0.060672885627529254
11231215000011011,0.37751439904459255,0.14698498421607972
11231215000011012,0.34226666360664015,0.18440294255384482
11231215000011013,0.2103693785884077,0.06528973637052239
11231215000011014,0.18870270254566263,0.031180241445211154
11231215000021011,0.32987519142729355,0.124628176560353
11231215000021012,0.28710478283433133,0.13270429007266873
11231215000021013,0.21007897491384428,0.06222765780424377
11231215000021014,0.18104032070452095,0.031162665979049167
11241131280011011,0.30145516343659173,0.07515106757933869
11241131280011012,0.3034917030265358,0.027001491125794353
11241131280011013,0.1696576459065523,0.025078172416395088
11241428000042011,0.6661611733487117,0.14205040220009416
11241428000042012,0.6635889125585447,0.14436054366135087
11241428000042013,0.3451450423111147,0.10064228312003251
11241428000111011,0.6640592477438007,0.1439296059073425
11241428000111012,0.6629340164666521,0.14497095475940597
11241428000111013,0.6605641434792985,0.14725210351557716
11241428000111014,0.4303007925919988,0.15682323099803844
11241428000121011,0.6686070164837309,0.13996588930006118
11241428000121012,0.6596441754898711,0.14817271411161168
11241428000121013,0.45760747313342803,0.1815245397950096
11241731000091011,0.39825555151279773,0.1273421949737326
11241731000091012,0.37204774184507133,0.14424396983492083
11241731000091013,0.10026818976856526,0.09948782547618451
11241731000091014,0.28585602359960444,0.10640311172259173
11241731000091015,0.3632784188388602,0.12765820834027744
11241731000101011,0.5200609794304214,0.10656975487007303
11241731000101012,0.48780907424985975,0.14691438755725109
11241731000101013,0.10026818961605419,0.09948782534593122
11241731000101014,0.4801339881839522,0.16289738322107616
11241731000101015,0.0757097265514934,0.04367662128317055
11241731000101016,0.1844727753478524,0.06539034613902768
11241731000111011,0.6610718041972429,0.1467528996024439
11241731000111012,0.413788295060824,0.1049965794221518
11241731000111013,0.4616660521722091,0.1433807857297491
11241731000111014,0.10026818946511656,0.09948782521702104
11241731000111015,0.16974752429469164,0.052681485929082825
11242411000051011,0.3792185548716283,0.09522590771359765
11242411000051012,0.28012894115291914,0.09340777183271241
11242411000051021,0.3466699078563023,0.07512454189913428
11242411000051022,0.27775346392328865,0.06397405840590903
11242411000051031,0.3334746832005,0.08283324171262409
11242411000051032,0.2619765809782972,0.05787283188490631
11242411000061011,0.3580348886365781,0.07333155989445743
11242411000061012,0.34714446578283714,0.07036467939368225
11242411000061013,0.18074035857635407,0.03785176396895624
11242411000071011,0.4011289428996283,0.08055380027753174
11242411000071012,0.3594910873548219,0.09198674479486907
11242411000071013,0.185285208749084,0.03861863949479235
11242411000091011,0.3668414855941729,0.07251519529757999
11242411000091012,0.31177005621047615,0.0758898533635171
11243028250011011,0.4550437718268914,0.15654929875767265
11243028250011012,0.37793894636175285,0.13364346085381096
11261124000011011,0.5020216754290457,0.23942004651314086
11261124000011012,0.49334342366266704,0.20189802834235757
11261124000011013,0.5467372220650617,0.22313196201773702
11261124000011014,0.47437868817442086,0.05690080978873572
11261124000021011,0.5750021799787692,0.42045599654976407
11261124000021012,0.5064803921282325,0.36149521054353906
11261124000021013,0.5284749409265335,0.35690140983992713
11261124000061011,0.46183620407776615,0.23453469681087602
11261124000061012,0.3934898157181602,0.05271706856139609
11261124000072011,0.42143249883440353,0.212360495968116
11261124000072012,0.42509264497024396,0.21520904516563136
11261124000072013,0.39224362907930155,0.029281986829407657
11261128000021011,0.5055088495588015,0.21413566870658984
11261128000021012,0.4506745910685373,0.2714686954751763
11261128000021013,0.4793418635012437,0.34841938462763156
11261128000061011,0.4851769130866164,0.21784975127926448
11261128000061012,0.4589453252813685,0.23360071178030029
11261128000061013,0.45809493123604933,0.27298232008267403
11261128000061014,0.4563720219899237,0.2842436253282019
11261128000071011,0.5041455074478844,0.2076411518136939
11261128000071012,0.4743217117405416,0.22423568771410837
11261128000071013,0.45198062462679006,0.27323156157599804
11261128000071014,0.46402877741083387,0.27740499712626476
11261128000081011,0.5055069967296286,0.2141329055252894
11261128000081012,0.4493072092652352,0.2691446671293079
11261128000081013,0.47552588225576886,0.34399311872633764
11261128000081014,0.27045605148463986,0.1671308601825375
11262932350011011,0.21061994805497586,0.11605194129339404
11262932350031011,0.3743918958437572,0.12834058248418329
11262932350031012,0.24532603533039396,0.14354073042340715
11281123000031011,0.34630072644623877,0.13569029095962057
11281123000031012,0.2767402673415816,0.18822551401117163
11281124000011011,0.3599102029990166,0.10507495205314625
11281124000011012,0.34190483262786225,0.11128904157391284
11281124000011013,0.2920968150989974,0.06007016654505189
11281124000022011,0.3777018125829125,0.1412706275849149
11281124000022012,0.29450268809033875,0.06705755297632547
11281124000031011,0.3906321107675126,0.14826910015494965
11281124000031012,0.30520506166252626,0.07203147593807073
11281124000031021,0.3636843892016195,0.11649942491524744
11281124000031022,0.2984662383357117,0.062039846689815104
11281124000031041,0.3711283092491768,0.10129680865382322
11281124000031042,0.3068011799176461,0.07402916734073245
11281124000041011,0.3880867300485557,0.12258326934556095
11281124000041012,0.32705411131287304,0.1234644555977102
11281124000061011,0.4035651015327287,0.16764105747229022
11281124000061012,0.3270529778421117,0.06080548069840686
11281124000061013,0.2960255864405189,0.05917968083605817
11281124000101021,0.4136053155380725,0.1119897452517934
11281124000101022,0.36253766470283916,0.060008160090882064
11281124000101023,0.3296629760416384,0.11626867480430211
11281124000111011,0.3901926423517186,0.11311712169452341
11281124000111012,0.27073651132841536,0.05435294183554936
11281124000131011,0.3696180520158017,0.13599130898924888
11281124000131012,0.32063517399358643,0.1065591512826797
11281124000131013,0.2761702722191506,0.05619649005196374
11281124000161011,0.3652383461471552,0.11644557299497837
11281124000161012,0.3275548568029887,0.11356298769184632
11281124000161013,0.2866818399575792,0.05908774764031719
11281124000161014,0.32880867930687774,0.12530500863245667
11281124000171011,0.3561101719916747,0.10674095567993308
11281124000171012,0.31506498973483116,0.1111079157301112
11281124000171021,0.3567234234911797,0.10681903934133044
11281124000171022,0.31550827146875515,0.10986587731982002
11281124000191011,0.38958877527764585,0.13816669374261945
11281124000191012,0.32560885452048166,0.09611418980620139
11281124000191013,0.3136937675296967,0.11535787971385841
11281124000201011,0.3353865115907189,0.05186993119162327
11281124000201012,0.26200508302800607,0.05358541617954457
11281124000221011,0.3969854890512214,0.13970499059610483
11281124000221012,0.31194868014919735,0.10552979440766137
11281126190041011,0.3453501106057067,0.08331015964271754
11281126190041012,0.20262295297861738,0.0317841162567285
11281126190041013,0.15731463310495317,0.0429367944944471
11281311000011011,0.44634939726676826,0.1562081919841824
11281311000011012,0.4212126974015003,0.18353858000059536
11281311000011013,0.18234288764819825,0.0737016053903
11281311000011014,0.142613051833292,0.03369768734862383
11281417250031011,0.2856959922638507,0.07034408207324469
11281417250031012,0.27528400636876943,0.06570978406132064
11281417250031013,0.17779467028611132,0.05366747899975849
11281417250031014,0.1861463740776505,0.05097309253724027
11281417250031031,0.31324355575544527,0.08427082647636755
11281417250031032,0.28080965422499454,0.08465808065985055
11281417250031033,0.20056557914212447,0.05046414162511149
11281417250031034,0.2027137403810705,0.04822587387417879
11281417250071011,0.3318844834674247,0.0769716767930572
11281417250071012,0.20323742072668372,0.020603211223866418
11281417250071013,0.19033507121661541,0.047779598948914204
11281417250071014,0.19313713606192778,0.03887612849821694
11281417250071021,0.3613397422956252,0.10956062044954834
11281417250071022,0.18924911049320256,0.032131272787311024
11281417250071023,0.17685114773499924,0.050980946344304105
11281417250071024,0.19313766570431476,0.038876125276922066
11281417250091011,0.31747859900266656,0.10714933743214163
11281417250091012,0.28038478547274087,0.08500867902737823
11281417250091013,0.20389131628343632,0.05455065701039636
11281417250091014,0.19728600480324268,0.05267787200280896
11281417250101011,0.3568293564018685,0.10809251848295867
11281417250101012,0.29536982765471387,0.06743471849351088
11281417250101013,0.19686236896650539,0.05015229830949808
11281417250101014,0.1996998554182148,0.04074884902268865
11281422000021011,0.4205821024211388,0.10750153754527003
11281422000021012,0.32365578932348293,0.09319452291143672
11281422000031011,0.41305132953408963,0.14116628713442447
11281422000031012,0.3946439824306988,0.14558248943434812
11281422000072011,0.4147537082740393,0.17778213838215146
11281422000072012,0.4762265272683105,0.3146651805853234
11281422000101011,0.40371603322779503,0.1494183897702818
11281422000101012,0.30346582218173485,0.12614871161442054
11281423000011011,0.6648476457440008,0.1432157561780995
11281423000011012,0.6580935461494137,0.14977394377908615
11281423000031011,0.6621992398658295,0.14566493696486138
11281423000031012,0.6635077269347501,0.14443706251840874
11281423000031013,0.6582396986936755,0.1496180617325355
11281719220021011,0.3504188876506428,0.15285766240430515
11281719220021012,0.2532119693493307,0.09455461935844763
11282518110031011,0.620036133359684,0.18446236600732635
11282518110031012,0.5833187000209817,0.19692562190167304
11282528000011011,0.45263990160611955,0.15567726780611835
11282528000011012,0.4341930848689568,0.18715120700959093
11282528000011013,0.46287787073787273,0.27795330263244544
11282825330011011,0.4085945753211511,0.09659415189266274
11282825330011012,0.3058753361341158,0.11226953340725952
11282825330032011,0.40193825393151356,0.09567263969089909
11282825330032012,0.19311845930448224,0.06922160036944427
11282825330042011,0.39509135118333566,0.09363103607024617
11282825330042012,0.21106816681207427,0.06197894605609967
11283018000011011,0.37133211857951526,0.13563846385360165
11283018000011012,0.24490162056366024,0.10381485487829363
11283025280021011,0.33176404124583697,0.1184568658229465
11283025280021012,0.29369695603803186,0.11451651927942903
11283025280021013,0.31234567378920347,0.027022536502554605
11291812000101021,0.11511736086738711,0.01624519489181673
11291812000121011,0.22710826317247285,0.0230479000614787
11291812000121012,0.17822670997966739,0.015218866132093792
11291812000121013,0.12497589291630831,0.020082116475340233
11291812000131011,0.34431097782713965,0.09211906204389894
11291812000131012,0.29636374694419443,0.061590961014844695
11291812000131013,0.19743533615245526,0.03203104585191824
11291812000151011,0.3680069664802074,0.07178131969556491
11291812000151012,0.375721086787737,0.061811856139956746
11291812000151013,0.1576672555527131,0.013088130164734223
11291812000181011,0.32103413745188475,0.0371252133121799
11291812000181012,0.1987853807102329,0.016545937147218415
11291812000291011,0.2287781844883423,0.03462404558513668
11291812000291012,0.17270400628147098,0.015421537459539454
11291812000291013,0.11683539607415556,0.018969068382765863
11291812000301011,0.09953860275321028,0.014549117204843682
11291812000301012,0.09901288962423462,0.013378313749815986
11291812000311011,0.31735654310898176,0.08287392343671741
11291812000311012,0.1722660164466993,0.015855243230882596
11291812000311013,0.1206282177740334,0.020099402745828915
11291812000321011,0.35511242802370446,0.09559670787724532
11291812000321012,0.33376569670376016,0.07721389119796454
11291812000321013,0.1565759365192089,0.013068580979931988
11291812000321014,0.11981845171879478,0.018231928688159735
11291812000331011,0.40666479057132005,0.11356480911913404
11291812000331012,0.3407050494017074,0.07214329201583487
11291812000331013,0.21266962130687675,0.03298223360725412
11291812000341011,0.07779539358555528,0.005628702921681463
11291812000341012,0.07839296119671675,0.005485472619708187
11291812000341021,0.11358646940382336,0.018176456393463113
11291812000341022,0.11577925381365305,0.016041382470787107
11291812000341031,0.07779542543365421,0.005628701253494408
11291812000341032,0.07839299373813963,0.005485470149574861
11291812000361011,0.33038731512778385,0.10130646391083924
11291812000361012,0.3152537524006079,0.08498277276202952
11291812000361013,0.31459429499396097,0.056123979898680565
11291812000361014,0.2087592529049157,0.015550017471133874
11291812000371011,0.29274510567532847,0.03666968915381168
11291812000371012,0.17534288000210874,0.016332212745724203
11291812000381011,0.2992489472972664,0.03394340001233997
11291812000381012,0.17677644057348837,0.016329874295470677
11291812000411011,0.27459501591565544,0.06253682753131679
11291812000411012,0.26229114531752024,0.026713704554450143
11291812000411013,0.1906188113144645,0.01594578725278673
11291812000421011,0.2680985064031952,0.06099059350372312
11291812000421012,0.2600503048076804,0.024507915159665973
11291812000421013,0.2082933918288519,0.017120646424931614
11291812000451011,0.20817226482797802,0.02644175971594754
11291812000451012,0.13183207961982082,0.019937167800401747
11291812000452021,0.2577029435038084,0.031014808218299245
11291812000452022,0.13307678445335833,0.01900844432602604
11291812000461011,0.3191463915809807,0.09419029332893397
11291812000461012,0.20975980806062436,0.033950119963137085
11291812000461013,0.1438674352016988,0.022012783206995176
11291812000471011,0.2660409110768608,0.03578465393459139
11291812000471012,0.12542304629546852,0.018315339267472343
11291812000491011,0.3030752525787958,0.09078677921449947
11291812000491012,0.24082187755805878,0.023202390905187414
11291812000491013,0.16887335120456126,0.014609976368756956
11291812000491014,0.2590874823033914,0.0637090332771267
11291812000491015,0.15433378030859288,0.012838466442722163
11291815280031011,0.42414296321088674,0.12308541405108539
11291815280031012,0.40419440059421247,0.1852086878066058
11291815280031013,0.3864965506033371,0.17457150573826852
11291815280031014,0.1002681898651046,0.09948782555863442
11291815280031015,0.3795929234303008,0.18255299745168618
11291815280031016,0.16263496386369766,0.054879096653839554
11291815280061011,0.5005470084920695,0.11566331161931097
11291815280061012,0.47069898336749505,0.15603925522842388
11291815280061013,0.3490175417171152,0.13764791501789791
11291815280061014,0.2323779403505328,0.0932503388581353
11291815280071011,0.5261185374640358,0.13951620268709597
11291815280071012,0.49873391888252017,0.19469583438692117
11291815280071013,0.5090067986703356,0.19972181655108304
11291815280071014,0.5073791668187327,0.20844004204078084
11291818000011011,0.1487117088933441,0.02779136721927694
11291818000011012,0.12802104629537986,0.029965765625399772
11291818000041011,0.27062523603450234,0.10160162864583296
11291818000041012,0.22178509132736055,0.10879816530044094
11291818000041013,0.17167414482955903,0.043939328017335626
11291818000051011,0.3230611616818571,0.09071506409673294
11291818000051012,0.2523272289262768,0.08741031050135141
11291818000051013,0.19394494248866956,0.04131732010037202
11291818000061011,0.4520407895556029,0.10967952923370433
11291818000061012,0.3892682921195277,0.1207085865567625
11291818000061013,0.14754647303769927,0.016121725533067847
11291818000061014,0.12616762955143157,0.024225998094136687
11291818000101011,0.30948997358059466,0.10925571631237771
11291818000101012,0.15753371853067144,0.05102653119784695
11291818000131011,0.423544582422601,0.13917541681776793
11291818000131012,0.3663156283923379,0.159557646927541
11291818000131013,0.19241556469901905,0.0225245283342896
11291828000021011,0.4586972936071677,0.16775678459738058
11291828000021012,0.41018631152821083,0.20537429348397074
11291828000021013,0.3863345976239279,0.18796571420267816
11291828000021014,0.10956152141304139,0.021723972643337808
11291828000051011,0.4477074716258026,0.20034972278022495
11291828000051012,0.3302584150102631,0.1820143350966244
11291828000051013,0.38696028044353586,0.31296708447986055
11291828000061011,0.47167822066544324,0.18808310768155673
11291828000061012,0.3431016849785342,0.17519125786832285
11291828000061013,0.3253398851691199,0.2497473822979992
11291828000071011,0.4463298030091976,0.17607809431531157
11291828000071012,0.4134118354446497,0.23524177156565865
11291828000071013,0.30961988885262437,0.17984661103052285
11291828190011011,0.4321809238800535,0.13797156241401828
11291828190011012,0.4254041037012915,0.13942075518235192
11291828190021011,0.27441533696169595,0.08187228611828644
11291828190021012,0.2662484925761498,0.08592424438406036
11291830000011011,0.5233711636456136,0.20122766210937018
11291830000011012,0.4465097794480126,0.24016077530298371
11291830000011013,0.19174399045949467,0.08664583603403006
11291835000012011,0.4769950466191736,0.150706966005349
11291835000012012,0.4174101200081814,0.15249446371542263
11291835000012013,0.4608734597356173,0.18619028688399972
11291835000012014,0.5248827333986142,0.3479716516538732
11301825220021011,0.3902318193487269,0.15638247786306392
11301825220021012,0.33877772875774587,0.169568356193676
11301825220021013,0.33956339181375106,0.1833424636305452
11301825220021014,0.1790091255309719,0.07120995658762912
11301825220061011,0.3820025157843616,0.15076781048800805
11301825220061012,0.34665849628717305,0.17386423140822335
11301825220061013,0.34865144722253716,0.17102720806128016
11301825220061014,0.3373549601257886,0.17890355972753402
11301825220061021,0.42432630735603555,0.18061044856516112
11301825220061022,0.35925986794922987,0.195378639967936
11301825220061023,0.36307049454562157,0.20413998894444735
11301825220061024,0.35598979631461053,0.2111072564771159
11301825220062011,0.39565174147374643,0.15204422926265862
11301825220062012,0.3436468573915106,0.16302846367884602
11301825220062013,0.3444829017205856,0.1597768696121648
11301825220062014,0.3274508758378025,0.16893327257420118
11301825220062021,0.45807326241187507,0.17306168665561017
11301825220062022,0.3551209287066423,0.18373596687773713
11301825220062023,0.35614689299867563,0.1920110746725061
11301825220062024,0.34418638067237284,0.1999992806814931
11301825220081011,0.3933914465830879,0.15438182627000224
11301825220081012,0.35928902994184636,0.20219180391359934
11301825220081013,0.3460154431870056,0.2136503054514865
11301825220081014,0.3468297427169726,0.21580409273457216
11301825220121011,0.3852734735024532,0.15089006435955937
11301825220121012,0.3520748656091409,0.19746132905684186
11301825220121013,0.32928677362117226,0.19491786651824441
11301825220121014,0.2698624566250661,0.1553707445990598
11301825220131011,0.3896248154846026,0.13944548763150588
11301825220131012,0.33527074498186754,0.15267448828313449
11301825220131013,0.33621204771761076,0.1859232232726326
11301825220132021,0.37524374723944803,0.14596395218157704
11301825220132022,0.3324399819830926,0.15764069549651877
11301825220132023,0.3375643337849649,0.18839977643934783
11301825220161011,0.3865639024197429,0.14906223468923585
11301825220161012,0.3488558034662498,0.17388298195591725
11301825220161013,0.3360727758258031,0.16332272220007382
11301825220161014,0.19114462645475047,0.07460735319153901
11301825220171011,0.39627658369390706,0.17783919747909344
11301825220171012,0.3584302964180609,0.14774504548821987
11301825220171013,0.34652887383684133,0.164517147176757
11301825220171014,0.3515547686468416,0.21851858221589684
11301825220201011,0.3320976315869637,0.09448595808417298
11301825220201012,0.3170115170889527,0.08479143499061599
11301825220201013,0.28495223471407,0.09325891636991421
11301825220201014,0.3596696074830527,0.0688580000222809
11301825220211011,0.38236454168203216,0.1925493238400587
11301825220211012,0.35015281113452396,0.1958618443193516
11301825220211013,0.3552365778117494,0.21312196425832244
11301825220231031,0.3873661755462777,0.1833631255077644
11301825220231032,0.33720103049445477,0.14472144357438058
11301825220231033,0.3231486191768132,0.16168205349906586
11301825220242011,0.38271882366530025,0.14161125588727771
11301825220242012,0.3401654011708799,0.15387681331223085
11301825220242013,0.29356799980307585,0.16507067711717208
11301825220242014,0.3388749221600064,0.20293795229980627
11301825220251011,0.36809656900004356,0.17335837395822962
11301825220251012,0.36628096498130286,0.1985791420937712
11301825220251013,0.3898088042813081,0.3096419654070005
11301825220301011,0.3893774561088796,0.13689901117021458
11301825220301012,0.3399810490408687,0.1629840051373088
11301825220301013,0.33842494368142717,0.16073633450582903
11301825220301014,0.32943448111623697,0.1671286992845404
11301825220322011,0.38970906688423856,0.13937333572845012
11301825220322012,0.34351919405654757,0.15104929433060407
11301825220322013,0.33492480884217707,0.15474856397448572
11301825220322014,0.32763051774872476,0.15774363994941687
11301825220322015,0.33808941001991155,0.1675682004578806
11301825220331011,0.368317282231308,0.12386395075905787
11301825220331012,0.3047575310705375,0.13027512263803256
11301825220331013,0.29632633537226616,0.1464227579396528
11301825220331014,0.29581643523532686,0.14543437947643686
11301825220341011,0.3653586527125143,0.14053387536715342
11301825220341012,0.3121743389335102,0.1427340294144608
11301825220341013,0.3281549681654485,0.15858959224452682
11301825220341014,0.31795486034640613,0.16043578315002033
11301825220341015,0.18506970667977868,0.08153332871066332
11301911230071011,0.5000633947169743,0.06374303363220621
11301911230071012,0.47437060976402573,0.03672544163204347
11301911230071013,0.4177609460554027,0.07462475435780329
11301911230071014,0.45202814981668954,0.06854314362734473
11301911230071015,0.46892128751170453,0.06424513594411063
11311318280011011,0.4022212165772449,0.14754112086783316
11311318280011012,0.3626675390220853,0.2272027131134484
11311318280011013,0.34547482051910106,0.19063609827346667
11311318280032011,0.36925443934858637,0.14769222107974456
11311318280032012,0.38928390314221406,0.28919752197399673
11311318280032013,0.3540132465642866,0.20998959160558525
11311318280041011,0.40142514015099795,0.2084040129376498
11311318280041012,0.37869780191776165,0.2672681165290048
11311318280041013,0.40489784334619827,0.33017539741165686
11311318280051011,0.3987581894496541,0.23371728932493563
11311318280051012,0.3874083688110443,0.2943635547325214
11311318280051013,0.4323053838758547,0.3741708232170299
11311318280062011,0.3962006225815184,0.23003242659405157
11311318280062012,0.4028844390929109,0.3259856595092267
11311318280062013,0.21605840858805678,0.13697763659011578
11311318280092011,0.4209992239053958,0.3166016166919552
11311318280092012,0.41258398956188524,0.32957931132357565
11311318280092013,0.4052229105338956,0.33517857857333144
11311318280092014,0.41854204403200695,0.35898634137473173
11311318280101011,0.39702287037769685,0.1543335075391318
11311318280101012,0.4310764411661593,0.35953174536038046
11311318280131011,0.38790087774432863,0.1566581804984084
11311318280131012,0.3553341132525062,0.28003974900962947
11311318280131013,0.4057212276919072,0.3356664203436599
11321915000061011,0.39547263108406766,0.17255334532273103
11321915000061012,0.36623634144382783,0.20339412000172968
11321915000061013,0.3845595975685875,0.3063366139468435
11321915000061014,0.43774276613910856,0.3889373120385923
11321915000071011,0.40117635918517736,0.21299750830635714
11321915000071012,0.38424272737054693,0.2782830901312896
11321915000071013,0.4227321275439785,0.35557739407144917
11321915000071014,0.4520123352468514,0.404870427785739
11331114000111011,0.5405749177090516,0.28837341355134033
11331114000111012,0.5085528690817596,0.3173496404835291
11331114000111013,0.5396714402795298,0.35257929075900146
11331121000031011,0.342416458932377,0.14458352475424294
