Horizon,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,0.5327100102838496,0.4036941218610421,0.4030950513596844,0.4026664322631477,0.40225614210246274,0.40185979669202715,0.4014762408548023,0.40110445451884175,0.40074348685475936,0.40039247921144305,0.40005066831077757,0.39702107393995006,0.39447713665831724,0.3922493344540612,0.390250281728373,0.38842733128672435,0.38674563287489877,0.38518060699624507,0.3837141051664219,0.38233225314666536,0.3715158688913156,0.36375812730252455,0.3576188998874187,0.3525082847799388,0.3481179108817706,0.34426365990998237,0.3408257864860349,0.3377215821079792,0.3348912998303073,0.32358968845402636,0.31526022081255756,0.30326137041941936,0.26813871249061466
2.0,0.5327100102838496,0.4036941218610421,0.4030950513596844,0.4026664322631477,0.40225614210246274,0.40185979669202715,0.4014762408548023,0.40110445451884175,0.40074348685475936,0.40039247921144305,0.40005066831077757,0.39702107393995006,0.39447713665831724,0.3922493344540612,0.390250281728373,0.38842733128672435,0.38674563287489877,0.38518060699624507,0.3837141051664219,0.38233225314666536,0.3715158688913156,0.36375812730252455,0.3576188998874187,0.3525082847799388,0.3481179108817706,0.34426365990998237,0.3408257864860349,0.3377215821079792,0.3348912998303073,0.32358968845402636,0.31526022081255756,0.30326137041941936,0.26813871249061466
3.0,0.5327100102838496,0.4036941218610421,0.4030950513596844,0.4026664322631477,0.40225614210246274,0.40185979669202715,0.4014762408548023,0.40110445451884175,0.40074348685475936,0.40039247921144305,0.40005066831077757,0.39702107393995006,0.39447713665831724,0.3922493344540612,0.390250281728373,0.38842733128672435,0.38674563287489877,0.38518060699624507,0.3837141051664219,0.38233225314666536,0.3715158688913156,0.36375812730252455,0.3576188998874187,0.3525082847799388,0.3481179108817706,0.34426365990998237,0.3408257864860349,0.3377215821079792,0.3348912998303073,0.32358968845402636,0.31526022081255756,0.30326137041941936,0.26813871249061466
4.0,0.5327100102838496,0.4036941218610421,0.4030950513596844,0.4026664322631477,0.40225614210246274,0.40185979669202715,0.4014762408548023,0.40110445451884175,0.40074348685475936,0.40039247921144305,0.40005066831077757,0.39702107393995006,0.39447713665831724,0.3922493344540612,0.390250281728373,0.38842733128672435,0.38674563287489877,0.38518060699624507,0.3837141051664219,0.38233225314666536,0.3715158688913156,0.36375812730252455,0.3576188998874187,0.3525082847799388,0.3481179108817706,0.34426365990998237,0.3408257864860349,0.3377215821079792,0.3348912998303073,0.32358968845402636,0.31526022081255756,0.30326137041941936,0.26813871249061466
