Id,SoilName,Depth_mm,IsTopsoil,RockFragment_%,RockDepth_mm,MaxRootingDepth_mm,θs,θr,Ks,Ψm,σ,σMac,ΨmMac,θsMacMat,θsMacMat_ƞ,0mm,500mm,1000mm,2000mm,3300mm,4000mm,10000mm,150000mm
22192923000441023,Lism_44a.2,1000.0,0,0.65,3000.0,1000.0,0.2071,0.052949999999930476,0.0011502659640913648,3768.497883302429,1.977282222866733,0.8074710624844099,0.7675,10.0,0.1672272570405213,0.2071,0.14968510757665135,0.1385295941046062,0.12444973547753364,0.11314722856932907,0.10871423237063099,0.08846831590714768,0.05651786173375598
22192923000441024,Lism_44a.2,1020.0,0,0.695,3000.0,1000.0,0.18296,0.01597999999999946,0.0013850368709308954,1464.5428815147184,1.662237784498963,0.7500000000004063,0.7675,10.0,0.13722000000007437,0.18296,0.10582280557631107,0.08760541205180662,0.06758577872850655,0.05386965143771057,0.04905062738546999,0.031001965443363866,0.016304629636271047
23112414000841011,Mand_84a.1,100.0,1,0.0,3000.0,1000.0,0.531,0.021614295620718645,0.019012817182139475,46690.8948709807,2.816239787002464,0.9068065861291785,0.7675,10.0,0.4815142972345938,0.531,0.4568635952947983,0.4418888426546986,0.4209714153764426,0.40177047732101756,0.3934620512674335,0.347163383629369,0.1776518671966162
23112414000841012,Mand_84a.1,350.0,0,0.125,3000.0,1000.0,0.422875,0.14775347980507186,0.17835906825766049,11574.587758724812,2.3513273891902355,0.8618130691851544,0.7675,10.0,0.3644392016316722,0.422875,0.3447784646640633,0.3321896065428596,0.315114706517578,0.30013194949208954,0.2938694839760984,0.2614688186553756,0.1776478412947712
23112414000841013,Mand_84a.1,1000.0,0,0.45,3000.0,1000.0,0.26995,0.08364999997277832,0.0017972771510983204,4423.345549163865,2.0306888352630055,0.834479241445,0.7675,10.0,0.22526767122807775,0.26995,0.20522701042789898,0.19240963096223004,0.17599263040531438,0.16258168617395907,0.15725661171363783,0.13236073885973357,0.08950573061028833
23112414000841014,Mand_84a.1,1020.0,0,0.65,3000.0,1000.0,0.1945,0.01864999999999995,0.00153739022156205,1422.8278541608547,1.652605507964071,0.7500000000001273,0.7675,10.0,0.14587500000002476,0.1945,0.1123604781314358,0.09301146886265275,0.07187843428039244,0.05749877978854971,0.05247056960900994,0.03379186693245579,0.01895685187124721
23112414000851011,Mand_85a.1,100.0,1,0.325,3000.0,1000.0,0.3909250000000001,0.05237403024713398,0.007661214620678608,28921.837091315225,2.6565890344421117,0.8907595156059159,0.7675,10.0,0.34822016363824276,0.3909250000000001,0.3294849708946307,0.31784704559487414,0.301681945973472,0.2869982762924779,0.2806982249497674,0.24625243440864647,0.13158938379816174
23112414000851012,Mand_85a.1,350.0,0,0.45,3000.0,1000.0,0.28590000000000004,0.0588999999999988,0.21944021588794724,2760.835089510741,1.8735677962045927,0.7500000000000795,0.7675,10.0,0.21442500000002276,0.28590000000000004,0.1862926786243081,0.16871646351364403,0.1472862580656483,0.13076383429042887,0.12446395749908871,0.09716791585398563,0.06146445897448409
23112414000851013,Mand_85a.1,1000.0,0,0.65,3000.0,1000.0,0.2197,0.03299999999999798,0.16670273468337907,1147.0151589537477,1.5807777467411457,0.7500000000000169,0.7675,10.0,0.16477500000000372,0.2197,0.1252816167048707,0.10344330095683013,0.08077183676984795,0.06619482425813197,0.061292797883118505,0.04424930139511664,0.03313503887777782
23112414000851014,Mand_85a.1,1020.0,0,0.675,3000.0,1000.0,0.193925,0.01799999999999764,0.0015542606260622823,1269.4612536219126,1.6145875955697642,0.7500000000001407,0.7675,10.0,0.14544375000002727,0.193925,0.10951175110076149,0.0892078032973175,0.06759499324647769,0.05330577148788657,0.048407306179449695,0.030816345163065133,0.018198864387408836
23252524000011021,Moon_1a.2,100.0,1,0.0,1020.0,950.0,0.503,0.07225857813852651,0.29770389787876933,16508.35575684854,2.469678934214769,0.812354049362728,0.7675,10.0,0.4086140868294522,0.503,0.3822469234616668,0.365519743223275,0.342563441075187,0.3220906677548389,0.313429814349039,0.267486874763596,0.1347476331854467
23252524000011022,Moon_1a.2,350.0,0,0.4,1020.0,950.0,0.32319999999999993,0.03799999999994364,0.2497338138240726,1464.6021788391467,1.6622512804331377,0.7500000000000214,0.7675,10.0,0.2424000000000069,0.32319999999999993,0.18946835050344732,0.1587559454099496,0.12500488756173933,0.10188067688459639,0.09375616343488315,0.06332712639076919,0.0385473763547709
23252524000011023,Moon_1a.2,1000.0,0,0.625,1020.0,950.0,0.20500000000000002,0.03800000000000013,0.0013338345511123716,3878.937539271356,1.9869104906800696,0.7835032110225749,0.7675,10.0,0.16061815825962786,0.20500000000000002,0.1420726149622868,0.13026504145775117,0.11532051753031423,0.10328422794990998,0.09855246360000956,0.07684694463300978,0.04203600274492499
