Id,SoilName,Depth,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
11221219000011021,Albi_1a.2,100.0,0.474,0.10963369729554112,0.19203452403721852,20364.19859815117,2.5396495195009288,0.8690799142318263,0.7675,10.0,0.0,0.41194387934588567,0.49894736842105264,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.16899999999999998,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9949506110407573,0.9949506110407573,0.0,0.0061074688599886875,0.0061074688599886875,0.0,0.19203452403721852
11221219000011022,Albi_1a.2,350.0,0.29175,0.0762563922931394,0.002958188387861911,8423.15505880326,2.245384881535399,0.8866787346427166,0.7675,10.0,0.0,0.2586885208320126,0.30710526315789477,0.22499999999999998,0.0,7.500000000000001e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.44999999999999996,0.08875,0.75,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9969372798880448,0.9969372798880448,0.0,0.003210704544794811,0.003210704544794811,0.0,0.002958188387861911
11221219000011023,Albi_1a.2,1000.0,0.393,0.09256336677786296,0.006738095257289625,9164.534118104342,2.2735037441115655,0.9207332641552882,0.7675,10.0,0.0,0.3618481728130283,0.4136842105263158,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.11599999999999999,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9964712480659047,0.9964712480659047,0.0,0.0048114950988908676,0.0048114950988908676,0.0,0.006738095257289625
11352815000261011,Ayre_26a.1,100.0,0.519,1.2391511790047592e-8,0.020421283903320847,106121.8018111828,3.089919228397482,0.9384874861896799,0.7675,10.0,0.0,0.4870750053324439,0.5463157894736842,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.998381006430118,0.998381006430118,0.0,0.003549014743305726,0.003549014743305726,0.0,0.020421283903320847
11352815000261012,Ayre_26a.1,350.0,0.478,0.17714592801808726,0.005766829286324781,31741.395581064917,2.6875972839737483,0.9136464088889081,0.7675,10.0,0.0,0.4367229834488981,0.5031578947368421,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9985744425014623,0.9985744425014623,0.0,0.0024797610776984016,0.0024797610776984016,0.0,0.005766829286324781
11352815000261013,Ayre_26a.1,1000.0,0.2519,0.10446840625377082,0.0012957661861749427,24689.11276860824,2.603844183674806,0.9218250928167293,0.7675,10.0,0.0,0.2322077408805341,0.26515789473684215,0.165,0.0,5.5000000000000004e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.33,0.11000000000000001,0.55,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9918425979232052,0.9918425979232052,0.0,0.00305511460673664,0.00305511460673664,0.0,0.0012957661861749427
11352815000261014,Ayre_26a.1,1020.0,0.11865,0.01669999999999289,0.0004919056244246115,2721.2554461340737,1.868754506962717,0.780631918353714,0.7675,10.0,0.0,0.09262197711266817,0.12489473684210528,0.105,0.0,3.5e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.21,0.016699999999999996,0.35,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9608569689036154,0.9608569689036154,0.0,0.005860400259293164,0.005860400259293164,0.0,0.0004919056244246115
12112828000671021,Barr_67a.2,100.0,0.483,0.08361549605956012,0.1650210419743811,12692.520252250146,2.3820610092231815,0.8909013431421416,0.7675,10.0,0.0,0.4303053487376544,0.508421052631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.13,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9986514793155609,0.9986514793155609,0.0,0.003744144171524786,0.003744144171524786,0.0,0.1650210419743811
12112828000671022,Barr_67a.2,350.0,0.424,0.12160258133942793,0.2546525163677872,4017.1605389164656,1.998581835053069,0.8059548096407797,0.7675,10.0,0.0,0.3417248392876906,0.4463157894736842,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.123,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9980632466851531,0.9980632466851531,0.0,0.0038121137322061943,0.0038121137322061943,0.0,0.2546525163677872
12112828000671023,Barr_67a.2,1000.0,0.43,0.0549999999999961,0.3374800094215008,1339.4772935398914,1.6324832148004018,0.7500000000001074,0.7675,10.0,0.0,0.32250000000004614,0.45263157894736844,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.055,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9806752850369322,0.9806752850369322,0.0,0.015839931271247193,0.015839931271247193,0.0,0.3374800094215008
12283124300041021,Brunt_4a.2,100.0,0.623,0.19184243993246275,0.16726453283314272,10450.775274275664,2.3172821168061932,0.9157433350673514,0.7675,10.0,0.0,0.5705080977469599,0.6557894736842106,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9906112564613595,0.9906112564613595,0.0,0.011041440561370583,0.011041440561370583,0.0,0.16726453283314272
12283124300041022,Brunt_4a.2,350.0,0.674,0.19999999999995263,0.5184123186483285,6421.343197695983,2.1549325008388864,0.7595470336170757,0.7675,10.0,0.0,0.511934700657909,0.7094736842105264,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9821266830323947,0.9821266830323947,0.0,0.016708083518551426,0.016708083518551426,0.0,0.5184123186483285
12283124300041023,Brunt_4a.2,1000.0,0.622,0.1999999999996912,0.32137201542965155,42143.451563681585,2.7820831660227996,0.8359424867067209,0.7675,10.0,0.0,0.5199562267315804,0.6547368421052632,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9852821450610034,0.9852821450610034,0.0,0.01064054293903507,0.01064054293903507,0.0,0.32137201542965155
12283124300041024,Brunt_4a.2,1020.0,0.613,0.10932523234115764,0.2695928164407033,43030.805639140286,2.789028816786473,0.8642021012483311,0.7675,10.0,0.0,0.5297558880652269,0.6452631578947369,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9931839007302886,0.9931839007302886,0.0,0.008596729900837076,0.008596729900837076,0.0,0.2695928164407033
13282523000031021,Crom_3a.2,100.0,0.52,7.92786096227857e-15,0.02234190230010398,26594.173937509422,1.8610924199870456,0.9418661070197486,0.7675,10.0,0.0,0.48977037565026926,0.5473684210526316,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.06899999999999999,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9787691047161893,0.9787691047161893,0.0,0.020416798594981318,0.020416798594981318,0.0,0.02234190230010398
13282523000031022,Crom_3a.2,350.0,0.456,0.0709999999999984,0.358744076896502,1904.3566934552252,1.7497714812702805,0.7500000000008047,0.7675,10.0,0.0,0.34200000000036695,0.48000000000000004,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.071,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9884054946253508,0.9884054946253508,0.0,0.012388418716924754,0.012388418716924754,0.0,0.358744076896502
13282523000031023,Crom_3a.2,1000.0,0.464,0.06899999999967493,0.24951674236658844,2105.3082353524073,1.7832106908299792,0.8282569857325367,0.7675,10.0,0.0,0.38431124137989703,0.488421052631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.06899999999999999,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9881342191580534,0.9881342191580534,0.0,0.012991864879514231,0.012991864879514231,0.0,0.24951674236658844
13282523000031024,Crom_3a.2,1020.0,0.15225,0.006199999999966013,0.0011090745792470458,1003.3185475026073,1.5361610797523642,0.7500000000015097,0.7675,10.0,0.0,0.11418750000022984,0.16026315789473686,0.105,0.0,3.5e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.21,0.0062,0.35,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9730738103872226,0.9730738103872226,0.0,0.007365181972412191,0.007365181972412191,0.0,0.0011090745792470458
14112432210571021,Danvk_57a.2,100.0,0.5735,0.1416889601256241,0.014736498398124858,21790.243240025033,2.5622108321636343,0.9428235239265838,0.7675,10.0,0.0,0.5407092909718958,0.6036842105263158,0.2775,0.0,9.25e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.555,0.18500000000000003,0.925,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9901087187174096,0.9901087187174096,0.0,0.01019972958979847,0.01019972958979847,0.0,0.014736498398124858
14112432210571022,Danvk_57a.2,350.0,0.60375,0.17499999999836732,0.3770176965969296,16399.26101903115,2.4674688199928583,0.8025396080231091,0.7675,10.0,0.0,0.4845332883439521,0.6355263157894737,0.2625,0.0,8.75e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.525,0.17500000000000002,0.875,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9907954414154463,0.9907954414154463,0.0,0.009879225614340256,0.009879225614340256,0.0,0.3770176965969296
14112432210571023,Danvk_57a.2,1000.0,0.683,0.08268923193766078,0.2574010600440798,114548.24055906026,3.115388743538299,0.8936279711244672,0.7675,10.0,0.0,0.6103479042780112,0.7189473684210527,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9975808942514983,0.9975808942514983,0.0,0.004969865530097705,0.004969865530097705,0.0,0.2574010600440798
16112417110251021,Fanga_25a.2,100.0,0.541,1.2572286595392601e-8,0.3378982924440795,108985.8837300253,3.0844948303235573,0.8080992246242328,0.7675,10.0,0.0,0.43718168052170997,0.5694736842105264,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.194,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9973293829689466,0.9973293829689466,0.0,0.004883113240558725,0.004883113240558725,0.0,0.3378982924440795
16112417110251022,Fanga_25a.2,350.0,0.453,0.09623671185933466,0.17381156393699002,75797.14507923169,2.977743602755049,0.8754891945369699,0.7675,10.0,0.0,0.3965966051252474,0.47684210526315796,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9985645387940448,0.9985645387940448,0.0,0.00249617660996806,0.00249617660996806,0.0,0.17381156393699002
16112417110251023,Fanga_25a.2,1000.0,0.435,0.18319613770192456,0.004862775966507593,101897.19108967317,2.8723567178554674,0.991607113112182,0.7675,10.0,0.0,0.43134909420379913,0.4578947368421053,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9998304712319555,0.9998304712319555,0.0,0.0005744742072722829,0.0005744742072722829,0.0,0.004862775966507593
16112417110251024,Fanga_25a.2,1020.0,0.478,0.19999999803742896,0.005828447852909591,277988.0093435988,3.3002443104334027,0.9999999999520875,0.7675,10.0,0.0,0.47799999997709786,0.5031578947368421,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9987538317292357,0.9987538317292357,0.0,0.00132163573026879,0.00132163573026879,0.0,0.005828447852909591
16152815000441021,Fere_44a.2,100.0,0.44,0.04099999999999708,0.3465100479632914,804.4514288924407,1.462525165778625,0.7500000000000011,0.7675,10.0,0.0,0.3300000000000005,0.4631578947368421,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.041,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9592472757307082,0.9592472757307082,0.0,0.024257358412521943,0.024257358412521943,0.0,0.3465100479632914
16152815000441022,Fere_44a.2,350.0,0.427,0.059999999999995855,0.3348523843360718,924.6687184531704,1.5089501460513992,0.7500000000000765,0.7675,10.0,0.0,0.3202500000000327,0.4494736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.060000000000000005,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.973559962771415,0.973559962771415,0.0,0.01807411615163856,0.01807411615163856,0.0,0.3348523843360718
16152815000441023,Fere_44a.2,1000.0,0.425,0.05699999999999062,0.3332373619561616,1282.5135467094951,1.6179973489104895,0.7500000000000119,0.7675,10.0,0.0,0.31875000000000503,0.4473684210526316,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.057,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9794363173701806,0.9794363173701806,0.0,0.01596321758965708,0.01596321758965708,0.0,0.3332373619561616
16252821000111021,Fork_11a.2,100.0,0.507,0.0666874993622407,0.015468718104557366,7443.4604384070935,2.2041686796925255,0.9116692150203479,0.7675,10.0,0.0,0.4622162920153164,0.5336842105263159,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.094,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9960894728334851,0.9960894728334851,0.0,0.007630690026642317,0.007630690026642317,0.0,0.015468718104557366
16252821000111022,Fork_11a.2,350.0,0.458,0.08299999999999935,0.3121438564819125,2488.3360417472622,1.8389281389143004,0.7824306549518448,0.7675,10.0,0.0,0.35835323996794494,0.48210526315789476,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.08299999999999999,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9957335413795656,0.9957335413795656,0.0,0.007267962946476149,0.007267962946476149,0.0,0.3121438564819125
16252821000111023,Fork_11a.2,1000.0,0.16240000000000002,0.013399999999999327,0.001096960379000257,1353.9537135140433,1.6360663916320486,0.7500000000017643,0.7675,10.0,0.0,0.12180000000028653,0.17094736842105265,0.12,0.0,4.0e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.24,0.013399999999999999,0.4,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9890756258275576,0.9890756258275576,0.0,0.004671523976296241,0.004671523976296241,0.0,0.001096960379000257
16252821000111024,Fork_11a.2,1020.0,0.07289999999999999,0.014574999999964727,0.00016492035163441645,2113.2575171880144,1.7844669299819147,0.8183807276658429,0.7675,10.0,0.0,0.05965995504683994,0.07673684210526316,0.06749999999999999,0.0,2.25e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.13499999999999998,0.014574999999999994,0.22499999999999998,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.965406830175591,0.965406830175591,0.0,0.0031319358463447475,0.0031319358463447475,0.0,0.00016492035163441645
16281929000191021,Fris_19a.2,100.0,0.487,0.11357157555536508,0.21754089986649958,21528.431871632794,2.5581815415719276,0.8561730393573949,0.7675,10.0,0.0,0.4169562701670513,0.5126315789473684,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.176,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9980431491155708,0.9980431491155708,0.0,0.003850846141071365,0.003850846141071365,0.0,0.21754089986649958
16281929000191022,Fris_19a.2,350.0,0.425,0.1861691564867143,0.19392148775115928,7420.712333566303,2.2031484027122428,0.8507045347417199,0.7675,10.0,0.0,0.361549427265231,0.4473684210526316,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.196,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9996135943389535,0.9996135943389535,0.0,0.0012619351191564953,0.0012619351191564953,0.0,0.19392148775115928
16281929000191023,Fris_19a.2,1000.0,0.358,0.19587848425283594,0.0017829991941881614,7923.076936523331,2.22498325536558,0.9480991893258829,0.7675,10.0,0.0,0.3394195097786661,0.3768421052631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9992186705818822,0.9992186705818822,0.0,0.0012397269061905157,0.0012397269061905157,0.0,0.0017829991941881614
16281929000191024,Fris_19a.2,1020.0,0.1728,0.012999999999999949,0.0012711377211134364,1530.1644541399287,1.6768484673273023,0.7500000000000046,0.7675,10.0,0.0,0.1296000000000008,0.18189473684210528,0.12,0.0,4.0e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.24,0.012999999999999998,0.4,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.97707793167911,0.97707793167911,0.0,0.007243014608073228,0.007243014608073228,0.0,0.0012711377211134364
17192323000051011,Gimm_5a.1,100.0,0.484,5.994136490955497e-12,0.017723966491130005,34806.16671599954,2.2616271432873294,0.9136482122595968,0.7675,10.0,0.0,0.44220573473364483,0.5094736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.105,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9925768943918671,0.9925768943918671,0.0,0.009697757796542963,0.009697757796542963,0.0,0.017723966491130005
17192323000051012,Gimm_5a.1,350.0,0.422,0.009812818905831373,0.012769718157727426,30468.456031059573,2.673954033550666,0.9159409588900843,0.7675,10.0,0.0,0.38652708465161556,0.4442105263157895,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.108,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9964791183301134,0.9964791183301134,0.0,0.0054231116669995316,0.0054231116669995316,0.0,0.012769718157727426
17192323000051013,Gimm_5a.1,1000.0,0.16830000000000003,0.025174999999943947,0.0016011903303268403,3391.935884171244,1.9421903338849655,0.9403196691114736,0.7675,10.0,0.0,0.15825580031146103,0.17715789473684215,0.1275,0.0,4.250000000000001e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.255,0.025175,0.42500000000000004,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9843385612269557,0.9843385612269557,0.0,0.005362912787321992,0.005362912787321992,0.0,0.0016011903303268403
17192323000051014,Gimm_5a.1,1020.0,0.1533,0.009349999999994108,0.0010323549768926988,1476.7741692748623,1.6650100931965304,0.7500000000001138,0.7675,10.0,0.0,0.11497500000001744,0.16136842105263158,0.105,0.0,3.5e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.21,0.00935,0.35,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9766512259031233,0.9766512259031233,0.0,0.006629231657856732,0.006629231657856732,0.0,0.0010323549768926988
18112417110022021,Hanga_2b.2,100.0,0.598,0.10621856277043754,0.4784153828974063,18127.988897444124,2.50087575921675,0.7500000000118989,0.7675,10.0,0.0,0.44850000000711554,0.6294736842105263,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.16799999999999998,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9965386023681261,0.9965386023681261,0.0,0.006931168078803028,0.006931168078803028,0.0,0.4784153828974063
18112417110022022,Hanga_2b.2,350.0,0.537,0.15699999999989048,0.424337055530768,3092.2273452000823,1.9113539469726288,0.7500000000000073,0.7675,10.0,0.0,0.40275000000000394,0.5652631578947369,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.157,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.965741200342292,0.965741200342292,0.0,0.019620535991518886,0.019620535991518886,0.0,0.424337055530768
