Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.02567574047238903,0.011142398899053624,289.0,27.152872630397894,4.199546620776569,1134.0,331.49057449081806,307.1657389597982,329.7126464646026,13.0,2244.947
2.0,0.020025710582645004,0.010643400462266526,315.0,-2.6413123846716644,-0.4084801831951502,1358.0,326.8840179867079,270.66080216009453,334.20757382182137,296.0,7570.226
3.0,0.020025710582645004,0.010643400462266526,315.0,-2.6413123846716644,-0.4084801831951502,1358.0,326.8840179867079,270.66080216009453,334.20757382182137,296.0,10371.177
4.0,0.019812032294835472,0.010727073102479709,301.0,3.450863329100514,0.533722863061077,1384.0,328.5173209248909,275.6686733360828,335.264116007739,243.0,14416.262
5.0,0.019812032294835472,0.010727073102479709,301.0,3.450863329100514,0.533722863061077,1384.0,328.5173209248909,275.6686733360828,335.264116007739,243.0,19316.364
6.0,0.01789731503143343,0.010014836027628142,652.0,-0.12267157588001965,-0.01897180297153889,1068.0,328.4084402725647,272.6344277927684,333.94949437601446,1135.0,22355.85
7.0,0.017581351171325126,0.009982763451135097,270.0,0.038334080611718946,0.005928582725740394,1220.0,329.3753470847263,283.0245656496869,333.77907613960235,113.0,29193.927
8.0,0.017088423613141987,0.009769511726597381,225.0,0.03556471652387927,0.005379507916658706,1263.0,346.52839693569234,282.5039864610357,333.77225396809985,23.0,30998.304
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
