Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,Nse,Nse_θΨ,Nse_KΨ
1.0,0.592083285,0.090465212,0.001062333,22052.1257,1.862764133,0.750454913,0.7675,10.0,0.0,0.44433181013342915,0.0,0.0,0.0,0.0
2.0,0.592083285,0.090465212,0.001062333,22052.1257,1.862764133,0.750454913,0.7675,10.0,0.0,0.44433181013342915,0.0,0.0,0.0,0.0
3.0,0.592083285,0.090465212,0.001062333,22052.1257,1.862764133,0.750454913,0.7675,10.0,0.0,0.44433181013342915,0.0,0.0,0.0,0.0
4.0,0.489032669,0.153326761,9.67e-5,71351.87612,2.243327534,0.84063359,0.7675,10.0,0.0,0.4110972881687517,0.0,0.0,0.0,0.0
5.0,0.489032669,0.153326761,9.67e-5,71351.87612,2.243327534,0.84063359,0.7675,10.0,0.0,0.4110972881687517,0.0,0.0,0.0,0.0
