Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
1.0,0.498246685,0.1953593629974231,0.0006264749998298472,3029.0819356660277,1.616828457174924,0.9999999998937887,0.7675,10.0,0.0,0.49824668494708063,0.5244701947368422,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.195359363,0.000626475,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9374322927366275,0.9662124843595895,0.9086521011136656,0.008435400246091861,0.016825885404846,4.491508733772471e-5,0.00925813138093979
2.0,0.478986892,0.18524429699754666,0.005090109999999708,1782.0174280239833,1.7057245798802787,0.9902366491083159,0.7675,10.0,0.0,0.4743103749008868,0.5041967284210527,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.185244297,0.00509011,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8665661867373242,0.9531719175986242,0.7799604558760243,0.00974920587017822,0.018574478772514367,0.0009239329678420711,0.008686607100758748
3.0,0.474649626,0.19999999996938667,0.0028974469999631072,2146.985645153991,1.7693231420480846,0.986179150159566,0.7675,10.0,0.0,0.46808956479223585,0.4996311852631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.002897447,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.891156109227728,0.9489219662280005,0.8333902522274557,0.009077445501387142,0.017730919727134954,0.0004239712756393307,0.007313183803844472
4.0,0.47260314,0.19999999991180406,0.0017228059999793131,4464.584412385299,1.9858093769525227,0.9929470544719129,0.7675,10.0,0.0,0.46926989579717704,0.4974769894736842,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.001722806,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8719349793487565,0.9513603493485042,0.7925096093490088,0.00794533671175802,0.015610551995486464,0.00028012142802957384,0.007046056047783052
5.0,0.490090118,0.1999999999962646,0.00015661899999540438,59436.77140657068,2.3955237809807333,0.9870351372639578,0.7675,10.0,0.0,0.4837361668918393,0.5158843347368421,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.000156619,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8596164419306671,0.9881497387669339,0.7310831450944002,0.003247479706958196,0.006470179346711646,2.4780067204746156e-5,0.0066648316219519044
6.0,0.510892661,0.15990255195319938,0.0013312599999272116,3915.415881974157,1.8870158688178968,0.9999999999504073,0.7675,10.0,0.0,0.5108926609746635,0.5377817484210526,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.159902552,0.00133126,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.920356160458942,0.9798914516532297,0.8608208692646543,0.00791694459477887,0.015671526828891086,0.00016236236066665603,0.012481214669934959
7.0,0.471073792,0.1640493849946461,0.005951512999936545,1768.6523261072193,1.4735192693107364,0.9857347026421018,0.7675,10.0,0.0,0.46435378427960733,0.4958671494736842,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.164049385,0.005951513,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.7658740521387037,0.9381370127910216,0.5936110914863859,0.011776887447294136,0.022144224762654204,0.0014095501319340686,0.00941055627955576
8.0,0.477348652,0.199999999993136,0.0052467289999990644,2853.0310016153117,1.8845173748172397,0.9543437636619437,0.7675,10.0,0.0,0.45555470912863544,0.5024722652631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.005246729,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8497888218219976,0.9724578728795424,0.7271197707644526,0.00693742310406077,0.012809775521851823,0.0010650706862697186,0.006487931036437635
9.0,0.487846797,0.19999999942672111,0.0003915469956126329,5303.125313198825,1.7228503691053825,0.9999999983652806,0.7675,10.0,0.0,0.48784679620250737,0.5135229442105264,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.000391547,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8891534988091176,0.9078132891135842,0.8704937085046512,0.010645509684605868,0.021260023055404823,3.0996313806913566e-5,0.008011995596362339
10.0,0.477879902,0.19999999987261002,0.0001566189999993362,60832.673838625786,2.175009080791646,0.9999999999690414,0.7675,10.0,0.0,0.4778799019852055,0.5030314757894737,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.000156619,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9708701593231142,0.9919885777895152,0.949751740856713,0.0025589352095617677,0.005112540293322993,5.330125800542081e-6,0.006351896080102042
11.0,0.527386834,0.17885862565619312,0.011668097999922968,4442.495116080297,2.0321287892233313,0.9999999998966698,0.7675,10.0,0.0,0.527386833945505,0.5551440357894737,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.18407785599999998,0.011668098,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8512436435094654,0.9909546178629295,0.7115326691560013,0.006237840143052243,0.01003396401392741,0.0024417162721770756,0.0122086595435677
12.0,0.467578045,0.19999999993025522,0.0031323749996177417,5222.539761449958,2.0236770463246843,0.946821920113376,0.7675,10.0,0.0,0.4427131423697585,0.4921874157894737,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.003132375,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8185123981081919,0.9264374843301257,0.710587311886258,0.008655200746436862,0.016671784989720616,0.0006386165031531058,0.0055930486876603685
13.0,0.469210886,0.19999999998510304,0.020534460999043606,54708.38591149972,2.5473504466417616,0.8992944893351279,0.7675,10.0,0.0,0.4219587641158529,0.4939061957894737,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.020534461,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.7128426652439281,0.9198992776743881,0.5057860528134683,0.010475286052123582,0.014929744541734517,0.006020827562512647,0.003980826802740569
14.0,0.463890776,0.19999999983115105,0.0017750129999977327,76839.83905409527,2.508225527209868,0.9291748300260363,0.7675,10.0,0.0,0.43103563294044606,0.48830608000000003,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.001775013,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.7936837666056313,0.9616095587516478,0.6257579744596149,0.004770364974442862,0.009143618575902386,0.00039711137298333813,0.004237262005060538
15.0,0.435701889,0.19999999999993973,8.352999999990548e-5,76514.1260366779,2.2133534902853853,0.9999999999992017,0.7675,10.0,0.0,0.43570188899965223,0.4586335673684211,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,8.353e-5,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.6991660170959744,0.7979358341192118,0.600396200072737,0.007761559379156055,0.015512174003740409,1.09447545717013e-5,0.004409332490795179
16.0,0.447265299,0.19999999999966853,0.0007830939999852738,120923.06787452204,2.618624193115143,0.9643441100161779,0.7675,10.0,0.0,0.4313176567052747,0.47080557789473687,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.000783094,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8190095160266071,0.9908794438568406,0.6471395881963737,0.001971916801192213,0.003780257850303678,0.00016357575208074775,0.004128086092287966
17.0,0.427632006,0.19999999997806225,0.0012529499999801561,26105.412790590555,2.4483408530283546,0.9789107080361225,0.7675,10.0,0.0,0.41861354977236737,0.45013895368421053,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.00125295,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.7786447526729621,0.9840573548701814,0.5732321504757426,0.0033911925968790977,0.00644590885785035,0.00033647633590784537,0.004042801551560442
18.0,0.511178476,0.19249065177275598,0.007642995999074592,5401.829208797866,2.0973026081829054,0.9999999999996341,0.7675,10.0,0.0,0.5111784759998129,0.5380826063157895,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.007642996,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8307236598025698,0.9969096281385383,0.6645376914666012,0.003571139788857805,0.005354550043116099,0.0017877295345995116,0.009968037240338064
19.0,0.47878148,0.19999999999505344,0.008353000999872446,2897.199855950678,1.8896382965223317,0.9575508182829802,0.7675,10.0,0.0,0.4584575979527363,0.5039805052631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.008353001,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8381859926903661,0.9423889857400343,0.7339829996406979,0.009085230472329923,0.01649070575851752,0.0016797551861423257,0.0066392820625987515
20.0,0.477633367,0.19999999992012604,0.00747593599984283,12313.434455695471,2.2264485910782943,0.9318698189738187,0.7675,10.0,0.0,0.4450921192421455,0.5027719652631579,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.007475936,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.7959446924564861,0.954742787723155,0.6371465971898174,0.007478063605992245,0.013188535030386151,0.0017675921815983383,0.005406148677720273
21.0,0.479639561,0.19999999999983817,0.002157858999997348,41255.973170648096,2.3903859263447065,0.9203049113903656,0.7675,10.0,0.0,0.4414146436854189,0.5048837484210527,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.002157859,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.8030478539385998,0.9698285805158909,0.6362671273613086,0.005008169295751791,0.009537547831663738,0.0004787907598398435,0.004841432782612128
