Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,8.95862007141,0.0
1972,1,2,9,0,0,5.13918685913,0.0
1972,1,3,9,0,0,7.40474033356,0.0
1972,1,4,9,0,0,6.34747219086,0.0
1972,1,5,9,0,0,4.32706880569,2.59999990463
1972,1,6,9,0,0,2.11031103134,14.1000003815
1972,1,7,9,0,0,2.6583673954,6.0
1972,1,8,9,0,0,4.49222660065,0.0
1972,1,9,9,0,0,5.3312997818,0.0
1972,1,10,9,0,0,5.89731645584,0.0
1972,1,11,9,0,0,1.37570106983,0.0
1972,1,12,9,0,0,5.70226192474,0.0
1972,1,13,9,0,0,2.90424156189,3.40000009537
1972,1,14,9,0,0,5.33192014694,0.0
1972,1,15,9,0,0,4.72430801392,0.0
1972,1,16,9,0,0,5.07487773895,0.0
1972,1,17,9,0,0,6.38522863388,0.0
1972,1,18,9,0,0,2.1634323597,0.0
1972,1,19,9,0,0,4.49719715118,0.0
1972,1,20,9,0,0,3.34274291992,0.0
1972,1,21,9,0,0,4.48655557632,0.0
1972,1,22,9,0,0,4.65290403366,0.0
1972,1,23,9,0,0,4.39221858978,0.0
1972,1,24,9,0,0,6.51525354385,0.0
1972,1,25,9,0,0,4.27361011505,0.0
1972,1,26,9,0,0,5.52757167816,0.0
1972,1,27,9,0,0,5.66865348816,0.0
1972,1,28,9,0,0,3.40919065475,2.20000004768
1972,1,29,9,0,0,3.73794007301,0.0
1972,1,30,9,0,0,6.7237868309,0.0
1972,1,31,9,0,0,5.17969703674,22.0
1972,2,1,9,0,0,3.7844851017,2.20000004768
1972,2,2,9,0,0,3.78554725647,0.0
1972,2,3,9,0,0,5.35451221466,0.0
1972,2,4,9,0,0,5.73221302032,0.0
1972,2,5,9,0,0,2.04421424866,0.0
1972,2,6,9,0,0,5.03195285797,0.0
1972,2,7,9,0,0,5.33181476593,0.0
1972,2,8,9,0,0,4.36589384079,12.6000003815
1972,2,9,9,0,0,3.39123558998,1.70000004768
1972,2,10,9,0,0,4.46415138245,0.0
1972,2,11,9,0,0,2.15671372414,0.0
