Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,2221.147
2.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,4704.882
3.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,6891.067
4.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,9069.88
5.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,11469.149
6.0,0.00254609863690364,0.010247935574625666,258.0,0.5977812818279631,0.12904957474042517,3557.0,296.02699346093306,139.43692855568594,330.04778109215414,0.0,13722.438
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
