Horizon Cm/H,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,0.95709555562726,0.38268168846840445,0.2748330098284374,0.21402591576181626,0.17424884120592232,0.14603403708572418,0.12494662030857223,0.10859238635980935,0.0955521172065957,0.08492626307294263,0.07611503843721674,0.033487370747079276,0.019023225931953935,0.012233330269863306,0.008482049028148081,0.006190267103813764,0.004689980092981986,0.0036567099535230003,0.002916761409661264,0.0023701599513287746,0.0005330376689320996,0.00020051787197068757,9.548951358358262e-5,5.22260068155472e-5,3.131807962280286e-5,2.0062521543896593e-5,1.3509757121088782e-5,9.460445373793683e-6,6.837558646138303e-6,1.8587441226852262e-6,7.006622361973903e-7,1.6461982747671595e-7,1.3359965382173714e-9
2.0,0.95709555562726,0.38268168846840445,0.2748330098284374,0.21402591576181626,0.17424884120592232,0.14603403708572418,0.12494662030857223,0.10859238635980935,0.0955521172065957,0.08492626307294263,0.07611503843721674,0.033487370747079276,0.019023225931953935,0.012233330269863306,0.008482049028148081,0.006190267103813764,0.004689980092981986,0.0036567099535230003,0.002916761409661264,0.0023701599513287746,0.0005330376689320996,0.00020051787197068757,9.548951358358262e-5,5.22260068155472e-5,3.131807962280286e-5,2.0062521543896593e-5,1.3509757121088782e-5,9.460445373793683e-6,6.837558646138303e-6,1.8587441226852262e-6,7.006622361973903e-7,1.6461982747671595e-7,1.3359965382173714e-9
3.0,0.95709555562726,0.38268168846840445,0.2748330098284374,0.21402591576181626,0.17424884120592232,0.14603403708572418,0.12494662030857223,0.10859238635980935,0.0955521172065957,0.08492626307294263,0.07611503843721674,0.033487370747079276,0.019023225931953935,0.012233330269863306,0.008482049028148081,0.006190267103813764,0.004689980092981986,0.0036567099535230003,0.002916761409661264,0.0023701599513287746,0.0005330376689320996,0.00020051787197068757,9.548951358358262e-5,5.22260068155472e-5,3.131807962280286e-5,2.0062521543896593e-5,1.3509757121088782e-5,9.460445373793683e-6,6.837558646138303e-6,1.8587441226852262e-6,7.006622361973903e-7,1.6461982747671595e-7,1.3359965382173714e-9
4.0,0.95709555562726,0.38268168846840445,0.2748330098284374,0.21402591576181626,0.17424884120592232,0.14603403708572418,0.12494662030857223,0.10859238635980935,0.0955521172065957,0.08492626307294263,0.07611503843721674,0.033487370747079276,0.019023225931953935,0.012233330269863306,0.008482049028148081,0.006190267103813764,0.004689980092981986,0.0036567099535230003,0.002916761409661264,0.0023701599513287746,0.0005330376689320996,0.00020051787197068757,9.548951358358262e-5,5.22260068155472e-5,3.131807962280286e-5,2.0062521543896593e-5,1.3509757121088782e-5,9.460445373793683e-6,6.837558646138303e-6,1.8587441226852262e-6,7.006622361973903e-7,1.6461982747671595e-7,1.3359965382173714e-9
5.0,0.95709555562726,0.38268168846840445,0.2748330098284374,0.21402591576181626,0.17424884120592232,0.14603403708572418,0.12494662030857223,0.10859238635980935,0.0955521172065957,0.08492626307294263,0.07611503843721674,0.033487370747079276,0.019023225931953935,0.012233330269863306,0.008482049028148081,0.006190267103813764,0.004689980092981986,0.0036567099535230003,0.002916761409661264,0.0023701599513287746,0.0005330376689320996,0.00020051787197068757,9.548951358358262e-5,5.22260068155472e-5,3.131807962280286e-5,2.0062521543896593e-5,1.3509757121088782e-5,9.460445373793683e-6,6.837558646138303e-6,1.8587441226852262e-6,7.006622361973903e-7,1.6461982747671595e-7,1.3359965382173714e-9
