∑T[mm],ΔT[mm],∑Pr[mm/ΔT],ΔPr[mm/ΔT],Hpond[mm],Recharge[mm/ΔT],∑WaterBalance_η[mm]
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864.365538561248,2864.365538561248,0.0027332800954718906,0.0027332800954718906,0.0,0.0027332800954718906,0.0
5551.931582191113,2687.5660436298654,0.005297851786279703,0.0025645716908078123,0.0,0.002564571690807812,0.0
9035.548538548574,3483.6169563574595,0.008622043743931485,0.0033241919576517823,0.0,0.0033241919576517823,0.0
12635.548538548574,3600.0,0.012057292566482702,0.0034352488225512165,0.0,0.003435248822551217,0.0
16235.548538548574,3600.0,0.015492541389033918,0.0034352488225512165,0.0,0.003435248822551217,0.0
19835.548538548574,3600.0,0.018927790211585135,0.0034352488225512165,0.0,0.003435248822551217,0.0
23435.548538548574,3600.0,0.02236303903413635,0.0034352488225512165,0.0,0.003435248822551217,0.0
27035.548538548574,3600.0,0.025798287856687568,0.0034352488225512165,0.0,0.003435248822551217,0.0
30635.548538548574,3600.0,0.029233536679238784,0.0034352488225512165,0.0,0.003435248822551217,0.0
34235.54853854857,3600.0,0.03266878550179,0.003435248822551213,0.0,0.003435248822551213,0.0
37835.54853854857,3600.0,0.036104034324341214,0.0034352488225512165,0.0,0.003435248822551217,0.0
41435.54853854857,3600.0,0.03953928314689243,0.0034352488225512165,0.0,0.003435248822551217,0.0
45035.54853854857,3600.0,0.04297453196944365,0.0034352488225512165,0.0,0.003435248822551217,0.0
48635.54853854857,3600.0,0.04640978079199486,0.0034352488225512165,0.0,0.003435248822551217,0.0
52235.54853854857,3600.0,0.04984502961454608,0.0034352488225512165,0.0,0.003435248822551217,0.0
55835.54853854857,3600.0,0.053280278437097296,0.0034352488225512165,0.0,0.003435248822551217,0.0
59435.54853854857,3600.0,0.05671552725964851,0.0034352488225512165,0.0,0.003435248822551217,0.0
63035.54853854857,3600.0,0.06015077608219973,0.0034352488225512165,0.0,0.003435248822551217,0.0
66635.54853854858,3600.0,0.06358602490475095,0.0034352488225512165,0.0,0.003435248822551217,0.0
70235.54853854858,3600.0,0.06702127372730217,0.0034352488225512234,0.0,0.003435248822551224,0.0
73835.54853854858,3600.0,0.07045652254985338,0.0034352488225512096,0.0,0.003435248822551209,0.0
77435.54853854858,3600.0,0.0738917713724046,0.0034352488225512234,0.0,0.003435248822551224,0.0
81035.54853854858,3600.0,0.07732702019495581,0.0034352488225512096,0.0,0.003435248822551209,0.0
84635.54853854858,3600.0,0.08076226901750704,0.0034352488225512234,0.0,0.003435248822551224,0.0
88235.54853854858,3600.0,0.08419751784005824,0.0034352488225512096,0.0,0.003435248822551209,0.0
91835.54853854858,3600.0,0.08763276666260947,0.0034352488225512234,0.0,0.003435248822551224,0.0
95435.54853854858,3600.0,0.09106801548516068,0.0034352488225512096,0.0,0.003435248822551209,0.0
99035.54853854858,3600.0,0.0945032643077119,0.0034352488225512234,0.0,0.003435248822551224,0.0
102635.54853854858,3600.0,0.09793851313026311,0.0034352488225512096,0.0,0.003435248822551209,0.0
106235.54853854858,3600.0,0.10137376195281433,0.0034352488225512234,0.0,0.003435248822551224,0.0
109835.54853854858,3600.0,0.10480901077536554,0.0034352488225512096,0.0,0.003435248822551209,0.0
113435.54853854858,3600.0,0.10824425959791675,0.0034352488225512096,0.0,0.003435248822551209,0.0
117035.54853854858,3600.0,0.11167950842046798,0.0034352488225512234,0.0,0.003435248822551224,0.0
120635.54853854858,3600.0,0.11511475724301919,0.0034352488225512096,0.0,0.003435248822551209,0.0
124235.54853854858,3600.0,0.11855000606557041,0.0034352488225512234,0.0,0.003435248822551224,0.0
127835.54853854858,3600.0,0.12198525488812162,0.0034352488225512096,0.0,0.003435248822551209,0.0
131435.54853854858,3600.0,0.12542050371067284,0.0034352488225512234,0.0,0.003435248822551224,0.0
135035.54853854858,3600.0,0.12885575253322407,0.0034352488225512234,0.0,0.003435248822551224,0.0
138635.54853854858,3600.0,0.13229100135577526,0.0034352488225511957,0.0,0.0034352488225511957,0.0
142235.54853854858,3600.0,0.13572625017832649,0.0034352488225512234,0.0,0.003435248822551224,0.0
145835.54853854858,3600.0,0.1391614990008777,0.0034352488225512234,0.0,0.003435248822551224,0.0
149435.54853854858,3600.0,0.14259674782342893,0.0034352488225512234,0.0,0.003435248822551224,0.0
153035.54853854858,3600.0,0.14603199664598013,0.0034352488225511957,0.0,0.0034352488225511957,0.0
156635.54853854858,3600.0,0.14946724546853135,0.0034352488225512234,0.0,0.003435248822551224,0.0
160235.54853854858,3600.0,0.15290249429108257,0.0034352488225512234,0.0,0.003435248822551224,0.0
163835.54853854858,3600.0,0.1563377431136338,0.0034352488225512234,0.0,0.003435248822551224,0.0
167435.54853854858,3600.0,0.159772991936185,0.0034352488225511957,0.0,0.0034352488225511957,0.0
171035.54853854858,3600.0,0.16320824075873622,0.0034352488225512234,0.0,0.003435248822551224,0.0
174635.54853854858,3600.0,0.16664348958128739,0.003435248822551168,0.0,0.003435248822551168,0.0
178235.54853854858,3600.0,0.1700787384038386,0.0034352488225512234,0.0,0.003435248822551224,0.0
181835.54853854858,3600.0,0.17351398722638983,0.0034352488225512234,0.0,0.003435248822551224,0.0
185435.54853854858,3600.0,0.17694923604894106,0.0034352488225512234,0.0,0.003435248822551224,0.0
189035.54853854858,3600.0,0.18038448487149225,0.0034352488225511957,0.0,0.0034352488225511957,0.0
192635.54853854858,3600.0,0.18381973369404347,0.0034352488225512234,0.0,0.003435248822551224,0.0
196235.54853854858,3600.0,0.1872549825165947,0.0034352488225512234,0.0,0.003435248822551224,0.0
199835.54853854858,3600.0,0.1906902313391459,0.0034352488225511957,0.0,0.0034352488225511957,0.0
203435.54853854858,3600.0,0.19412548016169712,0.0034352488225512234,0.0,0.003435248822551224,0.0
207035.54853854858,3600.0,0.19756072898424834,0.0034352488225512234,0.0,0.003435248822551224,0.0
210635.54853854858,3600.0,0.20099597780679956,0.0034352488225512234,0.0,0.003435248822551224,0.0
214235.54853854858,3600.0,0.20443122662935076,0.0034352488225511957,0.0,0.0034352488225511957,0.0
217835.54853854858,3600.0,0.20786647545190198,0.0034352488225512234,0.0,0.003435248822551224,0.0
221435.54853854858,3600.0,0.2113017242744532,0.0034352488225512234,0.0,0.003435248822551224,0.0
225035.54853854858,3600.0,0.2147369730970044,0.0034352488225511957,0.0,0.0034352488225511957,0.0
228635.54853854858,3600.0,0.21817222191955563,0.0034352488225512234,0.0,0.003435248822551224,0.0
232235.54853854858,3600.0,0.22160747074210685,0.0034352488225512234,0.0,0.003435248822551224,0.0
235835.54853854858,3600.0,0.22504271956465804,0.0034352488225511957,0.0,0.0034352488225511957,0.0
239435.54853854858,3600.0,0.22847796838720927,0.0034352488225512234,0.0,0.003435248822551224,0.0
243035.54853854858,3600.0,0.2319132172097605,0.0034352488225512234,0.0,0.003435248822551224,0.0
246635.54853854858,3600.0,0.23534846603231172,0.0034352488225512234,0.0,0.003435248822551224,0.0
250235.54853854858,3600.0,0.2387837148548629,0.0034352488225511957,0.0,0.0034352488225511957,0.0
253835.54853854858,3600.0,0.24221896367741413,0.0034352488225512234,0.0,0.003435248822551224,0.0
257435.54853854858,3600.0,0.24565421249996536,0.0034352488225512234,0.0,0.003435248822551224,0.0
261035.54853854858,3600.0,0.24908946132251666,0.0034352488225513067,0.0,0.0034352488225513067,0.0
264635.5485385486,3600.0,0.2525247101450679,0.0034352488225512234,0.0,0.003435248822551224,0.0
268235.5485385486,3600.0,0.2559599589676191,0.0034352488225511957,0.0,0.0034352488225511957,0.0
271835.5485385486,3600.0,0.25939520779017033,0.003435248822551251,0.0,0.003435248822551251,0.0
275435.5485385486,3600.0,0.26283045661272153,0.0034352488225511957,0.0,0.0034352488225511957,0.0
279035.5485385486,3600.0,0.2662657054352728,0.003435248822551251,0.0,0.003435248822551251,0.0
282635.5485385486,3600.0,0.269700954257824,0.0034352488225511957,0.0,0.0034352488225511957,0.0
286235.5485385486,3600.0,0.2731362030803752,0.0034352488225511957,0.0,0.0034352488225511957,0.0
289835.5485385486,3600.0,0.2765714519029264,0.003435248822551251,0.0,0.003435248822551251,0.0
293435.5485385486,3600.0,0.2800067007254776,0.0034352488225511957,0.0,0.0034352488225511957,0.0
297035.5485385486,3600.0,0.28344194954802887,0.003435248822551251,0.0,0.003435248822551251,0.0
300635.5485385486,3600.0,0.28687719837058007,0.0034352488225511957,0.0,0.0034352488225511957,0.0
304235.5485385486,3600.0,0.29031244719313126,0.0034352488225511957,0.0,0.0034352488225511957,0.0
307835.5485385486,3600.0,0.2937476960156825,0.003435248822551251,0.0,0.003435248822551251,0.0
311435.5485385486,3600.0,0.2971829448382337,0.0034352488225511957,0.0,0.0034352488225511957,0.0
315035.5485385486,3600.0,0.3006181936607849,0.0034352488225511957,0.0,0.0034352488225511957,0.0
318635.5485385486,3600.0,0.30405344248333616,0.003435248822551251,0.0,0.003435248822551251,0.0
322235.5485385486,3600.0,0.30748869130588735,0.0034352488225511957,0.0,0.0034352488225511957,0.0
325835.5485385486,3600.0,0.3109239401284386,0.003435248822551251,0.0,0.003435248822551251,0.0
329435.5485385486,3600.0,0.3143591889509898,0.0034352488225511957,0.0,0.0034352488225511957,0.0
333035.5485385486,3600.0,0.317794437773541,0.0034352488225511957,0.0,0.0034352488225511957,0.0
336635.5485385486,3600.0,0.32122968659609225,0.003435248822551251,0.0,0.003435248822551251,0.0
340235.5485385486,3600.0,0.32466493541864344,0.0034352488225511957,0.0,0.0034352488225511957,0.0
343835.5485385486,3600.0,0.32810018424119464,0.0034352488225511957,0.0,0.0034352488225511957,0.0
347435.5485385486,3600.0,0.3315354330637459,0.003435248822551251,0.0,0.003435248822551251,0.0
351035.5485385486,3600.0,0.3349706818862971,0.0034352488225511957,0.0,0.0034352488225511957,0.0
354635.5485385486,3600.0,0.33840593070884833,0.003435248822551251,0.0,0.003435248822551251,0.0
358235.5485385486,3600.0,0.34184117953139953,0.0034352488225511957,0.0,0.0034352488225511957,0.0
361835.5485385486,3600.0,0.3452764283539507,0.0034352488225511957,0.0,0.0034352488225511957,0.0
365435.5485385486,3600.0,0.348711677176502,0.003435248822551251,0.0,0.003435248822551251,0.0
369035.5485385486,3600.0,0.3521469259990532,0.0034352488225511957,0.0,0.0034352488225511957,0.0
372635.5485385486,3600.0,0.3555821748216044,0.003435248822551251,0.0,0.003435248822551251,0.0
376235.5485385486,3600.0,0.3590174236441556,0.0034352488225511957,0.0,0.0034352488225511957,0.0
379835.5485385486,3600.0,0.3624526724667068,0.0034352488225511957,0.0,0.0034352488225511957,0.0
383435.5485385486,3600.0,0.36588792128925807,0.003435248822551251,0.0,0.003435248822551251,0.0
387035.5485385486,3600.0,0.36932317011180926,0.0034352488225511957,0.0,0.0034352488225511957,0.0
390635.5485385486,3600.0,0.37275841893436046,0.0034352488225511957,0.0,0.0034352488225511957,0.0
394235.5485385486,3600.0,0.3761936677569117,0.003435248822551251,0.0,0.003435248822551251,0.0
397835.5485385486,3600.0,0.3796289165794629,0.0034352488225511957,0.0,0.0034352488225511957,0.0
401435.5485385486,3600.0,0.38306416540201416,0.003435248822551251,0.0,0.003435248822551251,0.0
405035.5485385486,3600.0,0.38649941422456535,0.0034352488225511957,0.0,0.0034352488225511957,0.0
408635.5485385486,3600.0,0.38993466304711655,0.0034352488225511957,0.0,0.0034352488225511957,0.0
412235.5485385486,3600.0,0.3933699118696678,0.003435248822551251,0.0,0.003435248822551251,0.0
415835.5485385486,3600.0,0.396805160692219,0.0034352488225511957,0.0,0.0034352488225511957,0.0
419435.5485385486,3600.0,0.40024040951477025,0.003435248822551251,0.0,0.003435248822551251,0.0
423035.5485385486,3600.0,0.40367565833732144,0.0034352488225511957,0.0,0.0034352488225511957,0.0
426635.5485385486,3600.0,0.40711090715987264,0.0034352488225511957,0.0,0.0034352488225511957,0.0
430235.5485385486,3600.0,0.4105461559824239,0.003435248822551251,0.0,0.003435248822551251,0.0
433835.5485385486,3600.0,0.8615227984663392,0.4509766424839153,0.0,0.4509766424839153,0.0
