Year,Month,Day,Pr,Pr_Ground
2017.0,10.0,17.0,0.1,0.0
2017.0,10.0,18.0,0.1,0.08013633658081028
2017.0,10.0,19.0,0.1,0.08013633658081028
2017.0,10.0,20.0,0.1,0.08013633658081028
2017.0,10.0,21.0,0.1,0.08013633658081028
2017.0,10.0,22.0,0.1,0.08013633658081028
2017.0,10.0,23.0,23.9,20.525781294115227
2017.0,10.0,24.0,0.2,0.16027267316162055
2017.0,10.0,25.0,0.2,0.16027267316162055
2017.0,10.0,26.0,9.6,7.693088311757786
2017.0,10.0,27.0,5.1,4.086953165621324
2017.0,10.0,28.0,19.4,16.325781294115227
2017.0,10.0,29.0,17.2,15.22578129411523
2017.0,10.0,30.0,0.1,0.08013633658081028
2017.0,10.0,31.0,0.1,0.08013633658081028
2017.0,11.0,1.0,0.1,0.07731025502822744
2017.0,11.0,2.0,0.1,0.07731025502822744
2017.0,11.0,3.0,5.2,4.0201332614678265
2017.0,11.0,4.0,51.2,47.437774512717446
2017.0,11.0,5.0,0.2,0.15462051005645489
2017.0,11.0,6.0,0.2,0.15462051005645489
2017.0,11.0,7.0,0.2,0.15462051005645489
2017.0,11.0,8.0,42.3,38.35156258823046
2017.0,11.0,9.0,0.1,0.07731025502822744
2017.0,11.0,10.0,0.1,0.07731025502822744
2017.0,11.0,11.0,0.1,0.07731025502822744
2017.0,11.0,12.0,0.1,0.07731025502822744
2017.0,11.0,13.0,3.6,2.783169181016188
2017.0,11.0,14.0,0.8,0.6184820402258195
2017.0,11.0,15.0,91.7,87.75156258823046
2017.0,11.0,16.0,2.8,2.164687140790368
2017.0,11.0,17.0,0.1,0.07731025502822744
2017.0,11.0,18.0,0.7,0.541171785197592
2017.0,11.0,19.0,1.0,0.7731025502822744
2017.0,11.0,20.0,0.1,0.07731025502822744
2017.0,11.0,21.0,0.1,0.07731025502822744
2017.0,11.0,22.0,0.1,0.07731025502822744
2017.0,11.0,23.0,0.1,0.07731025502822744
