Id,SELECT_1
13221128000642013,1
13221128150011011,1
13221128150011012,1
13221128150011013,1
13221128230021011,1
13221128230021012,1
13221128230021013,1
13221135000031011,1
13221135000031012,1
13221135000031013,1
13221135000041011,1
13221135000041012,1
13221135000041013,1
13221924300011011,1
13221924300011012,1
13221924300011013,1
13221924300011014,1
13223514150011011,1
13223514150011012,1
13223514150011013,1
13223514150021011,1
13223514150021012,1
13223514150021013,1
13223514230041011,1
13223514230041012,1
13223514230041013,1
13223514230041014,1
13223514230042011,1
13223514230042012,1
13223514230042013,1
13223514230042014,1
13251122230011011,1
13252414000101011,1
13252414000101012,1
13252414000101013,1
13252414000091011,1
13252414000091012,1
13252414000091013,1
13252428000011011,1
13252428000011012,1
13252428000031011,1
13252428000031012,1
13252428000041011,1
13281119170031011,1
13281119170031012,1
13281119170031013,1
13282523000011011,1
13282523000011012,1
13282523000021011,1
13282523000021012,1
13282523000021013,1
13282525210111011,1
13282525210111012,1
13282525210111013,1
13282525210111014,1
13282525210131011,1
13282525210131012,1
13282525210131013,1
13282525210081031,1
13282525210081032,1
13282525210081033,1
13282525210081034,1
13282525210091011,1
13282525210091012,1
13282525210091013,1
13282525210091014,1
13282525210091015,1
13312930000041011,1
13312930000041012,1
13312930000041013,1
13312930000041014,1
13312930000051011,1
13312930000051012,1
13312930000051013,1
13312930000051014,1
14112824000101011,1
14112824000101012,1
14112824000101013,1
14112824000101014,1
14112824000141011,1
14112824000141012,1
14112824000141013,1
14112824000141014,1
14112824000151011,1
14112824000151012,1
14112824000151013,1
14112824000191011,1
14112824000191012,1
14112824000191013,1
14112824000191014,1
14112824000011011,1
14112824000011012,1
14112824000011013,1
14112824000011014,1
14112824000011015,1
14112824000011021,1
14112824000011022,1
14112824000011023,1
14112824000011024,1
14112824000011025,1
14112824000251011,1
14112824000251012,1
14112824000251013,1
14112824000251014,1
14112824000261011,1
14112824000261012,1
14112824000261013,1
14112824000261014,1
14112824000271011,1
14112824000271012,1
14112824000271013,1
14112824000281011,1
14112824000281012,1
14112824000281013,1
14112824000292011,1
14112824000292012,1
14112824000292013,1
14112824000292014,1
14112824000361011,1
14112824000361012,1
14112824000361013,1
14112824000361014,1
14112824000041011,1
14112824000041012,1
14112824000041013,1
14112824000041014,1
14112824000041021,1
14112824000041022,1
14112824000041023,1
14112824000041024,1
14151225000011011,1
14151225000011012,1
14151225000011013,1
14192417250031011,1
14192417250031012,1
14192417250031013,1
14192630000021011,1
14192630000021012,1
14192630000021013,1
14192630000021014,1
14242825120011011,1
14242825120011012,1
14242825120011013,1
14242825120011014,1
14252315000021021,1
14252315000021022,1
14252315000021023,1
14252325000011011,1
14252325000011012,1
14252325000011013,1
14283123000021011,1
14283123000021012,1
14283123000021013,1
14283123000021014,1
14283123000041011,1
14283123000041012,1
14283123000041013,1
14283514000021011,1
14283514000021012,1
14283514000021013,1
14311616000021011,1
14311616000021012,1
14311616000021013,1
14312115000021011,1
14312115000021012,1
14312115000021013,1
14312115000021014,1
14312115000021015,1
15141524000011011,1
15141524000011012,1
15141524000011013,1
15152230360061011,1
15152230360061012,1
15152230360061013,1
15152230360061014,1
15152230360071011,1
15152230360071012,1
15152235000021011,1
15152235000021012,1
15312815000201011,1
15312815000201012,1
15312815000201013,1
15312815000201014,1
15312815000211011,1
15312815000211012,1
15312815000211013,1
15312815000211014,1
15312815000221011,1
15312815000221012,1
15312815000221013,1
15312815000221014,1
15312815000231011,1
15312815000231012,1
15312815000231013,1
15312815000231014,1
15312815000231015,1
15312815000022021,1
15312815000022022,1
15312815000022023,1
15312815000061011,1
15312815000061012,1
15312815000061013,1
15341315000071011,1
15341315000071012,1
15341315000071013,1
15341315000071014,1
15341315000071015,1
15341315000081011,1
15341315000081012,1
15341315000081013,1
15341315000081014,1
15352815000011011,1
15352815000011012,1
15352815000011013,1
15352815000011014,1
15352815000011015,1
15352815000231011,1
15352815000231012,1
15352815000231013,1
15352815000231014,1
15352815000251011,1
15352815000251012,1
15352815000251013,1
15352815000251014,1
15352815000251015,1
15352815000031011,1
15352815000031012,1
15352815000031013,1
15352815000031014,1
15352815000031015,1
15352815000041011,1
15352815000041012,1
15352815000041013,1
15352815000041014,1
15352815000041015,1
16111928000011011,1
16111928000011012,1
16111928000011013,1
16152230000011011,1
16152230000011012,1
16152418000031011,1
16152418000031012,1
16152815000021011,1
16152815000021012,1
16152815000021013,1
16152815000042061,1
16152815000042062,1
16152815000045021,1
16152815000045022,1
16152815000045061,1
16152815000045062,1
16152815000052021,1
16152815000052022,1
16221134001011011,1
16221134001011012,1
16221134001011013,1
16221134001031011,1
16221134001031012,1
16221134001031013,1
16221134001031014,1
16221134001041011,1
16221134001041012,1
16221134001041013,1
16221134001041014,1
16221134001041021,1
16221134001041022,1
16221134001041023,1
16221134001041024,1
16221134001051011,1
16221134001051012,1
16221134001051013,1
16221134001051014,1
16221134001081011,1
16221134001081012,1
16221134001081013,1
16221134001091011,1
16221134001091012,1
16221134001091013,1
16221134001091014,1
16221134001102011,1
16221134001102012,1
16221134001102013,1
16221134001102014,1
16221134000331031,1
16221134000331032,1
16221134000331033,1
16221134000332011,1
16221134000332012,1
16221134000332013,1
16221134000332031,1
16221134000332032,1
16221134000332033,1
16221134000333021,1
16221134000333022,1
16221134000333023,1
16221134000521011,1
16221134000521012,1
16221134000521013,1
16221134000831091,1
16221134000831092,1
16252830000011011,1
16252830000011012,1
16252830000011013,1
16281129000021011,1
16281129000021012,1
16281129000021013,1
16281515000011011,1
16281515000011012,1
16281515000011013,1
16281515000011014,1
16281515000011015,1
16281515000022011,1
16281515000022012,1
16281515000022013,1
16281529180011011,1
16281529180011012,1
16281529180011013,1
16281529180011014,1
16281529180011015,1
17112230000161011,1
17112230000161012,1
17112230000171011,1
17112230000171012,1
17112230000171013,1
17112230000171021,1
17112230000171022,1
17112230000171023,1
17112323000031011,1
17112323000031012,1
17151529000011011,1
17152823000021011,1
17152823000021012,1
17152823000041011,1
17152823000041012,1
17152823000041013,1
17191212000021011,1
17191212000021012,1
17191212000021013,1
17191212000041011,1
17191212000041012,1
17191212000041013,1
17191212000051011,1
17191212000051012,1
17191212000051013,1
17191212000051021,1
17191212000051022,1
17191212000051023,1
17192323000021011,1
17192323000021012,1
17192323000021013,1
17192323000031011,1
17192323000031012,1
17192323000031013,1
17221114000571011,1
17221114000571012,1
17221114000571013,1
17221114000571014,1
17221129000101011,1
17221129000101012,1
17221129000101013,1
17221129000101014,1
17221129000101015,1
17221129000091011,1
17221129000091012,1
17221129000091013,1
17221129000091014,1
17221524290011011,1
17221524290011012,1
17221524290011013,1
17221524300021011,1
17221524300021012,1
17221524300021013,1
17221524300051011,1
17221524300051012,1
17221524300051013,1
17221524000011011,1
17221524000011012,1
17221524000011013,1
17221524000011014,1
17221524160011011,1
17221524160011012,1
17221524160011013,1
17221524220052011,1
17221524220052012,1
17221524220052013,1
17221524220061011,1
17221524220061012,1
17221524220061013,1
17252817000271011,1
17252817000271012,1
17252817000271013,1
17281515000011011,1
17281515000011012,1
17281515000011013,1
17281515000011014,1
17281515280021011,1
17281515280021012,1
17281515280021013,1
17282526000021011,1
17282526000021012,1
17282526000021013,1
17282532000011011,1
17282532000011012,1
17282532000011013,1
18112930000311011,1
18112930000311012,1
18112930000311013,1
18113321000101011,1
18113321000101012,1
18113321000101013,1
18113321000111011,1
18113321000111012,1
18113321000111013,1
18113321000051021,1
18113321000051022,1
18113321000051023,1
18113513000021011,1
18113513000021012,1
18113513000021013,1
18113513000031011,1
18113513000031012,1
18113513000031013,1
18113615220011011,1
18113615220011012,1
18113615220011013,1
18113615220021011,1
18113615220021012,1
18113615220021013,1
18151417150041011,1
18151417150041012,1
18151417150041013,1
18151417150081011,1
18151417150081012,1
18151417150081013,1
18151417150081014,1
18151417150081015,1
18152422350011011,1
18152422350011012,1
18152422350011013,1
18152422350011021,1
18152422350011022,1
18152422350011023,1
18152422350021011,1
18152422350021012,1
18152815300131011,1
18152815300131012,1
18152815300301011,1
18152815300301012,1
18152815300301013,1
18152815300301014,1
18152815300391011,1
18152815300391012,1
18152815300391013,1
18152815300391014,1
18152815300391015,1
18152815300401011,1
18152815300401012,1
18152815300401013,1
18152815300401014,1
18152815300401015,1
18152815300401016,1
18152815300441011,1
18152815300441012,1
18152815300441013,1
18152815300441014,1
18152815300451011,1
18152815300451012,1
18152815300451013,1
18152815300451014,1
18152815300461011,1
18152815300461012,1
18152815300461013,1
18152815300471011,1
18152815300471012,1
18152815300471013,1
18152815300471014,1
18152815300482011,1
18152815300482012,1
18152815300482013,1
18152815300482014,1
18191718000041011,1
18191718000041012,1
18191718000041013,1
18191718130111011,1
18191718130111012,1
18191718130181011,1
18191718130181012,1
18191718130181013,1
18191718130202011,1
18191718130202012,1
18191718130221011,1
18191718130221012,1
18191718130231011,1
18191718130231012,1
18191718130231013,1
18192311000191011,1
18192311000191012,1
18192311000191013,1
18192311000011021,1
18192311000011022,1
18192414000271011,1
18192414000271012,1
18192414000271013,1
18192414000271014,1
18192414000281011,1
18192414000281012,1
18192414000281013,1
18192414000281014,1
18192414000351011,1
18192414000351012,1
18192414000351013,1
18192414000361011,1
18192414000361012,1
18192414000361013,1
18192414000381011,1
18192414000381012,1
18192414000381013,1
18192414000381021,1
18192414000381022,1
18192414000381023,1
18192414000391011,1
18192414000391012,1
18192414000401011,1
18192414000401012,1
18192414250021011,1
18192414250021012,1
18192414250021013,1
18251700000041011,1
18251700000041012,1
18251700000041013,1
18251700000041014,1
18252125000021011,1
18252125000021012,1
18252125000021013,1
18252125000021014,1
18252125000031011,1
18252125000031012,1
18252125000031013,1
18252125000031014,1
18252125000041011,1
18252125000041012,1
18252125000041013,1
18252415350021011,1
18252415350021012,1
18252415350021013,1
18252435000031011,1
18252435000031012,1
18252435000031013,1
18252435000031014,1
18312315000041011,1
18312315000041012,1
18312315000041013,1
18312315000041014,1
18312315000041015,1
19141123000021011,1
19141123000021012,1
19141123000021013,1
19141123000031011,1
19141123000031012,1
19141123000031013,1
19141135000041011,1
19141135000041012,1
19141135000041013,1
19181121000211011,1
19181121000211012,1
19181121000211013,1
19181121000211014,1
19181121000211015,1
19181121000231011,1
19181121000231012,1
19181121000231013,1
19181121000351011,1
19181121000351012,1
19181121000351013,1
19243228000012011,1
19243228000012012,1
19243228000012013,1
19243228000013021,1
19243228000013022,1
19243228000013023,1
19321528000042011,1
19321528000042012,1
19321528000042013,1
20153319000011011,1
20153319000011012,1
20153319000011013,1
20153319000011014,1
21111911000011011,1
21111911000011012,1
21111911000011013,1
21111911000011014,1
21111921310011011,1
21111921310011012,1
21111921310011013,1
21111921310011014,1
21111926000091011,1
21111926000091012,1
21111926000092021,1
21111926000092022,1
21111926000092031,1
21111926000092032,1
21111930110011011,1
21111930110011012,1
21111930110011013,1
21112111000171011,1
21112111000171012,1
21112111000171013,1
21112111000171014,1
21112111000041011,1
21112111000041012,1
21112111000041013,1
21112111280021011,1
21112111280021012,1
21112111280021013,1
21112111280021014,1
21112625000011011,1
21112625000011012,1
21112625000011013,1
21112625000011014,1
21112631210031011,1
21112631210031012,1
21112631210031013,1
21112631210031014,1
21112913110021011,1
21112913110021012,1
21112913110021013,1
21113100000071011,1
21113100000071012,1
21113100000081011,1
21113100000081012,1
21113100000081013,1
21113128000011011,1
21113128000011012,1
21113128000011013,1
21113128000021011,1
21113128000021012,1
21113128000021013,1
21113128000021014,1
21113128000021021,1
21113128000021022,1
21113128000021023,1
21113128000021024,1
21113128000071011,1
21113128000071012,1
21113128000071013,1
21113128000071014,1
21113315000021011,1
21113315000021012,1
21113315000021013,1
21113315000021014,1
21152213000121011,1
21152213000121012,1
21152213000121013,1
21152213000121014,1
21152213000011011,1
21152213000011012,1
21152213000011013,1
21152213000011014,1
21152213000091011,1
21152213000091012,1
21192223000011011,1
21192223000011012,1
21192223000011013,1
21192223000011014,1
21192821000091011,1
21192821000091012,1
21192821000091013,1
21192821000091014,1
21193015000032011,1
21193015000032012,1
21193015000052011,1
21193015000052012,1
21193015000052013,1
21312819330061011,1
21312819330061012,1
21312819330061013,1
21352811000011011,1
21352811000011012,1
21352811000011013,1
21352811000082011,1
22113114000022011,1
22113114000022012,1
22113114000022013,1
22151930000021011,1
22151930000021012,1
22151930000021013,1
22192212000061011,1
22192212000061012,1
22192212000061013,1
22192212000071011,1
22192212000071012,1
22192414190101011,1
22192414190101012,1
22192414190101013,1
22192414190101014,1
22192414190101015,1
22192414190011011,1
22192414190011012,1
22192414190011013,1
22192414190011014,1
22192414190021011,1
22192414190021012,1
22192414190021013,1
22192414190031011,1
22192414190031012,1
22192414190031013,1
22192414190031014,1
22192414190041011,1
22192414190041012,1
22192414190041013,1
22192414190041014,1
22192414190061011,1
22192414190061012,1
22192414190061013,1
22192414190061014,1
22192430000041011,1
22192430000041012,1
22192430000041013,1
22192923000221011,1
22192923000221012,1
22192923000221013,1
22192923000221014,1
22192923000021011,1
22192923000021012,1
22192923000021013,1
22192923000021014,1
22192923000021015,1
22252417000121011,1
22252417000121012,1
22252417000121013,1
22252417000011011,1
22252417000011012,1
22252417000011013,1
22252417000011014,1
22252417000011015,1
22252417280021011,1
22252417280021012,1
22252417280021013,1
22252417280021014,1
22253312000021011,1
22253312000021012,1
22253312000021013,1
22253312000021014,1
22253323000011011,1
22253323000011012,1
22253323000011013,1
22253323000011014,1
22311717000011011,1
22311717000011012,1
22311717000011013,1
22311717000011031,1
22311717000011032,1
22311717000011033,1
22312329000071011,1
22312329000071012,1
22312329000071013,1
22312329000071014,1
23111321000081011,1
23111321000081012,1
23111321000081013,1
23111321000081014,1
23111811000021011,1
23111811000021012,1
23111928000291011,1
23111928000291012,1
23111928000291013,1
23111928000291014,1
23112111280032011,1
23112111280032012,1
23112111280032013,1
23112111280043011,1
23112111280043012,1
23112111280043013,1
23112111280043014,1
23112225210031011,1
23112225210031012,1
23112225210031013,1
23112414320011011,1
23112414320011012,1
23112417310081011,1
23112417310081012,1
23112417310081013,1
23112431180011021,1
23112431180011022,1
23112431180011023,1
23112431180011031,1
23112431180011032,1
23112431180011033,1
23112431180011041,1
23112431180011042,1
23112431180011043,1
23112431180051011,1
23112431180051012,1
23112431180051021,1
23112431180051022,1
23112824000011011,1
23112824000011012,1
23112824000011013,1
23113011000112011,1
23113011000112012,1
23113011000112013,1
23113011000121011,1
23113011000121012,1
23113011000121013,1
23113011000131011,1
23113011000031011,1
23113011000031012,1
23113011000041011,1
23113011000041012,1
23113011000092011,1
23113011240021011,1
23113011240021012,1
23113011240021013,1
23113026190011011,1
23113026190011012,1
23113026190341011,1
23113026190341012,1
23113026190341013,1
23113026190351011,1
23113026190351012,1
23113026190351013,1
23113026190351014,1
23113026190361011,1
23113026190361012,1
23113026190371011,1
23113026190371012,1
23113026190371013,1
23113026190371021,1
23113026190371022,1
23113026190371023,1
23113026190051011,1
23113026190051012,1
23113026190051013,1
23113026190051014,1
23113028110101011,1
23113028110101012,1
23113028110101013,1
23113028110121011,1
23113028110121012,1
23113028110121013,1
23113028110051011,1
23113028110051012,1
23113028110051013,1
23113028110051041,1
23113028110051042,1
23113028110051043,1
23113028110052011,1
23113028110052012,1
23113028110052013,1
23113028110052041,1
23113028110052042,1
23113028110052043,1
23113028110071021,1
23113028110071022,1
23113028110071023,1
23113028110081011,1
23113028110081012,1
23113028110081013,1
23113028110091011,1
23113028110091012,1
23113114150021011,1
23113114150021012,1
23113114150021013,1
23113124000011021,1
23113124000011022,1
23113124000011023,1
23113124000021011,1
23113124000021012,1
23113124000021021,1
23113124000021022,1
23113516000121011,1
23113516000121012,1
23113516000121013,1
23113516000121014,1
23113516000121015,1
23113516000011011,1
23113516000011012,1
23113516000011013,1
23113516000011014,1
23113516000011015,1
23113516000241021,1
23113516000241022,1
23113516000241023,1
23113516000241024,1
23113516000291011,1
23113516000291012,1
23113516000291013,1
23113516000021011,1
23113516000021012,1
23113516000021013,1
23113516000021014,1
23113516000021015,1
23113516000021021,1
23113516000021022,1
23113516000021023,1
23113516000021024,1
23113516000021025,1
23113516000021031,1
23113516000021032,1
23113516000021033,1
23113516000021034,1
23113516000021035,1
23113516000031011,1
23113516000031012,1
23113516000031013,1
23113516000031014,1
23113516000031015,1
23131711000021011,1
23131711000021012,1
23131711000021013,1
23131711000021014,1
23131711000031011,1
23131711000031012,1
23131711000031013,1
23131711000031014,1
23131932000081011,1
23131932000081012,1
23131932000081013,1
23132115280021011,1
23132115280021012,1
23132115280021013,1
23132215190031011,1
23132215190031012,1
23132215190031013,1
23132215190031014,1
23132215190031015,1
23132411120011011,1
23132411120011012,1
23132411120011013,1
23132411120011014,1
23152436000041011,1
23152436000041012,1
23152436000041013,1
23152436000041014,1
23152436000051011,1
23152436000051012,1
23191819000031011,1
23191819000031012,1
23191819000031013,1
23191819000041011,1
23191819000041012,1
23191819000041013,1
23192222150021011,1
23192222150021012,1
23192222150021013,1
23192319000011011,1
23192319000011012,1
23192319000011013,1
23192319000011014,1
23192928350021011,1
23192928350021012,1
23252111310131011,1
23252111310131012,1
23252125000111011,1
23252125000111012,1
23252125000111013,1
23252125000111014,1
23252125000122011,1
23252125000122012,1
23252125000122013,1
23252125000122014,1
23252125000021011,1
23252125000021012,1
23252125000021013,1
23252235000101011,1
23252235000101012,1
23252235000101013,1
23252235000051011,1
23252235000051012,1
23252235000061011,1
23252235000061012,1
23252235000081011,1
23252235000081012,1
23252235000081013,1
23252235000091011,1
23252235000091012,1
23252235000091013,1
23252425000011011,1
23252425000011012,1
23252425000011013,1
23252425000011014,1
23252425000031011,1
23252425000031012,1
23252425000031013,1
23252430150021011,1
23252430150021012,1
23252430150021013,1
23252917000022011,1
23252917000022012,1
23252917000022013,1
23252917000022014,1
23253031000031021,1
23253031000031022,1
23253031000031023,1
23253031000051011,1
23253031000051012,1
23253031000051013,1
23253031000051014,1
24112915140011011,1
24112915140011012,1
24112915140011013,1
24112915140011014,1
24112915140011015,1
24112915170011011,1
24112915170011012,1
24112915170011013,1
24112915170011014,1
24112915120011011,1
24112915120011012,1
24112915120011013,1
24112915120011014,1
24112915120011015,1
24112915120021011,1
24112915120021012,1
24112915120021013,1
24112915120021014,1
24112915120021015,1
24171126000111011,1
24171126000111012,1
24171126000111013,1
24171126000111014,1
24171126000191011,1
24171126000191012,1
24171126000191013,1
24171126000011011,1
24171126000011012,1
24171126000011013,1
24171126000011021,1
24171126000011022,1
24171126000011023,1
24171126000221011,1
24171126000221012,1
24171126000221013,1
24171126000221014,1
24171126000221021,1
24171126000221022,1
24171126000221023,1
24171126000221024,1
24171126000241011,1
24171126000241012,1
24171126000241013,1
24171126000241014,1
24171126000041011,1
24171126000041012,1
24171126000041013,1
24171126000041014,1
24171126000091011,1
24171126000091012,1
24171126000091013,1
24171126000091014,1
24191117110031011,1
24191117110031012,1
24191117110031013,1
24191117110031014,1
24191117110042011,1
24191117110042012,1
24191117110042013,1
24191117110042014,1
24191318250021011,1
24191318250021012,1
24191318250021013,1
24193018000011011,1
24193018000011012,1
24193018000011013,1
24193018000081011,1
24193018000081012,1
24193018000081013,1
25112311000021011,1
25112311000021012,1
25112311000051011,1
25112311000051012,1
25181131000011011,1
25181131000011012,1
25181131000011013,1
25181131000011014,1
25183111000131011,1
25183111000131012,1
25183111000131013,1
25183111000131014,1
25183111000141011,1
25183111000141012,1
25183111000141013,1
25183111000141014,1
25183111000141021,1
25183111000141022,1
25183111000141023,1
25183111000141024,1
25183111000151011,1
25183111000151012,1
25183111000151013,1
25183111000151014,1
25183111000161011,1
25183111000161012,1
25183111000161013,1
25183111000161014,1
25231129000021011,1
25231129000021012,1
25231129000021013,1
25231129000021014,1
25231100000022011,1
25231100000022012,1
25231100000022013,1
25231100000022014,1
25231522000021011,1
25231522000021012,1
25231522000021013,1
25231522000031011,1
25231522000031012,1
25231522000051011,1
25231522000051012,1
25231522000051013,1
25231522000081011,1
25231522000081012,1
25231523000021011,1
25231523000021012,1
25231523000021013,1
25231525000021011,1
25231525000021012,1
25232821000071011,1
25232821000071012,1
25232821000081011,1
25242521000021011,1
25242521000021012,1
25242521000021013,1
25242521000021021,1
25242521000021022,1
25242521000021023,1
25242521000021031,1
25242521000021032,1
25242521000021033,1
25281526290021011,1
25281526290021012,1
