Id,H[mm],Kunsat[mm_s]
11133025000031011,0.0,0.21516572561248798
11133025000031011,10.0,0.06892673522779048
11133025000031011,100.0,0.014147862271537304
11133025000031011,500.0,0.0025684461707848848
11133025000031011,1000.0,0.0010189027994474853
11133025000031011,2000.0,0.0003574922731716053
11133025000031011,4000.0,0.00011033900803863532
11133025000031011,10000.0,1.9000867593836662e-5
11133025000031012,0.0,0.01205175021540255
11133025000031012,10.0,0.002647061423842874
11133025000031012,100.0,0.0004898235760975396
11133025000031012,500.0,9.081803499351012e-5
11133025000031012,1000.0,3.7792490641395113e-5
11133025000031012,2000.0,1.4283738241584699e-5
11133025000031012,4000.0,4.886085536187411e-6
11133025000031012,10000.0,1.0096736913702292e-6
11133025000031013,0.0,0.012497316897677545
11133025000031013,10.0,0.005801110072807303
11133025000031013,100.0,0.0017128061825315518
11133025000031013,500.0,0.00042926239660248715
11133025000031013,1000.0,0.0002021877353651968
11133025000031013,2000.0,8.602609643787747e-5
11133025000031013,4000.0,3.2909282359928685e-5
11133025000031013,10000.0,7.789667361805533e-6
11133025000031014,0.0,0.0011733562412914364
11133025000031014,10.0,0.0005073828520080828
11133025000031014,100.0,0.00011617022419330451
11133025000031014,500.0,1.9483787074986915e-5
11133025000031014,1000.0,7.0496477084758666e-6
11133025000031014,2000.0,2.1670188599641336e-6
11133025000031014,4000.0,5.612230821569575e-7
11133025000031014,10000.0,7.144455604384005e-8
11133025000041011,0.0,0.21515751163414293
11133025000041011,10.0,0.06892941469367318
11133025000041011,100.0,0.014148784478496376
11133025000041011,500.0,0.0025685919908721338
11133025000041011,1000.0,0.0010189479853128806
11133025000041011,2000.0,0.00035750151366343663
11133025000041011,4000.0,0.00011033909971943333
11133025000041011,10000.0,1.9000053169540518e-5
11133025000041012,0.0,0.012051294481353126
11133025000041012,10.0,0.002647148382980555
11133025000041012,100.0,0.000489849147334388
11133025000041012,500.0,9.082275741592423e-5
11133025000041012,1000.0,3.779429781410066e-5
11133025000041012,2000.0,1.4284321913815882e-5
11133025000041012,4000.0,4.886236720850242e-6
11133025000041012,10000.0,1.0096868121839259e-6
11133025000041013,0.0,0.013920534154965213
11133025000041013,10.0,0.009680212268595632
11133025000041013,100.0,0.0040951873481250576
11133025000041013,500.0,0.0013160713542427073
11133025000041013,1000.0,0.0006824691005256
11133025000041013,2000.0,0.0003165168541878892
11133025000041013,4000.0,0.00013040571493027023
11133025000041013,10000.0,3.331815996474971e-5
11183128190051011,0.0,0.299431289468284
11183128190051011,10.0,0.03147660946832021
11183128190051011,100.0,0.004658793512397585
11183128190051011,500.0,0.000852243458726066
11183128190051011,1000.0,0.0003630447439716686
11183128190051011,2000.0,0.00014324265093185014
11183128190051011,4000.0,5.223141022689188e-5
11183128190051011,10000.0,1.2149803861236624e-5
11183128190051012,0.0,0.290438849063573
11183128190051012,10.0,0.0591493754493092
11183128190051012,100.0,0.010386677430768342
11183128190051012,500.0,0.0019243965773973707
11183128190051012,1000.0,0.0007966757449835717
11183128190051012,2000.0,0.0002985532983395245
11183128190051012,4000.0,0.00010090094601458286
11183128190051012,10000.0,2.040115239986898e-5
11183128190051013,0.0,0.01269400562888217
11183128190051013,10.0,0.00841576670932052
11183128190051013,100.0,0.0022127281040989688
11183128190051013,500.0,0.0002629418062792146
11183128190051013,1000.0,6.989598053939571e-5
11183128190051013,2000.0,1.412178050598884e-5
11183128190051013,4000.0,2.135138827486626e-6
11183128190051013,10000.0,1.10301130017181e-7
