Id,Diameter[mm],Cumul_Psd
15341315000071014,0.06,0.8
15341315000071014,2,1
15341315000071015,0.002,0.175
15341315000071015,0.06,0.65
15341315000071015,2,1
15341315000081011,0.002,0.3
15341315000081011,0.06,0.8
15341315000081011,2,1
15341315000081012,0.002,0.3
15341315000081012,0.06,0.8
15341315000081012,2,1
15341315000081013,0.002,0.2
15341315000081013,0.06,0.8
15341315000081013,2,1
15341315000081014,0.002,0.175
15341315000081014,0.06,0.8
15341315000081014,2,1
15352815000011011,0.002,0.175
15352815000011011,0.06,0.8458333333333334
15352815000011011,2,1
15352815000011012,0.002,0.16
15352815000011012,0.06,0.8136363636363637
15352815000011012,2,1
15352815000011013,0.002,0.09615384615384617
15352815000011013,0.06,0.44999999999999996
15352815000011013,2,1
15352815000011014,0.002,0.03
15352815000011014,0.06,0.09999999999999998
15352815000011014,2,1
15352815000011015,0.002,0.02
15352815000011015,0.06,0.07999999999999996
15352815000011015,2,1
15352815000231011,0.002,0.14
15352815000231011,0.06,0.4636363636363636
15352815000231011,2,1
15352815000231012,0.002,0.1175
15352815000231012,0.06,0.4
15352815000231012,2,1
15352815000231013,0.002,0.03
15352815000231013,0.06,0.09999999999999998
15352815000231013,2,1
15352815000231014,0.002,0.02
15352815000231014,0.06,0.07999999999999996
15352815000231014,2,1
15352815000251011,0.002,0.175
15352815000251011,0.06,0.825
15352815000251011,2,1
15352815000251012,0.002,0.14
15352815000251012,0.06,0.8
15352815000251012,2,1
15352815000251013,0.002,0.12
15352815000251013,0.06,0.55
15352815000251013,2,1
15352815000251014,0.002,0.03
15352815000251014,0.06,0.09999999999999998
15352815000251014,2,1
15352815000251015,0.002,0.02
15352815000251015,0.06,0.07999999999999996
15352815000251015,2,1
15352815000031011,0.002,0.2
15352815000031011,0.06,0.8041666666666667
15352815000031011,2,1
15352815000031012,0.002,0.19444444444444442
15352815000031012,0.06,0.8041666666666667
15352815000031012,2,1
15352815000031013,0.002,0.11066666666666666
15352815000031013,0.06,0.7333333333333334
15352815000031013,2,1
15352815000031014,0.002,0.03
15352815000031014,0.06,0.09999999999999998
15352815000031014,2,1
15352815000031015,0.002,0.02
15352815000031015,0.06,0.07999999999999996
15352815000031015,2,1
15352815000041011,0.002,0.14
15352815000041011,0.06,0.55
15352815000041011,2,1
15352815000041012,0.002,0.13
15352815000041012,0.06,0.44999999999999996
15352815000041012,2,1
15352815000041013,0.002,0.085
15352815000041013,0.06,0.35
15352815000041013,2,1
15352815000041014,0.002,0.025
15352815000041014,0.06,0.09999999999999998
15352815000041014,2,1
15352815000041015,0.002,0.015
15352815000041015,0.06,0.07999999999999996
15352815000041015,2,1
16111928000011011,0.002,0.375
16111928000011011,0.06,0.86
16111928000011011,2,1
16111928000011012,0.002,0.375
16111928000011012,0.06,0.86
16111928000011012,2,1
16111928000011013,0.002,0.375
16111928000011013,0.06,0.86
16111928000011013,2,1
16152230000011011,0.002,0.25
16152230000011011,0.06,0.9
16152230000011011,2,1
16152230000011012,0.002,0.425
16152230000011012,0.06,0.65
16152230000011012,2,1
16152418000031011,0.002,0.3
16152418000031011,0.06,0.775
16152418000031011,2,1
16152418000031012,0.002,0.225
16152418000031012,0.06,0.725
16152418000031012,2,1
16152815000021011,0.002,0.03
16152815000021011,0.06,0.15000000000000002
16152815000021011,2,1
16152815000021012,0.002,0.02
16152815000021012,0.06,0.07499999999999996
16152815000021012,2,1
16152815000021013,0.002,0.015
16152815000021013,0.06,0.05500000000000005
16152815000021013,2,1
16152815000042061,0.002,0.04
16152815000042061,0.06,0.125
16152815000042061,2,1
16152815000042062,0.002,0.03
16152815000042062,0.06,0.06000000000000005
16152815000042062,2,1
16152815000045021,0.002,0.04
16152815000045021,0.06,0.125
16152815000045021,2,1
16152815000045022,0.002,0.03
16152815000045022,0.06,0.06000000000000005
16152815000045022,2,1
16152815000045061,0.002,0.04
16152815000045061,0.06,0.125
16152815000045061,2,1
16152815000045062,0.002,0.03
16152815000045062,0.06,0.06000000000000005
16152815000045062,2,1
16152815000052021,0.002,0.05
16152815000052021,0.06,0.09999999999999998
16152815000052021,2,1
16152815000052022,0.002,0.025
16152815000052022,0.06,0.050000000000000044
16152815000052022,2,1
16221134001011011,0.002,0.3
16221134001011011,0.06,0.75
16221134001011011,2,1
16221134001011012,0.002,0.215
16221134001011012,0.06,0.675
16221134001011012,2,1
16221134001011013,0.002,0.215
16221134001011013,0.06,0.675
16221134001011013,2,1
16221134001031011,0.002,0.305
16221134001031011,0.06,0.75
16221134001031011,2,1
16221134001031012,0.002,0.215
16221134001031012,0.06,0.675
16221134001031012,2,1
16221134001031013,0.002,0.215
16221134001031013,0.06,0.675
16221134001031013,2,1
16221134001031014,0.002,0.215
16221134001031014,0.06,0.675
16221134001031014,2,1
16221134001041011,0.002,0.13
16221134001041011,0.06,0.35
16221134001041011,2,1
16221134001041012,0.002,0.13
16221134001041012,0.06,0.35
16221134001041012,2,1
16221134001041013,0.002,0.13
16221134001041013,0.06,0.35
16221134001041013,2,1
16221134001041014,0.002,0.215
16221134001041014,0.06,0.35
16221134001041014,2,1
16221134001041021,0.002,0.13
16221134001041021,0.06,0.35
16221134001041021,2,1
16221134001041022,0.002,0.13
16221134001041022,0.06,0.35
16221134001041022,2,1
16221134001041023,0.002,0.13
16221134001041023,0.06,0.35
16221134001041023,2,1
16221134001041024,0.002,0.215
16221134001041024,0.06,0.35
16221134001041024,2,1
16221134001051011,0.002,0.13
16221134001051011,0.06,0.35
16221134001051011,2,1
16221134001051012,0.002,0.13
16221134001051012,0.06,0.35
16221134001051012,2,1
16221134001051013,0.002,0.275
16221134001051013,0.06,0.6
16221134001051013,2,1
16221134001051014,0.002,0.275
16221134001051014,0.06,0.6
16221134001051014,2,1
16221134001081011,0.002,0.14
16221134001081011,0.06,0.8
16221134001081011,2,1
16221134001081012,0.002,0.2
16221134001081012,0.06,0.8
16221134001081012,2,1
16221134001081013,0.002,0.2
16221134001081013,0.06,0.7
16221134001081013,2,1
16221134001091011,0.002,0.24
16221134001091011,0.06,0.6
16221134001091011,2,1
16221134001091012,0.002,0.24
16221134001091012,0.06,0.6
16221134001091012,2,1
16221134001091013,0.002,0.24
16221134001091013,0.06,0.6
16221134001091013,2,1
16221134001091014,0.002,0.24
16221134001091014,0.06,0.6
16221134001091014,2,1
16221134001102011,0.002,0.25
16221134001102011,0.06,0.875
16221134001102011,2,1
16221134001102012,0.002,0.25
16221134001102012,0.06,0.875
16221134001102012,2,1
16221134001102013,0.002,0.175
16221134001102013,0.06,0.75
16221134001102013,2,1
16221134001102014,0.002,0.175
16221134001102014,0.06,0.7
16221134001102014,2,1
16221134000331031,0.002,0.24
16221134000331031,0.06,0.6
16221134000331031,2,1
16221134000331032,0.002,0.24
16221134000331032,0.06,0.6
16221134000331032,2,1
16221134000331033,0.002,0.275
16221134000331033,0.06,0.6
16221134000331033,2,1
16221134000332011,0.002,0.3
16221134000332011,0.06,0.825
16221134000332011,2,1
16221134000332012,0.002,0.325
16221134000332012,0.06,0.825
16221134000332012,2,1
16221134000332013,0.002,0.325
16221134000332013,0.06,0.44999999999999996
16221134000332013,2,1
16221134000332031,0.002,0.24
16221134000332031,0.06,0.6
16221134000332031,2,1
16221134000332032,0.002,0.24
16221134000332032,0.06,0.6
16221134000332032,2,1
16221134000332033,0.002,0.275
16221134000332033,0.06,0.6
16221134000332033,2,1
16221134000333021,0.002,0.13
16221134000333021,0.06,0.35
16221134000333021,2,1
16221134000333022,0.002,0.13
16221134000333022,0.06,0.35
16221134000333022,2,1
16221134000333023,0.002,0.275
16221134000333023,0.06,0.6
16221134000333023,2,1
16221134000521011,0.002,0.22
16221134000521011,0.06,0.725
16221134000521011,2,1
16221134000521012,0.002,0.26
16221134000521012,0.06,0.55
16221134000521012,2,1
16221134000521013,0.002,0.015
16221134000521013,0.06,0.06000000000000005
16221134000521013,2,1
16221134000831091,0.002,0.1
16221134000831091,0.06,0.9
16221134000831091,2,1
16221134000831092,0.002,0.1
16221134000831092,0.06,0.9
16221134000831092,2,1
16252830000011011,0.002,0.34
16252830000011011,0.06,0.935
16252830000011011,2,1
16252830000011012,0.002,0.34
16252830000011012,0.06,0.935
16252830000011012,2,1
16252830000011013,0.002,0.375
16252830000011013,0.06,0.85
16252830000011013,2,1
16281129000021011,0.002,0.13
16281129000021011,0.06,0.4
16281129000021011,2,1
16281129000021012,0.002,0.13
16281129000021012,0.06,0.4
16281129000021012,2,1
16281129000021013,0.002,0.1
16281129000021013,0.06,0.35
16281129000021013,2,1
16281515000011011,0.002,0.2
16281515000011011,0.06,0.65
16281515000011011,2,1
16281515000011012,0.002,0.2
16281515000011012,0.06,0.65
16281515000011012,2,1
16281515000011013,0.002,0.125
16281515000011013,0.06,0.5
16281515000011013,2,1
16281515000011014,0.002,0.125
16281515000011014,0.06,0.35
16281515000011014,2,1
16281515000011015,0.002,0.025
16281515000011015,0.06,0.09999999999999998
16281515000011015,2,1
16281515000022011,0.002,0.2
16281515000022011,0.06,0.65
16281515000022011,2,1
16281515000022012,0.002,0.2
16281515000022012,0.06,0.65
16281515000022012,2,1
16281515000022013,0.002,0.125
16281515000022013,0.06,0.5
16281515000022013,2,1
16281529180011011,0.002,0.2
16281529180011011,0.06,0.8
16281529180011011,2,1
16281529180011012,0.002,0.2
16281529180011012,0.06,0.8
16281529180011012,2,1
16281529180011013,0.002,0.2
16281529180011013,0.06,0.8
16281529180011013,2,1
16281529180011014,0.002,0.2
16281529180011014,0.06,0.675
16281529180011014,2,1
16281529180011015,0.002,0.25
16281529180011015,0.06,0.6
16281529180011015,2,1
17112230000161011,0.002,0.115
17112230000161011,0.06,0.5
17112230000161011,2,1
17112230000161012,0.002,0.1
17112230000161012,0.06,0.5
17112230000161012,2,1
17112230000171011,0.002,0.115
17112230000171011,0.06,0.44999999999999996
17112230000171011,2,1
17112230000171012,0.002,0.115
17112230000171012,0.06,0.44999999999999996
17112230000171012,2,1
17112230000171013,0.002,0.05
17112230000171013,0.06,0.30000000000000004
17112230000171013,2,1
17112230000171021,0.002,0.115
17112230000171021,0.06,0.75
17112230000171021,2,1
17112230000171022,0.002,0.115
17112230000171022,0.06,0.75
17112230000171022,2,1
17112230000171023,0.002,0.06
17112230000171023,0.06,0.35
17112230000171023,2,1
17112323000031011,0.002,0.2
17112323000031011,0.06,0.8
17112323000031011,2,1
17112323000031012,0.002,0.05
17112323000031012,0.06,0.30000000000000004
17112323000031012,2,1
17151529000011011,0.002,0.005
17151529000011011,0.06,0.8
17151529000011011,2,1
17152823000021011,0.002,0.06
17152823000021011,0.06,0.30000000000000004
17152823000021011,2,1
17152823000021012,0.002,0.06
17152823000021012,0.06,0.30000000000000004
17152823000021012,2,1
17152823000041011,0.002,0.2
17152823000041011,0.06,0.6
17152823000041011,2,1
17152823000041012,0.002,0.075
17152823000041012,0.06,0.35
17152823000041012,2,1
17152823000041013,0.002,0.075
17152823000041013,0.06,0.35
17152823000041013,2,1
17191212000021011,0.002,0.115
17191212000021011,0.06,0.35
17191212000021011,2,1
17191212000021012,0.002,0.115
17191212000021012,0.06,0.35
17191212000021012,2,1
17191212000021013,0.002,0.09
17191212000021013,0.06,0.275
17191212000021013,2,1
17191212000041011,0.002,0.24
17191212000041011,0.06,0.6
17191212000041011,2,1
17191212000041012,0.002,0.24
17191212000041012,0.06,0.6
17191212000041012,2,1
17191212000041013,0.002,0.055
17191212000041013,0.06,0.35
17191212000041013,2,1
17191212000051011,0.002,0.13
17191212000051011,0.06,0.35
17191212000051011,2,1
17191212000051012,0.002,0.13
17191212000051012,0.06,0.35
17191212000051012,2,1
17191212000051013,0.002,0.055
17191212000051013,0.06,0.35
17191212000051013,2,1
17191212000051021,0.002,0.13
17191212000051021,0.06,0.35
17191212000051021,2,1
17191212000051022,0.002,0.13
17191212000051022,0.06,0.35
17191212000051022,2,1
17191212000051023,0.002,0.055
17191212000051023,0.06,0.35
17191212000051023,2,1
17192323000021011,0.002,0.15
17192323000021011,0.06,0.725
17192323000021011,2,1
17192323000021012,0.002,0.15
17192323000021012,0.06,0.725
17192323000021012,2,1
17192323000021013,0.002,0.15
17192323000021013,0.06,0.7
17192323000021013,2,1
17192323000031011,0.002,0.13
17192323000031011,0.06,0.725
17192323000031011,2,1
17192323000031012,0.002,0.13
17192323000031012,0.06,0.725
17192323000031012,2,1
17192323000031013,0.002,0.175
17192323000031013,0.06,0.65
17192323000031013,2,1
17221114000571011,0.002,0.2
17221114000571011,0.06,0.7249999999999999
17221114000571011,2,1
17221114000571012,0.002,0.2
17221114000571012,0.06,0.7249999999999999
17221114000571012,2,1
17221114000571013,0.002,0.2
17221114000571013,0.06,0.7249999999999999
17221114000571013,2,1
17221114000571014,0.002,0.2
17221114000571014,0.06,0.7249999999999999
17221114000571014,2,1
17221129000101011,0.002,0.215
17221129000101011,0.06,0.825
17221129000101011,2,1
17221129000101012,0.002,0.215
17221129000101012,0.06,0.825
17221129000101012,2,1
17221129000101013,0.002,0.175
17221129000101013,0.06,0.675
17221129000101013,2,1
17221129000101014,0.002,0.03
17221129000101014,0.06,0.09999999999999998
17221129000101014,2,1
17221129000101015,0.002,0.015
17221129000101015,0.06,0.07499999999999996
17221129000101015,2,1
17221129000091011,0.002,0.16
17221129000091011,0.06,0.5
17221129000091011,2,1
17221129000091012,0.002,0.13
17221129000091012,0.06,0.4
17221129000091012,2,1
17221129000091013,0.002,0.09
17221129000091013,0.06,0.30000000000000004
17221129000091013,2,1
17221129000091014,0.002,0.04
17221129000091014,0.06,0.07999999999999996
17221129000091014,2,1
17221524290011011,0.002,0.315
17221524290011011,0.06,0.725
17221524290011011,2,1
17221524290011012,0.002,0.315
17221524290011012,0.06,0.725
17221524290011012,2,1
17221524290011013,0.002,0.315
17221524290011013,0.06,0.625
17221524290011013,2,1
17221524300021011,0.002,0.24
17221524300021011,0.06,0.6
17221524300021011,2,1
17221524300021012,0.002,0.24
17221524300021012,0.06,0.6
17221524300021012,2,1
17221524300021013,0.002,0.13
17221524300021013,0.06,0.35
17221524300021013,2,1
17221524300051011,0.002,0.24
17221524300051011,0.06,0.6
17221524300051011,2,1
17221524300051012,0.002,0.24
17221524300051012,0.06,0.6
17221524300051012,2,1
17221524300051013,0.002,0.13
17221524300051013,0.06,0.35
17221524300051013,2,1
17221524000011011,0.002,0.06
17221524000011011,0.06,0.22499999999999998
17221524000011011,2,1
17221524000011012,0.002,0.057333333333333326
17221524000011012,0.06,0.15000000000000002
17221524000011012,2,1
17221524000011013,0.002,0.1
17221524000011013,0.06,0.4
17221524000011013,2,1
17221524000011014,0.002,0.03
17221524000011014,0.06,0.125
17221524000011014,2,1
17221524160011011,0.002,0.315
17221524160011011,0.06,0.725
17221524160011011,2,1
17221524160011012,0.002,0.315
17221524160011012,0.06,0.725
17221524160011012,2,1
17221524160011013,0.002,0.315
17221524160011013,0.06,0.625
17221524160011013,2,1
17221524220052011,0.002,0.25
17221524220052011,0.06,0.85
17221524220052011,2,1
17221524220052012,0.002,0.25
17221524220052012,0.06,0.55
17221524220052012,2,1
17221524220052013,0.002,0.425
17221524220052013,0.06,0.65
17221524220052013,2,1
17221524220061011,0.002,0.34
17221524220061011,0.06,0.825
17221524220061011,2,1
17221524220061012,0.002,0.34
17221524220061012,0.06,0.825
17221524220061012,2,1
17221524220061013,0.002,0.4
17221524220061013,0.06,0.825
17221524220061013,2,1
17252817000271011,0.002,0.225
17252817000271011,0.06,0.925
17252817000271011,2,1
17252817000271012,0.002,0.225
17252817000271012,0.06,0.925
17252817000271012,2,1
17252817000271013,0.002,0.225
17252817000271013,0.06,0.925
17252817000271013,2,1
17281515000011011,0.002,0.06
17281515000011011,0.06,0.25
17281515000011011,2,1
17281515000011012,0.002,0.045
17281515000011012,0.06,0.15000000000000002
17281515000011012,2,1
17281515000011013,0.002,0.13
17281515000011013,0.06,0.55
17281515000011013,2,1
17281515000011014,0.002,0.025
17281515000011014,0.06,0.125
17281515000011014,2,1
17281515280021011,0.002,0.035
17281515280021011,0.06,0.09999999999999998
17281515280021011,2,1
17281515280021012,0.002,0.09
17281515280021012,0.06,0.44999999999999996
17281515280021012,2,1
17281515280021013,0.002,0.015
17281515280021013,0.06,0.09999999999999998
17281515280021013,2,1
17282526000021011,0.002,0.375
17282526000021011,0.06,0.86
17282526000021011,2,1
17282526000021012,0.002,0.375
17282526000021012,0.06,0.86
17282526000021012,2,1
17282526000021013,0.002,0.375
17282526000021013,0.06,0.86
17282526000021013,2,1
17282532000011011,0.002,0.2
17282532000011011,0.06,0.925
17282532000011011,2,1
17282532000011012,0.002,0.25
17282532000011012,0.06,0.925
17282532000011012,2,1
17282532000011013,0.002,0.15
17282532000011013,0.06,0.7
17282532000011013,2,1
18112930000311011,0.002,0.14
18112930000311011,0.06,0.675
18112930000311011,2,1
18112930000311012,0.002,0.14
18112930000311012,0.06,0.675
18112930000311012,2,1
18112930000311013,0.002,0.115
18112930000311013,0.06,0.6
18112930000311013,2,1
18113321000101011,0.002,0.14
18113321000101011,0.06,0.8
18113321000101011,2,1
18113321000101012,0.002,0.2
18113321000101012,0.06,0.8
18113321000101012,2,1
18113321000101013,0.002,0.2
18113321000101013,0.06,0.65
18113321000101013,2,1
18113321000111011,0.002,0.14
18113321000111011,0.06,0.5
18113321000111011,2,1
18113321000111012,0.002,0.2
18113321000111012,0.06,0.5
18113321000111012,2,1
18113321000111013,0.002,0.2
18113321000111013,0.06,0.5
18113321000111013,2,1
18113321000051021,0.002,0.175
18113321000051021,0.06,0.65
18113321000051021,2,1
18113321000051022,0.002,0.225
18113321000051022,0.06,0.65
18113321000051022,2,1
18113321000051023,0.002,0.275
18113321000051023,0.06,0.6
18113321000051023,2,1
18113513000021011,0.002,0.3
18113513000021011,0.06,0.9000000000000001
18113513000021011,2,1
18113513000021012,0.002,0.34
18113513000021012,0.06,0.9000000000000001
18113513000021012,2,1
18113513000021013,0.002,0.4
18113513000021013,0.06,0.9
18113513000021013,2,1
18113513000031011,0.002,0.34
18113513000031011,0.06,0.925
18113513000031011,2,1
18113513000031012,0.002,0.34
18113513000031012,0.06,0.925
18113513000031012,2,1
18113513000031013,0.002,0.475
18113513000031013,0.06,0.85
18113513000031013,2,1
18113615220011011,0.002,0.34
18113615220011011,0.06,0.875
18113615220011011,2,1
18113615220011012,0.002,0.375
18113615220011012,0.06,0.875
18113615220011012,2,1
18113615220011013,0.002,0.375
18113615220011013,0.06,0.875
18113615220011013,2,1
18113615220021011,0.002,0.265
18113615220021011,0.06,0.6
18113615220021011,2,1
18113615220021012,0.002,0.4
18113615220021012,0.06,0.55
18113615220021012,2,1
18113615220021013,0.002,0.4
18113615220021013,0.06,0.55
18113615220021013,2,1
18151417150041011,0.002,0.275
18151417150041011,0.06,0.85
18151417150041011,2,1
18151417150041012,0.002,0.275
18151417150041012,0.06,0.85
18151417150041012,2,1
18151417150041013,0.002,0.275
18151417150041013,0.06,0.85
18151417150041013,2,1
18151417150081011,0.002,0.275
18151417150081011,0.06,0.85
18151417150081011,2,1
18151417150081012,0.002,0.3
18151417150081012,0.06,0.8500000000000001
18151417150081012,2,1
18151417150081013,0.002,0.3
18151417150081013,0.06,0.8500000000000001
18151417150081013,2,1
18151417150081014,0.002,0.3
18151417150081014,0.06,0.8
18151417150081014,2,1
18151417150081015,0.002,0.125
18151417150081015,0.06,0.5
18151417150081015,2,1
18152422350011011,0.002,0.24
18152422350011011,0.06,0.735
18152422350011011,2,1
18152422350011012,0.002,0.24
18152422350011012,0.06,0.735
18152422350011012,2,1
18152422350011013,0.002,0.24
18152422350011013,0.06,0.735
18152422350011013,2,1
18152422350011021,0.002,0.24
18152422350011021,0.06,0.735
18152422350011021,2,1
18152422350011022,0.002,0.275
18152422350011022,0.06,0.6
18152422350011022,2,1
18152422350011023,0.002,0.275
18152422350011023,0.06,0.6
18152422350011023,2,1
18152422350021011,0.002,0.24
18152422350021011,0.06,0.6
18152422350021011,2,1
18152422350021012,0.002,0.24
18152422350021012,0.06,0.65
18152422350021012,2,1
18152815300131011,0.002,0.13
18152815300131011,0.06,0.8
18152815300131011,2,1
18152815300131012,0.002,0.1
18152815300131012,0.06,0.8
18152815300131012,2,1
18152815300301011,0.002,0.225
18152815300301011,0.06,0.775
18152815300301011,2,1
18152815300301012,0.002,0.225
18152815300301012,0.06,0.775
18152815300301012,2,1
18152815300301013,0.002,0.225
18152815300301013,0.06,0.8
18152815300301013,2,1
18152815300301014,0.002,0.2
18152815300301014,0.06,0.7749999999999999
18152815300301014,2,1
18152815300391011,0.002,0.25
18152815300391011,0.06,0.85
18152815300391011,2,1
18152815300391012,0.002,0.25
18152815300391012,0.06,0.85
18152815300391012,2,1
18152815300391013,0.002,0.275
18152815300391013,0.06,0.8
18152815300391013,2,1
18152815300391014,0.002,0.1
18152815300391014,0.06,0.55
18152815300391014,2,1
18152815300391015,0.002,0.03
18152815300391015,0.06,0.25
18152815300391015,2,1
18152815300401011,0.002,0.24
18152815300401011,0.06,0.6
18152815300401011,2,1
18152815300401012,0.002,0.24
18152815300401012,0.06,0.6
18152815300401012,2,1
18152815300401013,0.002,0.24
18152815300401013,0.06,0.6
18152815300401013,2,1
18152815300401014,0.002,0.24
18152815300401014,0.06,0.6
18152815300401014,2,1
18152815300401015,0.002,0.045
18152815300401015,0.06,0.275
18152815300401015,2,1
18152815300401016,0.002,0.13
18152815300401016,0.06,0.35
18152815300401016,2,1
18152815300441011,0.002,0.3
18152815300441011,0.06,0.825
18152815300441011,2,1
18152815300441012,0.002,0.3
18152815300441012,0.06,0.825
18152815300441012,2,1
18152815300441013,0.002,0.3
18152815300441013,0.06,0.825
18152815300441013,2,1
18152815300441014,0.002,0.3
18152815300441014,0.06,0.825
18152815300441014,2,1
18152815300451011,0.002,0.325
18152815300451011,0.06,0.94
18152815300451011,2,1
18152815300451012,0.002,0.325
18152815300451012,0.06,0.94
18152815300451012,2,1
18152815300451013,0.002,0.325
18152815300451013,0.06,0.94
18152815300451013,2,1
18152815300451014,0.002,0.325
18152815300451014,0.06,0.75
18152815300451014,2,1
18152815300461011,0.002,0.25
18152815300461011,0.06,0.775
18152815300461011,2,1
18152815300461012,0.002,0.25
18152815300461012,0.06,0.775
18152815300461012,2,1
18152815300461013,0.002,0.125
18152815300461013,0.06,0.35
18152815300461013,2,1
18152815300471011,0.002,0.175
18152815300471011,0.06,0.75
18152815300471011,2,1
18152815300471012,0.002,0.175
18152815300471012,0.06,0.75
18152815300471012,2,1
18152815300471013,0.002,0.15
18152815300471013,0.06,0.725
18152815300471013,2,1
18152815300471014,0.002,0.125
18152815300471014,0.06,0.7
18152815300471014,2,1
18152815300482011,0.002,0.175
18152815300482011,0.06,0.75
18152815300482011,2,1
18152815300482012,0.002,0.175
18152815300482012,0.06,0.75
18152815300482012,2,1
18152815300482013,0.002,0.15
18152815300482013,0.06,0.725
18152815300482013,2,1
18152815300482014,0.002,0.15
18152815300482014,0.06,0.65
18152815300482014,2,1
18191718000041011,0.002,0.2
18191718000041011,0.06,0.75
18191718000041011,2,1
18191718000041012,0.002,0.225
18191718000041012,0.06,0.75
18191718000041012,2,1
18191718000041013,0.002,0.375
18191718000041013,0.06,0.65
18191718000041013,2,1
18191718130111011,0.002,0.265
18191718130111011,0.06,0.735
18191718130111011,2,1
18191718130111012,0.002,0.3
18191718130111012,0.06,0.6
18191718130111012,2,1
18191718130181011,0.002,0.25
18191718130181011,0.06,0.7
18191718130181011,2,1
18191718130181012,0.002,0.325
18191718130181012,0.06,0.7
18191718130181012,2,1
18191718130181013,0.002,0.375
18191718130181013,0.06,0.65
18191718130181013,2,1
18191718130202011,0.002,0.25
18191718130202011,0.06,0.7
18191718130202011,2,1
18191718130202012,0.002,0.25
18191718130202012,0.06,0.7
18191718130202012,2,1
18191718130221011,0.002,0.25
18191718130221011,0.06,0.7
18191718130221011,2,1
18191718130221012,0.002,0.25
18191718130221012,0.06,0.7
18191718130221012,2,1
18191718130231011,0.002,0.24
18191718130231011,0.06,0.6
18191718130231011,2,1
18191718130231012,0.002,0.24
18191718130231012,0.06,0.6
18191718130231012,2,1
18191718130231013,0.002,0.24
18191718130231013,0.06,0.6
18191718130231013,2,1
18192311000191011,0.002,0.075
18192311000191011,0.06,0.25
18192311000191011,2,1
18192311000191012,0.002,0.075
18192311000191012,0.06,0.125
18192311000191012,2,1
18192311000191013,0.002,0.075
18192311000191013,0.06,0.125
18192311000191013,2,1
18192311000011021,0.002,0.15
18192311000011021,0.06,0.35
18192311000011021,2,1
18192311000011022,0.002,0.04
18192311000011022,0.06,0.08499999999999996
18192311000011022,2,1
18192414000271011,0.002,0.15
18192414000271011,0.06,0.85
18192414000271011,2,1
18192414000271012,0.002,0.15
18192414000271012,0.06,0.85
18192414000271012,2,1
18192414000271013,0.002,0.15
18192414000271013,0.06,0.85
18192414000271013,2,1
18192414000271014,0.002,0.15
18192414000271014,0.06,0.85
18192414000271014,2,1
18192414000281011,0.002,0.15
18192414000281011,0.06,0.85
18192414000281011,2,1
18192414000281012,0.002,0.15
18192414000281012,0.06,0.85
18192414000281012,2,1
18192414000281013,0.002,0.15
18192414000281013,0.06,0.85
18192414000281013,2,1
18192414000281014,0.002,0.125
18192414000281014,0.06,0.6
18192414000281014,2,1
18192414000351011,0.002,0.175
18192414000351011,0.06,0.7
18192414000351011,2,1
18192414000351012,0.002,0.25
18192414000351012,0.06,0.775
18192414000351012,2,1
18192414000351013,0.002,0.115
18192414000351013,0.06,0.44999999999999996
18192414000351013,2,1
18192414000361011,0.002,0.175
18192414000361011,0.06,0.7
18192414000361011,2,1
18192414000361012,0.002,0.25
18192414000361012,0.06,0.775
18192414000361012,2,1
18192414000361013,0.002,0.075
18192414000361013,0.06,0.65
18192414000361013,2,1
18192414000381011,0.002,0.13
18192414000381011,0.06,0.4
18192414000381011,2,1
18192414000381012,0.002,0.13
18192414000381012,0.06,0.4
18192414000381012,2,1
18192414000381013,0.002,0.1
18192414000381013,0.06,0.35
18192414000381013,2,1
18192414000381021,0.002,0.09
18192414000381021,0.06,0.30000000000000004
18192414000381021,2,1
18192414000381022,0.002,0.09
18192414000381022,0.06,0.30000000000000004
18192414000381022,2,1
18192414000381023,0.002,0.09
18192414000381023,0.06,0.30000000000000004
18192414000381023,2,1
18192414000391011,0.002,0.09
18192414000391011,0.06,0.75
18192414000391011,2,1
18192414000391012,0.002,0.09
18192414000391012,0.06,0.75
18192414000391012,2,1
18192414000401011,0.002,0.15
18192414000401011,0.06,0.75
18192414000401011,2,1
18192414000401012,0.002,0.15
18192414000401012,0.06,0.75
18192414000401012,2,1
18192414250021011,0.002,0.2
18192414250021011,0.06,0.5
18192414250021011,2,1
18192414250021012,0.002,0.45
18192414250021012,0.06,0.85
18192414250021012,2,1
18192414250021013,0.002,0.45
18192414250021013,0.06,0.85
18192414250021013,2,1
18251700000041011,0.002,0.24
18251700000041011,0.06,0.6
18251700000041011,2,1
18251700000041012,0.002,0.3
18251700000041012,0.06,0.6
18251700000041012,2,1
18251700000041013,0.002,0.3
18251700000041013,0.06,0.6
18251700000041013,2,1
18251700000041014,0.002,0.13
18251700000041014,0.06,0.35
18251700000041014,2,1
18252125000021011,0.002,0.325
18252125000021011,0.06,0.94
18252125000021011,2,1
18252125000021012,0.002,0.45
18252125000021012,0.06,0.94
18252125000021012,2,1
18252125000021013,0.002,0.5
18252125000021013,0.06,0.94
18252125000021013,2,1
18252125000021014,0.002,0.425
18252125000021014,0.06,0.7
18252125000021014,2,1
18252125000031011,0.002,0.34
18252125000031011,0.06,0.94
18252125000031011,2,1
18252125000031012,0.002,0.35
18252125000031012,0.06,0.94
18252125000031012,2,1
18252125000031013,0.002,0.5
18252125000031013,0.06,0.94
18252125000031013,2,1
18252125000031014,0.002,0.5
