Year,Month,Day,Hour,Minute,Second,Z=200mm
2008.0,1.0,1.0,9.0,0.0,0.0,0.15800000190734864
2008.0,1.0,2.0,9.0,0.0,0.0,0.15600000381469725
2008.0,1.0,3.0,9.0,0.0,0.0,0.15399999618530275
2008.0,1.0,4.0,9.0,0.0,0.0,0.15199999809265136
2008.0,1.0,5.0,9.0,0.0,0.0,0.15100000381469728
2008.0,1.0,6.0,9.0,0.0,0.0,0.14899999618530274
2008.0,1.0,7.0,9.0,0.0,0.0,0.14800000190734863
2008.0,1.0,8.0,9.0,0.0,0.0,0.14699999809265138
2008.0,1.0,9.0,9.0,0.0,0.0,0.14600000381469727
2008.0,1.0,10.0,9.0,0.0,0.0,0.145
2008.0,1.0,11.0,9.0,0.0,0.0,0.14399999618530274
2008.0,1.0,12.0,9.0,0.0,0.0,0.14300000190734863
2008.0,1.0,13.0,9.0,0.0,0.0,0.14100000381469727
2008.0,1.0,14.0,9.0,0.0,0.0,0.14
2008.0,1.0,15.0,9.0,0.0,0.0,0.13899999618530273
2008.0,1.0,16.0,9.0,0.0,0.0,0.13899999618530273
2008.0,1.0,17.0,9.0,0.0,0.0,0.13699999809265137
2008.0,1.0,18.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,19.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,20.0,9.0,0.0,0.0,0.135
2008.0,1.0,21.0,9.0,0.0,0.0,0.135
2008.0,1.0,22.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,23.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,24.0,9.0,0.0,0.0,0.13699999809265137
2008.0,1.0,25.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,26.0,9.0,0.0,0.0,0.13600000381469726
2008.0,1.0,27.0,9.0,0.0,0.0,0.135
2008.0,1.0,28.0,9.0,0.0,0.0,0.135
2008.0,1.0,29.0,9.0,0.0,0.0,0.13399999618530273
2008.0,1.0,30.0,9.0,0.0,0.0,0.13399999618530273
2008.0,1.0,31.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,1.0,9.0,0.0,0.0,0.13199999809265137
2008.0,2.0,2.0,9.0,0.0,0.0,0.13100000381469726
2008.0,2.0,3.0,9.0,0.0,0.0,0.13199999809265137
2008.0,2.0,4.0,9.0,0.0,0.0,0.13399999618530273
2008.0,2.0,5.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,6.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,7.0,9.0,0.0,0.0,0.13300000190734862
2008.0,2.0,8.0,9.0,0.0,0.0,0.13199999809265137
2008.0,2.0,9.0,9.0,0.0,0.0,0.13199999809265137
2008.0,2.0,10.0,9.0,0.0,0.0,0.13199999809265137
2008.0,2.0,11.0,9.0,0.0,0.0,0.18100000381469727
2008.0,2.0,12.0,9.0,0.0,0.0,0.24399999618530274
2008.0,2.0,13.0,9.0,0.0,0.0,0.23799999237060546
2008.0,2.0,14.0,9.0,0.0,0.0,0.24399999618530274
2008.0,2.0,15.0,9.0,0.0,0.0,0.3039999961853027
2008.0,2.0,16.0,9.0,0.0,0.0,0.3340000152587891
2008.0,2.0,17.0,9.0,0.0,0.0,0.3240000152587891
2008.0,2.0,18.0,9.0,0.0,0.0,0.3220000076293945
2008.0,2.0,19.0,9.0,0.0,0.0,0.32
2008.0,2.0,20.0,9.0,0.0,0.0,0.3139999961853027
2008.0,2.0,21.0,9.0,0.0,0.0,0.30100000381469727
2008.0,2.0,22.0,9.0,0.0,0.0,0.29200000762939454
2008.0,2.0,23.0,9.0,0.0,0.0,0.28
