0,Year,Month,Day,Hour,Minute,Second,Station,Date(Local_Day),MSLPress(hPa),PET(mm),Rain(mm),RH(%),SoilM(mm),TempEarth10cm(C),Radn(MJ/m2),Tmax(C),Tmin(C),VapPress(hPa),WindSpeed(mps)
,2012,6,25,9,0,0,27237,20120625,1011.3,0.4,4,96,4.1,6.2,7.2,9.6,2.4,9.3,3.9
,2012,6,26,9,0,0,27237,20120626,1010.5,0.2,13.1,94,12.5,5.9,4.6,9.7,2.4,9.8,4
,2012,6,27,9,0,0,27237,20120627,1014.8,0.7,7.1,87,7.1,5.3,7.4,7.8,1.6,7,5
,2012,6,28,9,0,0,27237,20120628,1014.4,0.8,0,86,0.5,5.5,6.9,10,2.7,8.5,5.3
,2012,6,29,9,0,0,27237,20120629,1018.3,0.7,0,86,0,5.6,9.7,8.4,1.6,7.1,3.4
,2012,6,30,9,0,0,27237,20120630,1026.2,0.5,0,81,-0.5,3.5,9.1,8.7,-4.2,4.9,2.2
,2012,7,1,9,0,0,27237,20120701,1026.3,0.5,0,92,-1.1,3.6,9.3,9.2,-2.6,5.5,1.8
,2012,7,2,9,0,0,27237,20120702,1024,0.7,0,92,-2,3,9.5,9,-4.3,5.1,2.2
,2012,7,3,9,0,0,27237,20120703,1012.9,0,8.5,81,5.8,4.1,2.1,7.7,-0.2,7.4,3.6
,2012,7,4,9,0,0,27237,20120704,1009.6,0.5,0,93,-0.6,4.5,7.7,12.7,2.9,8.5,1.8
,2012,7,5,9,0,0,27237,20120705,1010.7,0.2,0,98,-1.4,4.2,7.7,11,-0.7,7.6,1.8
,2012,7,6,9,0,0,27237,20120706,1012.1,0.3,0,96,-1.5,4.3,6.4,12,-0.3,7.6,2.3
,2012,7,7,9,0,0,27237,20120707,1018.7,0.6,0,90,-2,3.5,9.7,9.7,-2.2,6.4,2.2
,2012,7,8,9,0,0,27237,20120708,1026,0.5,0,92,-2.6,2.7,9.6,9.7,-5,5.1,1.4
,2012,7,9,9,0,0,27237,20120709,1031.3,0.5,0,94,-3.1,2.9,9.7,10.2,-3.7,5.9,1.6
,2012,7,10,9,0,0,27237,20120710,1034.2,0.6,0,96,-3.6,2.5,9.3,10.3,-3.9,5.6,1.3
,2012,7,11,9,0,0,27237,20120711,1036.1,0.3,0,96,-4.1,2.4,6.4,8.6,-3.4,6.3,1.4
,2012,7,12,9,0,0,27237,20120712,1037.1,0.7,0,93,-4.6,3.9,4.7,9.3,0.1,7.7,1.4
,2012,7,13,9,0,0,27237,20120713,1032.9,0.6,0,93,-5.2,4,4.5,8.5,2.3,8.2,1.7
,2012,7,14,9,0,0,27237,20120714,1029,0.6,3.7,93,-2.8,4.2,3.2,10.1,1.5,8.6,2
,2012,7,15,9,0,0,27237,20120715,1022.1,0.3,68.4,94,56,6.1,1.2,11.5,5.3,12.3,3.5
,2012,7,16,9,0,0,27237,20120716,1009.7,0.6,35.1,95,27.9,9,1.3,12.5,9.4,13.7,3.8
,2012,7,17,9,0,0,27237,20120717,1015.1,1,0,91,-0.3,7.9,10,11.7,5.4,10,2.9
,2012,7,18,9,0,0,27237,20120718,1030,0.9,0,93,-0.8,4.6,10.6,11.8,-3.1,5.6,1.8
,2012,7,19,9,0,0,27237,20120719,1031.5,0.9,0,93,-1.3,4,9.3,12.1,-1.9,6.1,1.6
,2012,7,20,9,0,0,27237,20120720,1034.2,1.2,0,90,-1.9,3.6,9.7,12.5,-1.8,5.7,2.1
,2012,7,21,9,0,0,27237,20120721,1029.3,0.4,1.5,85,-2.2,5.6,3.5,11,0.6,9,2.5
,2012,7,22,9,0,0,27237,20120722,1023.2,0.5,16.7,89,12.7,6.7,2.2,10.8,6.4,10,2.6
,2012,7,23,9,0,0,27237,20120723,1016.6,0.3,21.1,91,20.3,8.3,1.7,12.5,8.1,11.4,4.2
,2012,7,24,9,0,0,27237,20120724,1010.5,0.2,3.5,88,3,9,5.4,15.9,8.4,12.9,2.5
,2012,7,25,9,0,0,27237,20120725,1008.9,0.3,0,97,-0.7,9.2,4.6,13,6.6,11.8,2.4
,2012,7,26,9,0,0,27237,20120726,1019.7,0.8,0,86,-1.1,7.3,10.9,11.2,2.6,7.8,3.1
,2012,7,27,9,0,0,27237,20120727,1025.3,0.7,0,94,-1.6,4.9,11.3,10.3,-2.8,6.1,1.7
,2012,7,28,9,0,0,27237,20120728,1027.3,1,0,94,-2.2,4.5,11.1,10.3,-2.4,6.1,2.2
,2012,7,29,9,0,0,27237,20120729,1017.7,0.5,7.4,85,7.9,5.2,4.5,9.8,0.2,8.3,4.2
,2012,7,30,9,0,0,27237,20120730,996.9,0.3,25.9,87,23.4,7.1,2.5,10.9,6.8,10.9,5.2
,2012,7,31,9,0,0,27237,20120731,1004.3,0.9,0,94,-0.7,6,10.9,11.8,2.7,8.1,2
,2012,8,1,9,0,0,27237,20120801,1010.6,0.6,0,94,-1.6,5.8,7.8,12.9,-0.4,8.4,2.8
,2012,8,2,9,0,0,27237,20120802,1016.5,0.3,0,86,-1.9,7.1,5.4,12.4,4.5,9.8,2.9
,2012,8,3,9,0,0,27237,20120803,1016.7,0.5,2.2,91,1.1,7.5,5.9,12.3,6.9,10.5,2.3
,2012,8,4,9,0,0,27237,20120804,1016.4,0.7,1.1,92,-0.7,7.4,5.9,12.3,5,9.9,2.2
,2012,8,5,9,0,0,27237,20120805,1012.1,0.8,0,93,-1.8,7.5,10.3,12.4,3.4,9.1,1.6
,2012,8,6,9,0,0,27237,20120806,1009.5,0.8,0,96,-1.7,7.7,5.9,11.8,4.9,9.9,1.6
,2012,8,7,9,0,0,27237,20120807,1012.6,0.5,7.9,96,4.7,7,5.6,11.4,3.2,9.8,2.4
,2012,8,8,9,0,0,27237,20120808,1005.5,0.5,4.6,94,3.9,7.3,7.5,9.7,3.8,9.3,2
,2012,8,9,9,0,0,27237,20120809,1002.9,0.6,0,96,-1,6.9,9.4,11.9,3.1,8.8,1.9
,2012,8,10,9,0,0,27237,20120810,1012.5,1,0,96,-1.9,5.7,12,13.7,-0.4,7.7,1.4
,2012,8,11,9,0,0,27237,20120811,1019,0.8,38.4,96,34.1,5.4,7.2,12.3,-0.4,8.3,2.8
,2012,8,12,9,0,0,27237,20120812,1004.6,0,38.3,95,35.3,8.2,2.3,10.3,4.7,12.5,2.7
,2012,8,13,9,0,0,27237,20120813,1001.7,0.9,1.8,97,0.7,7.8,9.5,12.7,6.4,10.5,2.1
,2012,8,14,9,0,0,27237,20120814,1011.4,0.6,4.2,97,3,7.7,6.7,11.4,3.6,10.2,1.5
,2012,8,15,9,0,0,27237,20120815,1014.9,0.8,12.1,96,10.4,7.4,7,12.2,4,9.9,2.7
,2012,8,16,9,0,0,27237,20120816,1011.6,0.9,4.4,96,3.8,7.9,8.6,11.1,5.4,10.2,2
,2012,8,17,9,0,0,27237,20120817,1015.7,1.3,0,89,-0.3,7.2,12.1,11.5,5,9.3,2.6
,2012,8,18,9,0,0,27237,20120818,1020.4,0.9,0,94,-1.4,7.2,9.4,12.5,3.4,9.3,1.5
,2012,8,19,9,0,0,27237,20120819,1023.1,0.4,14.9,96,11.9,6.8,2.7,10.2,1.6,9.5,2.5
,2012,8,20,9,0,0,27237,20120820,1008.9,0.6,3.9,95,2.8,7.8,6.5,11.5,5.5,11.5,2.4
,2012,8,21,9,0,0,27237,20120821,1009.5,1.1,0,95,-0.2,7.6,8.6,12.3,4.3,9.7,2.5
,2012,8,22,9,0,0,27237,20120822,1020.2,1,0,87,-1.2,6.4,12.3,14.2,1,8.6,2.2
,2012,8,23,9,0,0,27237,20120823,1026.7,1.1,2.3,92,1,7,11.6,13.2,1.9,8.5,1.6
,2012,8,24,9,0,0,27237,20120824,1030.3,1.6,0,97,-1.5,6.1,15,12.7,-1.1,7.6,1.5
,2012,8,25,9,0,0,27237,20120825,1030.3,1.3,0,96,-2.5,6.3,10.8,11.6,0.3,8.3,1.7
,2012,8,26,9,0,0,27237,20120826,1026.7,0.9,0,91,-2.7,7.2,7.2,11.6,1.8,9.5,2.1
,2012,8,27,9,0,0,27237,20120827,1018.8,1,3.7,90,-0.3,7.9,7.5,12.5,5.4,10.9,2.8
,2012,8,28,9,0,0,27237,20120828,1020.4,1.2,0,91,-1.7,7.4,10.2,11.2,3.5,9.4,2.3
,2012,8,29,9,0,0,27237,20120829,1024.8,1.6,0,89,-2.6,5.7,16.1,12.9,-2.8,6.5,1.6
,2012,8,30,9,0,0,27237,20120830,1020.9,1.7,0,82,-3.6,5.8,15.6,13.7,-0.3,7.3,2.8
,2012,8,31,9,0,0,27237,20120831,1022.2,1.7,0,82,-4.5,6.1,16.4,14,1.5,8.1,2.1
,2012,9,1,9,0,0,27237,20120901,1029.5,1.7,0,86,-6.2,5.9,16,12.3,-1.7,7,1.9
,2012,9,2,9,0,0,27237,20120902,1026.6,1.5,3.3,78,-3.6,6.7,8.7,12.3,2,8.4,3.2
,2012,9,3,9,0,0,27237,20120903,1008,0.7,25.4,90,18.5,8.3,2.1,11.2,7.5,11.8,3.8
,2012,9,4,9,0,0,27237,20120904,1001.8,1.5,8.4,85,6.6,7.8,10.7,10.2,5.2,9.5,4.6
,2012,9,5,9,0,0,27237,20120905,1011.8,2.3,0,79,-1.1,7.4,15.2,11.9,5.2,9.1,5.1
,2012,9,6,9,0,0,27237,20120906,1020.6,2.3,0,86,-3,8.1,10.3,13.8,6.7,10.9,3.8
,2012,9,7,9,0,0,27237,20120907,1017.9,1,7.6,86,2.6,8.6,3.5,11.6,6.8,11.6,3.4
,2012,9,8,9,0,0,27237,20120908,1008.5,1.3,15.7,89,12.9,9.6,7.7,13.4,9.3,12.4,4.6
,2012,9,9,9,0,0,27237,20120909,1003.7,2,22,84,19.8,8.5,12.9,11.4,6.2,9.9,4.8
,2012,9,10,9,0,0,27237,20120910,1009.2,1.8,10,81,8.4,7.7,10.9,11,4.4,8.9,5.1
,2012,9,11,9,0,0,27237,20120911,1010.8,1.7,9.4,84,11.8,8.1,12.2,9.6,5.6,9.6,4.9
,2012,9,12,9,0,0,27237,20120912,1022,1.8,0,71,-1.1,5.5,15.8,7.3,-1.5,5.8,3.7
,2012,9,13,9,0,0,27237,20120913,1025.9,2,0,81,-2.9,4.8,19.1,10.8,-4.2,6.1,2.4
,2012,9,14,9,0,0,27237,20120914,1023.6,1.8,0,89,-4.5,5.5,12.9,10.6,-1.5,8,2.3
,2012,9,15,9,0,0,27237,20120915,1020.7,0.8,25.2,86,17.4,6.3,4.8,11.7,0.8,8.6,3.6
,2012,9,16,9,0,0,27237,20120916,1015.3,0.6,22.1,95,20.3,8.9,2.5,11.8,6.3,12.3,3.3
,2012,9,17,9,0,0,27237,20120917,1009.9,1.9,3,89,2.1,8.7,11.7,13.6,7,11.4,3.8
,2012,9,18,9,0,0,27237,20120918,1020.6,2.1,0,77,-1.8,8.4,19.3,13.5,3.3,8.8,2.5
,2012,9,19,9,0,0,27237,20120919,1022.7,1.3,0,88,-3.4,8.2,11.4,11.3,2,8.6,1.8
,2012,9,20,9,0,0,27237,20120920,1022.1,1.5,0,76,-5.1,8.5,13.1,12.9,3.4,8.7,2.2
,2012,9,21,9,0,0,27237,20120921,1030.5,2.2,0,73,-6.9,7.5,19.8,13.5,-0.1,7.4,2
,2012,9,22,9,0,0,27237,20120922,1032.7,2,0,76,-8.5,8.3,20,13.2,1.3,8,1.8
,2012,9,23,9,0,0,27237,20120923,1031,2.1,0,78,-10.2,8.1,20.1,13.6,-0.8,7.9,1.6
,2012,9,24,9,0,0,27237,20120924,1027.7,1.2,0,77,-11.9,8.8,16,12.8,2.3,9,2.1
,2012,9,25,9,0,0,27237,20120925,1026.4,1.3,0,76,-13.7,8.8,8.2,11.4,3.6,8.9,2.6
,2012,9,26,9,0,0,27237,20120926,1021.8,1.2,0,77,-15.1,9.2,7.5,12.8,5.9,9.7,2.8
,2012,9,27,9,0,0,27237,20120927,1020.4,1.3,0,87,-16.5,10.4,8.3,13.5,8.4,11.7,2.1
,2012,9,28,9,0,0,27237,20120928,1012.5,1.8,0,78,-18.3,10.3,10.2,16.4,8.3,10.8,3.7
,2012,9,29,9,0,0,27237,20120929,1012.9,2.4,0,83,-19.7,10.7,20.1,19.4,6.9,12.6,1.6
,2012,9,30,9,0,0,27237,20120930,1014.5,3.8,2.1,88,-19.5,11.2,20.2,18.1,6,11.9,2.4
,2012,10,1,9,0,0,27237,20121001,1008.4,2.1,8,96,-12,11.3,16.1,13.7,5.5,12.3,3
,2012,10,2,9,0,0,27237,20121002,1008.9,2.1,3.2,89,-12.2,9.4,15.9,13.2,3.8,9.6,3.2
,2012,10,3,9,0,0,27237,20121003,1009.8,2.6,0,85,-14,9.8,14.8,13.7,5.5,10.2,3.7
,2012,10,4,9,0,0,27237,20121004,1004.8,1.9,3.6,88,-13.8,10.3,11.6,12.2,7.2,11,3.4
,2012,10,5,9,0,0,27237,20121005,1013.3,1.6,2.5,82,-11.9,8.8,11.6,12.1,1.8,9,2.9
,2012,10,6,9,0,0,27237,20121006,1001.9,2.4,7.2,77,-9.7,10.6,16,12.3,6.1,11,5.4
,2012,10,7,9,0,0,27237,20121007,1013.5,2.7,0,70,-12.6,8.4,21.8,13.4,2.2,7.7,3.4
,2012,10,8,9,0,0,27237,20121008,1013.8,1.2,22.3,86,-3.3,9.3,3.8,13,2.9,9.8,3.2
,2012,10,9,9,0,0,27237,20121009,1011.7,2.3,0,82,-8.2,9.9,16.1,14.5,6,11.7,2.4
,2012,10,10,9,0,0,27237,20121010,1014.5,2.5,0,88,-10.5,9.7,17.5,14.2,2.1,10.9,2.1
,2012,10,11,9,0,0,27237,20121011,1017.7,3.2,0,82,-13.1,9.8,19,15.1,4.9,10.2,3.3
,2012,10,12,9,0,0,27237,20121012,1022.4,2.6,6.5,82,-9.6,9,20.7,16.2,1,9.4,2
,2012,10,13,9,0,0,27237,20121013,1001.9,0.9,31.6,93,18,10.6,5.3,13.4,5.8,12.6,4.9
,2012,10,14,9,0,0,27237,20121014,1004.7,2.1,6.7,81,-0.5,9.7,15.7,12,5.8,9.1,3.7
,2012,10,15,9,0,0,27237,20121015,1012.7,2.4,0,77,-4.5,9,17.2,13.1,2.4,8.8,4.1
,2012,10,16,9,0,0,27237,20121016,1014,3.6,0,70,-7.3,9.1,20.5,13.5,5.5,8.3,4.5
,2012,10,17,9,0,0,27237,20121017,1014.6,2.3,4.8,81,-2.1,10.1,7.9,13.6,6.8,10.5,4.2
,2012,10,18,9,0,0,27237,20121018,1001,2.3,9,89,3.3,10.5,16,12.1,8.7,11.2,5.4
,2012,10,19,9,0,0,27237,20121019,1005.4,2.7,2.5,74,-3.6,9.4,19,11.7,5.8,8.5,5.2
,2012,10,20,9,0,0,27237,20121020,1016.9,2.8,3.8,76,0,8.4,24.5,13.3,2.6,8,4.1
,2012,10,21,9,0,0,27237,20121021,1008.4,0.7,29.5,92,34.6,9.8,6.1,14,5.2,12.2,3.2
,2012,10,22,9,0,0,27237,20121022,1006.8,3.1,8.9,74,0.7,11.2,22.4,13.8,9.1,11,4.7
,2012,10,23,9,0,0,27237,20121023,1012.8,1.7,2.5,87,0.4,10.5,11.4,11.2,6.2,9.1,2.6
,2012,10,24,9,0,0,27237,20121024,1022.8,3.7,0,67,-2.9,8.4,27.3,15.5,-2.2,6.9,2.6
,2012,10,25,9,0,0,27237,20121025,1013.4,2.8,0,76,-5.7,9,20.2,14.5,1,8.5,3.3
,2012,10,26,9,0,0,27237,20121026,1009.9,3.3,0,79,-7.8,9.8,25.9,17,1.5,10.3,2.1
,2012,10,27,9,0,0,27237,20121027,1013,3.2,0,84,-10.7,10.8,23.6,17.9,2.4,10.5,2.3
,2012,10,28,9,0,0,27237,20121028,1012.3,2.1,1.2,79,-11.3,11.6,11.4,16.6,6.2,11.7,1.6
,2012,10,29,9,0,0,27237,20121029,1009.8,3.1,0,76,-14.2,12.6,21.3,20.9,9.4,12.7,3.2
,2012,10,30,9,0,0,27237,20121030,1015.6,4.2,0,67,-16.4,12.8,26,21.6,6.6,10.9,2.1
,2012,10,31,9,0,0,27237,20121031,1013.6,4.7,0,75,-19.2,13.5,27.9,22.3,5.2,11.9,2.2
,2012,11,1,9,0,0,27237,20121101,1013.9,4.6,0,81,-24.8,13.8,26.3,22.3,5.6,11.9,2
,2012,11,2,9,0,0,27237,20121102,1013.2,3.2,0,79,-28.6,14.2,20,16.8,8.1,12,2.5
,2012,11,3,9,0,0,27237,20121103,1005.9,1.7,1.7,76,-31,14.2,8.6,15.5,9.8,11.5,3.4
,2012,11,4,9,0,0,27237,20121104,1014.7,3.3,0,73,-34.9,11.2,21.5,14,2.3,8.6,3.2
,2012,11,5,9,0,0,27237,20121105,1020.9,2.5,0,71,-38.7,11.5,23.8,15.5,2,8.9,3.5
,2012,11,6,9,0,0,27237,20121106,1024.5,2.9,0,73,-42.5,11.8,20.5,14.4,4.1,8.8,2.6
,2012,11,7,9,0,0,27237,20121107,1026.6,3.8,0,64,-46.3,10.9,29.7,15.6,-1.3,7.2,2.1
,2012,11,8,9,0,0,27237,20121108,1026.1,3.6,0,64,-50.2,11.7,28.2,16.5,0.8,7.9,2.3
,2012,11,9,9,0,0,27237,20121109,1024.5,4.4,0,69,-54,12.3,27.9,19.3,1.2,9,2.2
,2012,11,10,9,0,0,27237,20121110,1021.1,4.4,0,67,-57.9,12.9,30.1,19.9,1.7,9.8,2.4
,2012,11,11,9,0,0,27237,20121111,1016.1,2,0,74,-60.9,13.9,12.4,14.4,6.5,10.6,2.8
,2012,11,12,9,0,0,27237,20121112,1014.4,2.4,17.5,82,-47.7,13.6,17.7,15.7,7.1,11.2,2.2
,2012,11,13,9,0,0,27237,20121113,1014.4,2.1,0,81,-51,12.2,12.8,12.6,5.3,9.7,2.3
,2012,11,14,9,0,0,27237,20121114,1009.5,3.4,0,71,-54.8,11.6,21.7,14.3,4.1,8.6,3.8
,2012,11,15,9,0,0,27237,20121115,1008.8,1.7,3.9,79,-54.5,12.1,11.8,13.8,6.6,10.7,1.7
,2012,11,16,9,0,0,27237,20121116,1010.3,3.2,0,76,-57.6,12.6,23.8,16,7.2,10.9,3.1
,2012,11,17,9,0,0,27237,20121117,1009,1.7,22,91,-39.1,12.5,4.7,13.5,7.2,11.5,2.8
,2012,11,18,9,0,0,27237,20121118,1006.7,3,4,83,-38.5,11.6,22.4,13,7.2,10.4,4.7
,2012,11,19,9,0,0,27237,20121119,1019.6,2.8,0,74,-42.2,11.5,23.6,15.7,2.9,9.5,2.5
,2012,11,20,9,0,0,27237,20121120,1018.8,3.9,0,71,-45.9,12.6,30.2,18.6,3.3,9.4,2
,2012,11,21,9,0,0,27237,20121121,1015.8,4.6,0,78,-49.6,13.5,29.2,20.8,5.3,11.8,1.9
,2012,11,22,9,0,0,27237,20121122,1014.5,5,0,69,-53,14.5,26.6,21.4,6.4,11.9,2.2
,2012,11,23,9,0,0,27237,20121123,1014.1,3.1,0,73,-56.8,14.9,22.2,18.3,8.3,12.5,2.3
,2012,11,24,9,0,0,27237,20121124,1015.4,3.5,0,73,-60.3,14,25.2,19.1,5.1,10.5,2.5
,2012,11,25,9,0,0,27237,20121125,1018.2,4.6,0,80,-63.9,14.2,27.5,20.6,4.8,12.7,2.8
,2012,11,26,9,0,0,27237,20121126,1016.4,3.4,0,75,-67.5,14.8,20.4,18.2,9.2,12,4.1
,2012,11,27,9,0,0,27237,20121127,1016,6,0,68,-70.9,15.3,31.8,22.3,10.4,12.1,3.6
,2012,11,28,9,0,0,27237,20121128,1013.6,5.1,0,74,-74.3,15.2,27,19.8,9.2,11.1,4.1
,2012,11,29,9,0,0,27237,20121129,1010.3,4.2,0,75,-77.7,14.7,24.7,18,6.8,11.3,3.5
,2012,11,30,9,0,0,27237,20121130,1007.5,3.5,0,73,-80.9,14.6,20.9,14.8,8.1,9.8,4.6
,2012,12,1,9,0,0,27237,20121201,1018.9,4.5,0,70,-84,13.6,29.5,18.6,0.7,9.4,2.9
,2012,12,2,9,0,0,27237,20121202,1013.1,2.4,2.1,80,-85.2,14.8,10.4,16.4,8.4,12.7,3
,2012,12,3,9,0,0,27237,20121203,1007.4,5.7,0,77,-88.9,15.9,29.3,20.5,11.4,13.7,4
,2012,12,4,9,0,0,27237,20121204,1012.9,3.4,4,75,-88.1,15,21.9,19.5,5.5,12.2,2.2
,2012,12,5,9,0,0,27237,20121205,1006.6,2.2,8.3,86,-83.1,15.7,8.6,17.5,11,16.3,3
,2012,12,6,9,0,0,27237,20121206,1006.5,2.3,19.1,86,-68.9,16.6,5.8,18.7,14.6,17.8,3
,2012,12,7,9,0,0,27237,20121207,1006,2.8,6.5,79,-66.5,14.2,21.4,13.8,8.5,11.4,4.6
,2012,12,8,9,0,0,27237,20121208,1016,4.3,0,70,-69.9,13.9,26.1,18.3,5.2,10,2.2
,2012,12,9,9,0,0,27237,20121209,1023.2,4.6,0,76,-73.6,14,31.3,20.6,4.3,11.5,2.1
,2012,12,10,9,0,0,27237,20121210,1025.4,5.2,0,79,-77.2,15.4,29.6,21.5,6.6,12.9,2.1
,2012,12,11,9,0,0,27237,20121211,1024.6,4.4,0,78,-80.5,16,27.5,22.1,6.9,12.3,2.4
,2012,12,12,9,0,0,27237,20121212,1025.1,2.3,14.9,76,-70.5,17.2,18.4,20,11.4,13,2.2
,2012,12,13,9,0,0,27237,20121213,1024.9,3.3,6.5,88,-68.2,16.3,16,19.9,11.8,15,1.9
,2012,12,14,9,0,0,27237,20121214,1023.5,4.7,0,81,-72.5,16.8,24.6,20.6,12.5,15,2.3
,2012,12,15,9,0,0,27237,20121215,1023.3,5.6,0,76,-76.3,16.3,31.9,23.4,8.2,12.8,2.5
,2012,12,16,9,0,0,27237,20121216,1023.9,4.7,0,73,-79.9,16.9,23.7,23,7.7,13.5,2
,2012,12,17,9,0,0,27237,20121217,1019.1,3.1,0,82,-83.4,17.8,15.2,19.4,13.2,15.6,1.9
,2012,12,18,9,0,0,27237,20121218,1013.4,1.8,5.1,85,-81.2,18.2,9.2,19.7,14.9,17.6,2.4
,2012,12,19,9,0,0,27237,20121219,1012.6,4,0,86,-84.5,18.2,19.8,22.6,15.5,18.7,2.6
,2012,12,20,9,0,0,27237,20121220,1019.8,5.2,0,61,-87.7,17.7,28,24.2,8.5,12.8,2.4
,2012,12,21,9,0,0,27237,20121221,1018,3.5,2.3,81,-87.7,18.2,17.9,22.4,10.9,15.5,2.2
,2012,12,22,9,0,0,27237,20121222,1016.2,3.7,6.1,83,-82.1,19.5,21.7,23.9,14.5,18.1,1.9
,2012,12,23,9,0,0,27237,20121223,1016.2,4.1,0,74,-86.9,20.2,23.4,24.8,13.9,18,2.4
,2012,12,24,9,0,0,27237,20121224,1016.5,4.4,2.2,75,-86.7,19.2,20,27.4,15.7,19.2,3.1
,2012,12,25,9,0,0,27237,20121225,1015,4.8,1.5,79,-87.9,19.6,24.4,25.1,16.6,20.2,3.7
,2012,12,26,9,0,0,27237,20121226,1010.6,3.5,15.2,86,-75.3,20.6,13.9,22.4,17,19.9,3.3
,2012,12,27,9,0,0,27237,20121227,1014.4,2.4,0,91,-77.7,20.3,16.2,22.7,16.9,20.5,2.5
,2012,12,28,9,0,0,27237,20121228,1021,1.5,13.4,81,-65.8,19.5,8.5,19.4,14.7,16.6,2.1
,2012,12,29,9,0,0,27237,20121229,1018.5,5.1,0,84,-69.6,19,24.1,23.7,15.3,18.2,1.9
,2012,12,30,9,0,0,27237,20121230,1010.9,3.4,6.6,84,-65.9,19.4,14.9,21.1,14.8,17.4,3.1
,2012,12,31,9,0,0,27237,20121231,1013.6,5.6,0,70,-69.1,17.7,29,18.1,11.5,12,3.7
,2013,1,1,9,0,0,27237,20130101,1021.1,4.6,0,80,-73.3,17,28.6,20.4,8.9,13.4,3.2
,2013,1,2,9,0,0,27237,20130102,1017.4,4.7,4.6,74,-72.6,16.7,27,20.8,6.5,13.4,2.9
,2013,1,3,9,0,0,27237,20130103,1009.7,2.7,0,86,-76.2,17.7,15.2,16.5,11.5,14,3.1
,2013,1,4,9,0,0,27237,20130104,1010.4,4.4,0,69,-79.8,15.3,25.9,19.5,4.2,10.1,3.4
,2013,1,5,9,0,0,27237,20130105,1015.9,5.7,0,64,-83,15.7,32,25.1,3.9,11,2.8
,2013,1,6,9,0,0,27237,20130106,1010.3,4.8,0,52,-86.5,17.1,24,25.8,6.3,10.1,2.7
,2013,1,7,9,0,0,27237,20130107,999.9,6.8,0,73,-89.8,18.5,32.4,26,10.9,16.5,4.3
,2013,1,8,9,0,0,27237,20130108,1005,3,0,73,-93,17.3,14.8,17.5,9.6,12,5.2
,2013,1,9,9,0,0,27237,20130109,1014.4,5,0,77,-96.1,16.5,30.7,24.8,6.3,14.1,2.6
,2013,1,10,9,0,0,27237,20130110,1016.7,5.5,0,75,-98.9,18.8,28.2,23.9,12.7,16.7,2.5
,2013,1,11,9,0,0,27237,20130111,1017.9,4,0,82,-101.9,19,17.5,23.6,10.9,17.1,1.8
,2013,1,12,9,0,0,27237,20130112,1018.3,6,0,77,-104.7,18.1,33.2,25.9,7.7,15.1,2.2
,2013,1,13,9,0,0,27237,20130113,1013.9,4.6,0,83,-107,19.1,20.5,24,11.8,17.5,2.3
,2013,1,14,9,0,0,27237,20130114,1007.3,1.6,3.6,87,-106.3,19.1,6,21,14.5,17.9,1.9
,2013,1,15,9,0,0,27237,20130115,1003.3,2.7,12.7,79,-95.4,18.7,12.8,19.6,15,16.6,3.3
,2013,1,16,9,0,0,27237,20130116,1007.2,3.4,1.3,83,-96.9,16.8,19.2,18.3,10.2,13.4,3.3
,2013,1,17,9,0,0,27237,20130117,1004.3,2.2,4.9,80,-95.3,16.6,16.1,16.8,9.8,12.8,4.2
,2013,1,18,9,0,0,27237,20130118,1006,3.7,0,71,-98.2,14.4,27.5,16.7,6.3,10.4,4
,2013,1,19,9,0,0,27237,20130119,1010.5,4.1,0,76,-101.3,14,27.3,20.7,2.2,10.4,3.1
,2013,1,20,9,0,0,27237,20130120,1007.7,5.3,0,87,-104.2,16.9,28.8,25.7,9.9,16.6,2.9
,2013,1,21,9,0,0,27237,20130121,1013.5,4.9,0,71,-107,17,28.9,26.4,6.6,12.7,2.3
,2013,1,22,9,0,0,27237,20130122,1023.3,5.3,0,72,-109.7,18.8,29.7,24.9,12.7,15.4,2.6
,2013,1,23,9,0,0,27237,20130123,1027.2,4.4,0,72,-112.2,18.6,23,22.3,11.5,14.8,2.1
,2013,1,24,9,0,0,27237,20130124,1024.7,4.1,0,72,-114.6,19.2,24.1,25,12.2,15.1,1.9
,2013,1,25,9,0,0,27237,20130125,1029.4,4.3,0,62,-116.7,18.8,27.6,21.5,12.1,12.7,3.3
,2013,1,26,9,0,0,27237,20130126,1032.2,4.8,0,59,-118.7,17.6,29.8,22.1,5.9,10.1,2.6
,2013,1,27,9,0,0,27237,20130127,1034.4,5.2,0,61,-120.6,17.5,30.4,24.5,5.7,11.2,2.4
,2013,1,28,9,0,0,27237,20130128,1031.6,5.7,0,63,-122.4,17.8,31.7,27.4,6.3,11.8,2.1
,2013,1,29,9,0,0,27237,20130129,1027.5,5.8,0,61,-124.1,18.2,30.6,28.7,5.9,11.4,2
,2013,1,30,9,0,0,27237,20130130,1025.8,5.9,0,66,-125.6,18.9,30.5,26.3,8.2,13.3,2.1
,2013,1,31,9,0,0,27237,20130131,1025.1,5.5,0,76,-127,20.2,26.4,26.2,13.4,15.5,2
,2013,2,1,9,0,0,27237,20130201,1020.6,5.4,0,77,-128.3,20.4,22.7,25.1,14,15.5,2.3
,2013,2,2,9,0,0,27237,20130202,1015.7,4.8,0,74,-129.5,20.2,21,24.5,14.3,16.2,2.3
,2013,2,3,9,0,0,27237,20130203,1015.5,4.9,3.2,75,-126.5,20.5,24.7,25.6,13,16.1,2.1
