id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
34,2015,6,3,7,0,0,0,0,16.36953125
35,2015,6,3,8,0,0,0,0,15.42952881
36,2015,6,3,9,0,0,0,0,14.42949829
37,2015,6,3,10,0,0,0,0,13.43758545
38,2015,6,3,11,0,0,0,0,12.52138672
39,2015,6,3,12,0,0,0,0,11.74331055
40,2015,6,3,13,0,0,0,0,11.15639648
41,2015,6,3,14,0,0,0,0,10.80065308
42,2015,6,3,15,0,0,0,0,10.69985352
43,2015,6,3,16,0,0,2.585547511,0,10.81759033
44,2015,6,3,17,0,0,0,0,11.11806641
45,2015,6,3,18,0,0,0.766347104,0,11.58074341
46,2015,6,3,19,0,0,0,0,12.17409668
47,2015,6,3,20,0,0,0,0.031751963,12.85772095
48,2015,6,3,21,0,0,0,0.0980158,13.58501587
49,2015,6,3,22,0,0,0,0.145602055,13.27480469
50,2015,6,3,23,0,0,0,0.224995194,14.28621826
51,2015,6,4,0,0,0,0,0.279338448,15.1451355
52,2015,6,4,1,0,0,1.391397906,0.283524569,15.79299316
53,2015,6,4,2,0,0,0.522914226,0.231281505,16.18569336
54,2015,6,4,3,0,0,0,0.130767046,16.29644165
55,2015,6,4,4,0,0,0,0,16.1177002
56,2015,6,4,5,0,0,0,0,15.66164551
57,2015,6,4,6,0,0,0,0,14.959375
58,2015,6,4,7,0,0,2.039556857,0,14.05870972
59,2015,6,4,8,0,0,0.729603053,0,13.02105103
60,2015,6,4,9,0,0,0,0,11.91713867
61,2015,6,4,10,0,0,0,0,10.82213745
62,2015,6,4,11,0,0,0,0,9.810754395
63,2015,6,4,12,0,0,0,0,8.951837158
64,2015,6,4,13,0,0,0,0,8.303948975
65,2015,6,4,14,0,0,0,0,7.911248779
66,2015,6,4,15,0,0,0,0,7.800256348
67,2015,6,4,16,0,0,0,0,7.955865479
68,2015,6,4,17,0,0,0,0,8.35289917
69,2015,6,4,18,0,0,0,0,8.96428833
70,2015,6,4,19,0,0,0,0,9.748406982
71,2015,6,4,20,0,0,0,0.043653974,10.65175781
72,2015,6,4,21,0,0,0,0.138714793,11.6128479
73,2015,6,4,22,0,0,0,0.212210944,12.31710205
74,2015,6,4,23,0,0,0,0.259905442,13.28093872
75,2015,6,5,0,0,0,0,0.273550279,14.09942017
76,2015,6,5,1,0,0,0,0.261376728,14.71682129
77,2015,6,5,2,0,0,0,0.213949505,15.09102783
78,2015,6,5,3,0,0,0,0.12038264,15.19655762
79,2015,6,5,4,0,0,0,0,15.02623901
80,2015,6,5,5,0,0,0,0,14.59163818
81,2015,6,5,6,0,0,0,0,13.92241821
82,2015,6,5,7,0,0,0,0,13.06414185
83,2015,6,5,8,0,0,0,0,12.07531128
84,2015,6,5,9,0,0,0,0,11.02333984
85,2015,6,5,10,0,0,0,0,9.979882813
86,2015,6,5,11,0,0,0,0,9.01607666
87,2015,6,5,12,0,0,0,0,8.197564697
88,2015,6,5,13,0,0,0,0,7.580194092
89,2015,6,5,14,0,0,0,0,7.205957031
90,2015,6,5,15,0,0,0,0,7.100488281
91,2015,6,5,16,0,0,0,0,7.275018311
92,2015,6,5,17,0,0,0,0,7.720330811
93,2015,6,5,18,0,0,0,0,8.406091309
94,2015,6,5,19,0,0,0,0,9.285546875
95,2015,6,5,20,0,0,0,0.04765375,10.2987915
96,2015,6,5,21,0,0,0,0.154338311,11.3767334
97,2015,6,5,22,0,0,0,0.233965533,11.627771
98,2015,6,5,23,0,0,0,0.289095857,12.8890625
99,2015,6,6,0,0,0,0,0.331704097,13.96016846
100,2015,6,6,1,0,0,0,0.323433982,14.76812134
101,2015,6,6,2,0,0,0,0.257402571,15.25783691
102,2015,6,6,3,0,0,0,0.143246347,15.39595947
103,2015,6,6,4,0,1,0,0,15.17305908
104,2015,6,6,5,0,1,0,0,14.6043335
105,2015,6,6,6,0,1,0,0,13.72854004
106,2015,6,6,7,0,1,0,0,12.60537109
107,2015,6,6,8,0,1,0,0,11.31136475
108,2015,6,6,9,0,1,0,0,9.934686279
109,2015,6,6,10,0,1,0,0,8.569177246
110,2015,6,6,11,0,1,0,0,7.307885742
111,2015,6,6,12,0,1,0,0,6.236779785
112,2015,6,6,13,0,1,0,0,5.428826904
113,2015,6,6,14,0,1,0,0,4.939111328
114,2015,6,6,15,0,1,0,0,4.800714111
115,2015,6,6,16,0,1,0,0,4.998376465
116,2015,6,6,17,0,1,0,0,5.502740479
117,2015,6,6,18,0,1,0,0,6.279382324
118,2015,6,6,19,0,1,0,0,7.275384521
119,2015,6,6,20,0,1,0,0.048551574,8.422906494
120,2015,6,6,21,0,1,0,0.16086406,9.643731689
121,2015,6,6,22,0,1,0,0.243206261,9.680780029
122,2015,6,6,23,0,1,0,0.309023802,11.19194946
123,2015,6,7,0,0,1,0,0.347732159,12.47524414
124,2015,6,7,1,0,1,0,0.330498646,13.44326172
125,2015,6,7,2,0,1,0,0.259573106,14.02999268
126,2015,6,7,3,0,1,0,0.143206082,14.19545898
127,2015,6,7,4,0,1,0,0,13.92839966
128,2015,6,7,5,0,1,0,0,13.24700317
129,2015,6,7,6,0,1,0,0,12.19771729
130,2015,6,7,7,0,1,0,0,10.85201416
131,2015,6,7,8,0,1,0,0,9.301660156
132,2015,6,7,9,0,1,0,0,7.652246094
133,2015,6,7,10,0,1,0,0,6.016229248
134,2015,6,7,11,0,1,0,0,4.505059814
135,2015,6,7,12,0,1,0,0,3.221734619
136,2015,6,7,13,0,1,0,0,2.253717041
137,2015,6,7,14,0,1,0,0,1.666986084
138,2015,6,7,15,0,1,0,0,1.501367188
139,2015,6,7,16,0,1,0,0,1.755822754
140,2015,6,7,17,0,1,0,0,2.405023193
141,2015,6,7,18,0,1,0,0,3.404748535
142,2015,6,7,19,0,1,0,0,4.686853027
143,2015,6,7,20,0,1,0,0.048772057,6.163995361
144,2015,6,7,21,0,1,0,0.165999401,7.735467529
145,2015,6,7,22,0,1,0,0.269079464,10.14794312
146,2015,6,7,23,0,1,0,0.33260099,11.30214844
147,2015,6,8,0,0,1,0,0.352357136,12.28231201
148,2015,6,8,1,0,1,0,0.326370966,13.02166138
149,2015,6,8,2,0,1,0,0.253413978,13.46978149
150,2015,6,8,3,0,1,0,0.138326475,13.5961853
151,2015,6,8,4,0,1,0,0,13.39220581
152,2015,6,8,5,0,1,0,0,12.87175903
153,2015,6,8,6,0,1,0,0,12.07033691
154,2015,6,8,7,0,1,0,0,11.0425354
155,2015,6,8,8,0,1,0,0,9.858392334
156,2015,6,8,9,0,1,0,0,8.598596191
157,2015,6,8,10,0,1,0,0,7.349023438
158,2015,6,8,11,0,1,0,0,6.194848633
159,2015,6,8,12,0,1,0,0,5.214654541
160,2015,6,8,13,0,1,0,0,4.475335693
161,2015,6,8,14,0,1,0,0,4.027185059
162,2015,6,8,15,0,1,0,0,3.901147461
163,2015,6,8,16,0,1,0,0,4.136682129
164,2015,6,8,17,0,1,0,0,4.73760376
165,2015,6,8,18,0,1,0,0,5.662957764
166,2015,6,8,19,0,1,0,0,6.849694824
167,2015,6,8,20,0,1,0,0.049980918,8.216973877
168,2015,6,8,21,0,1,0,0.171466192,9.671563721
169,2015,6,8,22,0,1,0,0.284370035,13.07085571
170,2015,6,8,23,0,1,0,0.346638408,13.74907837
171,2015,6,9,0,0,1,0,0.363170053,14.32506714
172,2015,6,9,1,0,1,0,0.333593518,14.75951538
173,2015,6,9,2,0,1,0,0.257678854,15.02285156
174,2015,6,9,3,0,1,0,0.139944794,15.09713135
175,2015,6,9,4,0,1,0,0,14.9772583
176,2015,6,9,5,0,1,0,0,14.67144165
177,2015,6,9,6,0,1,0,0,14.20049438
178,2015,6,9,7,0,1,0,0,13.596521
179,2015,6,9,8,0,1,0,0,12.9006897
180,2015,6,9,9,0,1,0,0,12.1604248
181,2015,6,9,10,0,1,0,0,11.42614136
182,2015,6,9,11,0,1,0,0,10.74788818
183,2015,6,9,12,0,1,0,0,10.17189941
184,2015,6,9,13,0,1,0,0,9.737451172
185,2015,6,9,14,0,1,0,0,9.47411499
186,2015,6,9,15,0,1,0,0,9.399865723
187,2015,6,9,16,0,1,0,0,9.521844482
188,2015,6,9,17,0,1,0,0,9.833032227
189,2015,6,9,18,0,1,0,0,10.31221924
190,2015,6,9,19,0,1,0,0,10.92678223
191,2015,6,9,20,0,1,0,0.028557019,11.63485107
192,2015,6,9,21,0,1,0,0.096484189,12.38811646
193,2015,6,9,22,0,1,0,0.148841355,13.02855835
194,2015,6,9,23,0,1,0,0.18176157,13.75438843
195,2015,6,10,0,0,1,0,0.190681982,14.37078247
196,2015,6,10,1,0,1,0,0.175229201,14.83574829
197,2015,6,10,2,0,1,0,0.143697587,15.11757813
198,2015,6,10,3,0,1,0,0.079910758,15.1970459
199,2015,6,10,4,0,1,0,0,15.06878052
200,2015,6,10,5,0,1,0,0,14.74147949
201,2015,6,10,6,0,1,0,0,14.23748169
202,2015,6,10,7,0,1,0,0,13.5911499
203,2015,6,10,8,0,1,0,0,12.84645996
204,2015,6,10,9,0,1,0,0,12.05422363
205,2015,6,10,10,0,1,0,0,11.26842651
206,2015,6,10,11,0,1,0,0,10.54259644
207,2015,6,10,12,0,1,0,0,9.926202393
208,2015,6,10,13,0,1,0.458218215,0,9.461236572
209,2015,6,10,14,0,1,1.210693386,0,9.179437256
210,2015,6,10,15,0,1,0.147128492,0,9.100183105
211,2015,6,10,16,0,1,0,0,9.249505615
212,2015,6,10,17,0,1,0,0,9.630426025
213,2015,6,10,18,0,1,0,0,10.21703491
214,2015,6,10,19,0,1,0,0,10.96935425
215,2015,6,10,20,0,1,0,0.037957518,11.8361145
216,2015,6,10,21,0,1,0,0.1303053,12.75820313
217,2015,6,10,22,0,1,0,0.199294591,12.99697266
218,2015,6,10,23,0,1,0,0.245562056,14.06786499
219,2015,6,11,0,0,1,0,0.28887784,14.97728882
220,2015,6,11,1,0,1,0,0.289603398,15.66329346
221,2015,6,11,2,0,1,0,0.233126266,16.07909546
222,2015,6,11,3,0,1,0,0.128208485,16.19634399
223,2015,6,11,4,0,1,0,0,16.00710449
224,2015,6,11,5,0,1,0,0,15.52422485
225,2015,6,11,6,0,1,0,0,14.78063354
226,2015,6,11,7,0,1,0,0,13.82698975
227,2015,6,11,8,0,1,0,0,12.7282959
228,2015,6,11,9,0,1,0,0,11.55944214
229,2015,6,11,10,0,1,0,0,10.40004883
230,2015,6,11,11,0,1,0,0,9.329125977
231,2015,6,11,12,0,1,0,0,8.419702148
232,2015,6,11,13,0,1,0,0,7.73369751
233,2015,6,11,14,0,1,0,0,7.317926025
234,2015,6,11,15,0,1,0,0,7.200372314
235,2015,6,11,16,0,1,0,0,7.364373779
236,2015,6,11,17,0,1,0,0,7.782891846
237,2015,6,11,18,0,1,0,0,8.427331543
238,2015,6,11,19,0,1,0,0,9.253808594
239,2015,6,11,20,0,1,0,0.045110064,10.20601807
240,2015,6,11,21,0,1,0,0.157982489,11.21901855
241,2015,6,11,22,0,1,0,0.130935819,13.07756958
242,2015,6,11,23,0,1,0,0.159746225,13.72011719
243,2015,6,12,0,0,1,0,0.167426202,14.26577148
244,2015,6,12,1,0,1,0,0.153590619,14.67736206
245,2015,6,12,2,0,1,0,0.118289463,14.92684326
246,2015,6,12,3,0,1,0,0.064018139,14.99718628
247,2015,6,12,4,0,1,0,0,14.88366089
248,2015,6,12,5,0,1,0,0,14.593927
249,2015,6,12,6,0,1,0,0,14.14776001
250,2015,6,12,7,0,1,0,0,13.57558594
251,2015,6,12,8,0,1,0,0,12.91637573
252,2015,6,12,9,0,1,0,0,12.21505127
253,2015,6,12,10,0,1,0,0,11.51940308
254,2015,6,12,11,0,1,0,0,10.87688599
255,2015,6,12,12,0,1,0,0,10.33120117
256,2015,6,12,13,0,1,0,0,9.919610596
257,2015,6,12,14,0,1,0.208347628,0,9.670129395
258,2015,6,12,15,0,1,1.607692451,0,9.599847412
259,2015,6,12,16,0,1,0,0,9.719720459
260,2015,6,12,17,0,1,0,0,10.02553711
261,2015,6,12,18,0,1,0,0,10.49648438
262,2015,6,12,19,0,1,0,0,11.10045776
263,2015,6,12,20,0,1,0,0.026483633,11.79628906
264,2015,6,12,21,0,1,0,0.092571157,12.53655396
265,2015,6,12,22,0,1,0,0.145749713,13.80443726
266,2015,6,12,23,0,1,0,0.177213064,14.30419312
267,2015,6,13,0,0,1,0,0.185222365,14.72857056
268,2015,6,13,1,0,1,0,0.169504317,15.04869995
269,2015,6,13,2,0,1,0,0.130294517,15.24276123
270,2015,6,13,3,0,1,0,0.067860259,15.29747925
271,2015,6,13,4,0,1,0,0,15.20916138
272,2015,6,13,5,0,1,0,0,14.98381958
273,2015,6,13,6,0,1,0,0,14.6368042
274,2015,6,13,7,0,1,0,0,14.19176636
275,2015,6,13,8,0,1,0,0,13.67904053
276,2015,6,13,9,0,1,0,0,13.13359985
277,2015,6,13,10,0,1,0,0,12.59255371
278,2015,6,13,11,0,1,0,0,12.09279785
279,2015,6,13,12,0,1,0,0,11.66838989
280,2015,6,13,13,0,1,0,0,11.3482605
281,2015,6,13,14,0,1,0,0,11.15422974
282,2015,6,13,15,0,1,0,0,11.0992981
283,2015,6,13,16,0,1,0,0,11.16866455
284,2015,6,13,17,0,1,0,0,11.34572754
285,2015,6,13,18,0,1,0,0,11.61837158
286,2015,6,13,19,0,1,0,0,11.96804199
287,2015,6,13,20,0,1,0,0.00901489,12.37090454
288,2015,6,13,21,0,1,0,0.031494939,12.79949341
289,2015,6,13,22,0,1,0,0.049427501,12.54869995
290,2015,6,13,23,0,1,0,0.08657069,13.16744385
291,2015,6,14,0,0,1,0,0.116716721,13.69289551
292,2015,6,14,1,0,1,0,0.125877734,14.08925781
293,2015,6,14,2,0,1,0,0.105741012,14.32949219
294,2015,6,14,3,0,1,0,0.058239013,14.39724121
295,2015,6,14,4,0,1,0,0,14.28789673
296,2015,6,14,5,0,1,0,0,14.00890503
297,2015,6,14,6,0,1,0,0,13.57927856
298,2015,6,14,7,0,1,0,0,13.02828369
299,2015,6,14,8,0,1,0,0,12.39348755
300,2015,6,14,9,0,1,0,0,11.71813354
301,2015,6,14,10,0,1,0,0,11.04827271
302,2015,6,14,11,0,2,0,0,10.42952881
303,2015,6,14,12,0,2,0,0,9.904077148
304,2015,6,14,13,0,2,0,0,9.507745361
305,2015,6,14,14,0,2,0,0,9.267510986
306,2015,6,14,15,0,2,0,0,9.199945068
307,2015,6,14,16,0,2,0,0,9.328240967
308,2015,6,14,17,0,2,0,0,9.655511475
309,2015,6,14,18,0,2,0,0,10.15950928
310,2015,6,14,19,0,2,0,0,10.80584106
311,2015,6,14,20,0,2,0,0.033213008,11.55053101
312,2015,6,14,21,0,2,0,0.128682921,12.34273682
313,2015,6,14,22,0,2,0,0.237085624,10.9979187
314,2015,6,14,23,0,2,0,0.32606587,12.65999756
315,2015,6,15,0,0,2,0,0.360677659,14.07146606
316,2015,6,15,1,0,2,0,0.339119346,15.13616333
317,2015,6,15,2,0,2,0,0.263923517,15.78148804
318,2015,6,15,3,0,2,0,0.142527933,15.96349487
319,2015,6,15,4,0,2,0,0,15.66976318
320,2015,6,15,5,0,2,0,0,14.9203125
321,2015,6,15,6,0,2,0,0,13.76622925
322,2015,6,15,7,0,2,0,0,12.28615723
323,2015,6,15,8,0,2,0,0,10.58092651
324,2015,6,15,9,0,2,0,0,8.766809082
325,2015,6,15,10,0,2,0,0,6.967401123
326,2015,6,15,11,0,2,0,0,5.305322266
327,2015,6,15,12,0,2,0,0,3.893823242
328,2015,6,15,13,0,2,0,0,2.829156494
329,2015,6,15,14,0,2,0,0,2.183831787
330,2015,6,15,15,0,2,0,0,2.00145874
331,2015,6,15,16,0,2,0,0,2.262200928
332,2015,6,15,17,0,2,0,0,2.927514648
333,2015,6,15,18,0,2,0,0,3.952020264
334,2015,6,15,19,0,2,0,0,5.265893555
335,2015,6,15,20,0,2,0,0.043652592,6.779656982
336,2015,6,15,21,0,2,0,0.162746845,8.390100098
337,2015,6,15,22,0,2,0,0.253414881,8.9203125
338,2015,6,15,23,0,2,0,0.320769061,10.75274048
339,2015,6,16,0,0,2,0,0.348375121,12.3088623
340,2015,6,16,1,0,2,0,0.326779147,13.48269043
341,2015,6,16,2,0,2,0,0.254063954,14.19414673
342,2015,6,16,3,0,2,0,0.136567643,14.3947998
343,2015,6,16,4,0,2,0,0,14.07097778
344,2015,6,16,5,0,2,0,0,13.24471436
345,2015,6,16,6,0,2,0,0,11.97234497
346,2015,6,16,7,0,2,0,0,10.34057007
347,2015,6,16,8,0,2,0,0,8.460595703
348,2015,6,16,9,0,2,0,0,6.46050415
349,2015,6,16,10,0,2,0,0,4.476678467
350,2015,6,16,11,0,2,0,0,2.644250488
351,2015,6,16,12,0,2,0,0,1.088098145
352,2015,6,16,13,0,2,0,0,-0.085699463
353,2015,6,16,14,0,2,0,0,-0.797186279
354,2015,6,16,15,0,2,0,0,-0.998449707
355,2015,6,16,16,0,2,0,0,-0.729284668
356,2015,6,16,17,0,2,0,0,-0.04251709
357,2015,6,16,18,0,2,0,0,1.015039063
358,2015,6,16,19,0,2,0,0,2.37130127
359,2015,6,16,20,0,2,0,0.039791867,3.933892822
360,2015,6,16,21,0,2,0,0.149694999,5.596276855
361,2015,6,16,22,0,2,0,0.248877506,8.241204834
362,2015,6,16,23,0,2,0,0.309958414,9.431115723
363,2015,6,17,0,0,2,0,0.330200215,10.44158325
364,2015,6,17,1,0,2,0,0.305724068,11.20379028
365,2015,6,17,2,0,2,0,0.235925589,11.6657959
366,2015,6,17,3,0,2,0,0.125665392,11.79607544
367,2015,6,17,4,0,2,0,0,11.58580933
368,2015,6,17,5,0,2,0,0,11.04927979
369,2015,6,17,6,0,2,0,0,10.22304688
370,2015,6,17,7,0,2,0,0,9.163446045
371,2015,6,17,8,0,2,0,0,7.942681885
372,2015,6,17,9,0,2,0,0,6.643945313
373,2015,6,17,10,0,2,0,0,5.355737305
374,2015,6,17,11,0,2,0,0,4.165856934
375,2015,6,17,12,0,2,0,0,3.155358887
376,2015,6,17,13,0,2,0,0,2.393151855
377,2015,6,17,14,0,2,0,0,1.93114624
378,2015,6,17,15,0,2,0,0,1.801141357
379,2015,6,17,16,0,2,0,0,2.036676025
380,2015,6,17,17,0,2,0,0,2.637597656
381,2015,6,17,18,0,2,0,0,3.56295166
382,2015,6,17,19,0,2,0,0,4.749688721
383,2015,6,17,20,0,2,0,0.041125979,6.116967773
384,2015,6,17,21,0,2,0,0.154843859,7.571557617
385,2015,6,17,22,0,2,0,0.262480084,11.07756958
386,2015,6,17,23,0,2,0,0.321420986,11.72011719
387,2015,6,18,0,0,2,0,0.337864301,12.26577148
388,2015,6,18,1,0,2,0,0.309754279,12.67736206
389,2015,6,18,2,0,2,0,0.237655564,12.92684326
390,2015,6,18,3,0,2,0,0.125907507,12.99718628
391,2015,6,18,4,0,2,0,0,12.88366089
392,2015,6,18,5,0,2,0,0,12.593927
393,2015,6,18,6,0,2,0,0,12.14776001
394,2015,6,18,7,0,2,0,0,11.57558594
395,2015,6,18,8,0,2,0,0,10.91637573
396,2015,6,18,9,0,2,0,0,10.21505127
397,2015,6,18,10,0,2,0,0,9.519403076
398,2015,6,18,11,0,2,0,0,8.876885986
399,2015,6,18,12,0,2,0,0,8.331201172
400,2015,6,18,13,0,2,0,0,7.919610596
401,2015,6,18,14,0,2,0,0,7.670129395
402,2015,6,18,15,0,2,0,0,7.599938965
403,2015,6,18,16,0,2,0,0,7.728234863
404,2015,6,18,17,0,2,0,0,8.055505371
405,2015,6,18,18,0,2,0,0,8.559503174
406,2015,6,18,19,0,2,0,0,9.205865479
407,2015,6,18,20,0,2,0,0.026122258,9.950524902
408,2015,6,18,21,0,2,0,0.096474854,10.74276123
409,2015,6,18,22,0,2,0,0.157983668,13.20046387
410,2015,6,18,23,0,2,0,0.190990468,13.36705933
411,2015,6,19,0,0,2,0,0.1987141,13.50853882
412,2015,6,19,1,0,2,0,0.180772462,13.61525879
413,2015,6,19,2,0,2,0,0.138048694,13.67992554
414,2015,6,19,3,0,2,0,0.071054877,13.69817505
415,2015,6,19,4,0,2,0,0,13.66872559
416,2015,6,19,5,0,2,0,0,13.59362183
417,2015,6,19,6,0,2,0,0,13.47792969
418,2015,6,19,7,0,2,0,0,13.32958374
419,2015,6,19,8,0,2,0,0,13.1586853
420,2015,6,19,9,0,2,0,0,12.97686157
421,2015,6,19,10,0,2,0,0,12.79650269
422,2015,6,19,11,0,2,0,0,12.62990723
423,2015,6,19,12,0,2,1.720458968,0,12.48845825
424,2015,6,19,13,0,2,0,0,12.38173828
425,2015,6,19,14,0,2,0,0,12.31704102
426,2015,6,19,15,0,2,0,0,12.29949341
427,2015,6,19,16,0,2,0,0,12.38991699
428,2015,6,19,17,0,2,0,0,12.62062988
429,2015,6,19,18,0,2,0,0,12.97591553
430,2015,6,19,19,0,2,0,0,13.43154297
431,2015,6,19,20,0,2,0,0.015591017,13.95647583
432,2015,6,19,21,0,2,0,0.05641278,14.51491699
433,2015,6,19,22,0,2,0,0.086643246,14.57085571
434,2015,6,19,23,0,2,0,0.108535787,15.24907837
435,2015,6,20,0,0,2,0,0.145090875,15.82506714
436,2015,6,20,1,0,2,0,0.155060785,16.25951538
437,2015,6,20,2,0,2,0,0.129367894,16.52285156
438,2015,6,20,3,0,2,0,0.070825838,16.59713135
439,2015,6,20,4,0,2,0,0,16.4772583
440,2015,6,20,5,0,2,0,0,16.17144165
441,2015,6,20,6,0,2,0,0,15.70049438
442,2015,6,20,7,0,2,0,0,15.096521
443,2015,6,20,8,0,2,0,0,14.4006897
444,2015,6,20,9,0,2,0,0,13.6604248
445,2015,6,20,10,0,2,0,0,12.92614136
446,2015,6,20,11,0,2,0,0,12.24788818
447,2015,6,20,12,0,2,0,0,11.67189941
448,2015,6,20,13,0,2,1.343962504,0,11.23745117
449,2015,6,20,14,0,2,2.239991911,0,10.97411499
450,2015,6,20,15,0,2,5.303932354,0,10.89989624
451,2015,6,20,16,0,2,0,0,11.0239502
452,2015,6,20,17,0,2,0.417503354,0,11.34050903
453,2015,6,20,18,0,2,1.394712832,0,11.82796631
454,2015,6,20,19,0,2,0.436514965,0,12.45314941
455,2015,6,20,20,0,2,0.495208311,0.027033026,13.17339478
456,2015,6,20,21,0,2,0.220224756,0.099108634,13.93966064
457,2015,6,20,22,0,2,0,0.197700836,12.81435547
458,2015,6,20,23,0,2,0,0.293849531,14.14702759
459,2015,6,21,0,0,2,0,0.341738807,15.27877197
460,2015,6,21,1,0,2,0,0.329058617,16.13244019
461,2015,6,21,2,0,2,0,0.258279935,16.64986572
462,2015,6,21,3,0,2,0,0.139055148,16.79580078
463,2015,6,21,4,0,2,0,0,16.56029663
464,2015,6,21,5,0,2,0,0,15.959375
465,2015,6,21,6,0,2,0,0,15.034021
466,2015,6,21,7,0,2,0,0,13.84725342
467,2015,6,21,8,0,2,0,0,12.48000488
468,2015,6,21,9,0,2,0,0,11.02541504
469,2015,6,21,10,0,2,0,0,9.582635498
470,2015,6,21,11,0,2,0,0,8.249932861
471,2015,6,21,12,0,2,0,0,7.118218994
472,2015,6,21,13,0,2,0,0,6.264520264
473,2015,6,21,14,0,2,0,0,5.747094727
474,2015,6,21,15,0,2,0,0,5.600488281
475,2015,6,21,16,0,2,0,0,5.777124023
476,2015,6,21,17,0,2,0,0,6.227838135
477,2015,6,21,18,0,2,0,0,6.921838379
478,2015,6,21,19,0,2,0,0,7.811914063
479,2015,6,21,20,0,2,0,0.043662818,8.837335205
480,2015,6,21,21,0,2,0,0.164601894,9.928277588
481,2015,6,21,22,0,2,0,0.251773512,8.591455078
482,2015,6,21,23,0,2,0,0.319054554,10.40007935
483,2015,6,22,0,0,2,0,0.344782602,11.93602905
484,2015,6,22,1,0,2,0,0.32204669,13.09456787
485,2015,6,22,2,0,2,0,0.249735807,13.79680786
486,2015,6,22,3,0,2,0,0.13338498,13.99486694
487,2015,6,22,4,0,2,0,0,13.67522583
488,2015,6,22,5,0,2,0,0,12.85970459
489,2015,6,22,6,0,2,0,0,11.60384521
490,2015,6,22,7,0,2,0,0,9.993249512
491,2015,6,22,8,0,2,0,0,8.137689209
492,2015,6,22,9,0,2,0,0,6.163598633
493,2015,6,22,10,0,2,0,0,4.205529785
494,2015,6,22,11,0,2,0,0,2.396875
495,2015,6,22,12,0,2,0,0,0.860955811
496,2015,6,22,13,0,2,0,0,-0.297613525
497,2015,6,22,14,0,2,0,0,-0.999853516
498,2015,6,22,15,0,2,0,0,-1.198370361
499,2015,6,22,16,0,2,0,0,-0.920782471
500,2015,6,22,17,0,2,0,0,-0.212561035
501,2015,6,22,18,0,2,0,0,0.878045654
502,2015,6,22,19,0,2,0,0,2.276696777
503,2015,6,22,20,0,3,0,0.038599057,3.888116455
504,2015,6,22,21,0,3,0,0.148692401,5.602441406
505,2015,6,22,22,0,3,0,0.241934118,7.409631348
506,2015,6,22,23,0,3,0,0.304847927,8.944573975
507,2015,6,23,0,0,3,0,0.328102149,10.24810181
508,2015,6,23,1,0,3,0,0.305497582,11.23134766
509,2015,6,23,2,0,3,0,0.236329026,11.82732544
510,2015,6,23,3,0,3,0,0.125608771,11.99541626
511,2015,6,23,4,0,3,0,0,11.72414551
512,2015,6,23,5,0,3,0,0,11.03200684
513,2015,6,23,6,0,3,0,0,9.966210938
514,2015,6,23,7,0,3,0,0,8.599328613
515,2015,6,23,8,0,3,0,0,7.024530029
516,2015,6,23,9,0,3,0,0,5.349145508
517,2015,6,23,10,0,3,0,0,3.687371826
518,2015,6,23,11,0,3,0,0,2.152398682
519,2015,6,23,12,0,3,0,0,0.84887085
520,2015,6,23,13,0,3,0,0,-0.134375
521,2015,6,23,14,0,3,0,0,-0.730352783
