Year,Month,Day,θobs_Aver,θsim_Aver
2008.0,7.0,1.0,0.155,0.17597811909340103
2008.0,7.0,2.0,0.155,0.18808822967506153
2008.0,7.0,3.0,0.16,0.20701331012682986
2008.0,7.0,4.0,0.16100000381469723,0.21045807250056658
2008.0,7.0,5.0,0.16200000762939462,0.2139819046511667
2008.0,7.0,6.0,0.16100000381469717,0.21314556380367683
2008.0,7.0,7.0,0.1600000000000001,0.21237395799813596
2008.0,7.0,8.0,0.16,0.21144341854182144
2008.0,7.0,9.0,0.15899999618530275,0.2107586684559424
2008.0,7.0,10.0,0.15899999618530292,0.21040564898133798
2008.0,7.0,11.0,0.16299999237060564,0.21011099746712034
2008.0,7.0,12.0,0.17700000762939438,0.224607050352099
2008.0,7.0,13.0,0.17299999237060573,0.22199330300106163
2008.0,7.0,14.0,0.17200000762939452,0.21892523032211753
2008.0,7.0,15.0,0.16999999999999968,0.21732600034460126
2008.0,7.0,16.0,0.17,0.2161478497635539
2008.0,7.0,17.0,0.16899999618530281,0.2153680019702396
2008.0,7.0,18.0,0.1679999923706057,0.2147719297459564
2008.0,7.0,19.0,0.16799999237060548,0.2139744995612018
2008.0,7.0,20.0,0.16899999618530248,0.21434577156470358
2008.0,7.0,21.0,0.16899999618530273,0.21488801542790803
2008.0,7.0,22.0,0.16799999237060573,0.21302658636446517
2008.0,7.0,23.0,0.17200000762939405,0.21186064941116167
2008.0,7.0,24.0,0.17399999618530304,0.21858166330835616
2008.0,7.0,25.0,0.17200000762939419,0.21574805826252913
2008.0,7.0,26.0,0.17100000381469757,0.21437518197174538
2008.0,7.0,27.0,0.17000000000000032,0.21347054670677953
2008.0,7.0,28.0,0.17000000000000068,0.21255880900646384
2008.0,7.0,29.0,0.16899999618530295,0.21141064587367642
2008.0,7.0,30.0,0.16799999237060584,0.21020973517642397
2008.0,7.0,31.0,0.16799999237060548,0.20930560991000252
2008.0,8.0,1.0,0.16899999618530234,0.21116067720848622
2008.0,8.0,2.0,0.16899999618530273,0.21052785391872406
2008.0,8.0,3.0,0.1679999923706059,0.20908152454885084
2008.0,8.0,4.0,0.16700000762939393,0.2080334584379987
2008.0,8.0,5.0,0.16600000381469737,0.2069007586349892
2008.0,8.0,6.0,0.16399999618530262,0.2054122336894168
2008.0,8.0,7.0,0.16399999618530273,0.20412973631462855
2008.0,8.0,8.0,0.16399999618530273,0.20320228222657652
2008.0,8.0,9.0,0.16299999237060595,0.20215693986626232
2008.0,8.0,10.0,0.16299999237060547,0.20153832735315277
2008.0,8.0,11.0,0.16200000762939462,0.20038689288393952
2008.0,8.0,12.0,0.16299999237060536,0.19963036788449473
2008.0,8.0,13.0,0.1639999961853022,0.20243216146296256
2008.0,8.0,14.0,0.16299999237060603,0.2007559458648652
2008.0,8.0,15.0,0.16299999237060547,0.20015713036562413
2008.0,8.0,16.0,0.16299999237060547,0.19863309630982579
2008.0,8.0,17.0,0.16299999237060547,0.19954139337885343
