Year,Month,Day,θobs_Aver,θsim_Aver
2008.0,7.0,1.0,0.65,0.4387499999999999
2008.0,7.0,2.0,0.65,0.3776780506074253
2008.0,7.0,3.0,0.65,0.37370342269227325
2008.0,7.0,4.0,0.65,0.3702118451046956
2008.0,7.0,5.0,0.65,0.37866422848418785
2008.0,7.0,6.0,0.65,0.3760564991186972
2008.0,7.0,7.0,0.6490000152587887,0.37446489685231027
2008.0,7.0,8.0,0.649000015258789,0.3699015828986764
2008.0,7.0,9.0,0.6459999847412109,0.3666541287568817
2008.0,7.0,10.0,0.6490000152587891,0.3639075100763444
2008.0,7.0,11.0,0.6469999694824223,0.36143097448122546
2008.0,7.0,12.0,0.6440000152587885,0.35830332938332016
2008.0,7.0,13.0,0.644000015258789,0.35622480862463296
2008.0,7.0,14.0,0.6419999694824226,0.3542761450222418
2008.0,7.0,15.0,0.637000007629395,0.3534221749438572
2008.0,7.0,16.0,0.6379999923706046,0.35247491786900853
2008.0,7.0,17.0,0.6340000152587899,0.3517936146699266
2008.0,7.0,18.0,0.6349999999999996,0.35005337945325443
2008.0,7.0,19.0,0.6329999923706049,0.34846749810673544
2008.0,7.0,20.0,0.6309999847412117,0.3477997165437948
2008.0,7.0,21.0,0.624000015258789,0.34679579269133953
2008.0,7.0,22.0,0.6290000152587891,0.3455969506224481
2008.0,7.0,23.0,0.6379999923706061,0.34592590734829726
2008.0,7.0,24.0,0.6419999694824226,0.36268899280006617
2008.0,7.0,25.0,0.6430000305175785,0.36162001951871553
2008.0,7.0,26.0,0.6430000305175781,0.3628547989005437
2008.0,7.0,27.0,0.6409999847412091,0.3828403104479555
2008.0,7.0,28.0,0.6400000000000016,0.38396148455746226
2008.0,7.0,29.0,0.6390000152587875,0.3772958702126683
2008.0,7.0,30.0,0.639000015258789,0.37128287194855597
2008.0,7.0,31.0,0.6400000000000017,0.3697888011605835
2008.0,8.0,1.0,0.6349999999999999,0.39554495697829123
2008.0,8.0,2.0,0.63400001525879,0.3806629993806886
2008.0,8.0,3.0,0.6329999923706036,0.37449532993985657
2008.0,8.0,4.0,0.6379999923706057,0.3776567256467899
2008.0,8.0,5.0,0.6390000152587909,0.37603945092936136
2008.0,8.0,6.0,0.6359999847412106,0.3759196379208652
2008.0,8.0,7.0,0.6359999847412109,0.3714169966888196
2008.0,8.0,8.0,0.6400000000000023,0.3691513764864646
2008.0,8.0,9.0,0.6430000305175785,0.37259266480782166
2008.0,8.0,10.0,0.6459999847412083,0.36911671247916145
2008.0,8.0,11.0,0.6480000305175809,0.36514735701626205
2008.0,8.0,12.0,0.6469999694824213,0.3616025291860713
2008.0,8.0,13.0,0.6409999847412085,0.38009591940852344
2008.0,8.0,14.0,0.6409999847412109,0.37127116488176176
2008.0,8.0,15.0,0.6419999694824243,0.36716580845707525
2008.0,8.0,16.0,0.644000015258787,0.3808547707703368
2008.0,8.0,17.0,0.6459999847412107,0.3828127330131918
2008.0,8.0,18.0,0.6469999694824244,0.38531986041796207
2008.0,8.0,19.0,0.6480000305175788,0.37859530731618163
2008.0,8.0,20.0,0.6480000305175782,0.3729054001666187
2008.0,8.0,21.0,0.641999969482421,0.368702090576381
2008.0,8.0,22.0,0.6419999694824219,0.369996941958759
2008.0,8.0,23.0,0.6419999694824219,0.368131893687538
2008.0,8.0,24.0,0.640999984741208,0.3630019014662528
2008.0,8.0,25.0,0.635000000000003,0.3596700921075297
2008.0,8.0,26.0,0.6329999923706037,0.35837925837043455
2008.0,8.0,27.0,0.6329999923706054,0.35686973473713757
2008.0,8.0,28.0,0.6320000076293979,0.35444932737858453
2008.0,8.0,29.0,0.6340000152587842,0.35243370392586326
2008.0,8.0,30.0,0.6359999847412107,0.3505469731763888
2008.0,8.0,31.0,0.6349999999999982,0.347685274316605
2008.0,9.0,1.0,0.6320000076293962,0.3449923854123048
2008.0,9.0,2.0,0.6279999923706014,0.34574570670732974
2008.0,9.0,3.0,0.6320000076293986,0.3447927688254972
2008.0,9.0,4.0,0.6340000152587891,0.34837883187421925
2008.0,9.0,5.0,0.634000015258789,0.34570176445049294
2008.0,9.0,6.0,0.6329999923706016,0.3428498240612269
2008.0,9.0,7.0,0.6300000000000019,0.33983757023930095
2008.0,9.0,8.0,0.6320000076293968,0.3377039917210709
2008.0,9.0,9.0,0.6370000076293895,0.3556024710510857
2008.0,9.0,10.0,0.6359999847412153,0.39382066073580746
2008.0,9.0,11.0,0.6349999999999988,0.38380822142306065
2008.0,9.0,12.0,0.6340000152587905,0.37467834959409346
2008.0,9.0,13.0,0.6320000076293951,0.36969176278006655
2008.0,9.0,14.0,0.6290000152587935,0.36416434432590117
2008.0,9.0,15.0,0.625999984741208,0.35867333654786593
2008.0,9.0,16.0,0.6240000152587861,0.35537382669957396
2008.0,9.0,17.0,0.6229999923706072,0.35098088670607
2008.0,9.0,18.0,0.6250000000000024,0.34824004603471387
2008.0,9.0,19.0,0.6240000152587848,0.3484821045367015
2008.0,9.0,20.0,0.6140000152587974,0.3450881713614122
2008.0,9.0,21.0,0.612000007629392,0.3434408542369016
2008.0,9.0,22.0,0.5820000076293921,0.3406006056887081
2008.0,9.0,23.0,0.5559999847412112,0.3341994195958739
2008.0,9.0,24.0,0.5379999923706065,0.3290506114984727
2008.0,9.0,25.0,0.5250000000000015,0.325813946667946
2008.0,9.0,26.0,0.5159999847412104,0.3232293585359089
2008.0,9.0,27.0,0.5200000000000001,0.32755522251306374
2008.0,9.0,28.0,0.5190000152587897,0.3283399743398517
2008.0,9.0,29.0,0.5249999999999999,0.32436033405322306
2008.0,9.0,30.0,0.5420000076293885,0.33128704131310127
2008.0,10.0,1.0,0.5620000076293963,0.33045543037780417
2008.0,10.0,2.0,0.5490000152587908,0.3320138874186496
2008.0,10.0,3.0,0.5429999923706073,0.3279922846642951
2008.0,10.0,4.0,0.6249999999999991,0.3348936670751753
2008.0,10.0,5.0,0.6229999923706024,0.3412323589162616
2008.0,10.0,6.0,0.6090000152587964,0.33439229564771017
2008.0,10.0,7.0,0.5990000152587882,0.32920839935275664
2008.0,10.0,8.0,0.6109999847412114,0.3322270788972888
2008.0,10.0,9.0,0.6190000152587904,0.33545976188288273
2008.0,10.0,10.0,0.5809999847412182,0.3303900406263921
2008.0,10.0,11.0,0.5429999923706057,0.3247249335044939
2008.0,10.0,12.0,0.527999992370604,0.31967786583321933
2008.0,10.0,13.0,0.5190000152587858,0.3148966484836213
2008.0,10.0,14.0,0.5140000152587887,0.3095639734883377
2008.0,10.0,15.0,0.5129999923706079,0.3092407593412998
