Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.001938747307411734,0.031294641127787654,760.0,176.26570974436675,19.99201064156072,1299.0,302.00258848870504,720.8353007102774,312.7191853597988,1096.0,2541.73
2.0,0.0018691247844752738,0.030729387363219146,294.0,47.751377821084645,5.415902034861141,1382.0,303.83701961450146,590.8584449054149,312.1592393117563,5.0,7665.995
3.0,0.0018691247844752738,0.030729387363219146,294.0,47.751377821084645,5.415902034861141,1382.0,303.83701961450146,590.8584449054149,312.1592393117563,5.0,16323.474
4.0,0.001861077468469649,0.030812658343084134,332.0,93.55393605228988,10.611011083073448,1339.0,310.0916926501517,630.4696117047872,312.3133855211526,90.0,20218.608
5.0,0.0018581004005954862,0.03126037663520232,407.0,82.52882443289016,9.360525915289479,1421.0,305.5629389698854,627.4712507009352,308.8872807127603,196.0,24820.058
6.0,0.0018581004005954862,0.03126037663520232,407.0,82.52882443289016,9.360525915289479,1421.0,305.5629389698854,627.4712507009352,308.8872807127603,196.0,30009.136
7.0,0.0018512234906690726,0.03133849389581966,967.0,78.13851626584619,8.861901709443867,1047.0,304.4703607081504,624.5319466397691,307.2867823001069,1299.0,35684.174
8.0,0.0018512234906690726,0.03133849389581966,967.0,78.13851626584619,8.861901709443867,1047.0,304.4703607081504,624.5319466397691,307.2867823001069,1299.0,41362.036
9.0,0.0018367751426879933,0.032063450731726804,942.0,62.575312850674834,7.097024484722107,1064.0,298.77960963085604,615.5081523274135,308.20316552447173,1287.0,60350.828
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
